geo,time,eg_elc_coal_zs
ven,1995,0
ven,1996,0
ven,1997,0
ven,1998,0
ven,1999,0
ven,2000,0
ven,2001,0
ven,2002,0
ven,2003,0
ven,2004,0
ven,2005,0
ven,2006,0
ven,2007,0
ven,2008,0
ven,2009,0
ven,2010,0
ven,2011,0
ven,2012,0
ven,2013,0
ven,2014,0
ven,2015,0
vnm,1971,73.30435
vnm,1972,80.81818
vnm,1973,82.12766
vnm,1974,79.71014
vnm,1975,79.40692
vnm,1976,81.16334
vnm,1977,82.72387
vnm,1978,77.77778
vnm,1979,72.22222
vnm,1980,39.92695
vnm,1981,38.3595
vnm,1982,38.13516
vnm,1983,39.61365
vnm,1984,42.19339
vnm,1985,45.45275
vnm,1986,48.0731
vnm,1987,50.65278
vnm,1988,50.70007
vnm,1989,35.02055
vnm,1990,23.05034
vnm,1991,14.8317
vnm,1992,8.76868
vnm,1993,5.97449
vnm,1994,8.71582
vnm,1995,13.81076
vnm,1996,14.02266
vnm,1997,17.37926
vnm,1998,16.04574
vnm,1999,12.37319
vnm,2000,11.80302
vnm,2001,10.51359
vnm,2002,13.62722
vnm,2003,17.68357
vnm,2004,15.52295
vnm,2005,22.69085
vnm,2006,23.33163
vnm,2007,21.81829
vnm,2008,20.05968
vnm,2009,18.00902
vnm,2010,20.7475
vnm,2011,21.55143
vnm,2012,21.13664
vnm,2013,24.51261
vnm,2014,23.24508
vnm,2015,29.57145
yem,1971,0
yem,1972,0
yem,1973,0
yem,1974,0
yem,1975,0
yem,1976,0
yem,1977,0
yem,1978,0
yem,1979,0
yem,1980,0
yem,1981,0
yem,1982,0
yem,1983,0
yem,1984,0
yem,1985,0
yem,1986,0
yem,1987,0
yem,1988,0
yem,1989,0
yem,1990,0
yem,1991,0
yem,1992,0
yem,1993,0
yem,1994,0
yem,1995,0
yem,1996,0
yem,1997,0
yem,1998,0
yem,1999,0
yem,2000,0
yem,2001,0
yem,2002,0
yem,2003,0
yem,2004,0
yem,2005,0
yem,2006,0
yem,2007,0
yem,2008,0
yem,2009,0
yem,2010,0
yem,2011,0
yem,2012,0
yem,2013,0
yem,2014,0
yem,2015,0
zaf,1971,99.79505
zaf,1972,98.59874
zaf,1973,98.47026
zaf,1974,98.37454
zaf,1975,98.50455
zaf,1976,97.59949
zaf,1977,97.56359
zaf,1978,97.7277
zaf,1979,98.70638
zaf,1980,98.96312
zaf,1981,98.52362
zaf,1982,99.12866
zaf,1983,99.47408
zaf,1984,96.64646
zaf,1985,95.76968
zaf,1986,92.85246
zaf,1987,94.80342
zaf,1988,91.25547
zaf,1989,91.46254
zaf,1990,94.28062
zaf,1991,93.3194
zaf,1992,93.97926
zaf,1993,95.73087
zaf,1994,93.86146
zaf,1995,93.40763
zaf,1996,93.40638
zaf,1997,92.83528
zaf,1998,92.39877
zaf,1999,93.13449
zaf,2000,93.06283
zaf,2001,93.74703
zaf,2002,93.30128
zaf,2003,94.1046
zaf,2004,93.94471
zaf,2005,94.63717
zaf,2006,94.7108
zaf,2007,94.77006
zaf,2008,94.26696
zaf,2009,94.09801
zaf,2010,94.26062
zaf,2011,93.80413
zaf,2012,94.6315
zaf,2013,93.74388
zaf,2014,93.1018
zaf,2015,92.71124
zmb,1971,20.3125
zmb,1972,6.02732
zmb,1973,6.71021
zmb,1974,3.48761
zmb,1975,3.5995
zmb,1976,1.78349
zmb,1977,1.35772
zmb,1978,1.14928
zmb,1979,0.49989
zmb,1980,0.67742
zmb,1981,0.47662
zmb,1982,0.34397
zmb,1983,0.43794
zmb,1984,0.49246
zmb,1985,0.3575
zmb,1986,0.36772
zmb,1987,0.44384
zmb,1988,0.43165
zmb,1989,0.61237
zmb,1990,0.48671
zmb,1991,0.46424
zmb,1992,0.62338
zmb,1993,0.50012
zmb,1994,0.23342
zmb,1995,0.15144
zmb,1996,0.23726
zmb,1997,0.30223
zmb,1998,0.30251
zmb,1999,0.18032
zmb,2000,0.17953
zmb,2001,0.18885
zmb,2002,0.19625
zmb,2003,0.2046
zmb,2004,0.1528
zmb,2005,0.17905
zmb,2006,0
zmb,2007,0
zmb,2008,0
zmb,2009,0
zmb,2010,0
zmb,2011,0
zmb,2012,0
zmb,2013,0
zmb,2014,0
zmb,2015,0
zwe,1971,32.67629
zwe,1972,17.27084
zwe,1973,32.57927
zwe,1974,11.92138
zwe,1975,13.33443
zwe,1976,12.01479
zwe,1977,7.14836
zwe,1978,11.30657
zwe,1979,10.39737
zwe,1980,11.7375
zwe,1981,9.43925
zwe,1982,13.02314
zwe,1983,16.61864
zwe,1984,26.21359
zwe,1985,40.301
zwe,1986,54.43889
zwe,1987,82.53743
zwe,1988,66.07561
zwe,1989,61.15066
zwe,1990,53.33262
zwe,1991,64.67952
zwe,1992,61.62438
zwe,1993,72.38886
zwe,1994,72.19642
zwe,1995,70.74638
zwe,1996,70.46293
zwe,1997,70.90984
zwe,1998,70.74282
zwe,1999,58.39797
zwe,2000,53.39528
zwe,2001,62.07943
zwe,2002,55.46757
zwe,2003,39.09535
zwe,2004,43.18346
zwe,2005,47.31171
zwe,2006,31.96639
zwe,2007,28.11145
zwe,2008,23.71148
zwe,2009,24.07077
zwe,2010,31.71379
zwe,2011,41.65582
zwe,2012,39.05248
zwe,2013,45.46499
zwe,2014,43.85597
zwe,2015,46.78134
