geo,time,ny_gdp_mktp_cd
bih,2012,17221192466.1918
bih,2013,18172335776.3301
bih,2014,18560861388.6402
bih,2015,16219819017.3607
bih,2016,16914287348.9819
bih,2017,18079075770.6713
bih,2018,20177409351.4329
bih,2019,20201323260.0733
bih,2020,19946496562.9733
blr,1990,21650000000
blr,1991,18000000000
blr,1992,17037037037.037
blr,1993,16280991735.5372
blr,1994,14932024169.1843
blr,1995,13972676840.918
blr,1996,14756846153.8462
blr,1997,14128408565.7064
blr,1998,15222012660.4232
blr,1999,12138486532.0203
blr,2000,12736856827.9847
blr,2001,12354820143.8849
blr,2002,14594249022.8922
blr,2003,17827791321.3067
blr,2004,23144351851.85189
blr,2005,30207567316.6202
blr,2006,36954312354.3124
blr,2007,45277399813.6067
blr,2008,60763483146.0674
blr,2009,50874078052.2735
blr,2010,57222490768.7143
blr,2011,61757788944.7236
blr,2012,65685102554.8759
blr,2013,75527984234.23421
blr,2014,78813839984.35059
blr,2015,56454734396.5842
blr,2016,47722657820.6675
blr,2017,54726595249.1849
blr,2018,60031262269.33649
blr,2019,64409647193.8044
blr,2020,60258239055.58289
blz,1960,28071888.56223
blz,1961,29964370.71259
blz,1962,31856922.86154
blz,1963,33749405.0119
blz,1964,36193826.12348
blz,1965,40069930.06993
blz,1966,44405594.40559
blz,1967,47379310.34483
blz,1968,44910179.64072
blz,1969,47305389.22156
blz,1970,53233532.93413
blz,1971,59207317.07317
blz,1972,66062500
blz,1973,78343558.28221
blz,1974,103216374.26901
blz,1975,118066298.34254
blz,1976,96905829.59641
blz,1977,117650000
blz,1978,136300000
blz,1979,151800000
blz,1980,197938222.42928
blz,1981,196089854.65635
blz,1982,182206326.98571
blz,1983,192103185.95532
blz,1984,214381949.01938
blz,1985,212643742.66471
blz,1986,231638320.53557
blz,1987,281082558.5859
blz,1988,320093360.27245
blz,1989,369133890.70474
blz,1990,412086445.49218
blz,1991,444720750
blz,1992,518559700
blz,1993,560205300
blz,1994,581269550
blz,1995,620422500
blz,1996,641660000
blz,1997,654582900
blz,1998,689140000
blz,1999,732732350
blz,2000,832072450
blz,2001,868358750
blz,2002,925197950
blz,2003,983575600
blz,2004,1051386600
blz,2005,1102564900
blz,2006,1210603750
blz,2007,1271598050
blz,2008,1351338650
blz,2009,1317309450
blz,2010,1377177100
blz,2011,1460797903.23406
blz,2012,1522897506.07849
blz,2013,1579411253.00514
blz,2014,1667335060.96064
blz,2015,1721700991.46912
blz,2016,1789304087.78561
blz,2017,1858529676.71857
blz,2018,1915899786.96407
blz,2019,1982518540.6134
blz,2020,1636280797.08056
bmu,1960,84466654.07691
bmu,1961,89249986.69729
bmu,1962,94149985.96694
bmu,1963,96366652.30322
bmu,1964,107566650.63386
bmu,1965,114339048.96517
bmu,1966,134173373.78565
bmu,1967,155102984.62733
bmu,1968,150000000
bmu,1969,164900000
bmu,1970,186300000
bmu,1971,211100000
bmu,1972,235400000
bmu,1973,269500000
bmu,1974,312600000
bmu,1975,345000000
bmu,1976,386300000
bmu,1977,447000000
bmu,1978,475800000
bmu,1979,517200000
bmu,1980,613299968
bmu,1981,739100032
bmu,1982,785500032
bmu,1983,889400000
bmu,1984,985699968
bmu,1985,1039500032
bmu,1986,1173500032
bmu,1987,1296499968
bmu,1988,1415100032
bmu,1989,1501500032
bmu,1990,1592400000
bmu,1991,1634900000
bmu,1992,1679900000
bmu,1993,1820359900
bmu,1994,1867160100
bmu,1995,2030750000
bmu,1996,2695390000
bmu,1997,2932827000
bmu,1998,3130748000
bmu,1999,3324433000
bmu,2000,3480219000
bmu,2001,3680483000
bmu,2002,3937228000
bmu,2003,4186525000
bmu,2004,4484703000
bmu,2005,4868136000
bmu,2006,6144000000
bmu,2007,6767000000
bmu,2008,6980000000
bmu,2009,6656000000
bmu,2010,6634526000
bmu,2011,6312691000
bmu,2012,6378188000
bmu,2013,6465756000
bmu,2014,6413988000
bmu,2015,6654541000
bmu,2016,6899911000
bmu,2017,7142316000
bmu,2018,7224329000
bmu,2019,7484113000
bmu,2020,6842700000
bol,1960,373879363.59539
bol,1961,406684585.71929
bol,1962,444665186.3971
bol,1963,478805990.08331
bol,1964,539491477.32016
bol,1965,604377104.3771
bol,1966,669191919.19192
bol,1967,755808080.80808
bol,1968,857912457.91246
bol,1969,929629629.62963
bol,1970,1017003367.00337
bol,1971,1095622895.6229
bol,1972,1257615644.97932
bol,1973,1262968515.74213
bol,1974,2100249875.06247
bol,1975,2404697651.17441
bol,1976,2731984007.996
bol,1977,3227436281.85907
bol,1978,3758220889.55522
bol,1979,4421343606.18135
bol,1980,4526916802.61011
bol,1981,5872756933.11582
bol,1982,5587490264.8127
bol,1983,5422440961.87886
bol,1984,6169501037.97622
bol,1985,5377277406.71638
bol,1986,3958338883.22338
bol,1987,4323623622.1622
bol,1988,4597615562.66594
bol,1989,4715978868.21613
bol,1990,4867582620.20708
bol,1991,5343274311.56789
bol,1992,5643893347.00679
bol,1993,5734676560.92471
bol,1994,5981244886.917
bol,1995,6715220507.05164
bol,1996,7396966657.47054
bol,1997,7925673448.41368
bol,1998,8497545598.08352
bol,1999,8285075872.27307
bol,2000,8397912509.09679
bol,2001,8141537937.61068
bol,2002,7905485216.17852
bol,2003,8082364868.39357
bol,2004,8773451738.91129
bol,2005,9549077869.10651
bol,2006,11451869164.7112
bol,2007,13120183156.7149
bol,2008,16674324634.2373
bol,2009,17339992165.2422
bol,2010,19649631314.0482
bol,2011,23963033430.5954
bol,2012,27084497482.8616
bol,2013,30659338880.3786
bol,2014,32996188012.68209
bol,2015,33000198248.3362
bol,2016,33941126200.0606
bol,2017,37508642165.3366
bol,2018,40287647930.4761
bol,2019,40895322843.7851
bol,2020,36572764862.8234
bra,1960,17030465539.3906
bra,1961,17275940449.3837
bra,1962,19231747851.5332
bra,1963,23287712878.2002
bra,1964,20963733694.9749
bra,1965,22465522884.0988
bra,1966,28283323733.1114
bra,1967,31086389194.961
bra,1968,33930457425.2613
bra,1969,37171640818.5863
bra,1970,42327664793.6934
bra,1971,48869830901.7878
bra,1972,58434858374.8696
bra,1973,83592275862.99821
bra,1974,109794519727.53799
bra,1975,129203555238.827
bra,1976,153168949208.207
bra,1977,176344101401.94101
bra,1978,200278646123.58096
bra,1979,221338204480.22198
bra,1980,237393489892.63696
bra,1981,258015174748.64801
bra,1982,271314113768.41696
bra,1983,189656506321.43097
bra,1984,188339974086.57999
bra,1985,210879841322.306
bra,1986,256480855343.617
bra,1987,283056833878.21198
bra,1988,308333568571.49298
bra,1989,347028139590.22699
bra,1990,390725626002.86603
bra,1991,342609227209.64502
bra,1992,328187944300.90802
bra,1993,368295777770.07898
bra,1994,525369851353.742
bra,1995,769333330368.98706
bra,1996,850426433004.0769
bra,1997,883206452795.12402
bra,1998,863711007325.49292
bra,1999,599642075004.47083
bra,2000,655448188259.35095
bra,2001,559983704094.17004
bra,2002,509795270685.19
bra,2003,558233724164.71106
bra,2004,669289321944.51599
bra,2005,891633826603.37695
bra,2006,1107626711406.62988
bra,2007,1397114247331.16992
bra,2008,1695855391810.8999
bra,2009,1666996294372.87012
bra,2010,2208838108577.08984
bra,2011,2616156606666.62012
bra,2012,2465228293894.00977
bra,2013,2472819362216.68945
bra,2014,2456043766028.72949
bra,2015,1802211999538.67993
bra,2016,1795693265810.22998
bra,2017,2063514688761.97998
bra,2018,1916933708381.88965
bra,2019,1877824273720.78003
bra,2020,1444733258971.6499
brb,1974,311809337.47435
brb,1975,402178605.01955
brb,1976,435911268.58968
brb,1977,495097667.92904
brb,1978,552883707.05514
brb,1979,670362452.14538
brb,1980,1012280614.52792
brb,1981,1114204743.20091
brb,1982,1163923830.35847
brb,1983,1236016506.73694
brb,1984,1346890071.09829
brb,1985,1409536120.91682
brb,1986,1547755183.21484
brb,1987,1704370307.76115
brb,1988,1812757917.76463
brb,1989,2006165166.80754
brb,1990,2012131457.26644
brb,1991,2020583702.08323
brb,1992,1957000000
brb,1993,2063342117.03873
brb,1994,2151344901.30761
brb,1995,2216974096.35559
brb,1996,2363645403.47039
brb,1997,2498384129.66738
brb,1998,2817083478.34734
brb,1999,2951822204.54432
brb,2000,3059500000
brb,2001,3054500000
brb,2002,3106500000
brb,2003,3209500000
brb,2004,3444500000
brb,2005,3819500000
brb,2006,4217500000
brb,2007,4674000000
brb,2008,4785000000
brb,2009,4465500000
brb,2010,4530000000
brb,2011,4657500000
brb,2012,4610000000
brb,2013,4677000000
brb,2014,4696500000
brb,2015,4715000000
brb,2016,4830000000
brb,2017,4978000000
brb,2018,5086500000
brb,2019,5209000000
brb,2020,4418000000
brn,1965,114040245.6553
brn,1966,132758395.4005
brn,1967,139030445.5769
brn,1968,160819286.55429
brn,1969,161211289.69032
brn,1970,179080099.30746
brn,1971,197523179.24188
brn,1972,270818555.82352
brn,1973,433092003.57927
brn,1974,1073577085.64159
brn,1975,1168304305.65513
brn,1976,1423061356.64562
brn,1977,1732721160.94122
brn,1978,1941600703.60598
brn,1979,2803780005.51826
brn,1980,4928824957.96749
brn,1981,4366213849.57637
brn,1982,4264252336.4486
brn,1983,3844723142.45149
brn,1984,3782523088.4628
brn,1985,3523612563.06532
brn,1986,2358592817.12134
brn,1987,2754463437.79677
brn,1988,2690717551.18267
brn,1989,2985467979.28524
brn,1990,3520551724.13793
brn,1991,3701667052.55846
brn,1992,4183548189.07305
brn,1993,4105706151.75145
brn,1994,4087337959.93191
brn,1995,4734020036.68689
brn,1996,5115602836.87943
brn,1997,5197332974.13793
brn,1998,4051147227.53346
brn,1999,4600000000
brn,2000,6001153306.2645
brn,2001,5601090584.36122
brn,2002,5843329107.56171
brn,2003,6557333084.60567
brn,2004,7872333215.00414
brn,2005,9531402847.87311
brn,2006,11470703002.0769
brn,2007,12247694247.2298
brn,2008,14393099068.5859
brn,2009,10732366286.2643
brn,2010,13707370737.0737
brn,2011,18525319977.7407
brn,2012,19047940300.8963
brn,2013,18093829923.2737
brn,2014,17098342541.4365
brn,2015,12930394937.8137
brn,2016,11400854267.7188
brn,2017,12128104859.1498
brn,2018,13567351175.0315
brn,2019,13469422958.5105
brn,2020,12005825769.5087
btn,1980,128717410.9125
btn,1981,139150441.30975
btn,1982,141366534.47569
btn,1983,156687192.06464
btn,1984,160459970.53468
btn,1985,163272314.8338
btn,1986,191230747.10701
btn,1987,242770861.58034
btn,1988,272241005.23146
btn,1989,264725206.95087
btn,1990,287658184.00399
btn,1991,240319995.60246
btn,1992,240215763.88889
btn,1993,225998091.17744
btn,1994,258985597.70481
btn,1995,290464801.11008
btn,1996,303435517.92266
btn,1997,352260952.90554
btn,1998,363452787.2031
btn,1999,399268801.67208
btn,2000,424464089.89764
btn,2001,461444513.66815
btn,2002,520849551.53261
btn,2003,604041957.92185
btn,2004,682523857.01677
btn,2005,796938120.18141
btn,2006,874989895.60112
btn,2007,1168308516.63301
btn,2008,1227808790.6733
btn,2009,1234014291.82342
btn,2010,1547991317.81183
btn,2011,1777101316.67756
btn,2012,1781281281.57912
btn,2013,1756215665.09323
btn,2014,1907090813.45906
btn,2015,2003598212.99135
btn,2016,2158972129.00307
btn,2017,2450364928.07302
btn,2018,2446866404.93058
btn,2019,2535657068.96575
btn,2020,2315437338.08809
bwa,1960,30412308.9864
bwa,1961,32902336.64475
bwa,1962,35643207.62652
bwa,1963,38091150.5662
bwa,1964,41613969.05061
bwa,1965,45790869.74731
bwa,1966,51464435.14644
bwa,1967,58646443.51464
bwa,1968,66248256.62483
bwa,1969,77356914.07882
bwa,1970,96245114.46119
bwa,1971,127456485.12072
bwa,1972,164466873.706
bwa,1973,244129088.02766
bwa,1974,306033848.41795
bwa,1975,355172413.7931
bwa,1976,372010119.59522
bwa,1977,451603325.41568
bwa,1978,590376720.59889
bwa,1979,819877300.6135
bwa,1980,1060923829.13021
bwa,1981,1073861599.13948
bwa,1982,1014907254.54016
bwa,1983,1172258182.14969
bwa,1984,1240796364.75662
bwa,1985,1114764007.14811
bwa,1986,1392634771.9653
bwa,1987,1965274882.36345
bwa,1988,2644536804.11244
bwa,1989,3083800684.89751
bwa,1990,3790567051.86778
bwa,1991,3942792837.35655
bwa,1992,4146513722.33019
bwa,1993,4160086253.1468
bwa,1994,4259330999.03151
bwa,1995,4730611067.02258
bwa,1996,4847752842.78924
bwa,1997,5020214747.45261
bwa,1998,4790458837.17078
bwa,1999,5484257417.17844
bwa,2000,5788329609.15755
bwa,2001,5489608299.66445
bwa,2002,5438857106.73536
bwa,2003,7511582173.37724
bwa,2004,8957467706.5354
bwa,2005,9918907108.09702
bwa,2006,10137883299.3156
bwa,2007,10939053365.4786
bwa,2008,10945070441.9283
bwa,2009,10267133177.7334
bwa,2010,12786654498.3514
bwa,2011,15351972361.1477
bwa,2012,14380004175.1194
bwa,2013,14901750991.2012
bwa,2014,15654660710.108
bwa,2015,13578754072.4652
bwa,2016,15082578064.8002
bwa,2017,16088437675.1648
bwa,2018,16914245098.0392
bwa,2019,16593720655.6402
bwa,2020,15061922801.6271
caf,1960,112155598.94957
caf,1961,123134584.46767
caf,1962,124482748.93792
caf,1963,129379097.88896
caf,1964,142025069.46168
caf,1965,150574816.30076
caf,1966,157930041.87588
caf,1967,163820538.86795
caf,1968,191767436.95688
caf,1969,188039191.32361
caf,1970,189106554.52128
caf,1971,201450768.36755
caf,1972,230317908.03864
caf,1973,271183061.35963
caf,1974,281398668.16061
caf,1975,378660016.26594
caf,1976,451152449.98441
caf,1977,507298120.68315
caf,1978,610578523.76118
caf,1979,700764892.70483
caf,1980,797048028.77325
caf,1981,694803502.72236
caf,1982,748312283.72676
caf,1983,658679394.90797
caf,1984,637820620.67019
caf,1985,864849765.05966
caf,1986,1122265026.38274
caf,1987,1200991825.95398
caf,1988,1264899368.20165
caf,1989,1233930277.04922
caf,1990,1440711395.67069
caf,1991,1377375030.52921
caf,1992,1411917558.45855
caf,1993,1278781166.72188
caf,1994,851174350.64941
caf,1995,1115389731.79119
caf,1996,1007791186.20106
caf,1997,937741468.02968
caf,1998,967338348.65831
caf,1999,999477510.68663
caf,2000,914500299.09703
caf,2001,931833302.75286
caf,2002,991387870.12463
caf,2003,1139754799.16304
caf,2004,1270080250.65268
caf,2005,1337362392.15225
caf,2006,1460561215.4447
caf,2007,1697565948.65323
caf,2008,1985240986.18508
caf,2009,2059094048.26019
caf,2010,2142591375.85053
caf,2011,2437982839.63072
caf,2012,2510126699.05356
caf,2013,1691544192.38242
caf,2014,1894813504.52945
caf,2015,1695825708.45604
caf,2016,1825018190.85071
caf,2017,2072349794.23301
caf,2018,2220978978.17342
caf,2019,2220307368.69593
caf,2020,2380087758.04137
can,1960,40461721692.6468
can,1961,40934952063.9468
can,1962,42227447631.9159
can,1963,45029988561.2124
can,1964,49377522896.703
can,1965,54515179580.7148
can,1966,61088384036.6515
can,1967,65668655501.1254
can,1968,71829810519.89549
can,1969,79148411661.6902
can,1970,87896095320.12628
can,1971,99271961774.6088
can,1972,113082820486.918
can,1973,131321858814.119
can,1974,160408697341.513
can,1975,173834029689.34299
can,1976,206575564908.72198
can,1977,211612157028.67896
can,1978,218632867537.47696
can,1979,243072102612.259
can,1980,273853826548.06696
can,1981,306214863624.98999
can,1982,313506525087.13599
can,1983,340547711781.88898
can,1984,355372558103.62097
can,1985,364756499450.75098
can,1986,377437927311.98297
can,1987,431316742081.448
can,1988,507354351182.25403
can,1989,565055743243.24304
can,1990,593929550908.46802
can,1991,610328183643.18799
can,1992,592387689252.91602
can,1993,577170761956.43799
can,1994,578139279437.60999
can,1995,604031623433.401
can,1996,628546387972.13098
can,1997,654986999855.55396
can,1998,634000000000
can,1999,678412196271.11804
can,2000,744773415931.58704
can,2001,738981792355.37183
can,2002,760649334098.005
can,2003,895540646634.78687
can,2004,1026690238278.25
can,2005,1173108598778.67993
can,2006,1319264809590.96997
can,2007,1468820407783.26001
can,2008,1552989690721.6499
can,2009,1374625142157.29004
can,2010,1617343367486.26001
can,2011,1793326630174.52002
can,2012,1828366481521.6001
can,2013,1846597421834.97998
can,2014,1805749878439.93994
can,2015,1556508816217.13989
can,2016,1527994741907.42993
can,2017,1649265644244.09009
can,2018,1725329192783.02002
can,2019,1742015045482.31006
can,2020,1645423407568.36011
chanisl,1998,5945677376.61477
chanisl,1999,6262740656.85164
chanisl,2000,6439703434.71024
chanisl,2001,6232906290.4851
chanisl,2002,6663669064.7482
chanisl,2003,7332244897.95918
chanisl,2004,8553643354.08275
chanisl,2005,8827272727.27273
chanisl,2006,9676172953.08188
chanisl,2007,11514605842.3369
che,1960,9522746719.21614
che,1961,10712712465.0522
che,1962,11879982758.5619
che,1963,13063643795.7884
che,1964,14480556571.5476
che,1965,15346741669.7575
che,1966,16480058704.8531
che,1967,17740013179.26
che,1968,18942729779.1
che,1969,20524886616.4789
che,1980,122660905890.076
che,1981,112339195092.149
che,1982,115140108850.909
che,1983,114730757467.48599
che,1984,109547355832.66
che,1985,111073640470.47301
che,1986,159223703930.17999
che,1987,199403912956.009
che,1988,215721878630.49301
che,1989,208280848462.62
che,1990,265987061618.198
che,1991,269127820781.03201
che,1992,280156819798.03699
che,1993,272466458446.12897
che,1994,301628489434.81799
che,1995,353132515010.57098
che,1996,340471241909.38501
che,1997,295121356714.66998
che,1998,303882354117.80902
che,1999,298520480628.41199
che,2000,279841151705.35303
che,2001,287226531168.52301
che,2002,310175772488.13
che,2003,363063293977.87201
che,2004,405531321270.60693
che,2005,420544947799.54999
che,2006,443801905407.56097
che,2007,493537376707.76398
che,2008,570304197211.70703
che,2009,558199868578.25598
che,2010,603434493402.67896
che,2011,722038242134.62
che,2012,692109693986.88599
che,2013,712748124222.60999
che,2014,734396591036.93201
che,2015,702149580770.901
che,2016,695600652899.28296
che,2017,704478516963.85498
che,2018,735539301552.67395
che,2019,731767398052.87903
che,2020,752248045730.11011
chl,1960,4110000000
chl,1961,4609727272.72727
chl,1962,5416272727.27273
chl,1963,5668187500
chl,1964,5982347826.08696
chl,1965,6026593750
chl,1966,7072641025.64103
chl,1967,7013196078.43137
chl,1968,7167086956.52174
chl,1969,8377093023.25581
chl,1970,9126309734.51328
chl,1971,10884114754.0984
chl,1972,11853817307.6923
chl,1973,16836261173.1844
chl,1974,16210404183.5358
chl,1975,7622217352.34216
chl,1976,10341925249.0421
chl,1977,13962893421.5413
chl,1978,15989933708.1491
chl,1979,21803696985.2349
chl,1980,29036709871.7949
chl,1981,34509878043.5897
chl,1982,25325893205.657
chl,1983,20355959237.2128
chl,1984,19622527479.6913
chl,1985,17702885393.5099
chl,1986,18891048818.7425
chl,1987,22255407684.6999
chl,1988,26040229793.06969
chl,1989,29885685142.9107
chl,1990,33113887817.97309
chl,1991,37834793730.31329
chl,1992,45964327558.8836
chl,1993,49297773130.1185
chl,1994,57008425295.8256
chl,1995,73447063319.30339
chl,1996,78039572221.6024
chl,1997,84952360922.4958
chl,1998,81577430181.46019
chl,1999,75173794497.04939
chl,2000,77860932151.93021
chl,2001,70979923960.34219
chl,2002,69736811435.1319
chl,2003,75643459839.5605
chl,2004,99210392857.62828
chl,2005,122964812046.13901
chl,2006,154788024805.86499
chl,2007,173605968179.267
chl,2008,179638496278.49701
chl,2009,172389498444.67999
chl,2010,218537551220.12296
chl,2011,252251992029.51801
chl,2012,267122320056.772
chl,2013,278384332694.29999
chl,2014,260541637327.85501
chl,2015,243919079437.422
chl,2016,250440149690.84601
chl,2017,277034675515.68402
chl,2018,297571693064.19293
chl,2019,279385487344.492
chl,2020,252940023046.00696
chn,1960,59716467625.3148
chn,1961,50056868957.6732
chn,1962,47209359005.6057
chn,1963,50706799902.5104
chn,1964,59708343488.5043
chn,1965,70436266146.72189
chn,1966,76720285969.61569
chn,1967,72881631326.67149
chn,1968,70846535055.6503
chn,1969,79705906247.46118
chn,1970,92602973434.0726
chn,1971,99800958648.1436
chn,1972,113687586299.05099
chn,1973,138544284708.957
chn,1974,144182133387.72198
chn,1975,163431551779.76099
chn,1976,153940455341.50601
chn,1977,174938098826.569
