geo,time,dc_dac_chel_cd
sle,1985,70000.0003
sle,1986,9999.99978
sle,1988,29999.99933
sle,1990,9999.99978
sle,1992,1200000.04768
sle,1993,79999.99821
sle,1994,70000.0003
sle,1996,620000.00477
sle,1997,829999.98331
sle,1998,1879999.99523
sle,1999,2849999.90463
sle,2000,2660000.08583
sle,2001,3380000.11444
sle,2002,2980000.01907
sle,2003,9560000.41962
sle,2004,3319999.93324
sle,2005,2150000.09537
sle,2006,1029999.97139
sle,2007,23930000.30518
sle,2008,730000.01907
sle,2009,730000.01907
sle,2010,59999.99866
sle,2011,529999.97139
sle,2012,360000.01431
sle,2013,479999.98927
sle,2014,2799999.95232
sle,2015,70000.0003
sle,2016,59999.99866
sle,2017,430000.00715
sle,2018,19999.99955
sle,2019,39999.99911
slv,1969,9999.99978
slv,1975,9999.99978
slv,1976,9999.99978
slv,1977,19999.99955
slv,1978,19999.99955
slv,1979,79999.99821
slv,1982,340000.00358
slv,1983,70000.0003
slv,1984,109999.9994
slv,1985,720000.02861
slv,1986,899999.97616
slv,1987,899999.97616
slv,1988,1000000
slv,1989,1740000.00954
slv,1990,70000.0003
slv,1991,50000.00075
slv,1992,8189999.58038
slv,1993,540000.02146
slv,1994,8069999.69482
slv,1995,879999.99523
slv,1996,1169999.95708
slv,1997,1049999.95232
slv,1998,1990000.00954
slv,1999,1379999.99523
slv,2000,2410000.08583
slv,2001,3130000.11444
slv,2002,4099999.90463
slv,2003,1950000.04768
slv,2004,2630000.11444
slv,2005,3529999.97139
slv,2006,2779999.97139
slv,2007,2259999.99046
slv,2008,1029999.97139
slv,2009,1919999.95708
slv,2010,1509999.99046
slv,2011,1960000.03815
slv,2012,1789999.96185
slv,2013,2140000.1049
slv,2014,2059999.94278
slv,2015,2119999.88556
slv,2016,2450000.04768
slv,2017,2490000.00954
slv,2018,2509999.99046
slv,2019,2759999.99046
som,1965,19999.99955
som,1966,29999.99933
som,1967,9999.99978
som,1969,29999.99933
som,1970,9999.99978
som,1974,200000.00298
som,1975,19999.99955
som,1976,219999.99881
som,1977,200000.00298
som,1978,300000.01192
som,1979,159999.99642
som,1980,1610000.01431
som,1981,1889999.98569
som,1982,1019999.98093
som,1983,1179999.94755
som,1984,1679999.94755
som,1985,1220000.02861
som,1986,4000000
som,1987,1299999.95232
som,1988,1029999.97139
som,1989,1850000.02384
som,1990,1759999.99046
som,1991,3470000.02861
som,1992,3599999.90463
som,1993,1850000.02384
som,1994,579999.98331
som,1995,1980000.01907
som,1996,1250000
som,1997,2650000.09537
som,1998,1659999.96662
som,1999,649999.97616
som,2000,1370000.00477
som,2001,259999.99046
som,2002,689999.99762
som,2003,689999.99762
som,2004,930000.00715
som,2005,730000.01907
som,2006,2509999.99046
som,2007,3549999.95232
som,2008,7500000
som,2009,6570000.17166
som,2010,8960000.03815
som,2011,22420000.07629
som,2012,8140000.34332
som,2013,13560000.41962
som,2014,20229999.54224
som,2015,22940000.53406
som,2016,22590000.15259
som,2017,19840000.15259
som,2018,18440000.53406
som,2019,27309999.46594
srb,1995,2829999.92371
srb,1996,2670000.07629
srb,1997,2869999.88556
srb,1998,7079999.92371
srb,1999,74760002.13623
srb,2000,29180000.30518
srb,2001,34229999.54224
srb,2002,24110000.61035
srb,2003,57520000.45776
srb,2004,56319999.69482
srb,2005,48119998.93188
srb,2006,98910003.66211
srb,2007,47270000.45776
srb,2008,55849998.47412
srb,2009,11149999.61853
srb,2010,11909999.84741
srb,2011,15460000.03815
srb,2012,20500000
srb,2013,18729999.54224
srb,2014,18690000.53406
srb,2015,18040000.91553
srb,2016,24079999.92371
srb,2017,24450000.76294
srb,2018,24450000.76294
srb,2019,21500000
ssd,2011,8220000.26703
ssd,2012,15560000.41962
ssd,2013,18940000.53406
ssd,2014,25969999.31335
ssd,2015,31809999.46594
ssd,2016,25040000.91553
ssd,2017,24719999.31335
ssd,2018,22920000.07629
ssd,2019,21379999.16077
stp,1976,19999.99955
stp,1977,29999.99933
stp,1978,180000.00715
stp,1979,79999.99821
stp,1981,239999.99464
stp,1982,50000.00075
stp,1983,79999.99821
stp,1984,59999.99866
stp,1985,29999.99933
stp,1986,9999.99978
stp,1987,9999.99978
stp,1989,9999.99978
stp,1990,9999.99978
stp,1992,9999.99978
stp,2004,19999.99955
sur,1985,9999.99978
sur,1986,19999.99955
sur,1987,319999.99285
svk,1990,100000.00149
svk,1991,1100000.02384
svk,1992,2299999.95232
svk,1993,4099999.90463
svk,1994,12000000
svk,1995,5039999.96185
svk,1996,1059999.94278
svk,1997,660000.02623
svk,1998,3529999.97139
svk,1999,3500000
svk,2000,1659999.96662
svk,2001,50000.00075
svk,2002,2680000.06676
svk,2003,600000.02384
svk,2004,1350000.02384
svn,1996,699999.98808
svn,1997,79999.99821
svn,1998,170000.00179
svn,1999,9999.99978
svn,2001,9999.99978
svn,2002,70000.0003
svn,2003,59999.99866
svn,2004,29999.99933
swz,1973,9999.99978
swz,1974,9999.99978
swz,1979,39999.99911
swz,1982,50000.00075
swz,1983,119999.99732
swz,1984,50000.00075
swz,1985,29999.99933
swz,1987,59999.99866
swz,1990,79999.99821
swz,1999,39999.99911
swz,2003,70000.0003
swz,2007,19999.99955
swz,2008,140000.0006
swz,2009,19999.99955
swz,2010,109999.9994
swz,2011,230000.00417
swz,2012,219999.99881
swz,2013,19999.99955
swz,2014,119999.99732
swz,2015,550000.01192
swz,2016,540000.02146
swz,2017,70000.0003
swz,2018,1019999.98093
swz,2019,300000.01192
syc,1973,19999.99955
syc,1974,9999.99978
syc,1975,9999.99978
syc,1976,9999.99978
syc,1977,9999.99978
syc,1978,29999.99933
syc,1979,29999.99933
syc,1980,29999.99933
syc,1981,9999.99978
syc,1982,9999.99978
syc,1983,39999.99911
syc,1984,29999.99933
syc,1985,39999.99911
syc,1986,349999.99404
syc,1987,59999.99866
syc,1988,200000.00298
syc,1989,39999.99911
syc,1990,180000.00715
syc,1991,259999.99046
syc,1992,479999.98927
syc,1993,150000.00596
syc,1994,59999.99866
syc,1996,39999.99911
syc,1997,19999.99955
syc,1999,9999.99978
syc,2005,159999.99642
syr,1965,19999.99955
syr,1968,70000.0003
syr,1969,170000.00179
syr,1970,19999.99955
syr,1971,100000.00149
syr,1972,129999.99523
syr,1973,39999.99911
syr,1974,109999.9994
syr,1976,159999.99642
syr,1977,419999.98689
syr,1978,460000.00834
syr,1979,479999.98927
syr,1980,550000.01192
syr,1981,370000.00477
syr,1982,289999.99166
syr,1983,310000.00238
syr,1984,270000.01073
syr,1985,540000.02146
syr,1986,699999.98808
syr,1987,239999.99464
syr,1988,230000.00417
syr,1989,209999.99344
syr,1990,330000.01311
syr,1991,230000.00417
syr,1995,79999.99821
syr,1997,59999.99866
syr,1998,59999.99866
syr,1999,209999.99344
syr,2000,239999.99464
syr,2001,189999.99762
syr,2002,100000.00149
syr,2003,829999.98331
syr,2004,430000.00715
syr,2005,569999.99285
syr,2006,1000000
syr,2007,1679999.94755
syr,2008,1980000.01907
syr,2009,3220000.02861
syr,2010,2640000.1049
syr,2011,4070000.17166
syr,2012,10720000.26703
syr,2013,21280000.68665
syr,2014,37259998.32153
syr,2015,41310001.37329
syr,2016,31479999.54224
syr,2017,34400001.52588
syr,2018,31350000.38147
syr,2019,34619998.93188
tcd,1965,29999.99933
tcd,1966,59999.99866
tcd,1967,70000.0003
tcd,1968,90000.00358
tcd,1969,119999.99732
tcd,1970,140000.0006
tcd,1971,170000.00179
tcd,1972,259999.99046
tcd,1973,370000.00477
tcd,1974,479999.98927
tcd,1975,740000.00954
tcd,1976,949999.98808
tcd,1977,930000.00715
tcd,1978,1720000.02861
tcd,1979,1039999.96185
tcd,1980,400000.00596
tcd,1981,1230000.01907
tcd,1982,1370000.00477
tcd,1983,2160000.08583
tcd,1984,1870000.00477
tcd,1985,2269999.98093
tcd,1986,2490000.00954
tcd,1987,4639999.86649
tcd,1988,8430000.30518
tcd,1989,6619999.88556
tcd,1990,5170000.07629
tcd,1991,7730000.01907
tcd,1992,7130000.11444
tcd,1993,8229999.54224
tcd,1994,7269999.98093
tcd,1995,6449999.80927
tcd,1996,7059999.94278
tcd,1997,9890000.34332
tcd,1998,6519999.98093
tcd,1999,6750000
tcd,2000,5840000.15259
tcd,2001,7130000.11444
tcd,2002,7789999.96185
tcd,2003,10109999.65668
tcd,2004,14149999.61853
tcd,2005,12760000.22888
tcd,2006,12010000.22888
tcd,2007,14470000.26703
tcd,2008,13180000.30518
tcd,2009,16229999.54224
tcd,2010,14939999.58038
tcd,2011,13649999.61853
tcd,2012,17379999.16077
tcd,2013,20860000.61035
tcd,2014,30989999.77112
tcd,2015,25299999.23706
tcd,2016,25940000.53406
tcd,2017,26459999.08447
tcd,2018,31370000.83923
tcd,2019,27889999.38965
tgo,1963,19999.99955
tgo,1964,50000.00075
tgo,1965,29999.99933
tgo,1966,39999.99911
tgo,1967,19999.99955
tgo,1968,9999.99978
tgo,1969,19999.99955
tgo,1970,19999.99955
tgo,1971,29999.99933
tgo,1972,29999.99933
tgo,1973,70000.0003
tgo,1974,90000.00358
tgo,1975,9999.99978
tgo,1976,39999.99911
tgo,1977,90000.00358
tgo,1978,270000.01073
tgo,1979,119999.99732
tgo,1980,159999.99642
tgo,1981,170000.00179
tgo,1982,330000.01311
tgo,1983,170000.00179
tgo,1984,330000.01311
tgo,1985,259999.99046
tgo,1986,379999.99523
tgo,1987,449999.98808
tgo,1988,409999.99642
tgo,1989,1240000.00954
tgo,1990,379999.99523
tgo,1991,540000.02146
tgo,1992,7070000.17166
tgo,1993,270000.01073
tgo,1994,340000.00358
tgo,1995,219999.99881
tgo,1996,230000.00417
tgo,1997,509999.99046
tgo,1998,569999.99285
tgo,1999,419999.98689
tgo,2000,649999.97616
tgo,2001,509999.99046
tgo,2002,660000.02623
tgo,2003,740000.00954
tgo,2004,819999.99285
tgo,2005,639999.98569
tgo,2006,1090000.03338
tgo,2007,1039999.96185
tgo,2008,639999.98569
tgo,2009,158940002.44141
tgo,2010,1710000.03815
tgo,2011,75949996.94824
tgo,2012,2500000
tgo,2013,2559999.94278
tgo,2014,-829999.98331
tgo,2015,2089999.91417
tgo,2016,2140000.1049
tgo,2017,1700000.04768
tgo,2018,1600000.02384
tgo,2019,1519999.98093
tha,1964,39999.99911
tha,1965,50000.00075
tha,1966,129999.99523
tha,1967,19999.99955
tha,1968,19999.99955
tha,1969,9999.99978
tha,1971,90000.00358
tha,1972,119999.99732
tha,1973,39999.99911
tha,1974,29999.99933
tha,1975,219999.99881
tha,1976,180000.00715
tha,1977,330000.01311
tha,1978,449999.98808
tha,1979,1259999.99046
tha,1980,3089999.91417
tha,1981,1940000.05722
tha,1982,1509999.99046
tha,1983,1350000.02384
tha,1984,2579999.92371
tha,1985,2230000.01907
tha,1986,3799999.95232
tha,1987,2680000.06676
tha,1988,4989999.77112
tha,1989,3279999.97139
tha,1990,4780000.20981
tha,1991,11939999.58038
tha,1992,1210000.03815
tha,1993,2579999.92371
tha,1994,2839999.91417
tha,1995,1159999.96662
tha,1996,1240000.00954
tha,1997,360000.01431
tha,1998,1370000.00477
tha,1999,779999.97139
tha,2000,670000.01669
tha,2001,460000.00834
tha,2002,1279999.97139
tha,2003,1500000
tha,2004,1639999.98569
tha,2005,3670000.07629
tha,2006,430000.00715
tha,2007,1269999.98093
tha,2008,1480000.01907
tha,2009,1820000.05245
tha,2010,2299999.95232
tha,2011,3289999.96185
tha,2012,2700000.04768
tha,2013,1759999.99046
tha,2014,1259999.99046
tha,2015,1820000.05245
tha,2016,1110000.01431
tha,2017,1419999.95708
tha,2018,800000.01192
tha,2019,759999.99046
tjk,1993,340000.00358
tjk,1994,949999.98808
tjk,1995,819999.99285
tjk,1996,1480000.01907
tjk,1997,5170000.07629
tjk,1998,3740000.00954
tjk,1999,2970000.02861
tjk,2000,5039999.96185
tjk,2001,6969999.79019
tjk,2002,5230000.01907
tjk,2003,13409999.84741
tjk,2004,17040000.91553
tjk,2005,9949999.80927
tjk,2006,11909999.84741
tjk,2007,11180000.30518
tjk,2008,11960000.03815
tjk,2009,12859999.65668
tjk,2010,13800000.19073
tjk,2011,14529999.73297
tjk,2012,23100000.38147
tjk,2013,29700000.76294
tjk,2014,36259998.32153
tjk,2015,31250000
tjk,2016,20579999.92371
tjk,2017,19729999.54224
tjk,2018,23889999.38965
tjk,2019,19149999.61853
tkm,2002,9999.99978
tkm,2003,779999.97139
tkm,2006,9999.99978
tkm,2007,9999.99978
tkm,2008,449999.98808
tkm,2010,19999.99955
tkm,2012,1440000.05722
tkm,2015,29999.99933
tkm,2016,19999.99955
tls,1978,9999.99978
tls,1999,70000.0003
tls,2000,330000.01311
tls,2001,50000.00075
tls,2002,79999.99821
tls,2003,170000.00179
tls,2004,90000.00358
tls,2005,59999.99866
tls,2006,750000
tls,2007,439999.99762
tls,2008,259999.99046
tls,2009,39999.99911
tls,2012,59999.99866
tls,2017,39999.99911
ton,1982,9999.99978
tto,1963,9999.99978
tto,1966,79999.99821
tto,1967,50000.00075
tto,1968,59999.99866
tto,1969,70000.0003
tto,1970,70000.0003
tto,1971,70000.0003
tto,1972,59999.99866
tto,1973,79999.99821
tto,1974,59999.99866
tto,1975,59999.99866
tto,1976,50000.00075
tto,1977,9999.99978
tto,1978,9999.99978
tto,1979,-59999.99866
tto,1980,29999.99933
tto,1981,50000.00075
tto,1982,70000.0003
tto,1983,50000.00075
tto,1984,59999.99866
tto,1985,70000.0003
tto,1986,90000.00358
tto,1987,129999.99523
tto,1988,79999.99821
tto,1989,180000.00715
tto,1990,119999.99732
tto,1991,150000.00596
tto,1992,70000.0003
tto,1993,79999.99821
tto,1994,90000.00358
tto,1995,59999.99866
tto,1996,109999.9994
tto,1997,90000.00358
tun,1961,19999.99955
tun,1963,59999.99866
tun,1964,270000.01073
tun,1965,150000.00596
tun,1966,250000
tun,1967,189999.99762
tun,1968,239999.99464
tun,1969,270000.01073
tun,1970,340000.00358
tun,1971,319999.99285
tun,1972,259999.99046
tun,1973,400000.00596
tun,1974,300000.01192
tun,1975,400000.00596
tun,1976,379999.99523
tun,1977,360000.01431
tun,1978,330000.01311
tun,1979,759999.99046
tun,1980,850000.02384
tun,1981,1830000.04292
tun,1982,1419999.95708
tun,1983,1450000.04768
tun,1984,550000.01192
tun,1985,289999.99166
tun,1986,189999.99762
tun,1987,3299999.95232
tun,1988,460000.00834
tun,1989,140000.0006
tun,1990,519999.98093
tun,1991,11300000.19073
tun,1992,910000.02623
tun,1993,1789999.96185
tun,1994,910000.02623
tun,1995,1220000.02861
tun,1996,980000.01907
tun,1997,1120000.00477
tun,1998,2240000.00954
tun,1999,479999.98927
tun,2000,1529999.97139
tun,2001,759999.99046
tun,2002,1629999.99523
tun,2003,1470000.02861
tun,2004,800000.01192
tun,2005,709999.97854
tun,2006,1299999.95232
tun,2007,560000.00238
tun,2008,2109999.8951
tun,2009,1440000.05722
tun,2010,959999.97854
tun,2011,10960000.03815
tun,2012,17950000.76294
tun,2013,20909999.84741
tun,2014,17219999.31335
tun,2015,24829999.92371
tun,2016,19569999.69482
tun,2017,18629999.16077
tun,2018,14920000.07629
tun,2019,16719999.31335
tur,1961,19999.99955
tur,1963,19999.99955
tur,1964,50000.00075
tur,1965,1049999.95232
tur,1966,3890000.1049
tur,1967,1350000.02384
tur,1968,1860000.01431
tur,1969,1059999.94278
tur,1970,379999.99523
tur,1971,200000.00298
tur,1972,460000.00834
tur,1973,90000.00358
tur,1974,1289999.96185
tur,1975,-270000.01073
tur,1976,1149999.97616
tur,1977,-829999.98331
tur,1978,1190000.05722
tur,1979,-1000000
tur,1980,-500000
tur,1981,10920000.07629
tur,1982,-270000.01073
tur,1983,4110000.13351
tur,1984,-1649999.97616
tur,1985,-159999.99642
tur,1986,-1090000.03338
tur,1987,-790000.02146
tur,1988,-769999.98093
tur,1989,2970000.02861
tur,1990,1049999.95232
tur,1991,-750000
tur,1992,6110000.13351
tur,1993,4150000.09537
tur,1994,6559999.94278
tur,1995,5900000.09537
tur,1996,3430000.06676
tur,1997,2309999.94278
tur,1998,2500000
tur,1999,4480000.01907
tur,2000,5829999.92371
tur,2001,3059999.94278
tur,2002,4260000.22888
tur,2003,1769999.98093
tur,2004,1620000.00477
tur,2005,479999.98927
tur,2006,2240000.00954
tur,2007,1370000.00477
tur,2008,709999.97854
tur,2009,670000.01669
tur,2010,250000
tur,2011,569999.99285
tur,2012,1490000.00954
tur,2013,1399999.97616
tur,2014,2740000.00954
tur,2015,2869999.88556
tur,2016,1139999.98569
tur,2017,2420000.07629
tur,2018,2529999.97139
tur,2019,3890000.1049
tuv,2009,59999.99866
tza,1963,19999.99955
tza,1964,9999.99978
tza,1965,29999.99933
tza,1966,19999.99955
tza,1967,59999.99866
tza,1968,219999.99881
tza,1969,180000.00715
tza,1970,409999.99642
tza,1971,170000.00179
tza,1972,209999.99344
tza,1973,469999.99881
tza,1974,310000.00238
tza,1975,439999.99762
tza,1976,620000.00477
tza,1977,680000.00715
tza,1978,2000000
tza,1979,3089999.91417
tza,1980,14039999.96185
tza,1981,5469999.79019
tza,1982,5239999.77112
tza,1983,5820000.17166
tza,1984,6119999.88556
tza,1985,6050000.19073
tza,1986,19219999.31335
tza,1987,16959999.08447
tza,1988,14479999.54224
tza,1989,23469999.31335
tza,1990,18959999.08447
tza,1991,13850000.38147
tza,1992,29229999.54224
tza,1993,11899999.61853
tza,1994,20030000.68665
tza,1995,19040000.91553
tza,1996,15609999.65668
tza,1997,24340000.15259
tza,1998,14010000.22888
tza,1999,21360000.61035
tza,2000,12659999.84741
tza,2001,17030000.68665
tza,2002,19340000.15259
tza,2003,25590000.15259
tza,2004,25989999.77112
tza,2005,23600000.38147
tza,2006,26440000.53406
tza,2007,24030000.68665
tza,2008,27729999.54224
tza,2009,26969999.31335
tza,2010,19120000.83923
tza,2011,28940000.53406
tza,2012,34930000.30518
tza,2013,31370000.83923
tza,2014,30500000
tza,2015,32310001.37329
tza,2016,31399999.61853
tza,2017,32200000.76294
tza,2018,31840000.15259
tza,2019,28010000.22888
uga,1968,9999.99978
uga,1969,9999.99978
uga,1971,19999.99955
uga,1972,29999.99933
uga,1973,19999.99955
uga,1974,29999.99933
uga,1975,29999.99933
uga,1976,29999.99933
uga,1977,29999.99933
uga,1978,119999.99732
uga,1979,449999.98808
uga,1980,660000.02623
uga,1981,569999.99285
uga,1982,540000.02146
uga,1983,460000.00834
uga,1984,340000.00358
uga,1985,300000.01192
uga,1986,1559999.94278
uga,1987,1789999.96185
uga,1988,8970000.26703
uga,1989,3099999.90463
uga,1990,12520000.45776
uga,1991,7179999.82834
uga,1992,9310000.41962
uga,1993,7269999.98093
uga,1994,579999.98331
uga,1995,8909999.84741
uga,1996,699999.98808
uga,1997,330000.01311
uga,1998,1120000.00477
uga,1999,1769999.98093
uga,2000,1210000.03815
uga,2001,360000.01431
uga,2002,569999.99285
uga,2003,1620000.00477
uga,2004,3160000.08583
uga,2005,3349999.90463
uga,2006,3569999.93324
uga,2007,4440000.05722
uga,2008,3759999.99046
uga,2009,3339999.91417
uga,2010,1789999.96185
uga,2011,1399999.97616
uga,2012,2079999.92371
uga,2013,1370000.00477
uga,2014,1139999.98569
uga,2015,2400000.09537
uga,2016,2029999.97139
uga,2017,3150000.09537
uga,2018,3480000.01907
uga,2019,3599999.90463
ukr,1994,829999.98331
ukr,1995,239999.99464
ukr,1996,2910000.08583
ukr,1997,8699999.80927
ukr,1998,6699999.80927
ukr,1999,5389999.86649
ukr,2000,8779999.73297
ukr,2001,2789999.96185
ukr,2002,4199999.80927
ukr,2003,5510000.22888
ukr,2004,5789999.96185
ukr,2005,13449999.80927
ukr,2006,9210000.03815
ukr,2007,5960000.03815
ukr,2008,6630000.11444
ukr,2009,8550000.19073
ukr,2010,15460000.03815
ukr,2011,11600000.38147
ukr,2012,14859999.65668
ukr,2013,17489999.77112
ukr,2014,29610000.61035
ukr,2015,31399999.61853
ukr,2016,31350000.38147
ukr,2017,27559999.46594
ukr,2018,30420000.07629
ukr,2019,31290000.91553
ury,1968,19999.99955
ury,1972,9999.99978
ury,1974,39999.99911
ury,1976,29999.99933
ury,1977,9999.99978
ury,1978,9999.99978
ury,1979,39999.99911
ury,1981,50000.00075
ury,1982,50000.00075
ury,1983,79999.99821
ury,1984,50000.00075
ury,1985,449999.98808
ury,1986,29999.99933
ury,1987,19999.99955
ury,1988,70000.0003
ury,1989,90000.00358
ury,1990,90000.00358
ury,1991,70000.0003
ury,1992,129999.99523
ury,1993,90000.00358
ury,1994,90000.00358
ury,1995,50000.00075
ury,1996,79999.99821
ury,1997,90000.00358
ury,1998,219999.99881
ury,1999,29999.99933
ury,2000,140000.0006
ury,2001,140000.0006
ury,2002,270000.01073
ury,2003,250000
ury,2004,200000.00298
ury,2005,400000.00596
ury,2006,289999.99166
ury,2007,270000.01073
ury,2008,180000.00715
ury,2009,230000.00417
ury,2010,39999.99911
ury,2011,19999.99955
ury,2012,59999.99866
ury,2013,59999.99866
ury,2014,129999.99523
ury,2015,50000.00075
ury,2016,90000.00358
ury,2017,119999.99732
uzb,1993,239999.99464
uzb,1994,1230000.01907
uzb,1995,460000.00834
uzb,1996,129999.99523
uzb,1997,19999.99955
uzb,1998,79999.99821
uzb,1999,730000.01907
uzb,2000,839999.97377
uzb,2001,1279999.97139
uzb,2002,3430000.06676
uzb,2003,5869999.88556
uzb,2004,9899999.61853
uzb,2005,6599999.90463
uzb,2006,3000000
uzb,2007,5050000.19073
uzb,2008,4139999.86649
uzb,2009,2119999.88556
uzb,2010,1000000
uzb,2011,2180000.06676
uzb,2012,2619999.88556
uzb,2013,3380000.11444
uzb,2014,4219999.79019
uzb,2015,4849999.90463
uzb,2016,5489999.77112
uzb,2017,8109999.65668
uzb,2018,3140000.1049
uzb,2019,3549999.95232
vct,1997,9999.99978
ven,1970,9999.99978
ven,1983,9999.99978
ven,1984,9999.99978
ven,1986,29999.99933
ven,1987,39999.99911
ven,1988,29999.99933
ven,1989,19999.99955
ven,1990,59999.99866
ven,1991,9999.99978
ven,1992,19999.99955
ven,1993,29999.99933
ven,1996,19999.99955
ven,1998,100000.00149
ven,1999,569999.99285
ven,2000,660000.02623
ven,2001,150000.00596
ven,2002,59999.99866
ven,2003,109999.9994
ven,2004,180000.00715
ven,2005,100000.00149
ven,2006,170000.00179
ven,2007,189999.99762
ven,2008,180000.00715
ven,2009,150000.00596
ven,2010,29999.99933
ven,2011,9999.99978
ven,2012,29999.99933
ven,2013,39999.99911
ven,2014,70000.0003
ven,2015,39999.99911
ven,2016,19999.99955
ven,2017,629999.99523
ven,2018,2369999.88556
ven,2019,6670000.07629
vnm,1964,19999.99955
vnm,1965,19999.99955
vnm,1966,70000.0003
vnm,1967,219999.99881
vnm,1968,1059999.94278
vnm,1969,140000.0006
vnm,1970,119999.99732
vnm,1971,19999.99955
vnm,1972,170000.00179
vnm,1973,39999.99911
vnm,1974,200000.00298
vnm,1975,639999.98569
vnm,1976,990000.00954
vnm,1977,860000.01431
vnm,1978,870000.00477
vnm,1979,560000.00238
vnm,1980,239999.99464
vnm,1981,140000.0006
vnm,1982,600000.02384
vnm,1983,400000.00596
vnm,1984,310000.00238
vnm,1985,899999.97616
vnm,1986,19999.99955
vnm,1987,29999.99933
vnm,1988,129999.99523
vnm,1989,490000.00954
vnm,1990,759999.99046
vnm,1991,430000.00715
vnm,1992,1480000.01907
vnm,1993,15960000.03815
vnm,1994,7880000.11444
vnm,1995,4840000.15259
vnm,1996,10140000.34332
vnm,1997,10430000.30518
vnm,1998,11449999.80927
vnm,1999,8939999.58038
vnm,2000,10670000.07629
vnm,2001,10800000.19073
vnm,2002,12399999.61853
vnm,2003,11250000
vnm,2004,19700000.76294
vnm,2005,18239999.77112
vnm,2006,18290000.91553
vnm,2007,20030000.68665
vnm,2008,25020000.45776
vnm,2009,21750000
vnm,2010,25799999.23706
vnm,2011,30569999.69482
vnm,2012,17290000.91553
vnm,2013,29920000.07629
vnm,2014,31809999.46594
vnm,2015,24790000.91553
vnm,2016,34349998.47412
vnm,2017,21709999.08447
vnm,2018,19090000.15259
vnm,2019,12229999.54224
vut,1990,3160000.08583
vut,1999,19999.99955
vut,2000,19999.99955
vut,2001,19999.99955
vut,2003,9999.99978
vut,2015,430000.00715
vut,2016,200000.00298
vut,2017,50000.00075
vut,2018,250000
vut,2019,90000.00358
wsm,2007,19999.99955
wsm,2010,50000.00075
wsm,2012,9999.99978
wsm,2013,9999.99978
wsm,2014,0
yem,1963,100000.00149
yem,1964,59999.99866
yem,1965,19999.99955
yem,1968,119999.99732
yem,1969,9999.99978
yem,1970,100000.00149
yem,1971,39999.99911
yem,1972,90000.00358
yem,1973,79999.99821
yem,1974,109999.9994
yem,1975,119999.99732
yem,1976,140000.0006
yem,1977,129999.99523
yem,1978,109999.9994
yem,1979,239999.99464
yem,1980,2150000.09537
yem,1981,389999.98569
yem,1982,1490000.00954
yem,1983,2609999.8951
yem,1984,2529999.97139
yem,1985,1190000.05722
yem,1986,330000.01311
yem,1987,250000
yem,1988,2480000.01907
yem,1989,1100000.02384
yem,1990,2190000.05722
yem,1991,1500000
yem,1992,2190000.05722
yem,1993,2779999.97139
yem,1994,2190000.05722
yem,1995,3019999.98093
yem,1996,1490000.00954
yem,1997,200000.00298
yem,1998,109999.9994
yem,1999,119999.99732
yem,2000,9999.99978
yem,2001,9999.99978
yem,2007,460000.00834
yem,2008,1139999.98569
yem,2009,3859999.8951
yem,2010,4079999.92371
yem,2011,7070000.17166
yem,2012,5070000.17166
yem,2013,8189999.58038
yem,2014,8649999.61853
yem,2015,11489999.77112
yem,2016,9569999.69482
yem,2017,14619999.88556
yem,2018,15770000.45776
yem,2019,16329999.92371
zaf,1993,4099999.90463
zaf,1994,6050000.19073
zaf,1995,8590000.15259
zaf,1996,12319999.69482
zaf,1997,9550000.19073
zaf,1998,11880000.11444
zaf,1999,5719999.79019
zaf,2000,5349999.90463
zaf,2001,8039999.96185
zaf,2002,6110000.13351
zaf,2003,7769999.98093
zaf,2004,7030000.20981
zaf,2005,7929999.82834
zaf,2006,9029999.73297
zaf,2007,8750000
zaf,2008,8340000.15259
zaf,2009,5130000.11444
zaf,2010,7449999.80927
zaf,2011,7800000.19073
zaf,2012,7010000.22888
zaf,2013,8890000.34332
zaf,2014,11020000.45776
zaf,2015,15220000.26703
zaf,2016,9090000.15259
zaf,2017,14699999.80927
zaf,2018,15750000
zaf,2019,10779999.73297
zmb,1965,50000.00075
zmb,1966,29999.99933
zmb,1968,19999.99955
zmb,1969,79999.99821
zmb,1970,39999.99911
zmb,1971,29999.99933
zmb,1972,29999.99933
zmb,1973,50000.00075
zmb,1974,39999.99911
zmb,1975,39999.99911
zmb,1976,29999.99933
zmb,1977,79999.99821
zmb,1978,129999.99523
zmb,1979,259999.99046
zmb,1980,239999.99464
zmb,1981,50000.00075
zmb,1982,200000.00298
zmb,1983,270000.01073
zmb,1984,460000.00834
zmb,1985,4409999.84741
zmb,1986,209999.99344
zmb,1987,1610000.01431
zmb,1988,209999.99344
zmb,1989,589999.97377
zmb,1990,419999.98689
zmb,1991,930000.00715
zmb,1992,2490000.00954
zmb,1993,490000.00954
zmb,1994,460000.00834
zmb,1995,910000.02623
zmb,1996,449999.98808
zmb,1997,529999.97139
zmb,1998,310000.00238
zmb,1999,319999.99285
zmb,2000,439999.99762
zmb,2001,1080000.04292
zmb,2002,1090000.03338
zmb,2003,670000.01669
zmb,2004,620000.00477
zmb,2005,1320000.05245
zmb,2006,639999.98569
zmb,2007,810000.00238
zmb,2008,389999.98569
zmb,2009,469999.99881
zmb,2010,610000.01431
zmb,2011,620000.00477
zmb,2012,810000.00238
zmb,2013,660000.02623
zmb,2014,560000.00238
