geo,time,dc_dac_autl_cd
syr,2013,2920000.07629
syr,2014,1509999.99046
syr,2015,2119999.88556
syr,2016,10520000.45776
syr,2017,7500000
syr,2018,8199999.80927
syr,2019,12970000.26703
tcd,1986,9999.99978
tcd,1990,9999.99978
tcd,1991,19999.99955
tcd,1994,9999.99978
tcd,2007,1309999.94278
tcd,2008,28620000.83923
tcd,2009,19709999.08447
tcd,2010,39999.99911
tcd,2012,0
tcd,2014,270000.01073
tcd,2015,79999.99821
tcd,2016,50000.00075
tcd,2017,19999.99955
tcd,2018,600000.02384
tgo,1972,39999.99911
tgo,1974,19999.99955
tgo,1975,-319999.99285
tgo,1978,1080000.04292
tgo,1979,39999.99911
tgo,1980,29999.99933
tgo,1981,9999.99978
tgo,1982,19999.99955
tgo,1983,29999.99933
tgo,1984,9999.99978
tgo,1985,9999.99978
tgo,1986,29999.99933
tgo,1987,19999.99955
tgo,1988,29999.99933
tgo,1989,29999.99933
tgo,1990,239999.99464
tgo,1991,349999.99404
tgo,1992,469999.99881
tgo,1993,670000.01669
tgo,1994,629999.99523
tgo,1995,1009999.99046
tgo,1996,910000.02623
tgo,1997,800000.01192
tgo,1998,810000.00238
tgo,1999,740000.00954
tgo,2000,779999.97139
tgo,2001,699999.98808
tgo,2002,620000.00477
tgo,2003,589999.97377
tgo,2004,699999.98808
tgo,2005,610000.01431
tgo,2006,660000.02623
tgo,2007,800000.01192
tgo,2008,889999.98569
tgo,2009,14579999.92371
tgo,2010,720000.02861
tgo,2011,31500000
tgo,2012,159999.99642
tgo,2013,109999.9994
tgo,2014,70000.0003
tgo,2015,70000.0003
tgo,2016,90000.00358
tgo,2017,100000.00149
tgo,2018,90000.00358
tgo,2019,90000.00358
tha,1963,-19999.99955
tha,1964,-19999.99955
tha,1965,4639999.86649
tha,1966,1820000.05245
tha,1967,-239999.99464
tha,1968,159999.99642
tha,1969,-180000.00715
tha,1970,4920000.07629
tha,1971,-589999.97377
tha,1972,19999.99955
tha,1974,70000.0003
tha,1975,-1200000.04768
tha,1976,50000.00075
tha,1977,209999.99344
tha,1978,8069999.69482
tha,1979,600000.02384
tha,1980,140000.0006
tha,1981,649999.97616
tha,1982,140000.0006
tha,1983,140000.0006
tha,1984,129999.99523
tha,1985,-1000000
tha,1986,-610000.01431
tha,1987,-1250000
tha,1988,-379999.99523
tha,1989,-639999.98569
tha,1990,1799999.95232
tha,1991,2500000
tha,1992,6360000.13351
tha,1993,6559999.94278
tha,1994,1129999.99523
tha,1995,2730000.01907
tha,1996,2279999.97139
tha,1997,439999.99762
tha,1998,939999.99762
tha,1999,1210000.03815
tha,2000,409999.99642
tha,2001,300000.01192
tha,2002,740000.00954
tha,2003,800000.01192
tha,2004,819999.99285
tha,2005,1059999.94278
tha,2006,980000.01907
tha,2007,829999.98331
tha,2008,1340000.03338
tha,2009,1029999.97139
tha,2010,870000.00477
tha,2011,920000.01669
tha,2012,910000.02623
tha,2013,1090000.03338
tha,2014,920000.01669
tha,2015,899999.97616
tha,2016,819999.99285
tha,2017,779999.97139
tha,2018,1309999.94278
tha,2019,819999.99285
tjk,1993,100000.00149
tjk,1994,9999.99978
tjk,1995,180000.00715
tjk,1996,109999.9994
tjk,1997,189999.99762
tjk,1998,259999.99046
tjk,1999,250000
tjk,2000,159999.99642
tjk,2001,270000.01073
tjk,2002,39999.99911
tjk,2003,140000.0006
tjk,2004,59999.99866
tjk,2005,140000.0006
tjk,2006,29999.99933
tjk,2007,90000.00358
tjk,2008,70000.0003
tjk,2009,759999.99046
tjk,2010,129999.99523
tjk,2011,119999.99732
tjk,2012,370000.00477
tjk,2013,819999.99285
tjk,2014,7449999.80927
tjk,2015,209999.99344
tjk,2016,469999.99881
tjk,2017,230000.00417
tjk,2018,150000.00596
tjk,2019,109999.9994
tkm,1999,9999.99978
tkm,2002,9999.99978
tkm,2003,39999.99911
tkm,2004,29999.99933
tkm,2005,9999.99978
tkm,2006,9999.99978
tkm,2007,29999.99933
tkm,2008,39999.99911
tkm,2009,379999.99523
tkm,2010,39999.99911
tkm,2011,59999.99866
tkm,2012,9999.99978
tkm,2013,19999.99955
tkm,2014,19999.99955
tkm,2015,59999.99866
tkm,2016,79999.99821
tkm,2017,140000.0006
tkm,2018,159999.99642
tkm,2019,159999.99642
tls,2000,5780000.20981
tls,2001,5539999.96185
tls,2002,2660000.08583
tls,2003,2250000
tls,2005,70000.0003
tls,2006,59999.99866
tls,2007,50000.00075
tls,2008,150000.00596
tls,2009,79999.99821
tls,2010,109999.9994
tls,2011,19999.99955
tls,2012,50000.00075
tls,2013,19999.99955
tto,1979,9999.99978
tto,1982,9999.99978
tto,1983,9999.99978
tto,1986,29999.99933
tto,1987,19999.99955
tto,1988,9999.99978
tto,1990,9999.99978
tto,1991,9999.99978
tto,1992,19999.99955
tto,1993,9999.99978
tto,1999,9999.99978
tun,1963,79999.99821
tun,1964,-150000.00596
tun,1965,2069999.93324
tun,1966,1960000.03815
tun,1967,1539999.96185
tun,1969,3369999.88556
tun,1970,-180000.00715
tun,1971,-59999.99866
tun,1972,360000.01431
tun,1973,479999.98927
tun,1974,2170000.07629
tun,1975,119999.99732
tun,1976,170000.00179
tun,1977,250000
tun,1978,70900001.52588
tun,1979,1399999.97616
tun,1980,-109999.9994
tun,1981,11159999.84741
tun,1982,250000
tun,1983,8539999.96185
tun,1984,370000.00477
tun,1985,2069999.93324
tun,1986,-100000.00149
tun,1987,-4650000.09537
tun,1988,-6559999.94278
tun,1989,-7150000.09537
tun,1990,-10069999.69482
tun,1991,-11539999.96185
tun,1992,-9550000.19073
tun,1993,-11930000.30518
tun,1994,-3710000.03815
tun,1995,810000.00238
tun,1996,959999.97854
tun,1997,490000.00954
tun,1998,810000.00238
tun,1999,509999.99046
tun,2000,360000.01431
tun,2001,259999.99046
tun,2002,230000.00417
tun,2003,280000.00119
tun,2004,319999.99285
tun,2005,330000.01311
tun,2006,259999.99046
tun,2007,270000.01073
tun,2008,370000.00477
tun,2009,600000.02384
tun,2010,949999.98808
tun,2011,439999.99762
tun,2012,400000.00596
tun,2013,529999.97139
tun,2014,589999.97377
tun,2015,509999.99046
tun,2016,1269999.98093
tun,2017,4400000.09537
tun,2018,2279999.97139
tun,2019,-990000.00954
tur,1960,-209999.99344
tur,1962,70000.0003
tur,1963,129999.99523
tur,1964,200000.00298
tur,1965,1500000
tur,1966,1039999.96185
tur,1967,610000.01431
tur,1968,1580000.04292
tur,1969,1080000.04292
tur,1970,170000.00179
tur,1971,-90000.00358
tur,1972,560000.00238
tur,1973,-230000.00417
tur,1974,29999.99933
tur,1975,140000.0006
tur,1976,1240000.00954
tur,1977,2680000.06676
tur,1978,3779999.97139
tur,1979,8840000.15259
tur,1980,27159999.84741
tur,1981,14829999.92371
tur,1982,4369999.88556
tur,1983,5940000.05722
tur,1984,4539999.96185
tur,1985,5260000.22888
tur,1986,7170000.07629
tur,1987,8810000.41962
tur,1988,21350000.38147
tur,1989,35819999.69482
tur,1990,8090000.15259
tur,1991,4170000.07629
tur,1992,1000000
tur,1993,-2910000.08583
tur,1994,-1679999.94755
tur,1995,14239999.77112
tur,1996,13779999.73297
tur,1997,12949999.80927
tur,1998,12569999.69482
tur,1999,13689999.58038
tur,2000,10600000.38147
tur,2001,12920000.07629
tur,2002,13590000.15259
tur,2003,18090000.15259
tur,2004,19840000.15259
tur,2005,21950000.76294
tur,2006,21350000.38147
tur,2007,24979999.54224
tur,2008,27500000
tur,2009,26750000
tur,2010,27899999.61853
tur,2011,31639999.38965
tur,2012,39619998.93188
tur,2013,33849998.47412
tur,2014,30350000.38147
tur,2015,24690000.53406
tur,2016,37630001.06812
tur,2017,44930000.30518
tur,2018,33750000
tur,2019,21889999.38965
tza,1962,19999.99955
tza,1963,-9999.99978
tza,1964,100000.00149
tza,1965,50000.00075
tza,1966,9999.99978
tza,1967,39999.99911
tza,1968,9999.99978
tza,1969,19999.99955
tza,1970,9999.99978
tza,1971,29999.99933
tza,1972,19999.99955
tza,1975,29999.99933
tza,1976,79999.99821
tza,1977,180000.00715
tza,1978,200000.00298
tza,1979,419999.98689
tza,1980,2869999.88556
tza,1981,4030000.20981
tza,1982,2339999.91417
tza,1983,1230000.01907
tza,1984,1179999.94755
tza,1985,419999.98689
tza,1986,720000.02861
tza,1987,2680000.06676
tza,1988,1809999.94278
tza,1989,949999.98808
tza,1990,3069999.93324
tza,1991,6309999.94278
tza,1992,3779999.97139
tza,1993,11029999.73297
tza,1994,6429999.82834
tza,1995,8479999.54224
tza,1996,8750000
tza,1997,5579999.92371
tza,1998,8689999.58038
tza,1999,5980000.01907
tza,2000,5659999.84741
tza,2001,4780000.20981
tza,2002,30250000
tza,2003,1730000.01907
tza,2004,3200000.04768
tza,2005,2400000.09537
tza,2006,1700000.04768
tza,2007,1500000
tza,2008,1679999.94755
tza,2009,12960000.03815
tza,2010,939999.99762
tza,2011,1519999.98093
tza,2012,1440000.05722
tza,2013,1539999.96185
tza,2014,2769999.98093
tza,2015,949999.98808
tza,2016,1649999.97616
tza,2017,2180000.06676
tza,2018,1120000.00477
tza,2019,1429999.94755
uga,1964,9999.99978
uga,1967,219999.99881
uga,1971,-9999.99978
uga,1976,29999.99933
uga,1977,9999.99978
uga,1978,250000
uga,1979,39999.99911
uga,1980,59999.99866
uga,1981,119999.99732
uga,1982,29999.99933
uga,1983,29999.99933
uga,1984,50000.00075
uga,1985,39999.99911
uga,1986,70000.0003
uga,1987,119999.99732
uga,1988,7670000.07629
uga,1989,4829999.92371
uga,1990,7769999.98093
uga,1991,1980000.01907
uga,1992,5119999.88556
uga,1993,7159999.84741
uga,1994,21729999.54224
uga,1995,17430000.30518
uga,1996,15159999.84741
uga,1997,11100000.38147
uga,1998,12779999.73297
uga,1999,4619999.88556
uga,2000,4519999.98093
uga,2001,1830000.04292
uga,2002,5380000.11444
uga,2003,5420000.07629
uga,2004,8130000.11444
uga,2005,8420000.07629
uga,2006,10300000.19073
uga,2007,10260000.22888
uga,2008,14229999.54224
uga,2009,11189999.58038
uga,2010,13069999.69482
uga,2011,13069999.69482
uga,2012,8189999.58038
uga,2013,17430000.30518
uga,2014,10850000.38147
uga,2015,9560000.41962
uga,2016,10649999.61853
uga,2017,13159999.84741
uga,2018,6989999.77112
uga,2019,13760000.22888
ukr,1991,600000.02384
ukr,1992,2019999.98093
ukr,1993,1259999.99046
ukr,1994,1090000.03338
ukr,1995,1029999.97139
ukr,1996,340000.00358
ukr,1997,379999.99523
ukr,1998,3230000.01907
ukr,1999,430000.00715
ukr,2000,569999.99285
ukr,2001,1370000.00477
ukr,2002,1889999.98569
ukr,2003,2759999.99046
ukr,2004,3849999.90463
ukr,2005,7280000.20981
ukr,2006,5110000.13351
ukr,2007,5289999.96185
ukr,2008,8680000.30518
ukr,2009,6750000
ukr,2010,6980000.01907
ukr,2011,14199999.80927
ukr,2012,10199999.80927
ukr,2013,8250000
ukr,2014,8460000.03815
ukr,2015,12609999.65668
ukr,2016,9930000.30518
ukr,2017,18180000.30518
ukr,2018,19040000.91553
ukr,2019,14229999.54224
ury,1964,-119999.99732
ury,1966,-39999.99911
ury,1977,9999.99978
ury,1978,19999.99955
ury,1979,9999.99978
ury,1980,19999.99955
ury,1981,9999.99978
ury,1982,9999.99978
ury,1983,19999.99955
ury,1984,19999.99955
ury,1985,9999.99978
ury,1986,29999.99933
ury,1987,9999.99978
ury,1988,39999.99911
ury,1989,39999.99911
ury,1990,70000.0003
ury,1991,70000.0003
ury,1992,59999.99866
ury,1993,70000.0003
ury,1994,70000.0003
ury,1995,39999.99911
ury,1996,59999.99866
ury,1997,29999.99933
ury,1998,19999.99955
ury,1999,29999.99933
ury,2000,19999.99955
ury,2001,9999.99978
ury,2002,19999.99955
ury,2003,29999.99933
ury,2004,19999.99955
ury,2005,9999.99978
ury,2008,29999.99933
ury,2012,9999.99978
ury,2015,29999.99933
ury,2016,29999.99933
ury,2017,29999.99933
uzb,1993,109999.9994
uzb,1994,79999.99821
uzb,1995,39999.99911
uzb,1996,29999.99933
uzb,1997,39999.99911
uzb,1998,29999.99933
uzb,1999,29999.99933
uzb,2000,39999.99911
uzb,2001,50000.00075
uzb,2002,209999.99344
uzb,2003,319999.99285
uzb,2004,270000.01073
uzb,2005,300000.01192
uzb,2006,400000.00596
uzb,2007,360000.01431
uzb,2008,3519999.98093
uzb,2009,349999.99404
uzb,2010,319999.99285
uzb,2011,529999.97139
uzb,2012,439999.99762
uzb,2013,270000.01073
uzb,2014,330000.01311
uzb,2015,349999.99404
uzb,2016,360000.01431
uzb,2017,330000.01311
uzb,2018,360000.01431
uzb,2019,430000.00715
vct,2008,170000.00179
vct,2009,70000.0003
vct,2012,19999.99955
vct,2015,29999.99933
vct,2016,50000.00075
vct,2017,59999.99866
vct,2018,39999.99911
vct,2019,59999.99866
ven,1960,-29999.99933
ven,1963,-109999.9994
ven,1964,-19999.99955
ven,1965,129999.99523
ven,1966,50000.00075
ven,1967,219999.99881
ven,1975,29999.99933
ven,1976,9999.99978
ven,1977,129999.99523
ven,1978,140000.0006
ven,1979,140000.0006
ven,1980,159999.99642
ven,1981,889999.98569
ven,1982,159999.99642
ven,1983,150000.00596
ven,1984,109999.9994
ven,1985,119999.99732
ven,1986,170000.00179
ven,1987,29999.99933
ven,1988,-300000.01192
ven,1989,129999.99523
ven,1990,119999.99732
ven,1991,79999.99821
ven,1992,159999.99642
ven,1993,170000.00179
ven,1994,270000.01073
ven,1995,370000.00477
ven,1996,389999.98569
ven,1997,219999.99881
ven,1998,209999.99344
ven,1999,150000.00596
ven,2000,109999.9994
ven,2001,59999.99866
ven,2002,70000.0003
ven,2003,129999.99523
ven,2004,129999.99523
ven,2005,140000.0006
ven,2006,129999.99523
ven,2007,129999.99523
ven,2008,119999.99732
ven,2009,209999.99344
ven,2010,219999.99881
ven,2011,300000.01192
ven,2012,300000.01192
ven,2013,280000.00119
ven,2014,300000.01192
ven,2015,300000.01192
ven,2016,280000.00119
ven,2017,310000.00238
ven,2018,419999.98689
ven,2019,1330000.04292
vnm,1974,29999.99933
vnm,1975,189999.99762
vnm,1976,109999.9994
vnm,1977,50000.00075
vnm,1978,79999.99821
vnm,1979,10390000.34332
vnm,1980,1350000.02384
vnm,1981,289999.99166
vnm,1982,259999.99046
vnm,1983,469999.99881
vnm,1984,259999.99046
vnm,1985,180000.00715
vnm,1986,50000.00075
vnm,1987,-4280000.20981
vnm,1988,-2259999.99046
vnm,1989,-230000.00417
vnm,1990,1480000.01907
vnm,1991,1250000
vnm,1992,569999.99285
vnm,1993,439999.99762
vnm,1994,1679999.94755
vnm,1995,3099999.90463
vnm,1996,2309999.94278
vnm,1997,1649999.97616
vnm,1998,1340000.03338
vnm,1999,1549999.95232
vnm,2000,1519999.98093
vnm,2001,1750000
vnm,2002,1580000.04292
vnm,2003,1570000.05245
vnm,2004,1629999.99523
vnm,2005,1470000.02861
vnm,2006,2279999.97139
vnm,2007,6389999.86649
vnm,2008,9050000.19073
vnm,2009,4659999.84741
vnm,2010,2990000.00954
vnm,2011,7309999.94278
vnm,2012,5900000.09537
vnm,2013,4150000.09537
vnm,2014,5079999.92371
vnm,2015,5530000.20981
vnm,2016,2920000.07629
vnm,2017,5030000.20981
vnm,2018,3900000.09537
vnm,2019,4260000.22888
vut,2009,19999.99955
vut,2018,219999.99881
wsm,1980,9999.99978
wsm,1982,9999.99978
yem,1975,9999.99978
yem,1976,19999.99955
yem,1977,9999.99978
yem,1980,9999.99978
yem,1981,9999.99978
yem,1982,19999.99955
yem,1983,29999.99933
yem,1984,39999.99911
yem,1985,29999.99933
yem,1986,50000.00075
yem,1987,79999.99821
yem,1988,140000.0006
yem,1989,50000.00075
yem,1990,70000.0003
yem,1991,180000.00715
yem,1992,1450000.04768
yem,1993,230000.00417
yem,1994,280000.00119
yem,1995,159999.99642
yem,1996,129999.99523
yem,1997,39999.99911
yem,1998,109999.9994
yem,1999,39999.99911
yem,2000,39999.99911
yem,2001,29999.99933
yem,2002,29999.99933
yem,2003,39999.99911
yem,2004,39999.99911
yem,2005,19999.99955
yem,2006,39999.99911
yem,2007,29999.99933
yem,2008,50000.00075
yem,2009,29999.99933
yem,2010,19999.99955
yem,2011,250000
yem,2012,239999.99464
yem,2013,90000.00358
yem,2014,119999.99732
yem,2015,579999.98331
yem,2016,129999.99523
yem,2017,2369999.88556
yem,2018,1309999.94278
yem,2019,2369999.88556
zaf,1993,2049999.95232
zaf,1994,769999.98093
zaf,1995,1070000.05245
zaf,1996,1070000.05245
zaf,1997,939999.99762
zaf,1998,2539999.96185
zaf,1999,1090000.03338
zaf,2000,1090000.03338
zaf,2001,800000.01192
zaf,2002,1399999.97616
zaf,2003,1330000.04292
zaf,2004,1519999.98093
zaf,2005,990000.00954
zaf,2006,779999.97139
zaf,2007,1720000.02861
zaf,2008,1509999.99046
zaf,2009,1379999.99523
zaf,2010,1190000.05722
zaf,2011,920000.01669
zaf,2012,560000.00238
zaf,2013,540000.02146
zaf,2014,400000.00596
zaf,2015,469999.99881
zaf,2016,370000.00477
zaf,2017,479999.98927
zaf,2018,759999.99046
zaf,2019,649999.97616
zmb,1972,150000.00596
zmb,1974,209999.99344
zmb,1975,1070000.05245
zmb,1976,109999.9994
zmb,1977,79999.99821
zmb,1978,239999.99464
zmb,1979,1799999.95232
zmb,1980,2309999.94278
zmb,1981,1000000
zmb,1982,430000.00715
zmb,1983,400000.00596
zmb,1984,330000.01311
zmb,1985,239999.99464
zmb,1986,360000.01431
zmb,1987,2299999.95232
zmb,1988,670000.01669
zmb,1989,349999.99404
zmb,1990,239999.99464
zmb,1991,1169999.95708
zmb,1992,519999.98093
zmb,1993,1009999.99046
zmb,1994,529999.97139
zmb,1995,810000.00238
zmb,1996,449999.98808
zmb,1997,270000.01073
zmb,1998,400000.00596
zmb,1999,389999.98569
zmb,2000,330000.01311
zmb,2001,360000.01431
zmb,2002,370000.00477
zmb,2003,2470000.02861
zmb,2004,319999.99285
zmb,2005,239999.99464
zmb,2006,8430000.30518
zmb,2007,79999.99821
zmb,2008,39999.99911
zmb,2011,29999.99933
zmb,2012,29999.99933
zmb,2013,29999.99933
zmb,2014,19999.99955
zmb,2015,29999.99933
zmb,2016,29999.99933
zmb,2017,300000.01192
zmb,2018,289999.99166
zmb,2019,230000.00417
zwe,1971,9999.99978
zwe,1976,9999.99978
zwe,1980,39999.99911
zwe,1981,70000.0003
zwe,1982,639999.98569
zwe,1983,490000.00954
zwe,1984,600000.02384
zwe,1985,460000.00834
zwe,1986,540000.02146
zwe,1987,280000.00119
zwe,1988,289999.99166
zwe,1989,469999.99881
zwe,1990,9409999.84741
zwe,1991,790000.02146
zwe,1992,1620000.00477
zwe,1993,3279999.97139
zwe,1994,330000.01311
zwe,1995,1940000.05722
zwe,1996,1110000.01431
zwe,1997,1860000.01431
zwe,1998,2690000.05722
zwe,1999,1179999.94755
zwe,2000,1450000.04768
zwe,2001,810000.00238
zwe,2002,379999.99523
zwe,2003,810000.00238
zwe,2004,-119999.99732
zwe,2005,409999.99642
zwe,2006,1110000.01431
zwe,2007,1750000
zwe,2008,1379999.99523
zwe,2009,680000.00715
zwe,2010,500000
zwe,2011,620000.00477
zwe,2012,119999.99732
zwe,2013,170000.00179
zwe,2014,349999.99404
zwe,2015,360000.01431
zwe,2016,189999.99762
zwe,2017,379999.99523
zwe,2018,360000.01431
zwe,2019,430000.00715
