geo,time,ny_gdp_disc_cn
nzl,1993,115000000
nzl,1994,262000000
nzl,1995,1000000
nzl,1996,0
nzl,1997,1000000
nzl,1998,-1000000
nzl,1999,1000000
nzl,2000,-1000000
nzl,2001,0
nzl,2002,-2000000
nzl,2003,2000000
nzl,2004,1000000
nzl,2005,-2000000
nzl,2006,1000000
nzl,2007,-1000000
nzl,2008,0
nzl,2009,0
nzl,2010,1000000
nzl,2011,-1000000
nzl,2012,0
nzl,2013,2000000
nzl,2014,0
nzl,2015,0
nzl,2016,0
nzl,2017,0
nzl,2018,0
nzl,2019,1128000000
nzl,2020,-260000000
omn,1967,0
omn,1968,0
omn,1969,0
omn,1970,0
omn,1971,0
omn,1972,0
omn,1973,0
omn,1974,-200
omn,1975,100
omn,1976,0
omn,1977,7200200
omn,1978,-999900
omn,1979,100
omn,1980,-99800
omn,1981,1000000
omn,1982,0
omn,1983,-100
omn,1984,200000
omn,1985,2099800
omn,1986,-2699900
omn,1987,800000
omn,1988,298699800
omn,1990,0
omn,1991,0
omn,1992,0
omn,1993,0
omn,1994,0
omn,1995,0
omn,1996,0
omn,1997,0
omn,1998,0
omn,1999,0
omn,2000,0
omn,2001,-800
omn,2002,-1200
omn,2003,-900
omn,2004,-400
omn,2005,-100
omn,2006,-1600
omn,2007,-200
omn,2008,100
omn,2009,-500
omn,2010,3106926200
omn,2011,100000
omn,2012,100000
omn,2013,-100000
omn,2014,100000
omn,2015,-100000
omn,2016,-100000
omn,2017,0
omn,2018,-200000
omn,2019,100000
omn,2020,0
pak,1960,0
pak,1961,0
pak,1962,0
pak,1963,0
pak,1964,0
pak,1965,0
pak,1966,0
pak,1967,0
pak,1968,0
pak,1969,-30000000
pak,1970,0
pak,1971,0
pak,1972,0
pak,1973,0
pak,1974,0
pak,1975,0
pak,1976,0
pak,1977,0
pak,1978,0
pak,1979,0
pak,1980,0
pak,1981,0
pak,1982,0
pak,1983,0
pak,1984,0
pak,1985,0
pak,1986,0
pak,1987,0
pak,1988,0
pak,1989,0
pak,1990,0
pak,1991,589000000
pak,1992,166000000
pak,1993,228000000
pak,1994,337000000
pak,1995,0
pak,1996,0
pak,1997,0
pak,1998,0
pak,1999,0
pak,2000,1000000
pak,2001,1000000
pak,2002,0
pak,2003,-1000000
pak,2004,0
pak,2005,0
pak,2006,0
pak,2007,0
pak,2008,0
pak,2009,0
pak,2010,0
pak,2011,40000
pak,2012,410000
pak,2013,-200000
pak,2014,59300
pak,2015,168000
pak,2016,10000
pak,2017,-20300
pak,2018,0
pak,2019,200000
pak,2020,0
pan,1960,38869000
pan,1961,31550900
pan,1962,26661300
pan,1963,39539700
pan,1964,41361600
pan,1965,41365300
pan,1966,31646900
pan,1967,28218200
pan,1968,12917300
pan,1969,23790800
pan,1970,28791300
pan,1971,23434200
pan,1972,28940200
pan,1973,11365300
pan,1974,85523700
pan,1975,88078500
pan,1976,80813400
pan,1977,103177500
pan,1978,107790700
pan,1979,193631200
pan,1980,120778000
pan,1981,57047600
pan,1982,99862100
pan,1983,89969900
pan,1984,-20388000
pan,1985,-13265200
pan,1986,4155800
pan,1987,-20237200
pan,1988,244915000
pan,1989,152044300
pan,1990,133359000
pan,1991,155087800
pan,1992,157366100
pan,1993,113995100
pan,1994,153725700
pan,1995,75358500
pan,1996,-83053500
pan,1997,89102500
pan,1998,-209264800
pan,1999,-406697300
pan,2000,-185039300
pan,2001,207580200
pan,2002,215360800
pan,2003,-82266600
pan,2004,38528700
pan,2005,294842600
pan,2006,290469600
pan,2007,-15769.7436
pan,2008,-11383.678
pan,2009,-64434.8258
pan,2010,-112418.7325
pan,2011,-75698.8227
pan,2012,34384.2184
pan,2013,194004.88731
pan,2014,64365.3204
pan,2015,113775.5634
pan,2016,-104591.0608
pan,2017,0.0811
pan,2018,-0.00009
pan,2019,0
pan,2020,-0.00001
per,1960,-4.34792
per,1961,-4.16318
per,1962,-5.03366
per,1963,-3.22891
per,1964,-2.66527
per,1965,-2.70793
per,1966,-3.42389
per,1967,-3.60689
per,1968,-1.51935
per,1969,-1.53913
per,1970,1.754
per,1971,0.94178
per,1972,2.412
per,1973,-0.22619
per,1974,-4.14898
per,1975,-4.19789
per,1976,-2.13418
per,1977,1.37045
per,1978,1.93645
per,1979,-7.44179
per,1980,-28.57228
per,1981,-156.5558
per,1982,-211.01273
per,1983,-10.24162
per,1984,-98.41838
per,1985,1295.02307
per,1986,809.44682
per,1987,2353.07585
per,1988,-7705.863
per,1989,0
per,1990,0
per,1991,0
per,1992,0
per,1993,0
per,1994,0
per,1995,0
per,1996,0
per,1997,0
per,1998,0
per,1999,0
per,2000,0
per,2001,0
per,2002,0
per,2003,0
per,2004,0
per,2005,0
per,2006,0
per,2007,0
per,2008,0
per,2009,0
per,2010,0
per,2011,0
per,2012,0
per,2013,0
per,2014,0
per,2015,0
per,2016,0
per,2017,0
per,2018,0
per,2019,0
per,2020,0
phl,1981,22715191583.5941
phl,1982,25822371596.75389
phl,1983,34849659951.2208
phl,1984,47289095308.55409
phl,1985,35943782932.895
phl,1986,25234036571.754
phl,1987,51595209683.8871
phl,1988,42455044026.1541
phl,1989,45575259960.76
phl,1990,40561208765.0991
phl,1991,33741570880.8
phl,1992,16543879139.27
phl,1993,6869624661.77979
phl,1994,-6252161501.10107
phl,1995,38895023704.7588
phl,1996,27702248944.48009
phl,1997,21696133127.7988
phl,1998,-13704124679.2197
phl,1999,-811968429.80951
phl,2000,-5387.94849
phl,2001,0.00403
phl,2002,0.00464
phl,2003,-0.00464
phl,2004,0.00024
phl,2005,0.00024
phl,2006,-0.0105
phl,2007,-0.00122
phl,2008,0.01001
phl,2009,0.00854
phl,2010,0.00024
phl,2011,-0.04224
phl,2012,0.03931
phl,2013,0.03955
phl,2014,-0.00928
phl,2015,0.05176
phl,2016,-0.0415
phl,2017,0.07178
phl,2018,-0.06738
phl,2019,0.02344
phl,2020,-0.04883
png,1961,500000
png,1962,400000
png,1963,-300000
png,1964,-600000
png,1965,200000
png,1966,100000
png,1967,-500000
png,1968,-1100000
png,1969,-100000
png,1970,800000
png,1971,4000000
png,1972,4400000
png,1973,-5000000
png,1974,-10400200
png,1975,-11200100
png,1976,-24600100
png,1977,4000000
png,1978,-8500200
png,1979,-10900100
png,1980,-11799900
png,1981,9200200
png,1982,14500000
png,1983,100
png,1984,300
png,1985,-100
png,1986,-100
png,1987,-200
png,1988,-100
png,1989,99900
png,1990,100000
png,1991,0
png,1992,0
png,1993,0
png,1994,0
png,1995,0
png,1996,100
png,1997,0
png,1998,1900
png,1999,0
png,2000,0
png,2001,0
png,2002,0
png,2003,0
png,2004,0
pol,1995,0
pol,1996,0
pol,1997,0
pol,1998,0
pol,1999,0
pol,2000,0
pol,2001,0
pol,2002,0
pol,2003,0
pol,2004,0
pol,2005,0
pol,2006,0
pol,2007,0
pol,2008,0
pol,2009,0
pol,2010,0
pol,2011,0
pol,2012,0
pol,2013,0
pol,2014,0
pol,2015,0
pol,2016,0
pol,2017,0
pol,2018,0
pol,2019,0
pol,2020,0
pri,1971,-164100000
pri,1972,-212100000
pri,1973,-224700000
pri,1974,-294400000
pri,1975,-294000000
pri,1976,-22400000
pri,1977,75000000
pri,1978,344000000
pri,1979,289900000
pri,1980,549700000
pri,1981,411000000
pri,1982,-102900000
pri,1983,-349900000
pri,1984,-41400000
pri,1985,-765500000
pri,1986,-743200000
pri,1987,-973800000
pri,1988,-1735900000
pri,1989,-2030200000
pri,1990,-2426881000
pri,1991,-3269069000
pri,1992,-2711170000
pri,1993,-313944000
pri,1994,-1675870000
pri,1995,-1410969000
pri,1996,-781360000
pri,1997,-242337000
pri,1998,-2618300000
pri,1999,-5247700000
pri,2000,-5247339000
pri,2001,-6014658000
pri,2002,-5363809000
pri,2003,-7924155000
pri,2004,-1519932000
pri,2005,-3102590700
pri,2006,-2901978600
pri,2007,192356600
pri,2008,-1831478000
pri,2009,-47700000
pri,2010,896400000
pri,2011,1969400000.00001
pri,2012,7601700000
pri,2013,2363000000
pri,2014,627200000
pri,2015,-2655934000
pri,2016,-2097400000
pri,2017,-1281074000
pri,2018,93100000
prt,1970,-5319000
prt,1971,-1688000
prt,1972,-6353000
prt,1973,-23793000
prt,1974,-45584000
prt,1975,17172000
prt,1976,-17622000
prt,1977,-80009000
prt,1978,-79454000
prt,1979,-81303000
prt,1980,-197404000
prt,1981,-322123000
prt,1982,-371734000
prt,1983,-255350000
prt,1984,-62834000
prt,1985,129398000
prt,1986,210733000
prt,1987,111401000
prt,1988,-37438000
prt,1989,72411000
prt,1990,33349000
prt,1991,-56936000
prt,1992,-121885000
prt,1993,-129102000
prt,1994,-92232000
prt,1995,0
prt,1996,0
prt,1997,0
prt,1998,0
prt,1999,0
prt,2000,0
prt,2001,0
prt,2002,0
prt,2003,0
prt,2004,0
prt,2005,0
prt,2006,0
prt,2007,0
prt,2008,0
prt,2009,0
prt,2010,0
prt,2011,0
prt,2012,0
prt,2013,0
prt,2014,0
prt,2015,0
prt,2016,0
prt,2017,0
prt,2018,0
prt,2019,0
prt,2020,0
pry,1962,0
pry,1963,0
pry,1964,0
pry,1965,0
pry,1966,0
pry,1967,0
pry,1968,0
pry,1969,0
pry,1970,0
pry,1971,0
pry,1972,0
pry,1973,0
pry,1974,-0.0005
pry,1975,0
pry,1976,0
pry,1977,0
pry,1978,0
pry,1979,0
pry,1980,0
pry,1981,0
pry,1982,0
pry,1983,0.00092
pry,1984,0.00293
pry,1985,-0.00116
pry,1986,0.00275
pry,1987,0.00232
pry,1988,-0.00464
pry,1989,0.00171
pry,1990,0.00024
pry,1991,100
pry,1992,0
pry,1993,-100
pry,1994,0
pry,1995,0
pry,1996,0
pry,1997,-100
pry,1998,100
pry,1999,0
pry,2000,0
pry,2001,0.00391
pry,2002,100
pry,2003,0
pry,2004,0
pry,2005,0
pry,2006,0
pry,2007,0
pry,2008,100
pry,2009,0
pry,2010,0
pry,2011,0
pry,2012,0
pry,2013,-100
pry,2014,89700
pry,2015,-100
pry,2016,100
pry,2017,0
pry,2018,0
pry,2019,-100
pry,2020,0
pse,1994,10700000
pse,1995,22500000
pse,1996,-15500000
pse,1997,2900000
pse,1998,11600000
pse,1999,18900000
pse,2000,-600000
pse,2001,18000000
pse,2002,-2600000
pse,2003,-11800000
pse,2004,136800000
pse,2005,73500000
pse,2006,142900000
pse,2007,170600000
pse,2008,209300000
pse,2009,286900000
pse,2010,131500000
pse,2011,151400000
pse,2012,293300000
pse,2013,-78500000
pse,2014,-111800000
pse,2015,25400000
pse,2016,20200000
pse,2017,0
pse,2018,44200000
pse,2019,76200000
pse,2020,-142700000
pyf,2019,2240000000
qat,1994,1000
qat,1995,0
qat,1996,-2000
qat,1997,0
qat,1998,0
qat,1999,0
qat,2000,0
qat,2001,0
qat,2002,0
qat,2003,2000000
qat,2004,0
qat,2005,18000000
qat,2006,0
qat,2007,0
qat,2008,0
qat,2009,1000000
qat,2010,195100
qat,2011,-22200
qat,2012,-51400
qat,2013,0
qat,2014,0
qat,2015,0
qat,2016,40.10706
qat,2017,36.28403
qat,2018,19.91907
qat,2019,-0.00006
qat,2020,-0.00092
rou,1990,0
rou,1991,0
rou,1992,0
rou,1993,0
rou,1994,0
rou,1995,0
rou,1996,0
rou,1997,0
rou,1998,0
rou,1999,0
rou,2000,0
rou,2001,0
rou,2002,0
rou,2003,0
rou,2004,0
rou,2005,0.00001
rou,2006,0
rou,2007,0
rou,2008,0
rou,2009,0
rou,2010,0
rou,2011,0
rou,2012,0
rou,2013,0
rou,2014,0
rou,2015,0
rou,2016,0
rou,2017,0
rou,2018,0
rou,2019,0
rou,2020,0
rus,1989,0
rus,1990,-13000
rus,1991,-120000
rus,1992,0
rus,1993,0
rus,1994,0
rus,1995,22100000
rus,1996,11925100000
rus,1997,14000000
rus,1998,56923000000
rus,1999,33500000
rus,2000,46300000
rus,2001,-40017600000
rus,2002,9600000000
rus,2003,-107566220700
rus,2004,-96109139700
rus,2005,-126134510700
rus,2006,-17198624900
rus,2007,378213228800
rus,2008,-605350813000
rus,2009,-694881425200
rus,2010,-418458810100
rus,2011,-208300000000
rus,2012,-429800000000
rus,2013,-376700000000
rus,2014,-475800000000
rus,2015,-532900000000
rus,2016,0
rus,2017,0
rus,2018,-48910800
rus,2019,83536407100
rus,2020,936259428100
rwa,1960,3400
rwa,1961,-700
rwa,1962,-1000
rwa,1963,1300
rwa,1964,-800
rwa,1965,300
rwa,1966,300
rwa,1967,100
rwa,1968,300
rwa,1969,-100
rwa,1970,1600
rwa,1971,1100
rwa,1972,-1500
rwa,1973,-500
rwa,1974,1400
rwa,1975,500
rwa,1976,-4600
rwa,1977,-6200
rwa,1978,0
rwa,1979,-3200
rwa,1980,1000
rwa,1981,0
rwa,1982,0
rwa,1983,7199.99998
rwa,1984,2100
rwa,1985,-4200
rwa,1986,-2100
rwa,1987,-5100
rwa,1988,3200
rwa,1989,2000
rwa,1990,-14400
rwa,1991,-2000
rwa,1992,-5099.99997
rwa,1993,-9200
rwa,1994,3000
rwa,1995,-24500
rwa,1996,-4100
rwa,1997,16500
rwa,1998,28700
rwa,1999,0
rwa,2000,-1000000
rwa,2001,0
rwa,2002,0
rwa,2003,1000000
rwa,2004,0
rwa,2005,0
rwa,2006,1000000
rwa,2007,1000000
rwa,2008,-2000000
rwa,2009,0
rwa,2010,-1000000
rwa,2011,0
rwa,2012,-1000000
rwa,2013,1000000
rwa,2014,-1000000
rwa,2015,0
rwa,2016,0
rwa,2017,-1000000
rwa,2018,-1000000
rwa,2019,-2000000
rwa,2020,0
sau,1968,196600
sau,1969,115800
sau,1970,2025.18202
sau,1971,2630.61311
sau,1972,3754.51672
sau,1973,1886.07139
sau,1974,2886.91793
sau,1975,189.64058
sau,1976,-4542.27307
sau,1977,2007.3472
sau,1978,3374.10533
sau,1979,4821.3956
sau,1980,-2214.38103
sau,1981,-4491.242
sau,1982,1732.04396
sau,1983,-2983.50098
sau,1984,1799.10098
sau,1985,-0.0005
sau,1986,-0.00061
sau,1987,-0.00024
sau,1988,0.00016
sau,1989,0.00002
sau,1990,-330719.25018
sau,1991,-373100
sau,1992,279400
sau,1993,-412700
sau,1994,394500
sau,1995,-7399.99994
sau,1996,83300
sau,1997,-137500
sau,1998,257800
sau,1999,-300000
sau,2000,60400.00002
sau,2001,-180800
sau,2002,3000
sau,2003,3600
sau,2004,3100
sau,2005,2300
sau,2006,-4500
sau,2007,400
sau,2008,4200
sau,2009,-3100
sau,2010,0
sau,2011,0
sau,2012,0
sau,2013,0
sau,2014,100
sau,2015,612500
sau,2016,-527200
sau,2017,562000
sau,2018,-218600
sau,2019,-200
sau,2020,-248011.34009
sdn,1960,6500
sdn,1961,5700
sdn,1962,5800
sdn,1963,2200
sdn,1964,-100
sdn,1976,-600
sdn,1977,-100
sdn,1978,0
sdn,1979,100
sdn,1980,0
sdn,1981,-100
sdn,1982,-100
sdn,1983,-100
sdn,1984,-100
sdn,1985,-600
sdn,1986,500
sdn,1987,1000
sdn,1988,6546800
sdn,1989,7592300
sdn,1990,2344700
sdn,1991,15951000
sdn,1992,17765400
sdn,1993,-98260700
sdn,1994,446400
sdn,1995,-389300
sdn,1996,-54548700
sdn,1997,65241400
sdn,1998,-217109400
sdn,1999,10526100
sdn,2000,-1991500100
sdn,2001,-485200
sdn,2002,-16600
sdn,2003,-442600
sdn,2004,-147900
sdn,2005,313400
sdn,2006,411000
sdn,2007,-450400
sdn,2008,-363800.00002
sdn,2009,-32700
sdn,2010,329300
sdn,2011,-318400
sdn,2012,-329200
sdn,2013,141200
sdn,2014,224700
sdn,2015,116700
sdn,2016,-297500
sdn,2017,-145800
sdn,2018,-221900
sdn,2019,221200
sdn,2020,-327400
sen,1965,36227765137.31
sen,1966,31535914456.562
sen,1967,35679300008.5596
sen,1968,35292707718.3564
sen,1969,38922761942.2588
sen,1970,49553841397.9782
sen,1971,47270997851.6895
sen,1972,60049321109.7594
sen,1973,60128091827.883
sen,1974,96030465188.65981
sen,1975,91836437687.96019
sen,1976,97697744671.23889
sen,1977,117929893133.94299
sen,1978,92135699332.57481
sen,1979,82959856530.8979
sen,1980,77320142674.15411
sen,1981,183213666092.69901
sen,1982,98494184355.97888
sen,1983,106684385985.845
sen,1984,118510694401.776
sen,1985,105798867456.64799
sen,1986,84657500365.71518
sen,1987,109390342858.71001
sen,1988,13504474381.8774
sen,1989,8440817700.36023
sen,1990,-15205563522.6998
sen,1991,-419342000
sen,1992,-14655345400
sen,1993,-23596808500
sen,1994,-3482733100
sen,1995,125275475600
sen,1996,8973555200
sen,1997,131418319100
sen,1998,59523055100
sen,1999,0
sen,2000,100
sen,2001,100.00049
sen,2002,0
sen,2003,0
sen,2004,0
sen,2005,0
sen,2006,0
sen,2007,-100
sen,2008,0
sen,2009,0
sen,2010,0
sen,2011,0
sen,2012,100
sen,2013,0.00098
sen,2014,0
sen,2015,0
sen,2016,0
sen,2017,0
sen,2018,0
sen,2019,0
sen,2020,0.00049
sgp,1960,115800000
sgp,1961,86300000
sgp,1962,-41100000
sgp,1963,117400000
sgp,1964,-39400000
sgp,1965,4500000
sgp,1966,-53600000
sgp,1967,-17000000
sgp,1968,-120100000
sgp,1969,99700000
sgp,1970,108800000
sgp,1971,134400000
sgp,1972,96600000
sgp,1973,-232300000
sgp,1974,-20600000
sgp,1975,-5000000
sgp,1976,-189300000
sgp,1977,-288100000
sgp,1978,-170200000
sgp,1979,-55600000
sgp,1980,452300000
sgp,1981,400000000
sgp,1982,-307000000
sgp,1983,-557500000
sgp,1984,-367500000
sgp,1985,185800000
sgp,1986,635300000
sgp,1987,851400000
sgp,1988,380400000
sgp,1989,-391900000
sgp,1990,140400000
sgp,1991,255500000
sgp,1992,160900000
sgp,1993,272000000
sgp,1994,-249000000
sgp,1995,269000000
sgp,1996,-1073599999.99998
sgp,1997,-2139500000
sgp,1998,-2771900000
sgp,1999,-1437800000
sgp,2000,214200000
sgp,2001,-3154300000
sgp,2002,-2523000000
sgp,2003,-3619800000
sgp,2004,-3090000000
sgp,2005,-2426700000
sgp,2006,-2607500000
sgp,2007,-650000000
sgp,2008,-2423400000
sgp,2009,282200000
sgp,2010,0
sgp,2011,-355700000
sgp,2012,1279200000
sgp,2013,-658100000
sgp,2014,-339800000
sgp,2015,0
sgp,2016,2566600000
sgp,2017,4081200000
sgp,2018,8613300000
sgp,2019,5772400000
sgp,2020,175600000
slb,1980,-128000000
slb,1981,-143000000
slb,1982,-159000000
slb,1983,-177000000
slb,1984,-215000000
slb,1985,-209000000
slb,1986,-115000000
slb,1987,-20000000
slb,1988,-149000000
slb,1989,-88000000
slb,1990,-44000000
slb,1991,-29000000
slb,1992,48000000
slb,1993,-55000000
slb,1994,54000000
slb,1995,80000000
slb,1996,-269000000
slb,1997,-175000000
slb,1998,-66000000
slb,1999,-97000000
slb,2000,-227000000
slb,2001,-432000000
slb,2002,-200000000
slb,2003,1000000
slb,2004,1000000
slb,2005,0
slb,2006,1000000
slb,2007,1000000
slb,2008,0
slb,2009,-1000000
slb,2010,1000000
slb,2011,0
slb,2012,-1000000
slb,2013,-1000000
slb,2014,0
slb,2015,-1000000
slb,2016,0
slb,2017,0
slb,2018,1000000
slb,2019,0
slb,2020,0
sle,1980,0
sle,1981,0
sle,1982,0
sle,1983,0
sle,1984,0
sle,1985,-381399900
sle,1986,557200200
sle,1987,-800
sle,1988,-1000500
sle,1989,0
sle,1990,0
sle,1991,-4000000
sle,1992,-16000000
sle,1993,-182100000
sle,1994,3100000
sle,1995,-7000000
sle,1996,-8000000
sle,1997,-8000000
sle,1998,-5000000
sle,1999,752000000
sle,2000,-6000000
sle,2001,21828446800
sle,2002,30092750500
sle,2003,33733468500
sle,2004,46808001000
sle,2005,65421891700
sle,2006,66570173700
sle,2007,93613214200
sle,2008,107782959300
sle,2009,-247700700
sle,2010,-530231200
sle,2011,0
sle,2012,100
sle,2013,0
sle,2014,100
sle,2015,-168249067300
sle,2016,-1173588123500
sle,2017,0
sle,2018,0
sle,2019,300000
sle,2020,100000
slv,1965,0
slv,1966,0
slv,1967,0
slv,1968,100
slv,1969,0
slv,1970,0
slv,1971,0
slv,1972,0
slv,1973,-100
slv,1974,0
slv,1975,100
slv,1976,100
slv,1977,0
slv,1978,0
slv,1979,-100
slv,1980,0
slv,1981,200
slv,1982,200
slv,1983,-100
slv,1984,0
slv,1985,100
slv,1986,0
slv,1987,0
slv,1988,100
slv,1989,-100
slv,1990,0
slv,1991,0
slv,1992,0
slv,1993,100
slv,1994,-100
slv,1995,0
slv,1996,-100
slv,1997,0
slv,1998,100
slv,1999,0
slv,2000,0
slv,2001,0
slv,2002,100
slv,2003,100
slv,2004,0
slv,2005,-10000
slv,2006,0
slv,2007,0
slv,2008,0
slv,2009,0
slv,2010,0
slv,2011,-10000
slv,2012,0
slv,2013,0
slv,2014,0
slv,2015,-10000
slv,2016,0
slv,2017,0
slv,2018,-10000
slv,2019,0
slv,2020,0
smr,2015,0
smr,2016,0
smr,2017,0
smr,2018,0.00001
smr,2019,0
som,1960,808
som,1961,400
som,1962,576
som,1963,784
som,1964,1040
som,1965,-128
som,1966,-32
som,1967,0
som,1968,0
som,1969,1056
som,1970,1184
som,1971,-992
som,1972,-1280
som,1973,0
som,1974,-1312
som,1975,2368
som,1976,-97568
som,1977,-99072
som,1978,-3968
som,1979,0
som,1980,998400
som,1981,-1000960
som,1982,20480
som,1983,9728
som,1984,-12288
som,1985,1536
som,1986,-11776
som,1987,-5120
som,1988,-40960
som,1989,-8192
som,1990,16383.99997
srb,1995,200000
srb,1996,400000
srb,1997,300000
srb,1998,600000
srb,1999,900000
srb,2000,2200000
srb,2001,3500000
srb,2002,5599999.99988
srb,2003,4500000
srb,2004,5000000
srb,2005,2200000
srb,2006,2700000.00024
srb,2007,3500000
srb,2008,4300000
srb,2009,3200000
srb,2010,3000000
srb,2011,3600000
srb,2012,4100000
srb,2013,4000000
srb,2014,4000000
srb,2015,4300000
srb,2016,4700000
srb,2017,5400000
srb,2018,5300000
srb,2019,6100000
srb,2020,6500000
ssd,2008,40334700
ssd,2009,-386996900
ssd,2010,9284500
ssd,2011,5853700
ssd,2012,12442600
ssd,2013,26944500
ssd,2014,100
ssd,2015,100
sur,2006,1000000
sur,2007,0
sur,2008,0
sur,2009,-45000000
sur,2010,49000000
svk,1990,-122352000
svk,1991,4742000
svk,1992,29614000
svk,1993,-93195000
svk,1994,-14642000
svk,1995,0
svk,1996,0
svk,1997,0
svk,1998,0
svk,1999,0
svk,2000,0
svk,2001,0
svk,2002,0
svk,2003,0
svk,2004,0
svk,2005,0
svk,2006,0
svk,2007,0
svk,2008,0
svk,2009,0
svk,2010,0
svk,2011,0
svk,2012,0
svk,2013,0
svk,2014,0
svk,2015,0
svk,2016,0
svk,2017,0
svk,2018,0
svk,2019,0
svk,2020,0
svn,1995,0
svn,1996,0
svn,1997,0
svn,1998,0
svn,1999,1000
svn,2000,0
svn,2001,0
svn,2002,0
svn,2003,0
svn,2004,0
svn,2005,0
svn,2006,-1000
svn,2007,-1000
svn,2008,1000
svn,2009,0
svn,2010,0
svn,2011,-1000
svn,2012,0
svn,2013,-1000
svn,2014,1000
svn,2015,0
svn,2016,0
svn,2017,1000
svn,2018,0
svn,2019,1000
svn,2020,1000
swe,1960,-3370460600
swe,1961,-3561466600
swe,1962,-3811812700
swe,1963,-4099799800
swe,1964,-5196478400
swe,1965,-5966785900
swe,1966,-6001303400
swe,1967,-6110855200
swe,1968,-6033391000
swe,1969,-6577019400
swe,1970,-7254797000
swe,1971,-6248279000
swe,1972,-6295294000
swe,1973,-6174681000
swe,1974,-8769760000
swe,1975,-10726874000
swe,1976,-11615957000
swe,1977,-9151636000
swe,1978,-6052408000
swe,1979,-10016511000
swe,1980,-12437257000
swe,1981,-7975749000
swe,1982,-7576010000
swe,1983,-7285227000
swe,1984,-9882774000
swe,1985,-16451793000
swe,1986,-14151491000
swe,1987,-18757286000
swe,1988,-24202389000
swe,1989,-35877063000
swe,1990,-38319738000
swe,1991,-24813989000
swe,1992,-17336605000
swe,1993,0
swe,1994,0
swe,1995,0
swe,1996,0
swe,1997,0
swe,1998,0
swe,1999,0
swe,2000,0
swe,2001,0
swe,2002,0
swe,2003,0
swe,2004,0
swe,2005,0
swe,2006,0
swe,2007,0
swe,2008,0
swe,2009,0
swe,2010,0
swe,2011,0
swe,2012,0
swe,2013,0
swe,2014,0
swe,2015,0
swe,2016,0
swe,2017,0
swe,2018,0
swe,2019,0
swe,2020,0
swz,1960,-2745100
swz,1961,-3367100
swz,1962,-3594300
swz,1963,-4236100
swz,1964,-5085300
swz,1965,-5500000
swz,1966,-6100000
swz,1967,-5900000
swz,1968,0
swz,1969,-800000
swz,1970,-912900
swz,1971,-713400
swz,1972,4283300
swz,1973,20178500
swz,1974,19770400
swz,1975,-203600
swz,1976,1700000
swz,1977,800000
swz,1978,1100000
swz,1979,700000
swz,1980,16000600
swz,1981,-30350000
swz,1982,16935000
swz,1983,39100000
swz,1984,67200000
swz,1985,0
swz,1986,0
swz,1987,-100000
swz,1988,-100
swz,1989,-100
swz,1990,0
swz,1991,0
swz,1992,0
swz,1993,0
swz,1994,0
swz,1995,0
swz,1996,100
swz,1997,0
swz,1998,54100
swz,1999,12600
swz,2000,432119700
swz,2001,-202888300
swz,2002,1225414500
swz,2003,276664800
swz,2004,433052400
swz,2005,1609481100
swz,2006,-1400850900
swz,2007,-2068310500
swz,2008,-337027500
swz,2009,-421163800
swz,2010,935072900
swz,2011,104985300
swz,2012,1249990700
swz,2013,1830022700
swz,2014,-434680700
swz,2015,-1828304000
swz,2016,-1035312000
swz,2017,-1636545200
swz,2018,1191881300
swz,2019,-1174249600
swz,2020,-2742369300
sxm,2011,0
sxm,2012,100000
sxm,2013,0
sxm,2014,-300000
sxm,2015,-400000
sxm,2016,700000
sxm,2017,0
sxm,2018,1000000
syc,1976,167771000
syc,1977,245285000
syc,1978,289123000
syc,1979,347556000
syc,1980,390933000
syc,1981,335572000
syc,1982,314638000
syc,1983,374335000
syc,1984,472559000
syc,1985,567128000
syc,1986,629663000
syc,1987,667121300
syc,1988,782219100
syc,1989,762336700
syc,1990,608474000
syc,1991,581055000
syc,1992,655306000
syc,1993,720036000
syc,1994,714591000
syc,1995,682501000
syc,1996,953253000
syc,1997,831605000
syc,1998,864253000
syc,1999,955519000
syc,2000,110949600
syc,2001,-60643900
syc,2002,241170600
syc,2003,334864300
syc,2006,166808500
syc,2007,-811800
syc,2008,-2024400
syc,2009,-3740100
syc,2010,10830100
syc,2011,66300
syc,2012,-1023627300
syc,2013,-810562900
syc,2014,-662687300
syc,2015,-1107910600
syc,2016,-306709600
syc,2017,-497432100
syc,2018,-1137205600
syc,2019,-1065200000
syc,2020,3612000000
syr,1960,-3706800
syr,1961,1999800
syr,1962,40040600
syr,1963,21468300
syr,1964,10277200
syr,1965,25997700
syr,1966,8927000
syr,1967,42142600
syr,1968,39498700
syr,1969,33812800
tcd,1960,6990439400
tcd,1961,7238948899.99999
tcd,1962,7432085500
tcd,1963,7792612300
tcd,1964,7822697600
tcd,1965,9287782600
tcd,1966,10235289300
tcd,1967,11349020100
tcd,1968,11760177400
tcd,1969,13235931100
tcd,1970,13789839000
tcd,1971,15247421700
tcd,1972,16467148800
tcd,1973,14013837400
tcd,1974,15882123200
tcd,1975,15985600400
tcd,1976,17398333600
tcd,1977,17549207200
tcd,1978,20958126000
tcd,1982,13083231200
tcd,1983,15498565100
tcd,1984,0
tcd,1985,13360985400
tcd,1986,10332005800
tcd,1987,13556404200
tcd,1988,20796650400
tcd,1989,21507313100
tcd,1990,0
tcd,1991,22628402700.0001
tcd,1992,19859071500
tcd,1993,15079240800
tcd,1994,151577700
tcd,1995,2496678200
