geo,time,dc_dac_deul_cd
mlt,1989,-540000.02146
mlt,1990,-759999.99046
mlt,1991,-740000.00954
mlt,1992,-779999.97139
mlt,1993,-670000.01669
mlt,1994,-730000.01907
mlt,1995,-730000.01907
mlt,1996,-709999.97854
mlt,1997,-660000.02623
mlt,1998,-689999.99762
mlt,1999,-600000.02384
mlt,2000,-589999.97377
mlt,2001,-569999.99285
mlt,2002,-620000.00477
mlt,2003,-740000.00954
mlt,2004,-779999.97139
mmr,1960,50000.00075
mmr,1961,140000.0006
mmr,1962,79999.99821
mmr,1963,3880000.11444
mmr,1964,-419999.98689
mmr,1965,-389999.98569
mmr,1966,1279999.97139
mmr,1967,2200000.04768
mmr,1968,2009999.99046
mmr,1969,3799999.95232
mmr,1970,3450000.04768
mmr,1971,6480000.01907
mmr,1972,4480000.01907
mmr,1973,4969999.79019
mmr,1974,6809999.94278
mmr,1975,3000000
mmr,1976,5159999.84741
mmr,1977,9560000.41962
mmr,1978,15770000.45776
mmr,1979,51779998.7793
mmr,1980,26260000.22888
mmr,1981,30479999.54224
mmr,1982,59689998.62671
mmr,1983,75279998.7793
mmr,1984,25129999.16077
mmr,1985,64959999.08447
mmr,1986,22420000.07629
mmr,1987,25649999.61853
mmr,1988,37090000.15259
mmr,1989,4599999.90463
mmr,1990,2400000.09537
mmr,1991,4039999.96185
mmr,1992,3240000.00954
mmr,1993,1590000.03338
mmr,1994,1409999.96662
mmr,1995,1279999.97139
mmr,1996,1529999.97139
mmr,1997,1440000.05722
mmr,1998,1210000.03815
mmr,1999,1600000.02384
mmr,2000,1480000.01907
mmr,2001,1809999.94278
mmr,2002,1679999.94755
mmr,2003,2400000.09537
mmr,2004,4730000.01907
mmr,2005,4349999.90463
mmr,2006,5460000.03815
mmr,2007,5800000.19073
mmr,2008,14329999.92371
mmr,2009,9720000.26703
mmr,2010,18309999.46594
mmr,2011,10729999.54224
mmr,2012,12520000.45776
mmr,2013,8569999.69482
mmr,2014,353429992.67578
mmr,2015,18569999.69482
mmr,2016,36590000.15259
mmr,2017,40080001.83105
mmr,2018,51619998.93188
mmr,2019,66500000
mne,2007,-230000.00417
mne,2008,14920000.07629
mne,2009,13479999.54224
mne,2010,13750000
mne,2011,4079999.92371
mne,2012,6010000.22888
mne,2013,17350000.38147
mne,2014,5599999.90463
mne,2015,10409999.84741
mne,2016,16659999.84741
mne,2017,-5440000.05722
mne,2018,3180000.06676
mne,2019,-7530000.20981
mng,1989,19999.99955
mng,1990,4380000.11444
mng,1991,6110000.13351
mng,1992,17520000.45776
mng,1993,10930000.30518
mng,1994,10960000.03815
mng,1995,11800000.19073
mng,1996,11829999.92371
mng,1997,13949999.80927
mng,1998,17020000.45776
mng,1999,19559999.46594
mng,2000,18780000.68665
mng,2001,24930000.30518
mng,2002,23190000.53406
mng,2003,29940000.53406
mng,2004,26540000.91553
mng,2005,28170000.07629
mng,2006,29729999.54224
mng,2007,30309999.46594
mng,2008,32360000.61035
mng,2009,25389999.38965
mng,2010,29069999.69482
mng,2011,34720001.2207
mng,2012,43119998.93188
mng,2013,32930000.30518
mng,2014,25340000.15259
mng,2015,22389999.38965
mng,2016,20270000.45776
mng,2017,8350000.38147
mng,2018,29729999.54224
mng,2019,26209999.08447
mnp,1976,70000.0003
mnp,1977,9999.99978
mnp,1990,9999.99978
mnp,1993,1139999.98569
mnp,1998,9999.99978
moz,1970,19999.99955
moz,1971,19999.99955
moz,1972,9999.99978
moz,1973,19999.99955
moz,1974,209999.99344
moz,1975,230000.00417
moz,1976,159999.99642
moz,1977,289999.99166
moz,1978,349999.99404
moz,1979,1480000.01907
moz,1980,2329999.92371
moz,1981,2299999.95232
moz,1982,2619999.88556
moz,1983,1649999.97616
moz,1984,6510000.22888
moz,1985,4820000.17166
moz,1986,11409999.84741
moz,1987,29659999.84741
moz,1988,24579999.92371
moz,1989,21069999.69482
moz,1990,37389999.38965
moz,1991,64550003.05176
moz,1992,36290000.91553
moz,1993,136210006.71387
moz,1994,101309997.55859
moz,1995,110900001.52588
moz,1996,41270000.45776
moz,1997,40490001.67847
moz,1998,85160003.66211
moz,1999,51569999.69482
moz,2000,47759998.32153
moz,2001,40700000.76294
moz,2002,156929992.67578
moz,2003,37909999.84741
moz,2004,38650001.52588
moz,2005,42639999.38965
moz,2006,64849998.47412
moz,2007,61779998.7793
moz,2008,74930000.30518
moz,2009,113790000.91553
moz,2010,76900001.52588
moz,2011,91940002.44141
moz,2012,60349998.47412
moz,2013,62709999.08447
moz,2014,77510002.13623
moz,2015,77800003.05176
moz,2016,80559997.55859
moz,2017,55650001.52588
moz,2018,70660003.66211
moz,2019,47990001.67847
mrt,1961,19999.99955
mrt,1963,9999.99978
mrt,1964,59999.99866
mrt,1965,39999.99911
mrt,1966,50000.00075
mrt,1967,79999.99821
mrt,1968,469999.99881
mrt,1969,680000.00715
mrt,1970,629999.99523
mrt,1971,740000.00954
mrt,1972,889999.98569
mrt,1973,3720000.02861
mrt,1974,6010000.22888
mrt,1975,2230000.01907
mrt,1976,2920000.07629
mrt,1977,5269999.98093
mrt,1978,16180000.30518
mrt,1979,9069999.69482
mrt,1980,11800000.19073
mrt,1981,7789999.96185
mrt,1982,13550000.19073
mrt,1983,16659999.84741
mrt,1984,9029999.73297
mrt,1985,8020000.45776
mrt,1986,13880000.11444
mrt,1987,7570000.17166
mrt,1988,15689999.58038
mrt,1989,62299999.23706
mrt,1990,16530000.68665
mrt,1991,17239999.77112
mrt,1992,19120000.83923
mrt,1993,13229999.54224
mrt,1994,18850000.38147
mrt,1995,12029999.73297
mrt,1996,12260000.22888
mrt,1997,16790000.91553
mrt,1998,-2440000.05722
mrt,1999,17479999.54224
mrt,2000,7610000.13351
mrt,2001,9699999.80927
mrt,2002,25639999.38965
mrt,2003,10329999.92371
mrt,2004,11289999.96185
mrt,2005,12479999.54224
mrt,2006,13779999.73297
mrt,2007,12880000.11444
mrt,2008,17370000.83923
mrt,2009,11609999.65668
mrt,2010,7679999.82834
mrt,2011,9300000.19073
mrt,2012,24129999.16077
mrt,2013,16770000.45776
mrt,2014,14439999.58038
mrt,2015,17059999.46594
mrt,2016,16489999.77112
mrt,2017,18649999.61853
mrt,2018,26559999.46594
mrt,2019,21920000.07629
mus,1968,19999.99955
mus,1970,29999.99933
mus,1971,29999.99933
mus,1972,70000.0003
mus,1973,189999.99762
mus,1974,170000.00179
mus,1975,209999.99344
mus,1976,79999.99821
mus,1977,129999.99523
mus,1978,310000.00238
mus,1979,340000.00358
mus,1980,409999.99642
mus,1981,409999.99642
mus,1982,379999.99523
mus,1983,670000.01669
mus,1984,1019999.98093
mus,1985,1450000.04768
mus,1986,1370000.00477
mus,1987,7969999.79019
mus,1988,7579999.92371
mus,1989,3099999.90463
mus,1990,23469999.31335
mus,1991,-2309999.94278
mus,1992,-2980000.01907
mus,1993,4530000.20981
mus,1994,-3140000.1049
mus,1995,-18670000.07629
mus,1996,-18079999.92371
mus,1997,-15340000.15259
mus,1998,730000.01907
mus,1999,-9909999.84741
mus,2000,-2799999.95232
mus,2001,-1149999.97616
mus,2002,1440000.05722
mus,2003,-400000.00596
mus,2004,-1340000.03338
mus,2005,-939999.99762
mus,2006,-119999.99732
mus,2007,-119999.99732
mus,2008,750000
mus,2009,540000.02146
mus,2010,-209999.99344
mus,2011,-170000.00179
mus,2012,-159999.99642
mus,2013,70000.0003
mus,2014,50000.00075
mus,2015,-600000.02384
mus,2016,430000.00715
mus,2017,699999.98808
mus,2018,1250000
mus,2019,1809999.94278
mwi,1963,9999.99978
mwi,1964,100000.00149
mwi,1965,469999.99881
mwi,1966,2339999.91417
mwi,1967,1710000.03815
mwi,1968,709999.97854
mwi,1969,2289999.96185
mwi,1970,3180000.06676
mwi,1971,4780000.20981
mwi,1972,2269999.98093
mwi,1973,2690000.05722
mwi,1974,2029999.97139
mwi,1975,1799999.95232
mwi,1976,1039999.96185
mwi,1977,8090000.15259
mwi,1978,11899999.61853
mwi,1979,28549999.23706
mwi,1980,13180000.30518
mwi,1981,24899999.61853
mwi,1982,21709999.08447
mwi,1983,14539999.96185
mwi,1984,14649999.61853
mwi,1985,11859999.65668
mwi,1986,29079999.92371
mwi,1987,29579999.92371
mwi,1988,27209999.08447
mwi,1989,33000000
mwi,1990,51770000.45776
mwi,1991,44380001.06812
mwi,1992,43639999.38965
mwi,1993,51119998.93188
mwi,1994,36799999.23706
mwi,1995,36650001.52588
mwi,1996,31729999.54224
mwi,1997,32790000.91553
mwi,1998,25520000.45776
mwi,1999,28659999.84741
mwi,2000,25450000.76294
mwi,2001,19819999.69482
mwi,2002,24030000.68665
mwi,2003,29399999.61853
mwi,2004,24629999.16077
mwi,2005,25329999.92371
mwi,2006,23829999.92371
mwi,2007,24360000.61035
mwi,2008,29629999.16077
mwi,2009,30200000.76294
mwi,2010,41930000.30518
mwi,2011,26309999.46594
mwi,2012,46659999.84741
mwi,2013,27549999.23706
mwi,2014,33979999.54224
mwi,2015,41380001.06812
mwi,2016,50180000.30518
mwi,2017,67379997.25342
mwi,2018,56950000.76294
mwi,2019,66110000.61035
mys,1960,9999.99978
mys,1961,9999.99978
mys,1962,200000.00298
mys,1963,159999.99642
mys,1964,500000
mys,1965,1029999.97139
mys,1966,1220000.02861
mys,1967,4170000.07629
mys,1968,2470000.02861
mys,1969,1539999.96185
mys,1970,1200000.04768
mys,1971,2259999.99046
mys,1972,4039999.96185
mys,1973,2390000.1049
mys,1974,3779999.97139
mys,1975,3680000.06676
mys,1976,2500000
mys,1977,2460000.03815
mys,1978,2980000.01907
mys,1979,3740000.00954
mys,1980,6469999.79019
mys,1981,7409999.84741
mys,1982,9210000.03815
mys,1983,5860000.13351
mys,1984,4179999.82834
mys,1985,7170000.07629
mys,1986,6380000.11444
mys,1987,7670000.07629
mys,1988,7300000.19073
mys,1989,8180000.30518
mys,1990,8590000.15259
mys,1991,8569999.69482
mys,1992,11000000
mys,1993,10800000.19073
mys,1994,6519999.98093
mys,1995,7730000.01907
mys,1996,7510000.22888
mys,1997,6400000.09537
mys,1998,5900000.09537
mys,1999,6230000.01907
mys,2000,5449999.80927
mys,2001,4110000.13351
mys,2002,4480000.01907
mys,2003,6280000.20981
mys,2004,7260000.22888
mys,2005,7909999.84741
mys,2006,7989999.77112
mys,2007,9569999.69482
mys,2008,10829999.92371
mys,2009,10979999.54224
mys,2010,11220000.26703
mys,2011,10800000.19073
mys,2012,9119999.88556
mys,2013,9130000.11444
mys,2014,10279999.73297
mys,2015,9550000.19073
mys,2016,11359999.65668
mys,2017,12989999.77112
mys,2018,15189999.58038
mys,2019,14689999.58038
nam,1985,1389999.98569
nam,1986,2029999.97139
nam,1987,3960000.03815
nam,1988,7769999.98093
nam,1989,6940000.05722
nam,1990,9920000.07629
nam,1991,14050000.19073
nam,1992,19659999.84741
nam,1993,27489999.77112
nam,1994,27569999.69482
nam,1995,51479999.54224
nam,1996,43099998.47412
nam,1997,26549999.23706
nam,1998,36110000.61035
nam,1999,48509998.32153
nam,2000,24430000.30518
nam,2001,18409999.84741
nam,2002,18260000.22888
nam,2003,31840000.15259
nam,2004,33189998.62671
nam,2005,21440000.53406
nam,2006,13939999.58038
nam,2007,21180000.30518
nam,2008,22229999.54224
nam,2009,36720001.2207
nam,2010,24010000.22888
nam,2011,68699996.94824
nam,2012,43049999.23706
nam,2013,26600000.38147
nam,2014,23610000.61035
nam,2015,49729999.54224
nam,2016,73879997.25342
nam,2017,36500000
nam,2018,46889999.38965
nam,2019,70160003.66211
ner,1962,9999.99978
ner,1963,100000.00149
ner,1964,310000.00238
ner,1965,259999.99046
ner,1966,330000.01311
ner,1967,1879999.99523
ner,1968,1620000.00477
ner,1969,1580000.04292
ner,1970,1200000.04768
ner,1971,1509999.99046
ner,1972,1460000.03815
ner,1973,4550000.19073
ner,1974,13029999.73297
ner,1975,10970000.26703
ner,1976,12060000.41962
ner,1977,11920000.07629
ner,1978,16209999.08447
ner,1979,30340000.15259
ner,1980,21530000.68665
ner,1981,32889999.38965
ner,1982,38110000.61035
ner,1983,27600000.38147
ner,1984,14390000.34332
ner,1985,21879999.16077
ner,1986,20889999.38965
ner,1987,20700000.76294
ner,1988,24840000.15259
ner,1989,34259998.32153
ner,1990,39270000.45776
ner,1991,32369998.93188
ner,1992,33830001.83105
ner,1993,46580001.83105
ner,1994,27309999.46594
ner,1995,21799999.23706
ner,1996,18260000.22888
ner,1997,17409999.84741
ner,1998,20489999.77112
ner,1999,17680000.30518
ner,2000,11609999.65668
ner,2001,15689999.58038
ner,2002,14859999.65668
ner,2003,14909999.84741
ner,2004,16709999.08447
ner,2005,24770000.45776
ner,2006,21260000.22888
ner,2007,21399999.61853
ner,2008,20959999.08447
ner,2009,22040000.91553
ner,2010,22639999.38965
ner,2011,29860000.61035
ner,2012,39389999.38965
ner,2013,22520000.45776
ner,2014,26889999.38965
ner,2015,24420000.07629
ner,2016,42439998.62671
ner,2017,38319999.69482
ner,2018,103139999.38965
ner,2019,102150001.52588
nga,1960,90000.00358
nga,1961,9999.99978
nga,1962,90000.00358
nga,1963,819999.99285
nga,1964,639999.98569
nga,1965,4329999.92371
nga,1966,5650000.09537
nga,1967,7159999.84741
nga,1968,4800000.19073
nga,1969,14920000.07629
nga,1970,16219999.31335
nga,1971,6250000
nga,1972,10760000.22888
nga,1973,14510000.22888
nga,1974,22659999.84741
nga,1975,8970000.26703
nga,1976,5429999.82834
nga,1977,1730000.01907
nga,1978,1570000.05245
nga,1979,779999.97139
nga,1980,2319999.93324
nga,1981,1200000.04768
nga,1982,1820000.05245
nga,1983,720000.02861
nga,1984,1750000
nga,1985,3089999.91417
nga,1986,7489999.77112
nga,1987,11069999.69482
nga,1988,9670000.07629
nga,1989,8850000.38147
nga,1990,17959999.08447
nga,1991,36439998.62671
nga,1992,15170000.07629
nga,1993,14500000
nga,1994,12569999.69482
nga,1995,16180000.30518
nga,1996,14489999.77112
nga,1997,14050000.19073
nga,1998,14060000.41962
nga,1999,7710000.03815
nga,2000,11279999.73297
nga,2001,13319999.69482
nga,2002,37709999.08447
nga,2003,10329999.92371
nga,2004,13670000.07629
nga,2005,1180869995.11719
nga,2006,1710410034.17969
nga,2007,25450000.76294
nga,2008,27530000.68665
nga,2009,26700000.76294
nga,2010,38979999.54224
nga,2011,21780000.68665
nga,2012,38319999.69482
nga,2013,73239997.86377
nga,2014,21610000.61035
nga,2015,34240001.67847
nga,2016,72290000.91553
nga,2017,290390014.64844
nga,2018,240100006.10352
nga,2019,154690002.44141
nic,1962,19999.99955
nic,1963,29999.99933
nic,1964,50000.00075
nic,1965,129999.99523
nic,1966,119999.99732
nic,1967,140000.0006
nic,1968,140000.0006
nic,1969,209999.99344
nic,1970,430000.00715
nic,1971,949999.98808
nic,1972,1970000.02861
nic,1973,4510000.22888
nic,1974,3849999.90463
nic,1975,3940000.05722
nic,1976,3400000.09537
nic,1977,3140000.1049
nic,1978,1029999.97139
nic,1979,17829999.92371
nic,1980,8270000.45776
nic,1981,11949999.80927
nic,1982,8479999.54224
nic,1983,6880000.11444
nic,1984,4519999.98093
nic,1985,4730000.01907
nic,1986,8000000
nic,1987,6239999.77112
nic,1988,6840000.15259
nic,1989,11039999.96185
nic,1990,20430000.30518
nic,1991,41069999.69482
nic,1992,47590000.15259
nic,1993,28760000.22888
nic,1994,43939998.62671
nic,1995,174559997.55859
nic,1996,402980010.98633
nic,1997,29000000
nic,1998,49610000.61035
nic,1999,28250000
nic,2000,26879999.16077
nic,2001,31809999.46594
nic,2002,34450000.76294
nic,2003,128630004.88281
nic,2004,278019989.01367
nic,2005,24530000.68665
nic,2006,22780000.68665
nic,2007,30750000
nic,2008,26079999.92371
nic,2009,28799999.23706
nic,2010,27709999.08447
nic,2011,21809999.46594
nic,2012,22110000.61035
nic,2013,16209999.08447
nic,2014,17690000.53406
nic,2015,11649999.61853
nic,2016,12489999.77112
nic,2017,10829999.92371
nic,2018,12449999.80927
nic,2019,14119999.88556
npl,1964,39999.99911
npl,1965,600000.02384
npl,1966,1019999.98093
npl,1967,400000.00596
npl,1968,330000.01311
npl,1969,889999.98569
npl,1970,1049999.95232
npl,1971,1549999.95232
npl,1972,3240000.00954
npl,1973,4929999.82834
npl,1974,2470000.02861
npl,1975,10199999.80927
npl,1976,4309999.94278
npl,1977,4860000.13351
npl,1978,8090000.15259
npl,1979,17110000.61035
npl,1980,18809999.46594
npl,1981,5960000.03815
npl,1982,7980000.01907
npl,1983,17149999.61853
npl,1984,10250000
npl,1985,10579999.92371
npl,1986,21290000.91553
npl,1987,26739999.77112
npl,1988,68529998.7793
npl,1989,37979999.54224
npl,1990,35560001.37329
npl,1991,36889999.38965
npl,1992,36930000.30518
npl,1993,22000000
npl,1994,22569999.69482
npl,1995,19510000.22888
npl,1996,25709999.08447
npl,1997,24600000.38147
npl,1998,24500000
npl,1999,22139999.38965
npl,2000,21809999.46594
npl,2001,37919998.16895
npl,2002,34520000.45776
npl,2003,63049999.23706
npl,2004,52549999.23706
npl,2005,63069999.69482
npl,2006,33029998.7793
npl,2007,48889999.38965
npl,2008,62250000
npl,2009,59610000.61035
npl,2010,41950000.76294
npl,2011,40419998.16895
npl,2012,64779998.7793
npl,2013,44270000.45776
npl,2014,37259998.32153
npl,2015,38869998.93188
npl,2016,35020000.45776
npl,2017,44639999.38965
npl,2018,51639999.38965
npl,2019,45849998.47412
nru,1991,9999.99978
nru,1994,9999.99978
omn,1972,19999.99955
omn,1973,9999.99978
omn,1976,19999.99955
omn,1977,119999.99732
omn,1978,19999.99955
omn,1979,29999.99933
omn,1980,90000.00358
omn,1981,59999.99866
omn,1982,119999.99732
omn,1983,159999.99642
omn,1984,219999.99881
omn,1985,610000.01431
omn,1986,750000
omn,1987,449999.98808
omn,1988,839999.97377
omn,1989,970000.02861
omn,1990,2259999.99046
omn,1991,1299999.95232
omn,1992,1190000.05722
omn,1993,689999.99762
omn,1994,680000.00715
omn,1995,860000.01431
omn,1996,920000.01669
omn,1997,419999.98689
omn,1998,439999.99762
omn,1999,389999.98569
omn,2000,150000.00596
omn,2001,70000.0003
omn,2002,79999.99821
omn,2003,70000.0003
omn,2004,200000.00298
omn,2005,230000.00417
omn,2006,250000
omn,2007,349999.99404
omn,2008,469999.99881
omn,2009,649999.97616
omn,2010,1000000
pak,1960,159999.99642
pak,1961,5329999.92371
pak,1962,19729999.54224
pak,1963,42009998.32153
pak,1964,46040000.91553
pak,1965,42290000.91553
pak,1966,23940000.53406
pak,1967,19799999.23706
pak,1968,32099998.47412
pak,1969,28549999.23706
pak,1970,37290000.91553
pak,1971,66800003.05176
pak,1972,41610000.61035
pak,1973,6630000.11444
pak,1974,76400001.52588
pak,1975,51220001.2207
pak,1976,-8250000
pak,1977,38540000.91553
pak,1978,42599998.47412
pak,1979,19100000.38147
pak,1980,25680000.30518
pak,1981,33509998.32153
pak,1982,30520000.45776
pak,1983,9050000.19073
pak,1984,34599998.47412
pak,1985,73989997.86377
pak,1986,74889999.38965
pak,1987,50500000
pak,1988,96559997.55859
pak,1989,54220001.2207
pak,1990,124089996.33789
pak,1991,79260002.13623
pak,1992,79639999.38965
pak,1993,38509998.32153
pak,1994,86540000.91553
pak,1995,21430000.30518
pak,1996,15819999.69482
pak,1997,-26579999.92371
pak,1998,-21200000.76294
pak,1999,83430000.30518
pak,2000,2430000.06676
pak,2001,20100000.38147
pak,2002,76180000.30518
pak,2003,-4659999.84741
pak,2004,20409999.84741
pak,2005,34110000.61035
pak,2006,59470001.2207
pak,2007,62430000.30518
pak,2008,89029998.7793
pak,2009,107449996.94824
pak,2010,142100006.10352
pak,2011,125660003.66211
pak,2012,101930000.30518
pak,2013,93330001.83105
pak,2014,124010002.13623
pak,2015,98889999.38965
pak,2016,130770004.27246
pak,2017,121050003.05176
pak,2018,72269996.64307
pak,2019,48740001.67847
pan,1964,29999.99933
pan,1965,79999.99821
pan,1966,79999.99821
pan,1967,100000.00149
pan,1968,90000.00358
pan,1969,150000.00596
pan,1970,100000.00149
pan,1971,250000
pan,1972,389999.98569
pan,1973,389999.98569
pan,1974,230000.00417
pan,1975,509999.99046
pan,1976,449999.98808
pan,1977,340000.00358
pan,1978,879999.99523
pan,1979,680000.00715
pan,1980,779999.97139
pan,1981,790000.02146
pan,1982,500000
pan,1983,810000.00238
pan,1984,4130000.11444
pan,1985,879999.99523
pan,1986,1230000.01907
pan,1987,1309999.94278
pan,1988,1490000.00954
pan,1989,1309999.94278
pan,1990,1899999.97616
pan,1991,1889999.98569
pan,1992,2849999.90463
pan,1993,3019999.98093
pan,1994,3099999.90463
pan,1995,4280000.20981
pan,1996,4579999.92371
pan,1997,3819999.93324
pan,1998,3059999.94278
pan,1999,2940000.05722
pan,2000,2470000.02861
pan,2001,1669999.95708
pan,2002,1659999.96662
pan,2003,1820000.05245
pan,2004,1320000.05245
pan,2005,1129999.99523
pan,2006,1100000.02384
pan,2007,1049999.95232
pan,2008,1149999.97616
pan,2009,1649999.97616
pan,2010,1370000.00477
pan,2011,1470000.02861
pan,2012,5750000
pan,2013,-12960000.03815
pan,2014,2059999.94278
pan,2015,529999.97139
pan,2016,790000.02146
pan,2017,379999.99523
pan,2018,870000.00477
pan,2019,959999.97854
per,1960,39999.99911
per,1961,90000.00358
per,1962,109999.9994
per,1963,259999.99046
per,1964,319999.99285
per,1965,18690000.53406
per,1966,6050000.19073
per,1967,10079999.92371
per,1968,3890000.1049
per,1969,3640000.1049
per,1970,5699999.80927
per,1971,7880000.11444
per,1972,8539999.96185
per,1973,8489999.77112
per,1974,11880000.11444
per,1975,12850000.38147
per,1976,16729999.54224
per,1977,24290000.91553
per,1978,40549999.23706
per,1979,49639999.38965
per,1980,58599998.47412
per,1981,49380001.06812
per,1982,32860000.61035
per,1983,41340000.15259
per,1984,35259998.32153
per,1985,35560001.37329
per,1986,62750000
per,1987,71370002.74658
per,1988,48650001.52588
per,1989,55270000.45776
per,1990,60419998.16895
per,1991,54970001.2207
per,1992,40849998.47412
per,1993,142699996.94824
per,1994,51689998.62671
per,1995,45590000.15259
per,1996,42369998.93188
per,1997,85089996.33789
per,1998,50360000.61035
per,1999,11300000.19073
per,2000,33970001.2207
per,2001,24170000.07629
per,2002,24319999.69482
per,2003,24280000.68665
per,2004,19739999.77112
per,2005,38979999.54224
per,2006,25110000.61035
per,2007,7579999.92371
per,2008,93550003.05176
per,2009,79800003.05176
per,2010,51849998.47412
per,2011,217000000
per,2012,93800003.05176
per,2013,80239997.86377
per,2014,67059997.55859
per,2015,38959999.08447
per,2016,42000000
per,2017,88410003.66211
per,2018,70069999.69482
per,2019,166610000.61035
phl,1961,90000.00358
phl,1962,239999.99464
phl,1963,2170000.07629
phl,1964,1840000.03338
phl,1965,1169999.95708
phl,1966,600000.02384
phl,1967,4199999.80927
phl,1968,7409999.84741
phl,1969,1299999.95232
phl,1970,2099999.90463
phl,1971,1799999.95232
phl,1972,1909999.96662
phl,1973,1570000.05245
phl,1974,239999.99464
phl,1975,9060000.41962
phl,1976,8239999.77112
phl,1977,7510000.22888
phl,1978,10319999.69482
phl,1979,11010000.22888
phl,1980,11649999.61853
phl,1981,10350000.38147
phl,1982,19979999.54224
phl,1983,35360000.61035
phl,1984,17709999.08447
phl,1985,17860000.61035
phl,1986,37630001.06812
phl,1987,24909999.84741
phl,1988,30020000.45776
phl,1989,36349998.47412
phl,1990,44040000.91553
phl,1991,47509998.32153
phl,1992,75059997.55859
phl,1993,88410003.66211
phl,1994,56400001.52588
phl,1995,67629997.25342
phl,1996,106569999.69482
phl,1997,56580001.83105
phl,1998,45409999.84741
phl,1999,22049999.23706
phl,2000,23250000
phl,2001,19129999.16077
phl,2002,14539999.96185
phl,2003,27790000.91553
phl,2004,39110000.61035
phl,2005,49430000.30518
phl,2006,47240001.67847
phl,2007,28159999.84741
phl,2008,31620000.83923
phl,2009,40130001.06812
phl,2010,26280000.68665
phl,2011,10170000.07629
phl,2012,22649999.61853
phl,2013,36500000
phl,2014,-77150001.52588
phl,2015,32560001.37329
phl,2016,33110000.61035
phl,2017,34950000.76294
phl,2018,14890000.34332
phl,2019,30850000.38147
plw,1994,1340000.03338
plw,2000,19999.99955
plw,2001,9999.99978
plw,2003,19999.99955
plw,2008,129999.99523
plw,2009,59999.99866
plw,2010,180000.00715
plw,2011,230000.00417
plw,2012,250000
plw,2013,90000.00358
plw,2014,79999.99821
plw,2015,70000.0003
plw,2016,9999.99978
plw,2017,9999.99978
plw,2018,0
plw,2019,50000.00075
png,1974,550000.01192
png,1975,620000.00477
png,1976,330000.01311
png,1977,469999.99881
png,1978,620000.00477
png,1979,790000.02146
png,1980,3420000.07629
png,1981,7360000.13351
png,1982,4840000.15259
png,1983,2089999.91417
png,1984,8899999.61853
png,1985,3380000.11444
png,1986,5869999.88556
png,1987,8590000.15259
png,1988,6659999.84741
png,1989,6429999.82834
png,1990,8020000.45776
png,1991,7360000.13351
png,1992,10060000.41962
png,1993,9699999.80927
png,1994,9810000.41962
png,1995,6840000.15259
png,1996,1480000.01907
png,1997,4489999.77112
png,1998,2950000.04768
png,1999,2980000.01907
png,2000,3900000.09537
png,2001,3329999.92371
png,2002,3160000.08583
png,2003,2490000.00954
png,2004,1919999.95708
png,2005,2400000.09537
png,2006,-920000.01669
png,2007,-970000.02861
png,2008,70000.0003
png,2009,2470000.02861
png,2010,829999.98331
png,2011,1590000.03338
png,2012,1919999.95708
png,2013,1059999.94278
png,2014,1080000.04292
png,2015,889999.98569
png,2016,1470000.02861
png,2017,910000.02623
png,2018,2299999.95232
png,2019,2589999.91417
pol,1990,294100006.10352
pol,1991,219399993.89648
pol,1992,339399993.89648
pol,1993,105250000
pol,1994,92680000.30518
pol,1995,2676350097.65625
pol,1996,96860000.61035
pol,1997,72279998.7793
pol,1998,65540000.91553
pol,1999,62200000.76294
pol,2000,44319999.69482
pol,2001,39369998.93188
pol,2002,37330001.83105
pol,2003,63970001.2207
pol,2004,72889999.38965
prk,1985,100000.00149
prk,1986,430000.00715
prk,1987,119999.99732
prk,1988,140000.0006
prk,1989,140000.0006
prk,1990,109999.9994
prk,1991,699999.98808
prk,1992,379999.99523
prk,1993,3900000.09537
prk,1994,469999.99881
prk,1995,629999.99523
prk,1996,870000.00477
prk,1997,4789999.96185
prk,1998,1789999.96185
prk,1999,2900000.09537
prk,2000,1490000.00954
prk,2001,26979999.54224
prk,2002,33159999.84741
prk,2003,7199999.80927
prk,2004,7489999.77112
prk,2005,5199999.80927
prk,2006,2900000.09537
prk,2007,3049999.95232
prk,2008,5510000.22888
prk,2009,2720000.02861
prk,2010,2539999.96185
prk,2011,2519999.98093
prk,2012,3109999.8951
prk,2013,2609999.8951
prk,2014,2279999.97139
prk,2015,3410000.08583
prk,2016,2849999.90463
prk,2017,2720000.02861
prk,2018,3200000.04768
prk,2019,1759999.99046
pry,1960,9999.99978
pry,1962,29999.99933
pry,1963,660000.02623
pry,1964,59999.99866
pry,1965,1450000.04768
pry,1966,1100000.02384
pry,1967,1440000.05722
pry,1968,1000000
pry,1969,1779999.97139
pry,1970,1330000.04292
pry,1971,2119999.88556
pry,1972,4190000.05722
pry,1973,6010000.22888
pry,1974,5309999.94278
pry,1975,3930000.06676
pry,1976,4440000.05722
pry,1977,4159999.84741
pry,1978,3430000.06676
pry,1979,4579999.92371
pry,1980,4710000.03815
pry,1981,4630000.11444
pry,1982,5250000
pry,1983,6179999.82834
pry,1984,5630000.11444
pry,1985,6670000.07629
pry,1986,10010000.22888
pry,1987,10569999.69482
pry,1988,11100000.38147
pry,1989,10649999.61853
pry,1990,12340000.15259
pry,1991,12979999.54224
pry,1992,12819999.69482
pry,1993,10770000.45776
pry,1994,6179999.82834
pry,1995,14180000.30518
pry,1996,9750000
pry,1997,20090000.15259
