geo,time,ny_gdp_defl_kd_zg_ad
slv,2011,5.90898
slv,2012,2.54751
slv,2013,0.58289
slv,2014,1.01179
slv,2015,1.30863
slv,2016,0.65101
slv,2017,0.9875
slv,2018,1.69656
slv,2019,0.96034
slv,2020,0.20394
smr,1998,1.82752
smr,1999,1.55464
smr,2000,2.56773
smr,2001,2.70348
smr,2002,2.38677
smr,2003,2.45183
smr,2004,2.01088
smr,2005,1.66788
smr,2006,2.01207
smr,2007,-1.97239
smr,2008,2.83197
smr,2009,0.99938
smr,2010,1.43036
smr,2011,0.1527
smr,2012,3.12004
smr,2013,2.00062
smr,2014,0.38864
smr,2015,-0.7427
smr,2016,1.31671
smr,2017,1.74336
smr,2018,2.01318
smr,2019,0.60949
som,2014,7.13128
som,2015,1.64643
som,2016,-0.84885
som,2017,-0.97423
som,2018,0.45806
som,2019,7.1666
som,2020,7.90288
srb,1996,85.03268
srb,1997,20.85873
srb,1998,24.41395
srb,1999,27.8959
srb,2000,80.99266
srb,2001,86.82621
srb,2002,19.50922
srb,2003,12.48734
srb,2004,8.12337
srb,2005,14.668
srb,2006,12.35574
srb,2007,8.70188
srb,2008,9.0852
srb,2009,7.88769
srb,2010,5.72894
srb,2011,8.9091
srb,2012,6.19934
srb,2013,5.12544
srb,2014,2.58538
srb,2015,1.87289
srb,2016,1.54989
srb,2017,2.97079
srb,2018,1.97494
srb,2019,2.4406
srb,2020,2.44998
ssd,1990,40.94626
ssd,1991,62.90947
ssd,1992,60.14968
ssd,1993,164.62509
ssd,1994,104.50085
ssd,1995,112.48405
ssd,1996,151.6
ssd,2009,-11.82933
ssd,2010,12.9264
ssd,2011,38.83334
ssd,2012,46.5069
ssd,2013,36.51216
ssd,2014,-26.70028
ssd,2015,17.68933
stp,2002,12.58589
stp,2003,15.67498
stp,2004,14.51382
stp,2005,18.55974
stp,2006,13.06584
stp,2007,10.0143
stp,2008,26.49742
stp,2009,7.57021
stp,2010,12.47832
stp,2011,7.77897
stp,2012,13.609
stp,2013,10.72057
stp,2014,8.19943
stp,2015,5.00614
stp,2016,5.11333
stp,2017,2.966
stp,2018,1.7158
stp,2019,6.97824
stp,2020,5.47395
sur,1990,49.90843
sur,1991,33.33333
sur,1992,34.89892
sur,1993,144.94382
sur,1994,438.26373
sur,1995,239.7318
sur,1996,1.26311
sur,1997,1.4937
sur,1998,17.52749
sur,1999,72.63019
sur,2000,60.74282
sur,2001,39.53023
sur,2002,30.28141
sur,2003,21.31798
sur,2004,12.83793
sur,2005,15.53981
sur,2006,12.94896
sur,2007,6.4252
sur,2008,15.52114
sur,2009,6.48362
sur,2010,7.19655
sur,2011,13.84445
sur,2012,10.7352
sur,2013,0.38377
sur,2014,1.58369
sur,2015,4.85459
sur,2016,24.07229
sur,2017,28.14228
sur,2018,5.66283
sur,2019,4.42266
sur,2020,44.86661
svk,1993,15.57791
svk,1994,13.44849
svk,1995,9.89107
svk,1996,4.53846
svk,1997,4.78877
svk,1998,4.85332
svk,1999,7.21506
svk,2000,9.48953
svk,2001,5.12149
svk,2002,3.93782
svk,2003,5.32528
svk,2004,5.73873
svk,2005,2.5431
svk,2006,2.89907
svk,2007,1.11554
svk,2008,2.85807
svk,2009,-1.16122
svk,2010,0.53268
svk,2011,1.67648
svk,2012,1.26012
svk,2013,0.50934
svk,2014,-0.19225
svk,2015,-0.2164
svk,2016,-0.51218
svk,2017,1.21569
svk,2018,2.03436
svk,2019,2.49349
svk,2020,2.36862
svn,1996,11.45246
svn,1997,8.43083
svn,1998,7.42803
svn,1999,6.53142
svn,2000,5.56527
svn,2001,8.67522
svn,2002,7.58169
svn,2003,5.64045
svn,2004,3.36094
svn,2005,1.52058
svn,2006,2.22109
svn,2007,4.17748
svn,2008,4.46562
svn,2009,3.39968
svn,2010,-1.02932
svn,2011,1.04002
svn,2012,0.47904
svn,2013,1.60036
svn,2014,0.45603
svn,2015,1.00504
svn,2016,0.87412
svn,2017,1.46406
svn,2018,2.11679
svn,2019,2.1996
svn,2020,1.22582
swe,1990,9.47382
swe,1991,8.24679
swe,1992,1.01534
swe,1993,2.21227
swe,1994,2.58804
swe,1995,3.81139
swe,1996,1.00906
swe,1997,1.52552
swe,1998,0.81296
swe,1999,0.89786
swe,2000,1.50577
swe,2001,2.48352
swe,2002,1.54764
swe,2003,1.70024
swe,2004,0.33302
swe,2005,0.68638
swe,2006,1.75741
swe,2007,2.82589
swe,2008,3.23524
swe,2009,2.35891
swe,2010,0.94757
swe,2011,1.08836
swe,2012,1.00142
swe,2013,0.9274
swe,2014,1.74453
swe,2015,2.12118
swe,2016,1.52561
swe,2017,2.13515
swe,2018,2.39692
swe,2019,2.54688
swe,2020,1.71513
swz,1990,12.57669
swz,1991,8.77775
swz,1992,11.18825
swz,1993,17.38976
swz,1994,10.97043
swz,1995,16.64938
swz,1996,7.68237
swz,1997,11.34484
swz,1998,7.40528
swz,1999,5.37006
swz,2000,25.34294
swz,2001,8.94262
swz,2002,8.91493
swz,2003,6.0055
swz,2004,3.87129
swz,2005,6.55682
swz,2006,4.04116
swz,2007,5.0143
swz,2008,10.42558
swz,2009,9.76992
swz,2010,3.19718
swz,2011,5.34095
swz,2012,8.74837
swz,2013,6.533
swz,2014,7.14674
swz,2015,5.54506
swz,2016,7.24178
swz,2017,2.47813
swz,2018,2.81258
swz,2019,2.48932
swz,2020,2.62172
sxm,2010,1.12876
sxm,2011,0.29502
sxm,2012,3.87309
sxm,2013,2.41868
sxm,2014,19.84278
sxm,2015,0.22718
sxm,2016,0.34535
sxm,2017,0.10306
sxm,2018,6.51423
syc,1990,6.82672
syc,1991,-2.04315
syc,1992,4.67956
syc,1993,4.10202
syc,1994,0.96112
syc,1995,-0.77874
syc,1996,-1.53239
syc,1997,1.08376
syc,1998,4.36585
syc,1999,2.05663
syc,2000,3.98373
syc,2001,6.15676
syc,2002,3.61317
syc,2003,5.94683
syc,2004,24.67412
syc,2005,0.45865
syc,2006,1.44234
syc,2007,11.79984
syc,2008,34.96513
syc,2009,27.49418
syc,2010,-4.21272
syc,2011,4.49624
syc,2012,8.65859
syc,2013,4.03664
syc,2014,2.28993
syc,2015,2.08971
syc,2016,-0.90828
syc,2017,4.79713
syc,2018,1.4306
syc,2019,1.95376
syc,2020,-5.88426
syr,1990,23.82257
syr,1991,7.8452
syr,1992,5.58194
syr,1993,4.8839
syr,1994,14.08968
syr,1995,5.41155
syr,1996,10.17108
syr,1997,2.75712
syr,1998,-0.71771
syr,1999,7.4422
syr,2000,9.70099
syr,2001,6.55412
syr,2002,0.39412
syr,2003,-1.43064
syr,2004,10.32637
syr,2005,11.95045
syr,2006,9.09651
syr,2007,10.76906
syr,2008,15.95013
syr,2009,-2.78022
syr,2010,6.89927
syr,2011,11.57408
syr,2012,26.24626
syr,2013,31.77019
syr,2014,37.09458
syr,2015,35.339
syr,2016,36.96322
syr,2017,36.96384
syr,2018,13.60501
syr,2019,19.67134
tca,2012,0.75619
tca,2013,2.62467
tca,2014,2.57678
tca,2015,0.62317
tca,2016,2.1844
tca,2017,1.55187
tca,2018,3.09787
tca,2019,2.12932
tca,2020,5.46019
tcd,1990,8.01233
tcd,1991,3.0735
tcd,1992,-12.90655
tcd,1993,-1.3146
tcd,1994,43.54496
tcd,1995,8.83313
tcd,1996,11.45845
tcd,1997,3.78279
tcd,1998,6.74941
tcd,1999,-7.57287
tcd,2000,5.2898
tcd,2001,13.79765
tcd,2002,1.90782
tcd,2003,0.079
tcd,2004,9.73426
tcd,2005,23.00123
tcd,2006,9.98443
tcd,2007,3.30193
tcd,2008,8.64882
tcd,2009,-9.55875
tcd,2010,6.3912
tcd,2011,8.5804
tcd,2012,1.09725
tcd,2013,-4.14137
tcd,2014,0.64579
tcd,2015,-8.48002
tcd,2016,-1.40084
tcd,2017,0.02825
tcd,2018,5.01466
tcd,2019,2.85603
tcd,2020,-5.08147
tgo,1990,2.97594
tgo,1991,2.67109
tgo,1992,3.24543
tgo,1993,-8.19677
tgo,1994,35.84238
tgo,1995,11.08421
tgo,1996,5.38793
tgo,1997,2.03603
tgo,1998,9.55663
tgo,1999,1.11513
tgo,2000,10.04946
tgo,2001,1.63405
tgo,2002,5.02786
tgo,2003,-2.89311
tgo,2004,-1.90789
tgo,2005,5.87616
tgo,2006,-0.50876
tgo,2007,4.96871
tgo,2008,11.77618
tgo,2009,1.58466
tgo,2010,0.63475
tgo,2011,1.07693
tgo,2012,1.70957
tgo,2013,1.71786
tgo,2014,-0.08421
tgo,2015,3.47963
tgo,2016,36.99216
tgo,2017,-0.43461
tgo,2018,1.33588
tgo,2019,1.54509
tgo,2020,1.28216
tha,1990,5.77318
tha,1991,5.74652
tha,1992,4.49045
tha,1993,6.49065
tha,1994,4.67276
tha,1995,5.74024
tha,1996,4.09814
tha,1997,4.42117
tha,1998,8.06371
tha,1999,-2.57695
tha,2000,1.33105
tha,2001,1.91753
tha,2002,1.69046
tha,2003,2.14955
tha,2004,3.56926
tha,2005,5.09156
tha,2006,5.10421
tha,2007,2.47334
tha,2008,5.13378
tha,2009,0.19477
tha,2010,4.08099
tha,2011,3.7431
tha,2012,1.90914
tha,2013,1.77875
tha,2014,1.44147
tha,2015,0.72211
tha,2016,2.63617
tha,2017,1.89994
tha,2018,1.43225
tha,2019,0.94623
tha,2020,-1.06626
tjk,1990,6.28991
tjk,1991,99.63351
tjk,1992,574.01451
tjk,1993,1207.21105
tjk,1994,263.01148
tjk,1995,294.53077
tjk,1996,430.41273
tjk,1997,65.2512
tjk,1998,87.87635
tjk,1999,26.50114
tjk,2000,22.63187
tjk,2001,30.94771
tjk,2002,18.8197
tjk,2003,27.08647
tjk,2004,17.43158
tjk,2005,9.51432
tjk,2006,21.06244
tjk,2007,27.238
tjk,2008,28.16349
tjk,2009,12.1262
tjk,2010,12.46167
tjk,2011,13.32436
tjk,2012,11.86852
tjk,2013,3.63301
tjk,2014,4.76666
tjk,2015,6.88571
tjk,2016,0.54139
tjk,2017,9.80547
tjk,2018,2.49223
tjk,2019,3.65868
tjk,2020,2.30974
tkm,1990,-20.86036
tkm,1991,102.75862
tkm,1992,3100
tkm,1993,1133.99015
tkm,1994,952.30715
tkm,1995,705.71848
tkm,1996,1174.28836
tkm,1997,61.80004
tkm,1998,17.6168
tkm,1999,23.0053
tkm,2000,9.79609
tkm,2001,14.64451
tkm,2002,8.3549
tkm,2003,12.1356
tkm,2004,6.0287
tkm,2005,7.02679
tkm,2006,12.24996
tkm,2007,9.26934
tkm,2008,59.74039
tkm,2009,9.76102
tkm,2010,2.30609
tkm,2011,12.85745
tkm,2012,8.27008
tkm,2013,1.15245
tkm,2014,0.66918
tkm,2015,-5.1533
tkm,2016,-4.8656
tkm,2017,-1.54244
tkm,2018,1.21088
tkm,2019,4.37946
tls,2001,11.78773
tls,2002,5.40019
tls,2003,6.7888
tls,2004,-10.48663
tls,2005,1.83959
tls,2006,2.38355
tls,2007,8.4774
tls,2008,7.25576
tls,2009,1.76467
tls,2010,10.96412
tls,2011,11.56543
tls,2012,6.16521
tls,2013,16.68289
tls,2014,-0.76647
tls,2015,7.20398
tls,2016,0.1354
tls,2017,0.98025
tls,2018,-1.28548
tls,2019,8.16735
tls,2020,-15.84644
ton,1990,12.24775
ton,1991,9.4613
ton,1992,7.4475
ton,1993,0.06577
ton,1994,27.1723
ton,1995,-4.45728
ton,1996,1.2425
ton,1997,-1.91781
ton,1998,2.66045
ton,1999,6.40127
ton,2000,5.56816
ton,2001,1.75836
ton,2002,7.18945
ton,2003,8.94294
ton,2004,8.89119
ton,2005,7.45447
ton,2006,15.86322
ton,2007,1.55902
ton,2008,4.5443
ton,2009,4.97439
ton,2010,7.74061
ton,2011,0.4769
ton,2012,4.19407
ton,2013,-2.37148
ton,2014,0.01178
ton,2015,5.28337
ton,2016,3.05496
ton,2017,5.61384
ton,2018,5.14966
ton,2019,7.66258
ton,2020,-3.61742
tto,1990,15.48889
tto,1991,1.57239
tto,1992,-6.91486
tto,1993,8.81179
tto,1994,13.2678
tto,1995,4.16929
tto,1996,1.84954
tto,1997,-3.54357
tto,1998,-1.85648
tto,1999,4.30318
tto,2000,12.04315
tto,2001,2.79395
tto,2002,-5.19253
tto,2003,10.47856
tto,2004,8.88422
tto,2005,13.32143
tto,2006,1.72921
tto,2007,12.75185
tto,2008,23.79252
tto,2009,-27.63179
tto,2010,12.73334
tto,2011,15.7297
tto,2012,0.34484
tto,2013,3.74413
tto,2014,1.6751
tto,2015,-11.37959
tto,2016,-0.64426
tto,2017,4.78335
tto,2018,5.57727
tto,2019,-0.99636
tto,2020,0.89898
tun,1990,4.4765
tun,1991,7.0368
tun,1992,5.69154
tun,1993,4.69134
tun,1994,4.52606
tun,1995,5.3511
tun,1996,4.3566
tun,1997,3.95208
tun,1998,3.27168
tun,1999,3.36142
tun,2000,3.28358
tun,2001,3.91358
tun,2002,2.2848
tun,2003,2.68476
tun,2004,3.35161
tun,2005,4.17584
tun,2006,3.83383
tun,2007,2.12648
tun,2008,6.34032
tun,2009,3.02305
tun,2010,3.81486
tun,2011,4.16408
tun,2012,4.96728
tun,2013,4.79294
tun,2014,5.05699
tun,2015,4.17975
tun,2016,4.93503
tun,2017,4.70734
tun,2018,7.75183
tun,2019,7.36255
tun,2020,5.06776
tur,1990,58.2444
tur,1991,59.16411
tur,1992,65.19944
tur,1993,68.37943
tur,1994,104.74914
tur,1995,86.00754
tur,1996,77.22351
tur,1997,81.45486
tur,1998,75.67936
tur,1999,54.27996
tur,2000,49.36078
tur,2001,52.97976
tur,2002,37.57482
tur,2003,23.28928
tur,2004,12.42751
tur,2005,7.08542
tur,2006,9.37621
tur,2007,6.19976
tur,2008,12.04615
tur,2009,5.44645
tur,2010,7.00928
tur,2011,8.20085
tur,2012,7.42267
tur,2013,6.28011
tur,2014,7.38952
tur,2015,7.84492
tur,2016,8.13048
tur,2017,10.98242
tur,2018,16.47582
tur,2019,13.85935
tur,2020,14.82641
tuv,1991,2.64649
tuv,1992,7.34481
tuv,1993,2.54629
tuv,1994,-4.66374
tuv,1995,5.1479
tuv,1996,12.69289
tuv,1997,-1.30499
tuv,1998,2.74029
tuv,1999,6.12139
tuv,2000,12.82619
tuv,2001,5.91366
tuv,2002,3.31612
tuv,2003,2.2532
tuv,2004,5.59965
tuv,2005,1.49745
tuv,2006,4.1253
tuv,2007,-0.13146
tuv,2008,3.52347
tuv,2009,0.68903
tuv,2010,2.6433
tuv,2011,0.6153
tuv,2012,0.80877
tuv,2013,2.11124
tuv,2014,5.0655
tuv,2015,4.63066
tuv,2016,1.00024
tuv,2017,3.56238
tuv,2018,4.92407
tuv,2019,8.69396
tza,1990,22.44919
tza,1991,28.1126
tza,1992,25.37548
tza,1993,24.46199
tza,1994,31.16995
tza,1995,26.86195
tza,1996,19.31366
tza,1997,20.58723
tza,1998,14.22211
tza,1999,11.54
tza,2000,8.2011
tza,2001,4.81597
tza,2002,7.23303
tza,2003,8.41868
tza,2004,6.88562
tza,2005,6.4262
tza,2006,5.5101
tza,2007,9.09939
tza,2008,16.38075
tza,2009,9.04166
tza,2010,9.42872
tza,2011,12.19842
tza,2012,10.48389
tza,2013,9.66618
tza,2014,6.05085
tza,2015,7.59136
tza,2016,7.47203
tza,2017,2.70373
tza,2018,2.97554
tza,2019,2.46495
tza,2020,0.34371
uga,1990,44.38009
uga,1991,26.01934
uga,1992,45.06803
uga,1993,30.13687
uga,1994,6.8485
uga,1995,9.37644
uga,1996,4.57248
uga,1997,3.09527
uga,1998,8.78571
uga,1999,-0.11313
uga,2000,11.11731
uga,2001,4.53448
uga,2002,-3.16956
uga,2003,7.80674
uga,2004,15.58755
uga,2005,-1.74119
uga,2006,2.40562
uga,2007,7.32125
uga,2008,6.36428
uga,2009,14.56657
uga,2010,5.63761
uga,2011,9.39166
uga,2012,3.83746
uga,2013,3.58691
uga,2014,5.10631
uga,2015,5.18786
uga,2016,4.781
uga,2017,4.64905
uga,2018,4.44339
uga,2019,3.00001
uga,2020,2.72148
ukr,1990,16.24909
ukr,1991,96.10287
ukr,1992,1768.23262
ukr,1993,3333.58542
ukr,1994,952.99595
ukr,1995,415.80988
ukr,1996,66.14566
ukr,1997,18.0738
ukr,1998,12.01202
ukr,1999,27.39993
ukr,2000,27.50141
ukr,2001,10.20092
ukr,2002,5.25374
ukr,2003,8.16434
ukr,2004,15.31074
ukr,2005,24.09606
ukr,2006,14.8525
ukr,2007,22.84234
ukr,2008,29.02011
ukr,2009,12.62993
ukr,2010,13.67323
ukr,2011,14.18191
ukr,2012,7.98256
ukr,2013,4.30879
ukr,2014,15.90174
ukr,2015,38.88168
ukr,2016,17.09713
ukr,2017,22.09832
ukr,2018,15.39853
ukr,2019,8.24623
ukr,2020,9.78898
ury,1990,124.10405
ury,1991,100.80817
ury,1992,59.62362
ury,1993,47.85193
ury,1994,38.95718
ury,1995,41.04833
ury,1996,26.43174
ury,1997,19.28069
ury,1998,12.38391
ury,1999,4.3261
ury,2000,3.53931
ury,2001,4.82662
ury,2002,12.61628
ury,2003,16.54164
ury,2004,10.10506
ury,2005,0.67787
ury,2006,6.53333
ury,2007,9.41747
ury,2008,8.02354
ury,2009,7.74754
ury,2010,4.90703
ury,2011,9.00968
ury,2012,8.55755
ury,2013,8.15373
ury,2014,9.37225
ury,2015,9.01628
ury,2016,16.61368
ury,2017,4.98664
ury,2018,7.10189
ury,2019,8.52297
ury,2020,10.86819
usa,1990,3.74333
usa,1991,3.38176
usa,1992,2.27891
usa,1993,2.37034
usa,1994,2.13542
usa,1995,2.0969
usa,1996,1.83097
usa,1997,1.78817
usa,1998,1.12552
usa,1999,1.4438
usa,2000,2.23547
usa,2001,2.19343
usa,2002,1.58176
usa,2003,1.8571
usa,2004,2.69221
usa,2005,3.11494
usa,2006,3.0262
usa,2007,2.68628
usa,2008,1.94513
usa,2009,0.76235
usa,2010,1.16525
usa,2011,2.0889
usa,2012,1.91785
usa,2013,1.75492
usa,2014,1.84983
usa,2015,0.95253
usa,2016,1.04925
usa,2017,1.88007
usa,2018,2.40098
usa,2019,1.78515
usa,2020,1.2052
uzb,1990,3.97969
uzb,1991,90.72728
uzb,1992,712.14926
uzb,1993,1078.88285
uzb,1994,1238.59527
uzb,1995,370.94395
uzb,1996,81.55525
uzb,1997,66.08707
uzb,1998,38.99796
uzb,1999,44.11536
uzb,2000,47.29262
uzb,2001,45.23948
uzb,2002,45.48313
uzb,2003,26.76518
uzb,2004,15.91827
uzb,2005,21.43087
uzb,2006,23.46581
uzb,2007,21.8971
uzb,2008,26.79158
uzb,2009,17.26157
uzb,2010,39.36864
uzb,2011,21.62651
uzb,2012,15.39879
uzb,2013,11.98789
uzb,2014,14.02492
uzb,2015,10.5007
uzb,2016,8.93037
uzb,2017,19.06181
uzb,2018,26.98286
uzb,2019,17.91
uzb,2020,11.9008
vct,1990,4.66462
vct,1991,8.03149
vct,1992,4.60931
vct,1993,-3.55537
vct,1994,2.42167
vct,1995,1.31151
vct,1996,3.56526
vct,1997,1.35884
vct,1998,3.211
vct,1999,1.8173
vct,2000,-0.21645
vct,2001,6.69953
vct,2002,1.01933
vct,2003,-3.13521
vct,2004,4.01352
vct,2005,2.9473
vct,2006,3.01149
vct,2007,8.40935
vct,2008,0.02017
vct,2009,-0.86796
vct,2010,4.43357
vct,2011,-0.32837
vct,2012,1.09122
vct,2013,2.20202
vct,2014,-0.30505
vct,2015,2.44045
vct,2016,0.609
vct,2017,1.27921
vct,2018,0.24878
vct,2019,1.15349
vct,2020,1.16143
ven,1990,41.74066
ven,1991,21.44962
ven,1992,28.24406
ven,1993,31.64582
ven,1994,62.89068
ven,1995,51.7599
ven,1996,115.52472
ven,1997,33.94746
ven,1998,18.89029
ven,1999,26.19271
ven,2000,29.45283
ven,2001,7.9969
ven,2002,33.02288
ven,2003,34.93376
ven,2004,33.95372
ven,2005,29.60406
ven,2006,17.90432
ven,2007,15.44848
ven,2008,30.13245
ven,2009,7.83167
ven,2010,45.94327
ven,2011,28.14919
ven,2012,14.05943
ven,2013,35.50267
ven,2014,40.44049
vir,2003,5.96846
vir,2004,6.77327
vir,2005,12.69076
vir,2006,-2.16445
vir,2007,2.57653
vir,2008,-12.35568
vir,2009,5.97568
vir,2010,2.31767
vir,2011,6.39294
vir,2012,13.66327
vir,2013,-2.45303
vir,2014,-2.90517
vir,2015,3.18758
vir,2016,2.0518
vir,2017,0.63464
vir,2018,1.18773
vir,2019,2.0488
vnm,1990,42.0951
vnm,1991,72.54638
vnm,1992,32.62918
vnm,1993,17.41497
vnm,1994,16.95232
vnm,1995,17.0402
vnm,1996,8.69677
vnm,1997,6.5974
vnm,1998,8.83786
vnm,1999,5.7347
vnm,2000,3.40883
vnm,2001,2.62226
vnm,2002,4.69893
vnm,2003,7.1096
vnm,2004,8.43331
vnm,2005,18.81052
vnm,2006,8.56895
vnm,2007,9.63023
vnm,2008,22.67332
vnm,2009,6.21562
vnm,2010,12.0743
vnm,2011,21.26066
vnm,2012,10.92603
vnm,2013,4.76065
vnm,2014,3.66238
vnm,2015,-0.19079
vnm,2016,1.11065
vnm,2017,4.08579
vnm,2018,3.39811
vnm,2019,1.7886
vnm,2020,1.29349
vut,1990,-0.9681
vut,1991,10.26785
vut,1992,2.78618
vut,1993,2.06266
vut,1994,2.3103
vut,1995,1.73194
vut,1996,2.08519
vut,1997,3.17702
vut,1998,8.1571
vut,1999,3.07864
vut,2000,2.17897
vut,2001,3.62491
vut,2002,2.87442
vut,2003,0.79874
vut,2004,2.11688
vut,2005,0.41954
vut,2006,3.87272
vut,2007,5.77696
vut,2008,7.16254
vut,2009,2.55477
vut,2010,1.46989
vut,2011,2.78883
vut,2012,-0.46402
vut,2013,3.00184
vut,2014,1.40225
vut,2015,5.85849
vut,2016,1.57706
vut,2017,5.36355
vut,2018,3.2078
vut,2019,2.39348
vut,2020,1.80051
wsm,1990,9.00644
wsm,1991,6.11137
wsm,1992,8.56597
wsm,1993,0.65473
wsm,1994,68.22795
wsm,1995,-6.97546
wsm,1996,4.59005
wsm,1997,11.83641
wsm,1998,3.41364
wsm,1999,2.48182
wsm,2000,2.89198
wsm,2001,2.42677
wsm,2002,2.43395
wsm,2003,2.61763
wsm,2004,7.01516
wsm,2005,0.85608
wsm,2006,9.26329
wsm,2007,-0.13768
wsm,2008,8.60201
wsm,2009,2.43784
wsm,2010,4.91102
wsm,2011,0.4479
wsm,2012,3.64395
wsm,2013,0.91789
wsm,2014,-0.15164
wsm,2015,4.18943
wsm,2016,1.17794
wsm,2017,-0.08223
wsm,2018,1.15578
wsm,2019,1.38578
wsm,2020,0.21501
yem,1991,11.99621
yem,1992,13.17175
yem,1993,16.37591
yem,1994,20.78436
yem,1995,45.74334
yem,1996,36.77009
yem,1997,13.28251
yem,1998,-8.33763
yem,1999,33.46258
yem,2000,23.55203
yem,2001,2.65514
yem,2002,8.64272
yem,2003,10.88022
yem,2004,14.10556
yem,2005,18.48688
yem,2006,13.63209
yem,2007,10.89503
yem,2008,20.37775
yem,2009,-8.70527
yem,2010,23.61629
yem,2011,18.11356
yem,2012,5.89327
yem,2013,9.20907
yem,2014,7.16319
yem,2015,46.47625
yem,2016,0.13441
yem,2017,18.55357
yem,2018,14.85366
zaf,1990,15.47712
zaf,1991,15.6519
zaf,1992,14.56777
zaf,1993,12.98156
zaf,1994,9.81219
zaf,1995,10.83832
zaf,1996,8.02209
zaf,1997,8.13743
zaf,1998,8.07574
zaf,1999,6.88883
zaf,2000,9.18219
zaf,2001,7.80047
zaf,2002,12.53796
zaf,2003,6.39576
zaf,2004,6.04217
zaf,2005,5.59701
zaf,2006,6.06464
zaf,2007,8.24576
zaf,2008,7.85033
zaf,2009,8.66304
zaf,2010,6.12843
zaf,2011,5.53906
zaf,2012,4.68521
zaf,2013,5.84411
zaf,2014,5.36655
zaf,2015,5.54553
zaf,2016,6.95217
zaf,2017,5.47332
zaf,2018,3.95647
zaf,2019,4.49945
zaf,2020,5.27323
zmb,1990,106.38892
zmb,1991,92.65458
zmb,1992,165.53395
zmb,1993,143.65834
zmb,1994,80.7422
zmb,1995,30.61112
zmb,1996,24.34926
zmb,1997,25.40254
zmb,1998,16.90687
zmb,1999,17.92387
zmb,2000,32.61387
zmb,2001,25.33126
zmb,2002,19.39092
zmb,2003,17.60772
zmb,2004,19.71682
zmb,2005,16.6502
zmb,2006,14.54225
zmb,2007,12.97021
zmb,2008,10.64024
zmb,2009,5.55969
zmb,2010,13.95091
zmb,2011,11.11231
zmb,2012,6.99202
zmb,2013,9.73121
zmb,2014,5.43578
zmb,2015,6.65929
zmb,2016,13.55248
zmb,2017,10.09573
zmb,2018,7.41157
zmb,2019,7.63347
zmb,2020,13.7435
zwe,1990,-0.92043
zwe,1991,-6.7773
zwe,1992,-14.12966
zwe,1993,-3.79112
zwe,1994,-3.89567
zwe,1995,3.03854
zwe,1996,8.98438
zwe,1997,-2.87905
zwe,1998,-27.04865
zwe,1999,8.00681
zwe,2000,0.6279
zwe,2001,-0.13089
zwe,2002,2.71295
zwe,2003,8.80128
zwe,2004,7.61152
zwe,2005,5.1366
zwe,2006,-2.01768
zwe,2007,0.89489
zwe,2008,1.34922
zwe,2009,24.67528
zwe,2010,4.0984
zwe,2011,2.55318
zwe,2012,4.02858
zwe,2013,9.3706
zwe,2014,-0.25214
zwe,2015,0.60781
zwe,2016,2.16099
zwe,2017,2.43761
zwe,2018,59.80336
zwe,2019,440.82979
zwe,2020,558.56002
