geo,time,bx_gsr_royl_cd
tza,2003,0
tza,2004,0
tza,2005,0
tza,2006,448.2
tza,2007,122
tza,2008,0
tza,2009,0
tza,2013,2680
tza,2014,40000
tza,2015,197676
tza,2016,256978
tza,2017,95000
tza,2018,82600
tza,2019,17105.77656
tza,2020,7983.223
uga,1980,0
uga,1981,0
uga,1982,0
uga,1983,0
uga,1984,0
uga,1985,0
uga,1986,0
uga,1987,0
uga,1988,0
uga,1989,0
uga,1990,0
uga,1991,0
uga,1992,0
uga,1993,0
uga,1994,0
uga,1995,0
uga,1996,0
uga,1997,0
uga,2002,2963
uga,2003,589212
uga,2004,0
uga,2005,7423807.92
uga,2006,2378623
uga,2007,512486.27
uga,2008,2770928.31
uga,2009,3046723.88257
uga,2010,4158668.24331
uga,2011,6846262.37964
uga,2012,20279901.3571
uga,2013,14030356.5684
uga,2014,12882006.42
uga,2015,4088041.00337
uga,2016,1527254.71
uga,2017,1566521.21665
uga,2018,10385200
uga,2019,7534000
uga,2020,4110505.14511
ukr,2000,1000000
ukr,2001,5000000
ukr,2002,4000000
ukr,2003,14000000
ukr,2004,40000000
ukr,2005,22000000
ukr,2006,32000000
ukr,2007,53000000
ukr,2008,72000000
ukr,2009,112000000
ukr,2010,132000000
ukr,2011,107000000
ukr,2012,124000000
ukr,2013,167000000
ukr,2014,118000000
ukr,2015,85000000
ukr,2016,73000000
ukr,2017,72000000
ukr,2018,92000000
ukr,2019,82000000
ukr,2020,74000000
ukr,2021,69000000
ury,1978,0
ury,1979,0
ury,1980,0
ury,1981,0
ury,1982,0
ury,1983,0
ury,1984,0
ury,1985,0
ury,1986,0
ury,1987,700000
ury,1988,0
ury,1989,0
ury,1990,0
ury,1991,0
ury,1992,0
ury,1993,400000
ury,1994,500000
ury,1995,0
ury,1996,0
ury,1997,0
ury,1998,0
ury,1999,0
ury,2000,91000
ury,2001,56000
ury,2002,16000
ury,2003,0
ury,2004,33788
ury,2005,71000
ury,2006,0
ury,2007,30000
ury,2008,96000
ury,2009,148000
ury,2010,201000
ury,2011,430000
ury,2012,47812689.16793
ury,2013,40897807
ury,2014,57239039.7101
ury,2015,37567858.37247
ury,2016,37320269
ury,2017,39684711
ury,2018,44657097.91
ury,2019,23331540.33311
ury,2020,24358089.01418
usa,1970,2330000000
usa,1971,2550000000
usa,1972,2780000000
usa,1973,3230000000
usa,1974,3830000000
usa,1975,4310000000
usa,1976,4370000000
usa,1977,4920000000
usa,1978,5880000000
usa,1979,6190000000
usa,1980,7080000000
usa,1981,7280000000
usa,1982,5610000000
usa,1983,5780000000
usa,1984,6180000000
usa,1985,6680000000
usa,1986,8114000000
usa,1987,10174000000
usa,1988,12147000000
usa,1989,13820000000
usa,1990,16640000000
usa,1991,17820000000
usa,1992,20841000000
usa,1993,21694000000
usa,1994,26712000000
usa,1995,30289000000
usa,1996,32470000000
usa,1997,33228000000
usa,1998,35626000000
usa,1999,39913000000
usa,2000,43476000000
usa,2001,41004000000
usa,2002,44815000000
usa,2003,47307000000
usa,2004,56943000000
usa,2005,64466000000
usa,2006,70999000000
usa,2007,84497000000
usa,2008,89672000000
usa,2009,85730000000
usa,2010,94968000000
usa,2011,107053000000
usa,2012,107869000000
usa,2013,113824000000
usa,2014,116380000000
usa,2015,111151000000
usa,2016,112981000000
usa,2017,118147000000
usa,2018,114819000000
usa,2019,115529000000
usa,2020,113779000000
uzb,2010,12625952
uzb,2011,7871202
uzb,2012,6751631
uzb,2013,14555888
uzb,2014,1885468.83173
uzb,2015,1010192.58664
uzb,2016,906087.8
uzb,2017,718877.49311
uzb,2018,316911.13673
uzb,2019,147939.187
uzb,2020,147149.93205
vct,1978,0
vct,1979,0
vct,1980,0
vct,1981,0
vct,1982,0
vct,1983,0
vct,1984,0
vct,1985,0
vct,1986,0
vct,1987,0
vct,1988,0
vct,1989,0
vct,1990,0
vct,1991,0
vct,1992,0
vct,1993,0
vct,1994,0
vct,1995,0
vct,1996,300000
vct,1997,0
vct,1998,0
vct,1999,0
vct,2000,0
vct,2001,0
vct,2002,0
vct,2003,0
vct,2004,0
vct,2005,0
vct,2006,0
vct,2007,0
vct,2008,0
vct,2009,0
vct,2010,0
vct,2011,0
vct,2012,0
vct,2013,0
vct,2014,0
vct,2015,0
vct,2016,0
vct,2017,0
vct,2018,0
vct,2019,0
vct,2020,0
ven,1970,0
ven,1971,0
ven,1972,0
ven,1973,0
ven,1974,0
ven,1975,0
ven,1976,0
ven,1977,0
ven,1978,0
ven,1979,0
ven,1980,0
ven,1981,0
ven,1982,0
ven,1983,0
ven,1984,0
ven,1985,0
ven,1986,0
ven,1987,0
ven,1988,0
ven,1993,0
ven,1996,0
ven,1997,0
ven,1998,0
ven,1999,0
ven,2000,0
ven,2001,0
ven,2002,0
ven,2003,0
ven,2004,0
ven,2005,0
ven,2006,0
ven,2007,0
ven,2008,0
ven,2009,0
ven,2010,0
ven,2011,0
ven,2012,0
ven,2013,0
vut,1982,0
vut,1983,0
vut,1984,0
vut,1985,0
vut,1986,0
vut,1987,0
vut,1988,0
vut,1989,0
vut,1990,0
vut,1991,0
vut,1992,0
vut,1993,0
vut,1994,0
vut,1995,0
vut,2002,0
vut,2003,0
vut,2004,0
vut,2005,0
vut,2006,180788.77504
vut,2007,265347.37864
vut,2008,240131.67026
vut,2009,34220.20703
vut,2010,263819.3032
vut,2011,179059.9138
vut,2012,172723.71794
vut,2013,128451.368
vut,2014,227034.23705
vut,2015,155805.04747
vut,2016,147515.57812
vut,2017,437292.41469
vut,2018,718450.6342
vut,2019,496636.36122
vut,2020,532789.86895
wsm,1977,0
wsm,1978,0
wsm,1979,0
wsm,1980,0
wsm,1981,0
wsm,1982,0
wsm,1983,0
wsm,1984,0
wsm,1985,0
wsm,1986,0
wsm,1987,0
wsm,1988,0
wsm,1989,0
wsm,1990,0
wsm,1991,262541.31379
wsm,1992,162185.72293
wsm,1993,171299.31275
wsm,1994,153843.89828
wsm,2010,0
wsm,2011,0
wsm,2012,0
wsm,2013,4411.29459
wsm,2014,16847.10624
wsm,2015,72157.88136
wsm,2016,106362.41345
wsm,2017,2172049.26003
wsm,2018,537843.98763
wsm,2019,389030.82137
wsm,2020,121796.76216
yem,2005,0
yem,2006,149000000
yem,2007,0
yem,2008,8650000
yem,2009,33420000
yem,2010,0
yem,2011,0
yem,2012,0
yem,2013,0
yem,2014,0
yem,2015,0
yem,2016,2500000
zaf,1960,0
zaf,1961,0
zaf,1962,2799998.88112
zaf,1963,1399999.44056
zaf,1964,2799998.88112
zaf,1965,2799998.88112
zaf,1966,2799998.88112
zaf,1967,4199998.32168
zaf,1968,5599997.76224
zaf,1969,2799998.88112
zaf,1970,4199998.32168
zaf,1971,6985476.14226
zaf,1972,10251867.9728
zaf,1973,5773073.19605
zaf,1974,7377986.3493
zaf,1975,8305088.20646
zaf,1976,10349999.991
zaf,1977,10349999.991
zaf,1978,9199999.992
zaf,1979,11892085.27245
zaf,1980,16688942.50177
zaf,1981,18119817.25547
zaf,1982,18482154.72967
zaf,1983,17970565.29611
zaf,1984,13899193.06375
zaf,1985,10799651.51927
zaf,1986,12689753.82965
zaf,1987,14743861.87721
zaf,1988,14142618.57246
zaf,1989,12182024.78403
zaf,1990,18910416.8458
zaf,1991,89679379.7979
zaf,1992,53306031.24344
zaf,1993,50402694.40925
zaf,1994,51273706.55877
zaf,1995,44672003.88868
zaf,1996,66941851.72539
zaf,1997,52112946.02346
zaf,1998,48962908.64368
zaf,1999,44195432.66438
zaf,2000,49094178.93152
zaf,2001,21490396.23308
zaf,2002,19454588.56771
zaf,2003,26550160.13138
zaf,2004,37391888.58751
zaf,2005,45302063.01167
zaf,2006,55106998.01177
zaf,2007,75106030.26328
zaf,2008,78842738.12609
zaf,2009,75704499.36445
zaf,2010,113985144.62853
zaf,2011,139891552.17876
zaf,2012,135297384.42385
zaf,2013,135485211.94865
zaf,2014,136803952.77046
zaf,2015,126114070.90025
zaf,2016,139258220.83472
zaf,2017,157684448.8465
zaf,2018,182504287.10726
zaf,2019,150760778.5998
zaf,2020,126359274.91401
zmb,1978,0
zmb,1979,0
zmb,1980,0
zmb,1981,0
zmb,1982,0
zmb,1983,0
zmb,1984,0
zmb,1985,0
zmb,1986,0
zmb,1987,0
zmb,1988,0
zmb,1989,0
zmb,1990,0
zmb,1991,0
zmb,2017,0
zmb,2018,0
zmb,2019,0
zmb,2020,0
zwe,1977,794831.98261
zwe,1978,1778241.38305
zwe,1979,1028659.74725
zwe,1980,2789441.29884
zwe,1981,2009772.48448
zwe,1982,1451001.10358
zwe,1983,984800.74599
zwe,1984,624962.32821
zwe,1985,374333.45906
zwe,1986,595535.73875
zwe,1987,540451.33847
zwe,1988,553178.58481
zwe,1989,17770480.97545
zwe,1990,774908.73839
zwe,1991,1576115.64307
zwe,1992,993658.75985
zwe,1993,824758.46818
zwe,1994,603115.90234
zwe,2009,1718404.8738
zwe,2010,1811198.73699
zwe,2011,1894513.87889
zwe,2012,1981661.51732
zwe,2013,2072817.94711
zwe,2014,2168167.57268
zwe,2015,2267903.28102
zwe,2016,2372226.83195
