geo,time,en_urb_mcty
usa,2007,133116365
usa,2008,134600924
usa,2009,136113194
usa,2010,137660260
usa,2011,139240988
usa,2012,140858582
usa,2013,142507280
usa,2014,144194855
usa,2015,145920115
usa,2016,147686617
usa,2017,149493144
usa,2018,151340879
usa,2019,152587187
usa,2020,153859579
usa,2021,155166395
uzb,1960,963900
uzb,1961,1001171
uzb,1962,1039937
uzb,1963,1080205
uzb,1964,1122090
uzb,1965,1165478
uzb,1966,1210606
uzb,1967,1257482
uzb,1968,1306241
uzb,1969,1356749
uzb,1970,1402740
uzb,1971,1442307
uzb,1972,1483048
uzb,1973,1524822
uzb,1974,1567833
uzb,1975,1612058
uzb,1976,1657593
uzb,1977,1704284
uzb,1978,1752357
uzb,1979,1791114
uzb,1980,1817916
uzb,1981,1845044
uzb,1982,1872615
uzb,1983,1900598
uzb,1984,1929038
uzb,1985,1957824
uzb,1986,1987080
uzb,1987,2016773
uzb,1988,2046952
uzb,1989,2074934
uzb,1990,2100363
uzb,1991,2113647
uzb,1992,2114347
uzb,1993,2115046
uzb,1994,2115746
uzb,1995,2116446
uzb,1996,2117148
uzb,1997,2120104
uzb,1998,2125364
uzb,1999,2130637
uzb,2000,2134602
uzb,2001,2137218
uzb,2002,2145056
uzb,2003,2152922
uzb,2004,2160828
uzb,2005,2168742
uzb,2006,2176695
uzb,2007,2184677
uzb,2008,2192700
uzb,2009,2218383
uzb,2010,2244402
uzb,2011,2270727
uzb,2012,2297397
uzb,2013,2324306
uzb,2014,2351568
uzb,2015,2379149
uzb,2016,2407093
uzb,2017,2435365
uzb,2018,2463969
uzb,2019,2490334
uzb,2020,2517381
uzb,2021,2545159
ven,1960,2349962
ven,1961,2483403
ven,1962,2599836
ven,1963,2722154
ven,1964,2850866
ven,1965,2985772
ven,1966,3127784
ven,1967,3277110
ven,1968,3434387
ven,1969,3599389
ven,1970,3773252
ven,1971,3956250
ven,1972,4101060
ven,1973,4226231
ven,1974,4356232
ven,1975,4491098
ven,1976,4631239
ven,1977,4776290
ven,1978,4927071
ven,1979,5083635
ven,1980,5246467
ven,1981,5415155
ven,1982,5548402
ven,1983,5667571
ven,1984,5791028
ven,1985,5918418
ven,1986,6050429
ven,1987,6187068
ven,1988,6328721
ven,1989,6474984
ven,1990,6626656
ven,1991,6738262
ven,1992,6832319
ven,1993,6928060
ven,1994,7025922
ven,1995,7125820
ven,1996,7227945
ven,1997,7331917
ven,1998,7438216
ven,1999,7546750
ven,2000,7657726
ven,2001,7770737
ven,2002,7861848
ven,2003,7942230
ven,2004,8024010
ven,2005,8106867
ven,2006,8191160
ven,2007,8276808
ven,2008,8363948
ven,2009,8452243
ven,2010,8542078
ven,2011,8633359
ven,2012,8728963
ven,2013,8826718
ven,2014,8926167
ven,2015,9027201
ven,2016,9129994
ven,2017,9234141
ven,2018,9339955
ven,2019,9431165
ven,2020,9524768
ven,2021,9620599
vnm,1960,2166618
vnm,1961,2247637
vnm,1962,2331866
vnm,1963,2419321
vnm,1964,2510260
vnm,1965,2604427
vnm,1966,2702347
vnm,1967,2804033
vnm,1968,2909783
vnm,1969,3019309
vnm,1970,3133219
vnm,1971,3255332
vnm,1972,3382631
vnm,1973,3514800
vnm,1974,3652607
vnm,1975,3796117
vnm,1976,3945794
vnm,1977,4101276
vnm,1978,4263475
vnm,1979,4432432
vnm,1980,4512305
vnm,1981,4566638
vnm,1982,4621863
vnm,1983,4677920
vnm,1984,4734904
vnm,1985,4792590
vnm,1986,4851234
vnm,1987,4910769
vnm,1988,4971299
vnm,1989,5063833
vnm,1990,5254301
vnm,1991,5452225
vnm,1992,5658200
vnm,1993,5871678
vnm,1994,6093863
vnm,1995,6324818
vnm,1996,6565243
vnm,1997,6814508
vnm,1998,7074025
vnm,1999,7349474
vnm,2000,7654240
vnm,2001,7971503
vnm,2002,8303175
vnm,2003,8649481
vnm,2004,9011620
vnm,2005,9388791
vnm,2006,9783282
vnm,2007,10195380
vnm,2008,10626535
vnm,2009,11075811
vnm,2010,11545291
vnm,2011,12035947
vnm,2012,12548801
vnm,2013,13084925
vnm,2014,13645449
vnm,2015,14231560
vnm,2016,14844510
vnm,2017,15485610
vnm,2018,16156245
vnm,2019,16735581
vnm,2020,17323521
vnm,2021,17913613
yem,1960,72000
yem,1961,75151
yem,1962,78444
yem,1963,81881
yem,1964,85475
yem,1965,89215
yem,1966,93125
yem,1967,97205
yem,1968,101471
yem,1969,105911
yem,1970,110553
yem,1971,115397
yem,1972,120461
yem,1973,125732
yem,1974,131242
yem,1975,140539
yem,1976,156130
yem,1977,173400
yem,1978,192609
yem,1979,213945
yem,1980,237680
yem,1981,263971
yem,1982,293212
yem,1983,325693
yem,1984,361825
yem,1985,401848
yem,1986,444742
yem,1987,489651
yem,1988,539168
yem,1989,593534
yem,1990,653469
yem,1991,719456
yem,1992,792212
yem,1993,872094
yem,1994,960157
yem,1995,1032832
yem,1996,1089287
yem,1997,1148659
yem,1998,1211356
yem,1999,1277476
yem,2000,1347303
yem,2001,1420738
yem,2002,1498286
yem,2003,1580067
yem,2004,1666434
yem,2005,1741060
yem,2006,1804840
yem,2007,1870956
yem,2008,1939590
yem,2009,2010542
yem,2010,2084194
yem,2011,2160544
yem,2012,2239691
yem,2013,2321737
yem,2014,2406789
yem,2015,2494957
yem,2016,2586355
yem,2017,2681100
yem,2018,2779317
yem,2019,2874373
yem,2020,2972988
yem,2021,3075257
zaf,1960,4018332
zaf,1961,4134550
zaf,1962,4254464
zaf,1963,4378096
zaf,1964,4505751
zaf,1965,4637026
zaf,1966,4772586
zaf,1967,4912396
zaf,1968,5056803
zaf,1969,5205350
zaf,1970,5353510
zaf,1971,5476921
zaf,1972,5604083
zaf,1973,5734578
zaf,1974,5869057
zaf,1975,6007466
zaf,1976,6150137
zaf,1977,6296596
zaf,1978,6447585
zaf,1979,6603041
zaf,1980,6763337
zaf,1981,6927950
zaf,1982,7097710
zaf,1983,7272557
zaf,1984,7452904
zaf,1985,7649667
zaf,1986,7876037
zaf,1987,8109555
zaf,1988,8350799
zaf,1989,8599005
zaf,1990,8855441
zaf,1991,9148137
zaf,1992,9515818
zaf,1993,9901051
zaf,1994,10306434
zaf,1995,10732551
zaf,1996,11181214
zaf,1997,11592022
zaf,1998,11996588
zaf,1999,12416495
zaf,2000,12852959
zaf,2001,13304774
zaf,2002,13668832
zaf,2003,14003132
zaf,2004,14347725
zaf,2005,14701493
zaf,2006,15066204
zaf,2007,15441719
zaf,2008,15828930
zaf,2009,16226580
zaf,2010,16636669
zaf,2011,17059047
zaf,2012,17494728
zaf,2013,17943558
zaf,2014,18405971
zaf,2015,18882420
zaf,2016,19373371
zaf,2017,19879305
zaf,2018,20400727
zaf,2019,20836302
zaf,2020,21272284
zaf,2021,21704664
zmb,1960,90942
zmb,1961,101204
zmb,1962,112640
zmb,1963,125639
zmb,1964,141668
zmb,1965,159690
zmb,1966,180034
zmb,1967,202970
zmb,1968,228866
zmb,1969,257980
zmb,1970,277523
zmb,1971,296229
zmb,1972,316224
zmb,1973,337509
zmb,1974,360259
zmb,1975,384542
zmb,1976,410498
zmb,1977,438128
zmb,1978,467660
zmb,1979,499183
zmb,1980,532878
zmb,1981,553203
zmb,1982,572857
zmb,1983,593210
zmb,1984,614316
zmb,1985,636111
zmb,1986,658712
zmb,1987,682115
zmb,1988,706384
zmb,1989,731445
zmb,1990,757433
zmb,1991,784302
zmb,1992,812155
zmb,1993,840918
zmb,1994,870740
zmb,1995,901621
zmb,1996,933641
zmb,1997,966706
zmb,1998,1000989
zmb,1999,1036489
zmb,2000,1073299
zmb,2001,1121302
zmb,2002,1176111
zmb,2003,1233599
zmb,2004,1293983
zmb,2005,1357143
zmb,2006,1423481
zmb,2007,1493061
zmb,2008,1566144
zmb,2009,1642590
zmb,2010,1722879
zmb,2011,1807094
zmb,2012,1895425
zmb,2013,1988075
zmb,2014,2085252
zmb,2015,2187180
zmb,2016,2294091
zmb,2017,2406227
zmb,2018,2523844
zmb,2019,2646619
zmb,2020,2774133
zmb,2021,2905993
zwe,1960,247978
zwe,1961,260705
zwe,1962,274104
zwe,1963,288191
zwe,1964,303024
zwe,1965,318576
zwe,1966,334949
zwe,1967,352163
zwe,1968,370288
zwe,1969,390272
zwe,1970,416547
zwe,1971,444591
zwe,1972,474565
zwe,1973,502040
zwe,1974,516965
zwe,1975,532332
zwe,1976,548179
zwe,1977,564452
zwe,1978,581232
zwe,1979,598510
zwe,1980,616327
zwe,1981,634623
zwe,1982,653489
zwe,1983,690785
zwe,1984,733173
zwe,1985,778035
zwe,1986,825710
zwe,1987,876306
zwe,1988,930078
zwe,1989,986988
zwe,1990,1047467
zwe,1991,1111651
zwe,1992,1179865
zwe,1993,1208710
zwe,1994,1231714
zwe,1995,1255156
zwe,1996,1279077
zwe,1997,1303387
zwe,1998,1328193
zwe,1999,1353471
zwe,2000,1379266
zwe,2001,1405480
zwe,2002,1432229
zwe,2003,1440013
zwe,2004,1444905
zwe,2005,1449799
zwe,2006,1454718
zwe,2007,1459652
zwe,2008,1464611
zwe,2009,1469572
zwe,2010,1474557
zwe,2011,1479559
zwe,2012,1484585
zwe,2013,1489614
zwe,2014,1494660
zwe,2015,1499723
zwe,2016,1504803
zwe,2017,1509901
zwe,2018,1515016
zwe,2019,1521311
zwe,2020,1529920
zwe,2021,1541824
