geo,time,sp_pop_totl
blz,1967,112707
blz,1968,116065
blz,1969,119269
blz,1970,122184
blz,1971,124795
blz,1972,127152
blz,1973,129294
blz,1974,131305
blz,1975,133264
blz,1976,135143
blz,1977,136990
blz,1978,138975
blz,1979,141302
blz,1980,144142
blz,1981,147572
blz,1982,151486
blz,1983,155820
blz,1984,160341
blz,1985,164918
blz,1986,169569
blz,1987,174333
blz,1988,179023
blz,1989,183471
blz,1990,187554
blz,1991,191136
blz,1992,194324
blz,1993,197625
blz,1994,201679
blz,1995,206962
blz,1996,213660
blz,1997,221575
blz,1998,230248
blz,1999,238979
blz,2000,247310
blz,2001,255068
blz,2002,262387
blz,2003,269428
blz,2004,276516
blz,2005,283798
blz,2006,291338
blz,2007,299031
blz,2008,306822
blz,2009,314655
blz,2010,322465
blz,2011,330236
blz,2012,338001
blz,2013,345707
blz,2014,353366
blz,2015,360926
blz,2016,368399
blz,2017,375775
blz,2018,383071
blz,2019,390351
blz,2020,397621
bmu,1960,44400
bmu,1961,45500
bmu,1962,46600
bmu,1963,47700
bmu,1964,48900
bmu,1965,50100
bmu,1966,51000
bmu,1967,52000
bmu,1968,53000
bmu,1969,54000
bmu,1970,55000
bmu,1971,54600
bmu,1972,54200
bmu,1973,53800
bmu,1974,53400
bmu,1975,53000
bmu,1976,53200
bmu,1977,53400
bmu,1978,53600
bmu,1979,53800
bmu,1980,54670
bmu,1981,55050
bmu,1982,55449
bmu,1983,55930
bmu,1984,56423
bmu,1985,56898
bmu,1986,57382
bmu,1987,57849
bmu,1988,58347
bmu,1989,58841
bmu,1990,59326
bmu,1991,59021
bmu,1992,58595
bmu,1993,58910
bmu,1994,59320
bmu,1995,59746
bmu,1996,60129
bmu,1997,60497
bmu,1998,60943
bmu,1999,61285
bmu,2000,61833
bmu,2001,62504
bmu,2002,62912
bmu,2003,63325
bmu,2004,63740
bmu,2005,64154
bmu,2006,64523
bmu,2007,64888
bmu,2008,65273
bmu,2009,65636
bmu,2010,65124
bmu,2011,64564
bmu,2012,64798
bmu,2013,65001
bmu,2014,65138
bmu,2015,65237
bmu,2016,64554
bmu,2017,63873
bmu,2018,63919
bmu,2019,63913
bmu,2020,63903
bol,1960,3656961
bol,1961,3728954
bol,1962,3802996
bol,1963,3879191
bol,1964,3957759
bol,1965,4038865
bol,1966,4122517
bol,1967,4208683
bol,1968,4297522
bol,1969,4389248
bol,1970,4484004
bol,1971,4581752
bol,1972,4682392
bol,1973,4785916
bol,1974,4892294
bol,1975,5001413
bol,1976,5113458
bol,1977,5228253
bol,1978,5344946
bol,1979,5462413
bol,1980,5579932
bol,1981,5697098
bol,1982,5814344
bol,1983,5932812
bol,1984,6054126
bol,1985,6179460
bol,1986,6309129
bol,1987,6442824
bol,1988,6580318
bol,1989,6721117
bol,1990,6864839
bol,1991,7011456
bol,1992,7160917
bol,1993,7312857
bol,1994,7466792
bol,1995,7622334
bol,1996,7779268
bol,1997,7937453
bol,1998,8096761
bol,1999,8257066
bol,2000,8418270
bol,2001,8580244
bol,2002,8742822
bol,2003,8905820
bol,2004,9069044
bol,2005,9232301
bol,2006,9395449
bol,2007,9558438
bol,2008,9721457
bol,2009,9884790
bol,2010,10048597
bol,2011,10212951
bol,2012,10377677
bol,2013,10542375
bol,2014,10706517
bol,2015,10869732
bol,2016,11031822
bol,2017,11192853
bol,2018,11353140
bol,2019,11513102
bol,2020,11673029
bra,1960,72179235
bra,1961,74311338
bra,1962,76514329
bra,1963,78772647
bra,1964,81064572
bra,1965,83373533
bra,1966,85696502
bra,1967,88035815
bra,1968,90387079
bra,1969,92746607
bra,1970,95113265
bra,1971,97482928
bra,1972,99859388
bra,1973,102259497
bra,1974,104706193
bra,1975,107216209
bra,1976,109790943
bra,1977,112425392
bra,1978,115121158
bra,1979,117878412
bra,1980,120694012
bra,1981,123570327
bra,1982,126498322
bra,1983,129448815
bra,1984,132383569
bra,1985,135274083
bra,1986,138108915
bra,1987,140891606
bra,1988,143627505
bra,1989,146328305
bra,1990,149003225
bra,1991,151648007
bra,1992,154259382
bra,1993,156849086
bra,1994,159432717
bra,1995,162019889
bra,1996,164614682
bra,1997,167209046
bra,1998,169785253
bra,1999,172318674
bra,2000,174790339
bra,2001,177196051
bra,2002,179537523
bra,2003,181809244
bra,2004,184006479
bra,2005,186127108
bra,2006,188167353
bra,2007,190130445
bra,2008,192030362
bra,2009,193886505
bra,2010,195713637
bra,2011,197514541
bra,2012,199287292
bra,2013,201035904
bra,2014,202763744
bra,2015,204471759
bra,2016,206163056
bra,2017,207833825
bra,2018,209469320
bra,2019,211049519
bra,2020,212559409
brb,1960,230985
brb,1961,231718
brb,1962,232623
brb,1963,233632
brb,1964,234588
brb,1965,235415
brb,1966,236084
brb,1967,236661
brb,1968,237241
brb,1969,237963
brb,1970,238895
brb,1971,240093
brb,1972,241523
brb,1973,243076
brb,1974,244643
brb,1975,246158
brb,1976,247584
brb,1977,248931
brb,1978,250200
brb,1979,251347
brb,1980,252388
brb,1981,253296
brb,1982,254078
brb,1983,254791
brb,1984,255493
brb,1985,256260
brb,1986,257117
brb,1987,258012
brb,1988,258970
brb,1989,259961
brb,1990,260933
brb,1991,261912
brb,1992,262890
brb,1993,263869
brb,1994,264893
brb,1995,265955
brb,1996,267047
brb,1997,268183
brb,1998,269334
brb,1999,270455
brb,2000,271511
brb,2001,272494
brb,2002,273423
brb,2003,274331
brb,2004,275283
brb,2005,276320
brb,2006,277475
brb,2007,278701
brb,2008,279946
brb,2009,281107
brb,2010,282131
brb,2011,282987
brb,2012,283698
brb,2013,284294
brb,2014,284825
brb,2015,285327
brb,2016,285798
brb,2017,286229
brb,2018,286640
brb,2019,287021
brb,2020,287371
brn,1960,81707
brn,1961,85560
brn,1962,89484
brn,1963,93540
brn,1964,97819
brn,1965,102390
brn,1966,107274
brn,1967,112446
brn,1968,117897
brn,1969,123596
brn,1970,129530
brn,1971,135672
brn,1972,142015
brn,1973,148516
brn,1974,155069
brn,1975,161635
brn,1976,168173
brn,1977,174717
brn,1978,181201
brn,1979,187596
brn,1980,193880
brn,1981,200027
brn,1982,206064
brn,1983,212073
brn,1984,218176
brn,1985,224440
brn,1986,230917
brn,1987,237565
brn,1988,244405
brn,1989,251456
brn,1990,258714
brn,1991,266208
brn,1992,273888
brn,1993,281684
brn,1994,289452
brn,1995,297112
brn,1996,304620
brn,1997,311962
brn,1998,319135
brn,1999,326214
brn,2000,333166
brn,2001,340037
brn,2002,346777
brn,2003,353295
brn,2004,359434
brn,2005,365112
brn,2006,370262
brn,2007,374967
brn,2008,379418
brn,2009,383902
brn,2010,388634
brn,2011,393687
brn,2012,398997
brn,2013,404414
brn,2014,409778
brn,2015,414914
brn,2016,419791
brn,2017,424481
brn,2018,428960
brn,2019,433296
brn,2020,437483
btn,1960,223284
btn,1961,228849
btn,1962,234552
btn,1963,240529
btn,1964,246961
btn,1965,253993
btn,1966,261664
btn,1967,269944
btn,1968,278731
btn,1969,287886
btn,1970,297307
btn,1971,306957
btn,1972,316822
btn,1973,326986
btn,1974,337491
btn,1975,348395
btn,1976,359721
btn,1977,371424
btn,1978,383324
btn,1979,395192
btn,1980,406883
btn,1981,418107
btn,1982,428938
btn,1983,439823
btn,1984,451471
btn,1985,464264
btn,1986,478683
btn,1987,494313
btn,1988,509532
btn,1989,522173
btn,1990,530801
btn,1991,534637
btn,1992,534525
btn,1993,532590
btn,1994,531905
btn,1995,534629
btn,1996,541471
btn,1997,551713
btn,1998,564378
btn,1999,577886
btn,2000,591014
btn,2001,603643
btn,2002,616025
btn,2003,627840
btn,2004,638809
btn,2005,648744
btn,2006,657404
btn,2007,664873
btn,2008,671611
btn,2009,678329
btn,2010,685502
btn,2011,693297
btn,2012,701582
btn,2013,710235
btn,2014,719053
btn,2015,727885
btn,2016,736706
btn,2017,745563
btn,2018,754396
btn,2019,763094
btn,2020,771612
bwa,1960,502733
bwa,1961,512688
bwa,1962,523777
bwa,1963,535692
bwa,1964,547870
bwa,1965,559996
bwa,1966,571957
bwa,1967,584098
bwa,1968,596946
bwa,1969,611297
bwa,1970,627714
bwa,1971,646350
bwa,1972,667096
bwa,1973,689906
bwa,1974,714701
bwa,1975,741346
bwa,1976,769982
bwa,1977,800532
bwa,1978,832467
bwa,1979,865073
bwa,1980,897860
bwa,1981,930412
bwa,1982,962859
bwa,1983,996124
bwa,1984,1031439
bwa,1985,1069585
bwa,1986,1110948
bwa,1987,1154904
bwa,1988,1200073
bwa,1989,1244484
bwa,1990,1286756
bwa,1991,1326321
bwa,1992,1363541
bwa,1993,1399110
bwa,1994,1434061
bwa,1995,1469173
bwa,1996,1504724
bwa,1997,1540424
bwa,1998,1575827
bwa,1999,1610260
bwa,2000,1643333
bwa,2001,1674674
bwa,2002,1704637
bwa,2003,1734387
bwa,2004,1765533
bwa,2005,1799077
bwa,2006,1835911
bwa,2007,1875458
bwa,2008,1915636
bwa,2009,1953495
bwa,2010,1987106
bwa,2011,2015406
bwa,2012,2039551
bwa,2013,2062551
bwa,2014,2088619
bwa,2015,2120716
bwa,2016,2159925
bwa,2017,2205076
bwa,2018,2254067
bwa,2019,2303703
bwa,2020,2351625
caf,1960,1501668
caf,1961,1526057
caf,1962,1551908
caf,1963,1579375
caf,1964,1608618
caf,1965,1639706
caf,1966,1673019
caf,1967,1708306
caf,1968,1744198
caf,1969,1778870
caf,1970,1811157
caf,1971,1840517
caf,1972,1867786
caf,1973,1894850
caf,1974,1924386
caf,1975,1958367
caf,1976,1997017
caf,1977,2039914
caf,1978,2087662
caf,1979,2140778
caf,1980,2199359
caf,1981,2264441
caf,1982,2335339
caf,1983,2408322
caf,1984,2478382
caf,1985,2542170
caf,1986,2597765
caf,1987,2646836
caf,1988,2693974
caf,1989,2745735
caf,1990,2806740
caf,1991,2878507
caf,1992,2959236
caf,1993,3046148
caf,1994,3135017
caf,1995,3222662
caf,1996,3308235
caf,1997,3392432
caf,1998,3475485
caf,1999,3558019
caf,2000,3640421
caf,2001,3722016
caf,2002,3802129
caf,2003,3881185
caf,2004,3959883
caf,2005,4038380
caf,2006,4118075
caf,2007,4198004
caf,2008,4273368
caf,2009,4337623
caf,2010,4386765
caf,2011,4418639
caf,2012,4436411
caf,2013,4447945
caf,2014,4464171
caf,2015,4493171
caf,2016,4537683
caf,2017,4596023
caf,2018,4666375
caf,2019,4745179
caf,2020,4829764
can,1960,17909009
can,1961,18271000
can,1962,18614000
can,1963,18964000
can,1964,19325000
can,1965,19678000
can,1966,20048000
can,1967,20412000
can,1968,20744000
can,1969,21028000
can,1970,21324000
can,1971,21962032
can,1972,22218463
can,1973,22491777
can,1974,22807969
can,1975,23143275
can,1976,23449808
can,1977,23725843
can,1978,23963203
can,1979,24201544
can,1980,24515667
can,1981,24819915
can,1982,25116942
can,1983,25366451
can,1984,25607053
can,1985,25842116
can,1986,26100278
can,1987,26446601
can,1988,26791747
can,1989,27276781
can,1990,27691138
can,1991,28037420
can,1992,28371264
can,1993,28684764
can,1994,29000663
can,1995,29302311
can,1996,29610218
can,1997,29905948
can,1998,30155173
can,1999,30401286
can,2000,30685730
can,2001,31020902
can,2002,31360079
can,2003,31644028
can,2004,31940655
can,2005,32243753
can,2006,32571174
can,2007,32889025
can,2008,33247118
can,2009,33628895
can,2010,34004889
can,2011,34339328
can,2012,34714222
can,2013,35082954
can,2014,35437435
can,2015,35702908
can,2016,36109487
can,2017,36545236
can,2018,37065084
can,2019,37601230
can,2020,38037204
chanisl,1960,109419
chanisl,1961,110398
chanisl,1962,111464
chanisl,1963,112591
chanisl,1964,113777
chanisl,1965,114989
chanisl,1966,116229
chanisl,1967,117469
chanisl,1968,118725
chanisl,1969,119975
chanisl,1970,121200
chanisl,1971,122405
chanisl,1972,123611
chanisl,1973,124722
chanisl,1974,125680
chanisl,1975,126420
chanisl,1976,126908
chanisl,1977,127186
chanisl,1978,127395
chanisl,1979,127691
chanisl,1980,128204
chanisl,1981,128986
chanisl,1982,129976
chanisl,1983,131153
chanisl,1984,132445
chanisl,1985,133800
chanisl,1986,135242
chanisl,1987,136762
chanisl,1988,138250
chanisl,1989,139580
chanisl,1990,140677
chanisl,1991,141469
chanisl,1992,142006
chanisl,1993,142407
chanisl,1994,142867
chanisl,1995,143480
chanisl,1996,144348
chanisl,1997,145387
chanisl,1998,146500
chanisl,1999,147553
chanisl,2000,148439
chanisl,2001,149097
chanisl,2002,149591
chanisl,2003,150070
chanisl,2004,150722
chanisl,2005,151674
chanisl,2006,152999
chanisl,2007,154644
chanisl,2008,156441
chanisl,2009,158187
chanisl,2010,159718
chanisl,2011,160990
chanisl,2012,162051
chanisl,2013,163039
chanisl,2014,164107
chanisl,2015,165387
chanisl,2016,166922
chanisl,2017,168666
chanisl,2018,170496
chanisl,2019,172264
chanisl,2020,173859
che,1960,5327827
che,1961,5434294
che,1962,5573815
che,1963,5694247
che,1964,5789228
che,1965,5856472
che,1966,5918002
che,1967,5991785
che,1968,6067714
che,1969,6136387
che,1970,6180877
che,1971,6213399
che,1972,6260956
che,1973,6307347
che,1974,6341405
che,1975,6338632
che,1976,6302504
che,1977,6281174
che,1978,6281738
che,1979,6294365
che,1980,6319408
che,1981,6354074
che,1982,6391309
che,1983,6418773
che,1984,6441865
che,1985,6470365
che,1986,6504124
che,1987,6545106
che,1988,6593386
che,1989,6646912
che,1990,6715519
che,1991,6799978
che,1992,6875364
che,1993,6938265
che,1994,6993795
che,1995,7040687
che,1996,7071850
che,1997,7088906
che,1998,7110001
che,1999,7143991
che,2000,7184250
che,2001,7229854
che,2002,7284753
che,2003,7339001
che,2004,7389625
che,2005,7437115
che,2006,7483934
che,2007,7551117
che,2008,7647675
che,2009,7743831
che,2010,7824909
che,2011,7912398
che,2012,7996861
che,2013,8089346
che,2014,8188649
che,2015,8282396
che,2016,8373338
che,2017,8451840
che,2018,8514329
che,2019,8575280
che,2020,8636561
chl,1960,8132988
chl,1961,8303804
chl,1962,8476895
chl,1963,8650390
chl,1964,8821855
chl,1965,8989607
chl,1966,9152848
chl,1967,9312091
chl,1968,9468851
chl,1969,9625304
chl,1970,9783134
chl,1971,9942716
chl,1972,10103675
chl,1973,10265827
chl,1974,10428803
chl,1975,10592310
chl,1976,10756876
chl,1977,10922777
chl,1978,11089165
chl,1979,11254877
chl,1980,11419350
chl,1981,11582020
chl,1982,11743909
chl,1983,11907955
chl,1984,12078137
chl,1985,12257238
chl,1986,12445833
chl,1987,12642917
chl,1988,12847712
chl,1989,13058758
chl,1990,13274617
chl,1991,13495255
chl,1992,13719818
chl,1993,13944934
chl,1994,14166346
chl,1995,14380864
chl,1996,14587367
chl,1997,14786227
chl,1998,14977736
chl,1999,15162801
chl,2000,15342350
chl,2001,15516112
chl,2002,15684413
chl,2003,15849649
chl,2004,16014972
chl,2005,16182713
chl,2006,16354507
chl,2007,16530201
chl,2008,16708255
chl,2009,16886184
chl,2010,17062531
chl,2011,17233584
chl,2012,17400359
chl,2013,17571511
chl,2014,17758969
chl,2015,17969356
chl,2016,18209072
chl,2017,18470435
chl,2018,18729166
chl,2019,18952035
chl,2020,19116209
chn,1960,667070000
chn,1961,660330000
chn,1962,665770000
chn,1963,682335000
chn,1964,698355000
chn,1965,715185000
chn,1966,735400000
chn,1967,754550000
chn,1968,774510000
chn,1969,796025000
chn,1970,818315000
chn,1971,841105000
chn,1972,862030000
chn,1973,881940000
chn,1974,900350000
chn,1975,916395000
chn,1976,930685000
chn,1977,943455000
chn,1978,956165000
chn,1979,969005000
chn,1980,981235000
chn,1981,993885000
chn,1982,1008630000
chn,1983,1023310000
chn,1984,1036825000
chn,1985,1051040000
chn,1986,1066790000
chn,1987,1084035000
chn,1988,1101630000
chn,1989,1118650000
chn,1990,1135185000
chn,1991,1150780000
chn,1992,1164970000
chn,1993,1178440000
chn,1994,1191835000
chn,1995,1204855000
chn,1996,1217550000
chn,1997,1230075000
chn,1998,1241935000
chn,1999,1252735000
chn,2000,1262645000
chn,2001,1271850000
chn,2002,1280400000
chn,2003,1288400000
chn,2004,1296075000
chn,2005,1303720000
chn,2006,1311020000
chn,2007,1317885000
chn,2008,1324655000
chn,2009,1331260000
chn,2010,1337705000
chn,2011,1345035000
chn,2012,1354190000
chn,2013,1363240000
chn,2014,1371860000
chn,2015,1379860000
chn,2016,1387790000
chn,2017,1396215000
chn,2018,1402760000
chn,2019,1407745000
chn,2020,1410929362
civ,1960,3503559
civ,1961,3631547
civ,1962,3770756
civ,1963,3918630
civ,1964,4071411
civ,1965,4226843
civ,1966,4383723
civ,1967,4544168
civ,1968,4713134
civ,1969,4897470
civ,1970,5102070
civ,1971,5328735
civ,1972,5576026
civ,1973,5841513
civ,1974,6121295
civ,1975,6412409
civ,1976,6713949
civ,1977,7026497
civ,1978,7350269
civ,1979,7685927
civ,1980,8033652
civ,1981,8393689
civ,1982,8764991
civ,1983,9144940
civ,1984,9530103
civ,1985,9918204
civ,1986,10307268
civ,1987,10698188
civ,1988,11094740
civ,1989,11502453
civ,1990,11924873
civ,1991,12362404
civ,1992,12812428
civ,1993,13271638
civ,1994,13735438
civ,1995,14199759
civ,1996,14665125
civ,1997,15130674
civ,1998,15589407
civ,1999,16032573
civ,2000,16454660
civ,2001,16853027
civ,2002,17231539
civ,2003,17599613
civ,2004,17970493
civ,2005,18354513
civ,2006,18754914
civ,2007,19171250
civ,2008,19605568
civ,2009,20059147
civ,2010,20532944
civ,2011,21028652
civ,2012,21547188
civ,2013,22087506
civ,2014,22647672
civ,2015,23226148
civ,2016,23822726
civ,2017,24437475
civ,2018,25069226
civ,2019,25716554
civ,2020,26378275
cmr,1960,5176920
cmr,1961,5285015
cmr,1962,5398730
cmr,1963,5518104
cmr,1964,5643039
cmr,1965,5773538
cmr,1966,5909874
cmr,1967,6052419
cmr,1968,6201410
cmr,1969,6357096
cmr,1970,6519754
cmr,1971,6689659
cmr,1972,6867170
cmr,1973,7052847
cmr,1974,7247284
cmr,1975,7451057
cmr,1976,7664398
cmr,1977,7887571
cmr,1978,8121081
cmr,1979,8365560
cmr,1980,8621409
cmr,1981,8888534
cmr,1982,9166813
cmr,1983,9456496
cmr,1984,9757849
cmr,1985,10070806
cmr,1986,10395481
cmr,1987,10731058
cmr,1988,11075423
cmr,1989,11425807
cmr,1990,11780086
cmr,1991,12137912
cmr,1992,12499499
cmr,1993,12864091
cmr,1994,13230978
cmr,1995,13599984
cmr,1996,13970812
cmr,1997,14344444
cmr,1998,14723772
cmr,1999,15112598
cmr,2000,15513944
cmr,2001,15928910
cmr,2002,16357605
cmr,2003,16800869
cmr,2004,17259322
cmr,2005,17733408
cmr,2006,18223677
cmr,2007,18730283
cmr,2008,19252674
cmr,2009,19789922
cmr,2010,20341236
cmr,2011,20906392
cmr,2012,21485267
cmr,2013,22077300
cmr,2014,22681853
cmr,2015,23298376
cmr,2016,23926549
cmr,2017,24566070
cmr,2018,25216261
cmr,2019,25876387
cmr,2020,26545864
cod,1960,15248256
cod,1961,15637700
cod,1962,16041187
cod,1963,16461828
cod,1964,16903830
cod,1965,17369882
cod,1966,17862052
cod,1967,18378620
cod,1968,18913874
cod,1969,19459818
cod,1970,20011033
cod,1971,20564062
cod,1972,21121360
cod,1973,21690448
cod,1974,22282127
cod,1975,22903587
cod,1976,23560470
cod,1977,24249127
cod,1978,24956387
cod,1979,25663598
cod,1980,26358905
cod,1981,27040329
cod,1982,27717293
cod,1983,28403858
cod,1984,29119663
cod,1985,29881222
cod,1986,30683877
cod,1987,31528702
cod,1988,32443784
cod,1989,33464767
cod,1990,34612023
cod,1991,35908240
cod,1992,37333917
cod,1993,38815835
cod,1994,40252973
cod,1995,41576239
cod,1996,42757239
cod,1997,43827191
cod,1998,44849968
cod,1999,45919615
cod,2000,47105830
cod,2001,48428534
cod,2002,49871670
cod,2003,51425583
cod,2004,53068869
cod,2005,54785894
cod,2006,56578046
cod,2007,58453687
cod,2008,60411195
cod,2009,62448572
cod,2010,64563853
cod,2011,66755151
cod,2012,69020749
cod,2013,71358804
cod,2014,73767445
cod,2015,76244532
cod,2016,78789130
cod,2017,81398765
cod,2018,84068092
cod,2019,86790568
cod,2020,89561404
cog,1960,1018254
cog,1961,1043119
cog,1962,1069236
cog,1963,1096638
cog,1964,1125354
cog,1965,1155389
cog,1966,1186782
cog,1967,1219547
cog,1968,1253761
cog,1969,1289519
cog,1970,1326894
cog,1971,1365891
cog,1972,1406510
cog,1973,1448632
cog,1974,1492055
cog,1975,1536658
cog,1976,1582361
cog,1977,1629218
cog,1978,1677326
cog,1979,1726865
cog,1980,1777932
cog,1981,1830629
cog,1982,1884873
cog,1983,1940454
cog,1984,1996994
cog,1985,2054308
cog,1986,2112359
cog,1987,2171319
cog,1988,2231462
cog,1989,2293161
cog,1990,2356740
cog,1991,2422312
cog,1992,2489945
cog,1993,2559880
cog,1994,2632345
cog,1995,2707532
cog,1996,2785815
cog,1997,2867283
cog,1998,2951651
cog,1999,3038432
cog,2000,3127420
cog,2001,3217930
cog,2002,3310376
cog,2003,3406915
cog,2004,3510468
cog,2005,3622775
cog,2006,3745143
cog,2007,3876123
cog,2008,4011487
cog,2009,4145400
cog,2010,4273738
cog,2011,4394842
cog,2012,4510197
cog,2013,4622757
cog,2014,4736965
cog,2015,4856093
cog,2016,4980996
cog,2017,5110701
cog,2018,5244363
cog,2019,5380504
cog,2020,5518092
col,1960,16057714
col,1961,16567817
col,1962,17092919
col,1963,17629978
col,1964,18175187
col,1965,18725242
col,1966,19279734
col,1967,19837508
col,1968,20393704
col,1969,20942453
col,1970,21480064
col,1971,22003983
col,1972,22516429
col,1973,23024512
col,1974,23538390
col,1975,24065502
col,1976,24608102
col,1977,25164544
col,1978,25733669
col,1979,26312996
col,1980,26900508
col,1981,27496608
col,1982,28101824
col,1983,28714183
col,1984,29331230
col,1985,29951194
col,1986,30572479
col,1987,31195417
col,1988,31822527
col,1989,32457497
col,1990,33102569
col,1991,33758328
col,1992,34422568
col,1993,35091272
col,1994,35758978
col,1995,36421438
col,1996,37076387
col,1997,37723803
col,1998,38364307
col,1999,38999468
col,2000,39629965
col,2001,40255956
col,2002,40875363
col,2003,41483872
col,2004,42075953
col,2005,42647731
col,2006,43200901
col,2007,43737512
col,2008,44254972
col,2009,44750054
col,2010,45222699
col,2011,45662747
col,2012,46075721
col,2013,46495492
col,2014,46967706
col,2015,47520667
col,2016,48175048
col,2017,48909844
col,2018,49661056
col,2019,50339443
col,2020,50882884
com,1960,191122
com,1961,194149
com,1962,197202
com,1963,200371
com,1964,203762
com,1965,207429
com,1966,211477
com,1967,215900
com,1968,220574
com,1969,225324
com,1970,230055
com,1971,234645
com,1972,239229
com,1973,244207
com,1974,250107
com,1975,257285
com,1976,265958
com,1977,275903
com,1978,286628
com,1979,297451
com,1980,307831
com,1981,317617
com,1982,326944
com,1983,336088
com,1984,345455
com,1985,355337
com,1986,365765
com,1987,376647
com,1988,387964
com,1989,399638
com,1990,411598
com,1991,423873
com,1992,436454
com,1993,449270
com,1994,462280
com,1995,475394
com,1996,488625
com,1997,501955
com,1998,515382
com,1999,528853
com,2000,542358
com,2001,555895
com,2002,569480
com,2003,583213
com,2004,597230
com,2005,611625
com,2006,626427
com,2007,641624
com,2008,657227
com,2009,673251
com,2010,689696
com,2011,706578
com,2012,723865
com,2013,741511
com,2014,759390
com,2015,777435
com,2016,795597
com,2017,813890
com,2018,832322
com,2019,850891
com,2020,869595
cpv,1960,201770
cpv,1961,205321
cpv,1962,210141
cpv,1963,216087
cpv,1964,222949
cpv,1965,230421
cpv,1966,238655
cpv,1967,247522
cpv,1968,256169
cpv,1969,263461
cpv,1970,268633
cpv,1971,271315
cpv,1972,271841
cpv,1973,271068
cpv,1974,270228
cpv,1975,270240
cpv,1976,271345
cpv,1977,273335
cpv,1978,276182
