geo,time,ny_gdp_fcst_cd
brn,2017,12329186834.673
brn,2018,13784177107.2726
brn,2019,13695571177.2467
brn,2020,12222109248.7579
btn,1980,126440057.22293
btn,1981,136702404.35825
btn,1982,138871819.88795
btn,1983,153241647.51019
btn,1984,156445886.02764
btn,1985,159893171.74568
btn,1986,187820755.03722
btn,1987,236852651.7038
btn,1988,266292729.36939
btn,1989,260184233.44502
btn,1990,280005414.15819
btn,1991,233327911.16974
btn,1992,233425640.4321
btn,1993,219930528.04198
btn,1994,247796563.59579
btn,1995,279425639.83965
btn,1996,293302861.98137
btn,1997,338325397.96199
btn,1998,350219631.60446
btn,1999,384847064.56108
btn,2000,415032625.72319
btn,2001,451267993.2189
btn,2002,504081808.2699
btn,2003,584281760.41219
btn,2004,655797025.59576
btn,2005,767053766.43991
btn,2006,845467603.24012
btn,2007,1133421732.34821
btn,2008,1190730046.06346
btn,2009,1198793241.64916
btn,2010,1484679139.56672
btn,2011,1693057434.56787
btn,2012,1672499384.32403
btn,2013,1662440813.47764
btn,2014,1800328509.98288
btn,2015,1914289244.74567
btn,2016,2056836711.79383
btn,2017,2326186928.76096
btn,2018,2302989347.78
btn,2019,2416797429.1504
btn,2020,2253399810.85579
bwa,1975,327450980.39216
bwa,1976,342053817.84729
bwa,1977,409976247.03088
bwa,1978,528495532.48008
bwa,1979,719509202.45399
bwa,1980,917717447.24653
bwa,1981,930799569.73826
bwa,1982,893172768.7676
bwa,1983,1036922235.39065
bwa,1984,1117567775.72397
bwa,1985,1033717018.81636
bwa,1986,1294476078.97398
bwa,1987,1831973315.86158
bwa,1988,2498632833.86197
bwa,1989,2916348205.8663
bwa,1990,3535044342.91857
bwa,1991,3582162643.45073
bwa,1992,3690714319.5715
bwa,1993,3754797573.35644
bwa,1994,3934626648.29025
bwa,1995,4484364656.22971
bwa,1996,4551956530.89465
bwa,1997,4687958803.54991
bwa,1998,4446352800.58686
bwa,1999,5056652560.33215
bwa,2000,5316133011.87816
bwa,2001,5085911302.4721
bwa,2002,5111889614.08388
bwa,2003,6913349562.61743
bwa,2004,7975352596.47553
bwa,2005,8923751265.46407
bwa,2006,9209059036.41322
bwa,2007,9824666319.15032
bwa,2008,9756325154.90193
bwa,2009,9016692708.69729
bwa,2010,11425908899.5525
bwa,2011,13859571129.8295
bwa,2012,12954397395.4584
bwa,2013,13476732310.1835
bwa,2014,15127449560.4995
bwa,2015,13087274163.2935
bwa,2016,14546536161.1566
bwa,2017,15429905096.9326
bwa,2018,16122921568.6275
bwa,2019,15799626251.6386
bwa,2020,14281437125.7485
caf,1960,108077207.90505
caf,1961,118649578.14174
caf,1962,118768802.09653
caf,1963,122848939.49956
caf,1964,133862697.69234
caf,1965,142005517.8121
caf,1966,147754137.11584
caf,1967,153251471.84421
caf,1968,166421141.62479
caf,1969,167717761.84545
caf,1970,169317927.33149
caf,1971,179403754.76882
caf,1972,205136223.17556
caf,1973,235991694.52804
caf,1974,278764810.1595
caf,1975,352287846.41522
caf,1976,423518553.00575
caf,1977,473380503.15105
caf,1978,572110057.83585
caf,1979,671299905.60432
caf,1980,750190695.1736
caf,1981,653954473.44161
caf,1982,705402787.46938
caf,1983,622725748.29557
caf,1984,595024632.87552
caf,1985,794521249.24599
caf,1986,1045743084.36559
caf,1987,1123120112.49212
caf,1988,1183004966.95968
caf,1989,1148249120.7909
caf,1990,1323514093.63238
caf,1991,1289826657.90876
caf,1992,1323422183.83796
caf,1993,1208270442.49488
caf,1994,808889045.78798
caf,1995,1056714049.56923
caf,1996,977326179.29268
caf,1997,880174633.10566
caf,1998,895468070.44236
caf,1999,933373792.16569
caf,2000,868838666.82079
caf,2001,890192925.06464
caf,2002,941021163.77293
caf,2003,1086588962.87562
caf,2004,1199474395.62902
caf,2005,1270421851.10341
caf,2006,1391085813.25215
caf,2007,1600502893.16932
caf,2008,1872699486.50708
caf,2009,1930543092.8428
caf,2010,1999095381.65658
caf,2011,2320422808.68315
caf,2012,2369824836.164
caf,2013,1625334379.69984
caf,2014,1805022427.01019
caf,2015,1236401444.69401
caf,2016,1738115535.86399
caf,2017,1977166202.13524
caf,2018,2082531800.99253
caf,2019,2068857024.7017
caf,2020,2175823909.71983
can,1970,81017761508.27831
can,1971,91459636561.69539
can,1972,103883722598.242
can,1973,120860052994.701
can,1974,147789521472.39301
can,1975,163443903853.716
can,1976,193280139959.43201
can,1977,198177995298.54297
can,1978,205598287016.74399
can,1979,229731898582.892
can,1980,260817866062.26501
can,1981,287226624405.70502
can,1982,294600794358.43402
can,1983,321686140863.35602
can,1984,335763261524.20697
can,1985,343796411570.85303
can,1986,352795969773.29999
can,1987,402177224736.04797
can,1988,470842609896.80707
can,1989,521905405405.40497
can,1990,551199005827.90491
can,1991,565540717465.30505
can,1992,548233639447.34003
can,1993,534243857065.34399
can,1994,536170181605.15503
can,1995,560059020693.67505
can,1996,583549688302.16394
can,1997,604871443016.03296
can,1998,584799460734.7489
can,1999,626145251396.64795
can,2000,689359639081.54297
can,2001,685440986570.24805
can,2002,701484101191.61401
can,2003,828656769680.96497
can,2004,950951575710.99194
can,2005,1088727512790.89001
can,2006,1226651974612.12988
can,2007,1367587747881.94995
can,2008,1453539831302.71997
can,2009,1281733881550.16992
can,2010,1509672627952.05005
can,2011,1676218675098.66992
can,2012,1711520254207.07007
can,2013,1729798435373.29004
can,2014,1690660192960.32007
can,2015,1452012849947.61011
can,2016,1422813386252.32007
can,2017,1537410346930.3501
can,2018,1601284056260.1499
can,2019,1622884211361.23999
che,1990,250549832997.40897
che,1991,254309260111.57599
che,1992,265538775423.12601
che,1993,257966155928.53296
che,1994,285474025736.638
che,1995,332118644397.46301
che,1996,320225064724.91901
che,1997,277494102528.76703
che,1998,285199384742.72302
che,1999,277931591665.55701
che,2000,259769277001.42096
che,2001,266870148731.927
che,2002,289765148209.93201
che,2003,339455357540.65503
che,2004,378775759549.65802
che,2005,393128435592.67603
che,2006,414299384271.81403
che,2007,461308891202.93201
che,2008,533386991967.50098
che,2009,522005820237.11102
che,2010,562211168765.51794
che,2011,674434742912.203
che,2012,645572933597.09204
che,2013,665574157626.24683
che,2014,685826941815.94995
che,2015,658053045681.21802
che,2016,650734345298.78003
che,2017,658707618797.76196
che,2018,684362023758.79895
che,2019,683153587079.56995
chl,1960,3991470105.50996
chl,1961,4473099998.1025
chl,1962,5255250993.38814
chl,1963,5512975433.27556
chl,1964,5847027391.63548
chl,1965,5880522296.68225
chl,1966,6852764780.6658
chl,1967,6783012641.32425
chl,1968,6960507284.68662
chl,1969,8152526703.96357
chl,1970,8824655695.41057
chl,1971,10610681146.4501
chl,1972,11565725633.2291
chl,1973,16378421531.6554
chl,1974,15634242957.998
chl,1975,7341921826.59043
chl,1976,9944723217.28552
chl,1977,13284073640.9017
chl,1978,15165885210.0896
chl,1979,20613836603.8912
chl,1980,27422591934.2754
chl,1981,32414782052.9297
chl,1982,24120080773.0189
chl,1983,19187605611.5918
chl,1984,18169726924.8004
chl,1985,16386907616.9238
chl,1986,16762722958.8998
chl,1987,19753279797.2949
chl,1988,23623618016.8464
chl,1989,27173128051.341
chl,1990,29817973069.9255
chl,1991,34126510403.1842
chl,1992,41193153065.2546
chl,1993,43806617610.164
chl,1994,51100604936.2178
chl,1995,65996416513.5973
chl,1996,70792554004.8643
chl,1997,77293176755.64929
chl,1998,73770592270.2657
chl,1999,68331730425.9719
chl,2000,70772337162.8353
chl,2001,64660285262.2443
chl,2002,63411720973.4052
chl,2003,69284014649.59599
chl,2004,91062912858.16991
chl,2005,112529159471.765
chl,2006,142704964826.83499
chl,2007,159967300049.02399
chl,2008,164403406148.048
chl,2009,158830509580.17099
chl,2010,201249777900.93497
chl,2011,231718364144.65897
chl,2012,244358420161.617
chl,2013,254783238198.82901
chl,2014,238299919815.42001
chl,2015,222716697133.91199
chl,2016,229100880993.35901
chl,2017,253112528761.60599
chl,2018,271580872280.08096
chl,2019,255627053006.65399
chl,2020,232116512738.40601
civ,2015,42432122030.06129
civ,2016,44685313469.86929
civ,2017,47751361518.77689
civ,2018,54139588601.2424
civ,2019,54724852409.325
civ,2020,57275268587.318
cmr,1965,814083378.45817
cmr,1966,851112662.73307
cmr,1967,936175404.64283
cmr,1968,1046191192.44383
cmr,1969,1100551378.55506
cmr,1970,1151217146.98569
cmr,1971,1236941897.50378
cmr,1972,1498248662.0513
cmr,1973,1901393049.10242
cmr,1974,2157415319.2688
cmr,1975,2857037477.44536
cmr,1976,2898089724.44084
cmr,1977,3394663844.42834
cmr,1978,4662851756.59046
cmr,1979,5919004206.90706
cmr,1980,6120657059.64987
cmr,1981,6111510652.61113
cmr,1982,6229643349.80796
cmr,1983,6554244884.61316
cmr,1984,6759136687.45667
cmr,1985,8156618476.70518
cmr,1986,11467875642.0263
cmr,1987,12613614940.7427
cmr,1988,11878644537.7209
cmr,1989,10757422327.2561
cmr,1990,12023588800.315
cmr,1991,11584261310.5174
cmr,1992,11765381313.2859
cmr,1993,15337899965.956
cmr,1994,8416739089.02428
cmr,1995,10206513997.8411
cmr,1996,10345457284.9233
cmr,1997,10000385241.5426
cmr,1998,10407228274.5811
cmr,1999,10654234577.5194
cmr,2000,9682145319.9626
cmr,2001,9994061100.2738
cmr,2002,11386370689.6452
cmr,2003,14660301494.3678
cmr,2004,17573940646.0373
cmr,2005,18117355552.7992
cmr,2006,19291887039.6091
cmr,2007,22034153935.4625
cmr,2008,25830719538.7892
cmr,2009,26123404726.9215
cmr,2010,25787442146.3626
cmr,2011,28867959942.7988
cmr,2012,28358969949.4453
cmr,2013,31631721902.1842
cmr,2014,33825465660.5583
cmr,2015,29588714721.1397
cmr,2016,31055516518.9124
cmr,2017,32964410812.7918
cmr,2018,36627021684.3566
cmr,2019,36360844906.479
cmr,2020,37831258925.6862
cod,1994,5793806722.68908
cod,1995,5601857549.85755
cod,1996,5722199880.43045
cod,1997,6010430866.45348
cod,1998,6087170233.94724
cod,1999,4681818090.90909
cod,2000,18876452102.8986
cod,2001,7247189100.33333
cod,2002,8488341668.11129
cod,2003,8660554923.14455
cod,2004,9868671415.80827
cod,2005,11535747444.6517
cod,2006,13722048799.5613
cod,2007,15825936485.51
cod,2008,18519192577.0505
cod,2009,17544312919.7869
cod,2010,20405565129.0107
cod,2011,24330178090.5377
cod,2012,27279622364.6515
cod,2013,30150016475.8176
cod,2014,33227428139.1482
cod,2015,35610812529.4686
cod,2016,35042530359.2151
cod,2017,36678795131.4307
cod,2018,45303402219.2591
cod,2019,48285794938.6564
cod,2020,48123707979.8406
cog,2005,6462280846.93653
cog,2006,7896292165.40914
cog,2007,8571712040.14132
cog,2008,11303508466.7377
cog,2009,9181547607.91096
cog,2010,12564299008.4337
cog,2011,14914918872.1122
cog,2012,17002919139.8459
cog,2013,17026326614.7933
cog,2014,16897708886.8563
cog,2015,11096355482.6505
cog,2016,9387297223.63015
cog,2017,10489900892.7347
cog,2018,13062405380.684
cog,2019,12262751245.668
cog,2020,9602327019.76768
col,1960,4006613669.93218
col,1961,4537173134.32836
col,1962,4994741769.54733
col,1963,4875718655.55556
col,1964,5949832755.55556
col,1965,5688190476.19048
col,1966,5269037037.03704
col,1967,5736659612.45493
col,1968,5850525114.01511
col,1969,6325014288.43589
col,1970,7030828119.40881
col,1971,7646601415.72143
col,1972,8508279712.98824
col,1973,10110683573.9467
col,1974,12124880571.8737
col,1975,12829326651.0387
col,1976,15024182158.8125
col,1977,19069265952.7604
col,1978,22750249392.5054
col,1979,27263204405.3464
col,1980,32476061956.5424
col,1981,35371027653.1863
col,1982,37880372875.1143
col,1983,37788390451.1302
col,1984,37413008654.2515
col,1985,33972800549.77909
col,1986,33871316292.3245
col,1987,35104516899.1623
col,1988,37804439767.8536
col,1989,38206527123.24409
col,1990,44839718472.5043
col,1991,46232540873.5487
col,1992,54877487134.245
col,1993,61660066480.2521
col,1994,75379176253.58691
col,1995,84847526806.4691
col,1996,89766215027.7632
col,1997,98081328602.8623
col,1998,91355086540.21808
col,1999,80260188762.8356
col,2000,92700602904.3082
col,2001,91050607549.0648
col,2002,90613472431.75009
col,2003,87198158915.99139
col,2004,107468467494.776
col,2005,132580345463.713
col,2006,146444127780.004
col,2007,186529629766.138
col,2008,219978408417.94296
col,2009,212450710779.94
col,2010,261045473392.17999
col,2011,304242726266.06403
col,2012,337447483741.26801
col,2013,349603563341.38599
col,2014,347066936892.698
col,2015,266438633421.31296
col,2016,257919977452.10999
col,2017,283230521967.84399
col,2018,303364612965.30402
col,2019,292865686858.17401
col,2020,247227994228.14999
cpv,2007,1307751836.35068
cpv,2008,1543858854.7859
cpv,2009,1502425626.53461
cpv,2010,1452942210.3129
cpv,2011,1608602013.95362
cpv,2012,1526081623.97618
cpv,2013,1621443490.9266
cpv,2014,1636245283.58694
cpv,2015,1395242970.5682
cpv,2016,1445403287.43378
cpv,2017,1523716746.97946
cpv,2018,1680800987.00937
cpv,2019,1696957053.74475
cpv,2020,1479029495.11187
cri,1960,507513794.51058
cri,1961,490325064.44377
cri,1962,479180764.19903
cri,1963,511902076.6605
cri,1964,542578307.09313
cri,1965,592981132.07547
cri,1966,647305660.37736
cri,1967,699456603.77358
cri,1968,773841509.43396
cri,1969,853630188.67925
cri,1970,984830188.67924
cri,1971,1077152947.5686
cri,1972,1238251695.55388
cri,1973,1528916170.18716
cri,1974,1666544766.7087
cri,1975,1960863477.24621
cri,1976,2412555425.90432
cri,1977,3072427071.17853
cri,1978,3523208868.14469
cri,1979,4035519253.20887
cri,1980,4831446907.81797
cri,1981,2623807051.32034
cri,1982,2606621273.72904
cri,1983,3146770103.81027
cri,1984,3660476458.8718
cri,1985,3919203960.39604
cri,1986,4418983870.96774
cri,1987,4532952047.15628
cri,1988,4614629898.40348
cri,1989,5251025767.47627
cri,1990,5711687786.75989
cri,1991,6628637839.21408
cri,1992,7806821009.48201
cri,1993,8811411279.37515
cri,1994,9624627602.23726
cri,1995,10604119210.7303
cri,1996,10634612181.8079
cri,1997,11509458462.3465
cri,1998,12526797745.7668
cri,1999,12979821702.6724
cri,2000,13598924528.8889
cri,2001,14424393169.4871
cri,2002,14995601820.113
cri,2003,15681452735.9602
cri,2004,16902195488.035
cri,2005,18173538926.0757
cri,2006,20518374723.85369
cri,2007,24138428520.0922
cri,2008,27708009012.3825
cri,2009,28172951002.4159
cri,2010,34538940386.7514
cri,2011,39072985279.2551
cri,2012,43274495277.6806
cri,2013,46720217981.0852
cri,2014,47804489798.8019
cri,2015,51935001161.9148
cri,2016,54150774107.8808
cri,2017,55890994573.135
cri,2018,57871346897.3147
cri,2019,59334244227.2216
cri,2020,57451767193.78169
cub,1970,5177330200
cub,1971,6287934500
cub,1972,7397706295.90766
cub,1973,9083093606.75513
cub,1974,10375360487.8049
cub,1975,11845995487.8049
cub,1976,12535835566.3825
cub,1977,12917518072.2892
cub,1978,16235260779.2208
cub,1979,17836111095.8904
cub,1980,18074072083.3333
cub,1981,18294774698.7952
cub,1982,19074786705.8824
cub,1983,20259781257.2759
cub,1984,22003961866.8184
cub,1985,20451927503.00249
cub,1986,22027342812.575
cub,1987,23258387511.1281
cub,1988,25336579551.4512
cub,1989,25131276560.29729
cub,1990,26692162500
cub,1991,23342694008.46189
cub,1992,20897451891.8919
cub,1993,20854149729.72969
cub,1994,23446500405.4054
cub,1995,23892547682.8801
cub,1996,24641868700
cub,1997,25029508100
cub,1998,25375031200
cub,1999,27976515200
cub,2000,30169800000
cub,2001,31279400000
cub,2002,33271500000
cub,2003,35531200000
cub,2004,37808000000
cub,2005,42149736100
cub,2006,52152800000
cub,2007,57943700000
cub,2008,59910400000
cub,2009,61452000000
cub,2010,63670000000
cub,2011,68210000000
cub,2012,72318000000
cub,2013,76257000000
cub,2014,79829000000
cub,2015,86216000000
cub,2016,90393000000
cub,2017,95857000000
cub,2018,98924000000
cub,2019,101603000000
cub,2020,106590000000
cym,2006,3932066722.66891
cym,2007,4213321132.84531
cym,2008,4327220328.81315
cym,2009,4072829713.18853
cym,2010,3948648145.92584
cym,2011,3954127325.093
cym,2012,4049945517.82071
cym,2013,4161997119.8848
cym,2014,4315230049.20197
cym,2015,4464543981.75927
cym,2016,4641722788.91156
cym,2017,4893491659.66639
cym,2018,5186035161.40646
cyp,1995,9065474773.60931
cyp,1996,9181429109.15935
cyp,1997,8806883694.41277
cyp,1998,9518074660.63348
cyp,1999,9723258899.67637
cyp,2000,9098662582.46937
cyp,2001,9419481785.06375
cyp,2002,10292150961.5385
cyp,2003,12906668176.6704
cyp,2004,15237677500
cyp,2005,16104648675.5379
cyp,2006,17483201605.8211
cyp,2007,20689895975.9102
cyp,2008,24046469898.93069
cyp,2009,22811239233.1203
cyp,2010,22682362455.2565
cyp,2011,24490648663.6971
cyp,2012,22149894642.1688
cyp,2013,21241083809.2708
cyp,2014,20287215358.0444
cyp,2015,17368997004.3271
cyp,2016,18332970998.45029
cyp,2017,19965292589.2454
cyp,2018,22236004959.8488
cyp,2019,22568063360.5732
cyp,2020,21853001713.3067
cze,1990,36395926196.17889
cze,1991,26802252298.4021
cze,1992,31127151008.1358
cze,1993,36639367509.3472
cze,1994,43038009553.5869
cze,1995,54647513187.6413
cze,1996,61155158186.346
cze,1997,56650451439.4958
cze,1998,60948911440.7147
cze,1999,59187803015.401
cze,2000,56322524646.65569
cze,2001,61884781928.5566
cze,2002,75162102227.9511
cze,2003,91500797617.7816
cze,2004,108481116584.565
cze,2005,124034870227.98801
cze,2006,142027916939.58099
cze,2007,172237196765.49899
cze,2008,214856399772.72296
cze,2009,187696532549.966
cze,2010,189207283389.83896
cze,2011,207330485846.54599
cze,2012,187843800280.93497
cze,2013,189724288579.37296
cze,2014,189356907141.99701
cze,2015,169324620153.46301
cze,2016,176543932569.328
cze,2017,196464515393.06201
cze,2018,224309051653.05896
cze,2019,226250803998.73495
deu,1970,195510848073.53201
deu,1971,226071797802.93301
deu,1972,271758963380.97296
deu,1973,362753495060.37299
deu,1974,407706767440.10303
deu,1975,448638781302.16998
deu,1976,475270135932.888
deu,1977,549837560852.354
deu,1978,675782518987.34204
deu,1979,802471847188.13403
deu,1980,865254268345.16895
deu,1981,728944783210.73083
deu,1982,708097652131.86096
deu,1983,702053105323.63098
deu,1984,660779498316.26697
deu,1985,669527849455.22205
deu,1986,958845717373.68286
deu,1987,1187900403699.66992
deu,1988,1284828505401.48999
deu,1989,1278389347758.23999
deu,1990,1615984932816.8501
deu,1991,1700643488509.12988
deu,1992,1937699436443.33008
deu,1993,1879097361883.3501
deu,1994,1990646016632.52002
deu,1995,2342733724580.31982
deu,1996,2263657395373.02002
deu,1997,2006624182269.34009
deu,1998,2029409803267.76001
deu,1999,1978740802879.92969
deu,2000,1756534658238.43994
deu,2001,1757741015678.73999
deu,2002,1878973189264.70972
deu,2003,2258388870790.58008
deu,2004,2549594236879.54004
deu,2005,2574841384940.08008
deu,2006,2708272671603.52979
deu,2007,3080601650890.20947
deu,2008,3367372595742.97021
deu,2009,3058526317289.83984
deu,2010,3056683706866.66943
deu,2011,3365885605126.47021
deu,2012,3168031907109.37988
deu,2013,3357327013326.68018
deu,2014,3501121667474.89014
deu,2015,3020116278539.06006
deu,2016,3124170942514.79004
deu,2017,3317538099984.70947
deu,2018,3571704800450.18945
deu,2019,3477263584949.00977
dji,2013,1902884346.81326
dji,2014,2063959695.25267
dji,2015,2254279333.89976
dji,2016,2421682175.99496
dji,2017,2555605937.39626
dji,2018,2801907340.15676
dji,2019,3112215213.73389
dji,2020,2970708211.18495
dma,1977,40909984.44444
dma,1978,51193178.51852
dma,1979,49906647.77778
dma,1980,66941690.37037
dma,1981,72522205.92593
dma,1982,78068317.40741
dma,1983,85561487.77778
dma,1984,94379292.96296
dma,1985,103603044.07407
dma,1986,116891588.14815
dma,1987,130568754.44444
dma,1988,145569147.03704
dma,1989,156785391.11111
dma,1990,172085185.18518
dma,1991,190200000
dma,1992,203733333.33333
dma,1993,212637037.03704
dma,1994,233362962.96296
dma,1995,239355555.55556
dma,1996,255111111.11111
dma,1997,263392592.59259
dma,1998,279648148.14815
