geo,time,eg_use_comm_fo_zs
swz,2005,0
swz,2006,0
swz,2007,0
syc,1990,0
syc,2004,0
syc,2005,0
syc,2006,0
syc,2007,0
syr,1972,99.66674
syr,1973,99.76424
syr,1974,98.89258
syr,1975,97.81769
syr,1976,96.92653
syr,1977,95.96657
syr,1978,95.68672
syr,1979,96.46522
syr,1980,95.08827
syr,1981,95.71103
syr,1982,96.15466
syr,1983,96.82468
syr,1984,96.71696
syr,1985,96.44859
syr,1986,97.04685
syr,1987,97.34443
syr,1988,97.35881
syr,1989,97.4045
syr,1990,97.73626
syr,1991,97.93493
syr,1992,97.87204
syr,1993,97.92008
syr,1994,98.03967
syr,1995,98.17626
syr,1996,98.24575
syr,1997,98.35336
syr,1998,98.46664
syr,1999,98.44792
syr,2000,98.16795
syr,2001,98.11643
syr,2002,98.68776
syr,2003,98.66358
syr,2004,98.16495
syr,2005,98.45938
syr,2006,98.71576
syr,2007,98.4987
syr,2008,98.92087
syr,2009,99.25279
syr,2010,99.08168
syr,2013,98.12461
syr,2014,97.79178
tgo,1971,15.4922
tgo,1972,15.78906
tgo,1973,13.44287
tgo,1974,12.05055
tgo,1975,13.44885
tgo,1976,11.45419
tgo,1977,13.70594
tgo,1978,13.69635
tgo,1979,16.09591
tgo,1980,14.13192
tgo,1981,13.29657
tgo,1982,15.07023
tgo,1983,10.73651
tgo,1984,11.74775
tgo,1985,10.02059
tgo,1986,14.77649
tgo,1987,15.1556
tgo,1988,14.40494
tgo,1989,14.148
tgo,1990,15.06127
tgo,1991,13.32723
tgo,1992,9.53505
tgo,1993,6.37933
tgo,1994,13.23688
tgo,1995,12.53978
tgo,1996,17.79794
tgo,1997,12.64141
tgo,1998,15.0037
tgo,1999,17.20828
tgo,2000,14.85861
tgo,2001,12.60389
tgo,2002,13.41792
tgo,2003,15.83807
tgo,2004,14.73829
tgo,2005,13.79788
tgo,2006,12.01933
tgo,2007,12.78939
tgo,2008,14.29407
tgo,2009,24.10152
tgo,2010,22.03571
tgo,2011,19.90909
tgo,2012,17.2181
tgo,2013,17.3859
tgo,2014,17.80063
tha,1971,43.21635
tha,1972,45.05555
tha,1973,48.18456
tha,1974,45.6696
tha,1975,42.34108
tha,1976,44.40817
tha,1977,45.80971
tha,1978,49.04294
tha,1979,48.27817
tha,1980,50.81527
tha,1981,48.57611
tha,1982,47.02899
tha,1983,56.1642
tha,1984,56.65143
tha,1985,55.12425
tha,1986,53.39235
tha,1987,56.16006
tha,1988,59.87148
tha,1989,59.77945
tha,1990,63.83794
tha,1991,65.09221
tha,1992,66.86595
tha,1993,71.73379
tha,1994,75.13668
tha,1995,75.98236
tha,1996,77.83563
tha,1997,78.83596
tha,1998,78.566
tha,1999,78.70114
tha,2000,78.74346
tha,2001,81.1944
tha,2002,81.92836
tha,2003,82.03147
tha,2004,82.0572
tha,2005,81.8133
tha,2006,81.56143
tha,2007,81.15234
tha,2008,80.57079
tha,2009,80.13354
tha,2010,79.99306
tha,2011,80.19389
tha,2012,80.16214
tha,2013,80.667
tha,2014,79.83902
tjk,1990,71.32122
tjk,1991,69.64151
tjk,1992,65.21123
tjk,1993,57.72791
tjk,1994,44.04013
tjk,1995,41.02735
tjk,1996,39.37051
tjk,1997,44.52408
tjk,1998,45.00366
tjk,1999,41.45829
tjk,2000,38.52975
tjk,2001,36.92339
tjk,2002,35.52145
tjk,2003,35.16775
tjk,2004,38.76344
tjk,2005,36.72647
tjk,2006,38.30305
tjk,2007,42.58706
tjk,2008,41.55519
tjk,2009,35.64235
tjk,2010,34.60581
tjk,2011,36.25453
tjk,2012,42.33052
tjk,2013,33.94034
tjk,2014,45.98414
tls,2004,0
tls,2005,0
tls,2006,0
tls,2007,0
ton,1990,0
ton,2004,0
ton,2005,0
ton,2006,0
ton,2007,0
tto,1971,98.55772
tto,1972,98.50659
tto,1973,99.07336
tto,1974,98.65988
tto,1975,98.58967
tto,1976,98.55014
tto,1977,98.78726
tto,1978,99.02933
tto,1979,99.0898
tto,1980,99.21459
tto,1981,99.28963
tto,1982,99.2868
tto,1983,99.30287
tto,1984,99.38497
tto,1985,99.16788
tto,1986,98.88297
tto,1987,98.65158
tto,1988,98.93826
tto,1989,98.96743
tto,1990,98.90358
tto,1991,99.01763
tto,1992,99.10456
tto,1993,99.11164
tto,1994,99.02653
tto,1995,99.31263
tto,1996,99.40369
tto,1997,99.33087
tto,1998,99.4276
tto,1999,99.48946
tto,2000,99.78155
tto,2001,99.81939
tto,2002,99.6335
tto,2003,99.71247
tto,2004,99.72202
tto,2005,99.75419
tto,2006,99.82763
tto,2007,99.8639
tto,2008,99.86073
tto,2009,99.86222
tto,2010,99.92967
tto,2011,99.92924
tto,2012,99.92805
tto,2013,99.92995
tto,2014,99.91951
tun,1971,74.6637
tun,1972,76.48196
tun,1973,77.00429
tun,1974,79.21656
tun,1975,79.4862
tun,1976,80.2538
tun,1977,81.43762
tun,1978,82.65424
tun,1979,83.56565
tun,1980,84.55559
tun,1981,84.60823
tun,1982,83.94819
tun,1983,85.49854
tun,1984,86.16186
tun,1985,85.98874
tun,1986,85.52636
tun,1987,85.30217
tun,1988,85.90332
tun,1989,85.58751
tun,1990,87.02331
tun,1991,86.45564
tun,1992,87.67513
tun,1993,86.75515
tun,1994,86.8895
tun,1995,86.9749
tun,1996,86.917
tun,1997,86.77077
tun,1998,87.32132
tun,1999,87.16587
tun,2000,87.11754
tun,2001,87.31853
tun,2002,87.0732
tun,2003,86.80593
tun,2004,87.04397
tun,2005,86.32364
tun,2006,86.58579
tun,2007,86.59359
tun,2008,86.69978
tun,2009,85.96209
tun,2010,87.6865
tun,2011,88.07194
tun,2012,88.26465
tun,2013,88.22943
tun,2014,88.87039
tur,1960,44.19907
tur,1961,44.15911
tur,1962,49.04967
tur,1963,51.62628
tur,1964,53.97489
tur,1965,56.08173
tur,1966,59.44922
tur,1967,60.62461
tur,1968,62.1832
tur,1969,64.16109
tur,1970,65.65403
tur,1971,68.99165
tur,1972,70.28143
tur,1973,72.39129
tur,1974,72.57193
tur,1975,72.37633
tur,1976,73.1049
tur,1977,74.85099
tur,1978,73.6975
tur,1979,70.98887
tur,1980,71.91817
tur,1981,71.59577
tur,1982,72.17233
tur,1983,73.87616
tur,1984,74.38064
tur,1985,76.59234
tur,1986,77.98248
tur,1987,78.86663
tur,1988,77.03619
tur,1989,79.78316
tur,1990,81.76598
tur,1991,81.41887
tur,1992,81.3742
tur,1993,81.38847
tur,1994,81.61679
tur,1995,82.59289
tur,1996,83.23558
tur,1997,83.78303
tur,1998,83.63249
tur,1999,84.53001
tur,2000,86.24799
tur,2001,86.07294
tur,2002,86.07009
tur,2003,87.04066
tur,2004,86.70136
tur,2005,88.05964
tur,2006,89.00397
tur,2007,90.49675
tur,2008,90.5627
tur,2009,89.89751
tur,2010,89.12433
tur,2011,89.9694
tur,2012,89.41051
tur,2013,88.15732
tur,2014,89.54395
tur,2015,86.84319
tza,1971,9.29422
tza,1972,9.95709
tza,1973,10.17918
tza,1974,9.31304
tza,1975,8.44205
tza,1976,9.06026
tza,1977,8.61054
tza,1978,8.96887
tza,1979,8.96792
tza,1980,8.97937
tza,1981,8.38776
tza,1982,7.85044
tza,1983,7.77377
tza,1984,7.54662
tza,1985,7.40077
tza,1986,7.60952
tza,1987,7.28231
tza,1988,6.93437
tza,1989,6.86255
tza,1990,6.90346
tza,1991,6.75267
tza,1992,6.10243
tza,1993,6.64323
tza,1994,6.56601
tza,1995,8.9373
tza,1996,8.29084
tza,1997,7.6854
tza,1998,6.5921
tza,1999,5.54169
tza,2000,6.05724
tza,2001,6.32556
tza,2002,6.9225
tza,2003,6.98979
tza,2004,9.17336
tza,2005,10.06712
tza,2006,10.43942
tza,2007,9.85655
tza,2008,9.79941
tza,2009,9.28774
tza,2010,10.61037
tza,2011,12.58252
tza,2012,14.90684
tza,2013,14.88111
tza,2014,14.38062
ukr,1990,91.83021
ukr,1991,91.66389
ukr,1992,90.68261
ukr,1993,89.00327
ukr,1994,88.14691
ukr,1995,88.0187
ukr,1996,85.45754
ukr,1997,84.6846
ukr,1998,84.28477
ukr,1999,85.10097
ukr,2000,84.18055
ukr,2001,84.35759
ukr,2002,84.28884
ukr,2003,84.77999
ukr,2004,83.56075
ukr,2005,83.27778
ukr,2006,82.00252
ukr,2007,81.38419
ukr,2008,80.85075
ukr,2009,78.97071
ukr,2010,80.4538
ukr,2011,79.55404
ukr,2012,79.25761
ukr,2013,78.23185
ukr,2014,75.34951
ury,1971,78.37367
ury,1972,79.88308
ury,1973,77.36792
ury,1974,77.60651
ury,1975,78.61807
ury,1976,78.26697
ury,1977,76.5227
ury,1978,76.51125
ury,1979,78.9608
ury,1980,74.66671
ury,1981,71.85955
ury,1982,69.15497
ury,1983,61.47545
ury,1984,57.99725
ury,1985,55.74923
ury,1986,53.25373
ury,1987,55.03557
ury,1988,64.06564
ury,1989,66.79734
ury,1990,58.66998
ury,1991,61.71115
ury,1992,64.06374
ury,1993,60.27273
ury,1994,56.91652
ury,1995,60.72254
ury,1996,65.50947
ury,1997,64.1471
ury,1998,64.62242
ury,1999,70.24569
ury,2000,65.17284
ury,2001,58.8874
ury,2002,55.79019
ury,2003,55.63445
ury,2004,63.25076
ury,2005,63.27733
ury,2006,67.70578
ury,2007,61.87527
ury,2008,64.71136
ury,2009,60.64909
ury,2010,50.0314
ury,2011,56.05511
ury,2012,58.40716
ury,2013,52.91635
ury,2014,46.27031
usa,1960,95.52567
usa,1961,95.5668
usa,1962,95.60551
usa,1963,95.76932
usa,1964,95.80162
usa,1965,95.86016
usa,1966,95.96449
usa,1967,95.98217
usa,1968,95.92261
usa,1969,95.85867
usa,1970,95.91877
usa,1971,95.64381
usa,1972,95.36676
usa,1973,94.97719
usa,1974,94.15645
usa,1975,93.09795
usa,1976,93.00562
usa,1977,92.4223
usa,1978,91.74381
usa,1979,91.80293
usa,1980,91.42607
usa,1981,90.83195
usa,1982,90.04312
usa,1983,89.45507
usa,1984,88.90104
usa,1985,88.30167
usa,1986,87.65663
usa,1987,87.37781
usa,1988,87.07724
usa,1989,87.09329
usa,1990,86.43784
usa,1991,85.69474
usa,1992,85.57482
usa,1993,86.11796
usa,1994,85.91213
usa,1995,85.46934
usa,1996,85.51006
usa,1997,86.45649
usa,1998,86.08659
usa,1999,85.7846
usa,2000,85.88083
usa,2001,86.34598
usa,2002,86.24908
usa,2003,86.27839
usa,2004,86.12431
usa,2005,86.01854
usa,2006,85.62647
usa,2007,85.61471
usa,2008,84.96822
usa,2009,84.15425
usa,2010,84.15059
usa,2011,83.71405
usa,2012,83.43718
usa,2013,82.94051
usa,2014,83.08904
usa,2015,82.42783
uzb,1990,99.15938
uzb,1991,98.98169
uzb,1992,98.8916
uzb,1993,98.72247
uzb,1994,98.74463
uzb,1995,99.00529
uzb,1996,98.5089
uzb,1997,98.70809
uzb,1998,98.81818
uzb,1999,98.83999
uzb,2000,98.78138
uzb,2001,98.90766
uzb,2002,99.00809
uzb,2003,98.70796
uzb,2004,98.45395
uzb,2005,98.40074
uzb,2006,98.33889
uzb,2007,98.82437
uzb,2008,98.01542
uzb,2009,98.15982
uzb,2010,97.81509
uzb,2011,98.11595
uzb,2012,97.98497
uzb,2013,97.7385
vct,1990,0
vct,2004,0
vct,2005,0
vct,2006,0
vct,2007,0
ven,1971,94.86219
ven,1972,94.24853
ven,1973,94.86942
ven,1974,94.87428
ven,1975,94.61392
ven,1976,94.11836
ven,1977,94.16522
ven,1978,94.63678
ven,1979,94.31439
ven,1980,94.89354
ven,1981,95.19072
ven,1982,94.84111
ven,1983,94.69213
ven,1984,94.01309
ven,1985,93.19394
ven,1986,92.76389
ven,1987,91.39701
ven,1988,90.47105
ven,1989,90.52468
ven,1990,90.48743
ven,1991,89.26868
ven,1992,89.88168
ven,1993,89.16328
ven,1994,89.96488
ven,1995,89.2277
ven,1996,89.45407
ven,1997,88.78911
ven,1998,89.2086
ven,1999,88.21106
ven,2000,88.12157
ven,2001,88.89083
ven,2002,89.85294
ven,2003,88.86865
ven,2004,87.95176
ven,2005,86.96037
ven,2006,87.55631
ven,2007,86.42838
ven,2008,87.33395
ven,2009,87.47999
ven,2010,89.8125
ven,2011,88.12609
ven,2012,89.25857
ven,2013,88.37797
vnm,1971,37.14464
vnm,1972,36.38374
vnm,1973,37.72749
vnm,1974,32.0144
vnm,1975,34.4644
vnm,1976,25.24113
vnm,1977,26.36226
vnm,1978,26.47408
vnm,1979,27.23541
vnm,1980,28.63997
vnm,1981,28.19792
vnm,1982,29.46137
vnm,1983,30.67859
vnm,1984,30.05025
vnm,1985,29.5704
vnm,1986,31.25448
vnm,1987,33.44225
vnm,1988,32.26293
vnm,1989,28.05897
vnm,1990,27.6279
vnm,1991,26.8256
vnm,1992,28.10543
vnm,1993,30.36653
vnm,1994,33.61245
vnm,1995,37.03708
vnm,1996,39.58945
vnm,1997,42.45067
vnm,1998,44.66937
vnm,1999,44.47202
vnm,2000,46.27349
vnm,2001,47.91381
vnm,2002,52.27152
vnm,2003,53.51507
vnm,2004,58.26328
vnm,2005,60.53286
vnm,2006,60.72421
vnm,2007,62.72988
vnm,2008,64.56385
vnm,2009,66.79639
vnm,2010,70.32818
vnm,2011,68.49889
vnm,2012,66.9781
vnm,2013,69.82184
vut,1990,0
vut,2004,0
vut,2005,0
vut,2006,0
vut,2007,0
wsm,1990,0
wsm,2004,0
wsm,2005,0
wsm,2006,0
wsm,2007,0
yem,1971,93.37481
yem,1972,91.30181
yem,1973,94.83353
yem,1974,93.54667
yem,1975,92.32778
yem,1976,93.52548
yem,1977,93.86505
yem,1978,94.04154
yem,1979,93.99477
yem,1980,95.26852
yem,1981,95.08712
yem,1982,95.72923
yem,1983,95.88011
yem,1984,95.98649
yem,1985,96.04124
yem,1986,96.26933
yem,1987,96.72474
yem,1988,96.86536
yem,1989,96.82636
yem,1990,96.92171
yem,1991,97.47058
yem,1992,97.68411
yem,1993,97.32454
yem,1994,97.43748
yem,1995,97.73591
yem,1996,97.78253
yem,1997,97.91312
yem,1998,98.04681
yem,1999,98.26956
yem,2000,98.37001
yem,2001,98.48775
yem,2002,98.39393
yem,2003,98.51317
yem,2004,98.59995
yem,2005,98.65036
yem,2006,98.7068
yem,2007,98.64531
yem,2008,98.68384
yem,2009,98.63937
yem,2010,98.32089
yem,2011,98.44509
yem,2012,98.24042
yem,2013,98.4885
zaf,1971,89.63654
zaf,1972,89.1789
zaf,1973,89.42289
zaf,1974,89.15926
zaf,1975,88.77912
zaf,1976,89.2244
zaf,1977,89.02465
zaf,1978,89.06793
zaf,1979,88.73553
zaf,1980,89.02955
zaf,1981,89.8817
zaf,1982,90.50629
zaf,1983,90.2657
zaf,1984,89.34913
zaf,1985,88.77538
zaf,1986,88.04374
zaf,1987,88.55551
zaf,1988,87.16735
zaf,1989,85.75875
zaf,1990,86.15601
zaf,1991,86.27079
zaf,1992,85.15416
zaf,1993,86.65011
zaf,1994,86.15283
zaf,1995,86.30137
zaf,1996,84.99356
zaf,1997,84.90716
zaf,1998,84.45705
zaf,1999,84.65273
zaf,2000,84.24343
zaf,2001,85.67808
zaf,2002,84.89834
zaf,2003,86.02328
zaf,2004,86.99484
zaf,2005,87.15672
zaf,2006,87.1138
zaf,2007,87.71746
zaf,2008,88.14867
zaf,2009,87.67567
zaf,2010,87.46124
zaf,2011,87.03964
zaf,2012,87.15523
zaf,2013,86.5753
zaf,2014,86.79143
zmb,1971,27.52791
zmb,1972,28.9545
zmb,1973,30.05077
zmb,1974,29.58162
zmb,1975,23.4911
zmb,1976,28.40152
zmb,1977,25.23352
zmb,1978,23.59748
zmb,1979,21.51574
zmb,1980,22.23988
zmb,1981,20.66102
zmb,1982,19.98454
zmb,1983,19.16458
zmb,1984,18.26489
zmb,1985,17.84089
zmb,1986,17.38205
zmb,1987,17.11211
zmb,1988,18.5596
zmb,1989,18.16912
zmb,1990,15.48989
zmb,1991,15.92779
zmb,1992,15.34888
zmb,1993,13.36135
zmb,1994,11.97585
zmb,1995,11.53935
zmb,1996,9.64515
zmb,1997,12.02352
zmb,1998,11.57939
zmb,1999,9.17916
zmb,2000,8.84486
zmb,2001,9.03056
zmb,2002,9.3945
zmb,2003,9.77785
zmb,2004,9.71638
zmb,2005,10.08722
zmb,2006,9.33716
zmb,2007,6.73632
zmb,2008,7.3356
zmb,2009,7.56309
zmb,2010,7.75658
zmb,2011,8.55912
zmb,2012,10.68849
zmb,2013,10.56332
zwe,1971,39.78544
zwe,1972,37.2653
zwe,1973,40.66385
zwe,1974,38.32715
zwe,1975,36.24432
zwe,1976,37.73789
zwe,1977,34.90333
zwe,1978,33.98354
zwe,1979,33.18481
zwe,1980,34.44828
zwe,1981,33.41997
zwe,1982,32.29251
zwe,1983,32.81944
zwe,1984,33.04319
zwe,1985,35.47537
zwe,1986,38.87
zwe,1987,44.78114
zwe,1988,44.24135
zwe,1989,43.71971
zwe,1990,44.80303
zwe,1991,47.31743
zwe,1992,47.34249
zwe,1993,45.77839
zwe,1994,43.72706
zwe,1995,43.56407
zwe,1996,42.0693
zwe,1997,40.05997
zwe,1998,39.77901
zwe,1999,41.53162
zwe,2000,37.022
zwe,2001,37.09557
zwe,2002,34.4124
zwe,2003,29.84642
zwe,2004,28.16103
zwe,2005,30.30677
zwe,2006,28.5472
zwe,2007,27.99877
zwe,2008,23.67196
zwe,2009,23.93083
zwe,2010,24.85571
zwe,2011,28.49274
zwe,2012,28.86087
zwe,2013,29.09576
