geo,time,ny_gdp_pcap_pp_cd
sgp,1998,37602.17795
sgp,1999,40007.50679
sgp,2000,43833.22096
sgp,2001,43136.43028
sgp,2002,45120.4077
sgp,2003,48756.56255
sgp,2004,54301.69775
sgp,2005,58717.21715
sgp,2006,63910.0847
sgp,2007,68628.38259
sgp,2008,67576.86283
sgp,2009,66149.00465
sgp,2010,75294.35655
sgp,2011,80052.3915
sgp,2012,82064.96119
sgp,2013,83001.7878
sgp,2014,84423.19134
sgp,2015,86974.74762
sgp,2016,89417.34902
sgp,2017,95350.43567
sgp,2018,100581.15802
sgp,2019,102573.40177
sgp,2020,98520.02954
slb,1990,1369.38561
slb,1991,1458.94569
slb,1992,1634.76575
slb,1993,1691.75728
slb,1994,1815.62208
slb,1995,1983.96115
slb,1996,1995.88244
slb,1997,1957.42171
slb,1998,1950.22503
slb,1999,1915.37461
slb,2000,1633.61442
slb,2001,1495.60601
slb,2002,1437.82464
slb,2003,1519.68491
slb,2004,1622.54988
slb,2005,1723.0674
slb,2006,1818.32756
slb,2007,1906.54475
slb,2008,2010.60603
slb,2009,2030.07539
slb,2010,2177.11471
slb,2011,2324.07367
slb,2012,2349.60879
slb,2013,2451.02333
slb,2014,2454.93055
slb,2015,2446.49919
slb,2016,2548.62996
slb,2017,2663.93951
slb,2018,2762.41641
slb,2019,2773.51236
slb,2020,2619.0615
sle,1990,775.91185
sle,1991,815.56137
sle,1992,675.69705
sle,1993,704.26044
sle,1994,708.43147
sle,1995,666.32634
sle,1996,689.03277
sle,1997,656.68806
sle,1998,668.80753
sle,1999,652.97989
sle,2000,693.01199
sle,2001,639.62538
sle,2002,786.3699
sle,2003,835.95718
sle,2004,875.87911
sle,2005,908.46906
sle,2006,944.76897
sle,2007,1020.2502
sle,2008,1070.51347
sle,2009,1088.37429
sle,2010,1134.0882
sle,2011,1203.21064
sle,2012,1405.57338
sle,2013,1746.55574
sle,2014,1787.64684
sle,2015,1586.68975
sle,2016,1596.6188
sle,2017,1633.73074
sle,2018,1694.32647
sle,2019,1777.30389
sle,2020,1727.10502
slv,1990,2926.57519
slv,1991,3029.29621
slv,1992,3270.50789
slv,1993,3494.98173
slv,1994,3689.10306
slv,1995,3898.03074
slv,1996,3958.47283
slv,1997,4114.94529
slv,1998,4233.70193
slv,1999,4352.34872
slv,2000,4466.89623
slv,2001,4574.67101
slv,2002,4692.30732
slv,2003,4828.4019
slv,2004,4977.8068
slv,2005,5247.31156
slv,2006,5615.68673
slv,2007,5848.36915
slv,2008,6063.14851
slv,2009,5956.67745
slv,2010,6126.97339
slv,2011,6465.80849
slv,2012,6541.21616
slv,2013,6877.14638
slv,2014,7233.19522
slv,2015,7597.68917
slv,2016,8038.62979
slv,2017,8454.05217
slv,2018,8822.55077
slv,2019,9147.26107
slv,2020,8420.48621
smr,1997,43193.74323
smr,1998,46437.39119
smr,1999,50821.92125
smr,2000,52473.64944
smr,2001,55887.37316
smr,2002,56226.24965
smr,2003,58684.50617
smr,2004,62176.32792
smr,2005,64812.4483
smr,2006,68467.40041
smr,2007,74368.272
smr,2008,74527.86293
smr,2009,66491.15451
smr,2010,62777.53266
smr,2011,57954.42968
smr,2012,54450.48403
smr,2013,53465.09402
smr,2014,55432.06994
smr,2015,55614.62217
smr,2016,57455.56337
smr,2017,58867.01336
smr,2018,61006.8482
smr,2019,63420.32714
som,2013,811.03575
som,2014,931.04272
som,2015,1082.88588
som,2016,1135.543
som,2017,1079.11244
som,2018,1156.6513
som,2019,1236.62581
som,2020,1245.74388
srb,1995,4822.50711
srb,1996,5223.60348
srb,1997,5716.20505
srb,1998,5996.36171
srb,1999,5529.65145
srb,2000,6019.11493
srb,2001,6481.99261
srb,2002,7224.61832
srb,2003,7645.78578
srb,2004,8487.60465
srb,2005,9181.6883
srb,2006,10209.18352
srb,2007,11236.22508
srb,2008,12632.07784
srb,2009,12533.96547
srb,2010,12798.27213
srb,2011,13746.92502
srb,2012,13933.84462
srb,2013,14629.0068
srb,2014,14659.57951
srb,2015,14928.46704
srb,2016,15858.09627
srb,2017,16611.02374
srb,2018,17717.8765
srb,2019,18822.42252
srb,2020,19093.86534
ssd,2008,2910.54254
ssd,2009,2944.00961
ssd,2010,3020.94801
ssd,2011,2844.517
ssd,2012,1519.14231
ssd,2013,2099.23686
ssd,2014,1495.50975
ssd,2015,1234.72558
stp,2001,1841.81495
stp,2002,1880.47438
stp,2003,2001.19931
stp,2004,2087.59721
stp,2005,2250.63344
stp,2006,2464.32094
stp,2007,2540.2476
stp,2008,2722.65661
stp,2009,2734.00539
stp,2010,2876.87523
stp,2011,2997.20127
stp,2012,2954.736
stp,2013,3319.07533
stp,2014,3817.19032
stp,2015,3837.49253
stp,2016,3889.52752
stp,2017,3952.94539
stp,2018,4089.15667
stp,2019,4174.72727
stp,2020,4273.84199
sur,1990,6612.52572
sur,1991,6887.44964
sur,1992,6943.98229
sur,1993,6518.10532
sur,1994,6771.77309
sur,1995,6808.11995
sur,1996,6902.80582
sur,1997,7329.30673
sur,1998,7488.72896
sur,1999,7401.29461
sur,2000,7634.37507
sur,2001,8033.46845
sur,2002,8290.67475
sur,2003,8871.60523
sur,2004,9769.86505
sur,2005,10405.67867
sur,2006,11210.79564
sur,2007,11960.97974
sur,2008,12552.97649
sur,2009,12880.64131
sur,2010,13548.53323
sur,2011,14475.07261
sur,2012,15785.12357
sur,2013,16815.11043
sur,2014,17261.07558
sur,2015,17210.27034
sur,2016,15062.44129
sur,2017,18283.68839
sur,2018,19461.97652
sur,2019,19841.80781
sur,2020,16734.74755
svk,1992,7172.28517
svk,1993,7467.04778
svk,1994,8067.9135
svk,1995,8692.95734
svk,1996,9404.87852
svk,1997,10086.13476
svk,1998,10623.00698
svk,1999,10714.17713
svk,2000,11376.55592
svk,2001,12385.98843
svk,2002,13312.20331
svk,2003,14181.12184
svk,2004,15226.33843
svk,2005,16639.39412
svk,2006,18914.02796
svk,2007,21222.38033
svk,2008,23725.85776
svk,2009,23080.58654
svk,2010,25302.23272
svk,2011,26145.88938
svk,2012,26888.3481
svk,2013,27915.43321
svk,2014,28929.52636
svk,2015,29964.88861
svk,2016,29645.74189
svk,2017,30061.55147
svk,2018,31214.59257
svk,2019,31966.55484
svk,2020,31356.45828
svn,1995,13620.49683
svn,1996,14304.35572
svn,1997,15282.77768
svn,1998,16056.05073
svn,1999,17083.25172
svn,2000,18001.22916
svn,2001,18948.20389
svn,2002,20241.52568
svn,2003,21112.37522
svn,2004,22760.94697
svn,2005,23852.64304
svn,2006,25720.44955
svn,2007,27570.14519
svn,2008,29604.29147
svn,2009,27537.75846
svn,2010,27826.87234
svn,2011,28931.38332
svn,2012,29042.82027
svn,2013,29973.69935
svn,2014,30870.02367
svn,2015,31628.24718
svn,2016,33936.04406
svn,2017,36507.55304
svn,2018,38961.54435
svn,2019,40670.87787
svn,2020,39725.25919
swe,1990,20414.11667
swe,1991,20720.8957
swe,1992,20825.06038
swe,1993,20757.40546
swe,1994,21877.8025
swe,1995,23094.05196
swe,1996,23927.51439
swe,1997,24805.82457
swe,1998,25887.83818
swe,1999,27471.55827
swe,2000,29618.27926
swe,2001,29927.59927
swe,2002,30926.5056
swe,2003,31814.86351
swe,2004,33858.61143
swe,2005,34244.46502
swe,2006,37730.16375
swe,2007,40905.14587
swe,2008,42158.2957
swe,2009,40279.4616
swe,2010,42223.91967
swe,2011,44608.58026
swe,2012,45432.43197
swe,2013,46312.39238
swe,2014,47184.66913
swe,2015,49103.13343
swe,2016,50430.25282
swe,2017,51947.95425
swe,2018,53521.63064
swe,2019,54598.78035
swe,2020,55037.7239
swz,1990,3516.27478
swz,1991,3599.20656
swz,1992,3704.76064
swz,1993,3819.14507
swz,1994,3906.69565
swz,1995,4094.4147
swz,1996,4244.08011
swz,1997,4371.2111
swz,1998,4459.122
swz,1999,4590.54419
swz,2000,4721.96956
swz,2001,4837.10605
swz,2002,5101.42953
swz,2003,5378.042
swz,2004,5703.50577
swz,2005,6208.02655
swz,2006,6743.02954
swz,2007,7185.80993
swz,2008,7334.44491
swz,2009,7452.6863
swz,2010,7771.33144
swz,2011,8057.5638
swz,2012,8266.49172
swz,2013,8708.44028
swz,2014,8798.29399
swz,2015,8813.00878
swz,2016,8705.84317
swz,2017,8408.03592
swz,2018,8725.16279
swz,2019,9018.85428
swz,2020,8865.74022
sxm,2009,32614.52026
sxm,2010,34232.35511
sxm,2011,37233.96838
sxm,2012,32878.44088
sxm,2013,32478.29896
sxm,2014,38858.58146
sxm,2015,38211.83319
sxm,2016,38230.03186
sxm,2017,37914.12297
sxm,2018,35977.38723
syc,1990,8960.5163
syc,1991,9393.30061
syc,1992,10248.25464
syc,1993,10911.51919
syc,1994,10764.69444
syc,1995,10740.606
syc,1996,11307.97285
syc,1997,12736.63573
syc,1998,13691.93909
syc,1999,13874.4235
syc,2000,14271.41998
syc,2001,14240.75378
syc,2002,14200.58519
syc,2003,13767.67706
syc,2004,13786.28654
syc,2005,15424.3274
syc,2006,17027.84417
syc,2007,19209.15834
syc,2008,18738.61104
syc,2009,18599.62547
syc,2010,19387.86253
syc,2011,21922.73953
syc,2012,21565.038
syc,2013,22369.39122
syc,2014,23889.7838
syc,2015,24067.19463
syc,2016,25681.31271
syc,2017,27309.76211
syc,2018,28190.47687
syc,2019,28778.79144
syc,2020,25767.61295
tca,2011,21235.74296
tca,2012,19374.07813
tca,2013,20119.53195
tca,2014,22029.96123
tca,2015,24098.85066
tca,2016,26353.17023
tca,2017,27060.58966
tca,2018,28837.02644
tca,2019,30488.10517
tca,2020,22285.79678
tcd,1990,697.93462
tcd,1991,758.46736
tcd,1992,811.5087
tcd,1993,678.13338
tcd,1994,738.39804
tcd,1995,738.26104
tcd,1996,742.90578
tcd,1997,772.0533
tcd,1998,806.37084
tcd,1999,783.83054
tcd,2000,765.58326
tcd,2001,841.1319
tcd,2002,891.92272
tcd,2003,1002.79536
tcd,2004,1325.0961
tcd,2005,1545.73941
tcd,2006,1547.58506
tcd,2007,1586.39518
tcd,2008,1612.1455
tcd,2009,1637.80434
tcd,2010,1819.69507
tcd,2011,1797.7498
tcd,2012,1730.79396
tcd,2013,1569.0587
tcd,2014,1677.09033
tcd,2015,1820.05991
tcd,2016,1664.51259
tcd,2017,1587.03233
tcd,2018,1614.16829
tcd,2019,1646.42839
tcd,2020,1602.35842
tgo,1990,832.9453
tgo,1991,835.45466
tgo,1992,803.2408
tgo,1993,683.74352
tgo,1994,785.12899
tgo,1995,842.86763
tgo,1996,907.82477
tgo,1997,1024.60329
tgo,1998,980.29037
tgo,1999,987.57116
tgo,2000,972.45473
tgo,2001,974.62282
tgo,2002,1001.32744
tgo,2003,1061.18602
tgo,2004,1052.02492
tgo,2005,1007.66061
tgo,2006,1037.70015
tgo,2007,1025.0431
tgo,2008,1058.28434
tgo,2009,1095.26285
tgo,2010,1144.33241
tgo,2011,1210.14285
tgo,2012,1227.15616
tgo,2013,1275.32532
tgo,2014,1328.38029
tgo,2015,1397.3324
tgo,2016,1954.20357
tgo,2017,2012.24069
tgo,2018,2110.82642
tgo,2019,2211.63493
tgo,2020,2223.4983
tha,1990,4308.92062
tha,1991,4778.90446
tha,1992,5230.0425
tha,1993,5743.48877
tha,1994,6277.41527
tha,1995,6860.4982
tha,1996,7299.58989
tha,1997,7140.45261
tha,1998,6589.59979
tha,1999,6910.3311
tha,2000,7302.89176
tha,2001,7648.85517
tha,2002,8179.39792
tha,2003,8863.7409
tha,2004,9608.54569
tha,2005,10256.33483
tha,2006,11024.84821
tha,2007,11869.67445
tha,2008,12244.81894
tha,2009,12191.41439
tha,2010,13195.3711
tha,2011,13519.12902
tha,2012,14870.97555
tha,2013,15407.6654
tha,2014,15480.21079
tha,2015,15822.37099
tha,2016,16616.195
tha,2017,17422.95235
tha,2018,18530.21179
tha,2019,19233.86592
tha,2020,18232.79535
tjk,1990,2639.91472
tjk,1991,2480.57242
tjk,1992,1767.9989
tjk,1993,1488.51166
tjk,1994,1178.38721
tjk,1995,1038.06334
tjk,1996,867.51513
tjk,1997,884.70687
tjk,1998,928.28577
tjk,1999,961.80309
tjk,2000,1048.59398
tjk,2001,1155.27198
tjk,2002,1278.36694
tjk,2003,1419.99899
tjk,2004,1579.2526
tjk,2005,1705.06753
tjk,2006,1843.44683
tjk,2007,2000.14589
tjk,2008,2155.20034
tjk,2009,2208.88978
tjk,2010,2328.45751
tjk,2011,2496.5822
tjk,2012,2750.35506
tjk,2013,3027.81413
tjk,2014,3303.0982
tjk,2015,3150.42711
tjk,2016,3114.89556
tjk,2017,3252.93266
tjk,2018,3497.32358
tjk,2019,3732.86907
tjk,2020,3858.19739
tkm,1990,5433.16415
tkm,1991,5209.45202
tkm,1992,4402.20074
tkm,1993,4447.61655
tkm,1994,3661.49857
tkm,1995,3392.6637
tkm,1996,3617.90176
tkm,1997,3211.99439
tkm,1998,3432.77056
tkm,1999,4009.08663
tkm,2000,4275.01417
tkm,2001,4510.65574
tkm,2002,4548.01833
tkm,2003,4736.91428
tkm,2004,5055.94467
tkm,2005,5829.42818
tkm,2006,6588.02983
tkm,2007,7420.55944
tkm,2008,8561.57583
tkm,2009,9021.14388
tkm,2010,9810.61205
tkm,2011,11294.96808
tkm,2012,12057.18224
tkm,2013,12739.17958
tkm,2014,13490.99704
tkm,2015,13690.61411
tkm,2016,13862.27557
tkm,2017,14205.02651
tkm,2018,15201.77857
tkm,2019,16195.53879
tls,2000,1250.87723
tls,2001,1459.48461
tls,2002,1351.01938
tls,2003,1311.38456
tls,2004,1317.60445
tls,2005,1366.55984
tls,2006,1321.61947
tls,2007,1467.58902
tls,2008,1636.48876
tls,2009,1784.35828
tls,2010,1938.85297
tls,2011,2060.24777
tls,2012,2345.54534
tls,2013,2483.17527
tls,2014,2721.04197
tls,2015,2912.73638
tls,2016,3130.59071
tls,2017,3177.48514
tls,2018,3168.41926
tls,2019,3780.04495
tls,2020,4141.29283
ton,1990,2224.44883
ton,1991,2442.72649
ton,1992,2500.61984
ton,1993,2651.19228
ton,1994,2836.479
ton,1995,3102.08684
ton,1996,3206.06486
ton,1997,3291.21791
ton,1998,3395.511
ton,1999,3556.26922
ton,2000,3649.3848
ton,2001,3848.81473
ton,2002,4076.84065
ton,2003,4224.16425
ton,2004,4206.997
ton,2005,4311.69853
ton,2006,4400.4284
ton,2007,4492.76677
ton,2008,4760.27193
ton,2009,4524.73129
ton,2010,4610.50759
ton,2011,5048.27706
ton,2012,5228.95003
ton,2013,5388.09849
ton,2014,5639.83748
ton,2015,5774.17
ton,2016,6195.8403
ton,2017,6467.12428
ton,2018,6565.22321
ton,2019,6647.859
ton,2020,6695.14286
tto,1990,7055.33544
tto,1991,7472.07424
tto,1992,8362.14797
tto,1993,8455.76553
tto,1994,8902.01445
tto,1995,9399.7982
tto,1996,10227.51743
tto,1997,11173.20652
tto,1998,12198.93478
tto,1999,13344.57489
tto,2000,14547.23542
tto,2001,15431.61238
tto,2002,16845.87823
tto,2003,19539.40481
tto,2004,21550.671
tto,2005,23485.53049
tto,2006,27264.77165
tto,2007,29196.02348
tto,2008,30632.99209
tto,2009,29366.3564
tto,2010,30528.89314
tto,2011,30887.9828
tto,2012,30063.32746
tto,2013,30059.71565
tto,2014,29698.56994
tto,2015,27397.2292
tto,2016,26389.74167
tto,2017,26342.61666
tto,2018,26880.63872
tto,2019,26920.14473
tto,2020,25023.69525
tun,1990,3784.01806
tun,1991,3975.33979
tun,1992,4288.65865
tun,1993,4393.58356
tun,1994,4541.24103
tun,1995,4663.604
tun,1996,5010.42857
tun,1997,5304.37263
tun,1998,5552.86167
tun,1999,5909.63672
tun,2000,6264.56065
tun,2001,6586.94881
tun,2002,6726.51123
tun,2003,7120.21859
tun,2004,7708.18886
tun,2005,8156.64497
tun,2006,8762.2979
tun,2007,9504.92637
tun,2008,9994.05387
tun,2009,10267.03507
tun,2010,10640.61468
tun,2011,10576.07414
tun,2012,10731.36489
tun,2013,10769.90804
tun,2014,11024.80922
tun,2015,10825.08745
tun,2016,10993.62548
tun,2017,11234.48972
tun,2018,11658.72682
tun,2019,11899.95639
tun,2020,10822.84717
tur,1990,8531.07826
tur,1991,8750.56857
tur,1992,9330.7894
tur,1993,10153.75137
tur,1994,9649.88522
tur,1995,10394.45225
tur,1996,11130.53111
tur,1997,11964.03533
tur,1998,9102.68769
tur,1999,8774.34775
tur,2000,9628.9147
tur,2001,9280.2532
tur,2002,9401.23133
tur,2003,9699.92386
tur,2004,10979.76904
tur,2005,12003.84793
tur,2006,13748.43653
tur,2007,14986.14915
tur,2008,16182.48051
tur,2009,15597.99694
tur,2010,17542.1975
tur,2011,19799.11568
tur,2012,20772.49895
tur,2013,22438.71425
tur,2014,24090.23604
tur,2015,25753.39051
tur,2016,26512.01695
tur,2017,27913.81872
tur,2018,27960.98028
tur,2019,26867.47031
tur,2020,27235.42583
tuv,1990,1542.34269
tuv,1991,1632.98852
tuv,1992,1698.69136
tuv,1993,1793.89835
tuv,1994,2006.43516
tuv,1995,1937.82944
tuv,1996,1851.89007
tuv,1997,2071.12097
tuv,1998,2418.05744
tuv,1999,2411.50916
tuv,2000,2429.0107
tuv,2001,2499.96104
tuv,2002,2706.93009
tuv,2003,2629.38179
tuv,2004,2623.99164
tuv,2005,2570.64485
tuv,2006,2672.73646
tuv,2007,2889.97863
tuv,2008,3151.78604
tuv,2009,3006.47092
tuv,2010,2928.11876
tuv,2011,3182.19911
tuv,2012,3084.57309
tuv,2013,3250.59006
tuv,2014,3317.43229
tuv,2015,3613.73477
tuv,2016,3717.91727
tuv,2017,3896.74847
tuv,2018,4040.29591
tuv,2019,4455.54263
tuv,2020,4652.95384
tza,1990,958.9911
tza,1991,978.90972
tza,1992,973.34361
tza,1993,975.00918
tza,1994,979.69895
tza,1995,1006.09112
tza,1996,1043.15645
tza,1997,1072.9418
tza,1998,1099.55106
tza,1999,1142.62594
tza,2000,1191.28367
tza,2001,1258.10715
tza,2002,1331.9925
tza,2003,1407.38692
tza,2004,1510.49533
tza,2005,1627.47038
tza,2006,1736.7316
tza,2007,1851.17302
tza,2008,1938.7205
tza,2009,1998.29789
tza,2010,2088.09772
tza,2011,2228.6965
tza,2012,2099.42972
tza,2013,2194.88486
tza,2014,2243.59245
tza,2015,2348.4435
tza,2016,2479.3341
tza,2017,2530.60332
tza,2018,2652.39138
tza,2019,2773.15561
tza,2020,2779.91029
uga,1990,674.39718
uga,1991,711.36794
uga,1992,727.79818
uga,1993,781.22887
uga,1994,822.5179
uga,1995,908.10617
uga,1996,978.91045
uga,1997,1017.1251
uga,1998,1048.2698
uga,1999,1115.92865
uga,2000,1142.00329
uga,2001,1190.3622
uga,2002,1274.12655
uga,2003,1338.54218
uga,2004,1422.12805
uga,2005,1510.66555
uga,2006,1670.71134
uga,2007,1802.20739
uga,2008,1935.21786
uga,2009,2017.66557
uga,2010,2088.62199
uga,2011,2259.44289
uga,2012,2013.88071
uga,2013,2014.27496
uga,2014,2088.40733
uga,2015,2128.74496
uga,2016,2092.47557
uga,2017,2074.65244
uga,2018,2175.80806
uga,2019,2275.21446
uga,2020,2294.33511
ukr,1990,7617.17723
ukr,1991,7174.58251
ukr,1992,6592.61013
ukr,1993,5787.34074
ukr,1994,4579.95117
ukr,1995,4138.08265
ukr,1996,3826.26108
ukr,1997,3812.42717
ukr,1998,3816.03364
ukr,1999,3899.98047
ukr,2000,4265.12266
ukr,2001,4792.33831
ukr,2002,5177.0136
ukr,2003,5822.02875
ukr,2004,6734.88271
ukr,2005,7210.6035
ukr,2006,8045.4865
ukr,2007,8993.89386
ukr,2008,9425.43953
ukr,2009,8095.59142
ukr,2010,8558.99171
ukr,2011,9246.76919
ukr,2012,9705.35871
ukr,2013,11111.05143
ukr,2014,10743.58636
ukr,2015,10164.32733
ukr,2016,11148.19655
ukr,2017,11860.56093
ukr,2018,12633.13407
ukr,2019,13346.47588
ukr,2020,13054.76099
ury,1990,6385.96156
ury,1991,6787.40009
ury,1992,7438.53504
ury,1993,7759.96535
ury,1994,8440.57491
ury,1995,8431.90316
ury,1996,9000.72104
ury,1997,9875.51895
ury,1998,10371.68565
ury,1999,10264.52761
ury,2000,10255.10088
ury,2001,10059.78772
ury,2002,9427.15286
ury,2003,9686.4951
ury,2004,10451.89345
ury,2005,11580.38568
ury,2006,12406.36588
ury,2007,13547.13127
ury,2008,14764.18765
ury,2009,15464.2622
ury,2010,16817.07905
ury,2011,18002.89383
ury,2012,18192.3297
ury,2013,19130.0614
ury,2014,20093.62407
ury,2015,20217.56044
ury,2016,22454.39483
ury,2017,23009.87423
ury,2018,23588.15139
ury,2019,24006.78694
ury,2020,22793.68798
usa,1990,23888.60001
usa,1991,24342.2589
usa,1992,25418.99078
usa,1993,26387.29373
usa,1994,27694.85342
usa,1995,28690.8757
usa,1996,29967.71272
usa,1997,31459.13898
usa,1998,32853.67695
usa,1999,34513.5615
usa,2000,36334.90878
usa,2001,37133.24281
usa,2002,38023.16111
usa,2003,39496.48588
usa,2004,41712.80107
usa,2005,44114.74778
usa,2006,46298.73144
usa,2007,47975.9677
usa,2008,48382.55845
usa,2009,47099.98047
usa,2010,48466.6576
usa,2011,49882.55813
usa,2012,51602.93105
usa,2013,53106.53677
usa,2014,55049.98833
usa,2015,56863.3715
usa,2016,58021.4005
usa,2017,60109.65573
usa,2018,63064.41841
usa,2019,65279.52903
usa,2020,63206.52108
uzb,1990,2659.80246
uzb,1991,2678.49897
uzb,1992,2376.34219
uzb,1993,2323.31729
uzb,1994,2205.80748
uzb,1995,2191.82889
uzb,1996,2226.90034
uzb,1997,2340.0564
uzb,1998,2428.74251
uzb,1999,2542.20173
uzb,2000,2661.61882
uzb,2001,2797.61377
uzb,2002,2918.84535
uzb,2003,3063.03726
uzb,2004,3341.03798
uzb,2005,3641.92895
uzb,2006,3982.83203
uzb,2007,4413.96998
uzb,2008,4827.99363
uzb,2009,5168.5113
uzb,2010,5469.38117
uzb,2011,5844.80756
uzb,2012,6061.94715
uzb,2013,6302.64724
uzb,2014,6494.85994
uzb,2015,6680.1847
uzb,2016,6796.90489
uzb,2017,6840.70986
uzb,2018,7252.9852
uzb,2019,7658.89956
uzb,2020,7734.0245
vct,1990,3839.41547
vct,1991,3885.01251
vct,1992,4136.69135
vct,1993,4518.81314
vct,1994,4554.47159
vct,1995,5011.86374
vct,1996,5172.23166
vct,1997,5453.70068
vct,1998,5745.34705
vct,1999,5988.70745
vct,2000,6221.54905
vct,2001,6460.38229
vct,2002,6964.36557
vct,2003,7623.16448
vct,2004,8138.89322
vct,2005,8593.56705
vct,2006,9535.60417
vct,2007,10127.09649
vct,2008,10498.79195
vct,2009,10367.0936
vct,2010,10139.53562
vct,2011,10302.51547
vct,2012,10457.15843
vct,2013,10909.26418
vct,2014,11309.40379
vct,2015,11643.22692
vct,2016,12456.04375
vct,2017,12245.12634
vct,2018,12765.30772
vct,2019,13017.33683
vct,2020,12705.01861
ven,1990,9594.83867
ven,1991,10633.33237
ven,1992,11275.89576
ven,1993,11322.05572
ven,1994,11051.48514
ven,1995,11484.93702
ven,1996,11435.07166
ven,1997,12136.00287
ven,1998,12070.41068
ven,1999,11294.7588
ven,2000,11748.98948
ven,2001,12185.54311
ven,2002,11078.07705
ven,2003,10224.90651
ven,2004,12207.7179
ven,2005,13657.81554
ven,2006,15219.71562
ven,2007,16748.71928
ven,2008,17723.15047
ven,2009,17042.68267
ven,2010,16740.36824
ven,2011,17527.74874
vnm,1990,917.08935
vnm,1991,983.66686
vnm,1992,1070.76375
vnm,1993,1161.41882
vnm,1994,1267.38897
vnm,1995,1393.58862
vnm,1996,1528.0229
vnm,1997,1658.92536
vnm,1998,1751.98496
vnm,1999,1840.44084
vnm,2000,1987.30274
vnm,2001,2134.43833
vnm,2002,2282.85833
vnm,2003,2462.50158
vnm,2004,2694.45812
vnm,2005,2960.64102
vnm,2006,3232.81297
vnm,2007,3522.93833
vnm,2008,3758.55492
vnm,2009,3952.73424
vnm,2010,4213.29572
vnm,2011,4523.25273
vnm,2012,5042.48119
vnm,2013,5358.94664
vnm,2014,5745.20525
vnm,2015,6102.63687
vnm,2016,6572.97623
vnm,2017,7155.44319
vnm,2018,7768.08022
vnm,2019,8381.23932
vnm,2020,8650.13347
vut,1990,1687.15717
vut,1991,1749.6595
vut,1992,1783.05942
vut,1993,1786.17908
vut,1994,1936.83007
vut,1995,1949.39484
vut,1996,1989.17605
vut,1997,2085.28583
vut,1998,2096.7723
vut,1999,2095.69405
vut,2000,2224.02445
vut,2001,2146.32719
vut,2002,2016.65322
vut,2003,2088.00123
vut,2004,2173.31551
vut,2005,2301.73217
vut,2006,2510.97498
vut,2007,2591.01245
vut,2008,2724.40977
vut,2009,2760.44889
vut,2010,2756.32821
vut,2011,2825.15541
vut,2012,2828.60596
vut,2013,2811.37139
vut,2014,2871.75481
vut,2015,2832.17834
vut,2016,2918.59603
vut,2017,3081.8352
vut,2018,3167.73497
vut,2019,3269.91478
vut,2020,3010.85513
wsm,1990,2397.31554
wsm,1991,2403.62217
wsm,1992,2431.39187
wsm,1993,2565.84795
wsm,1994,2530.21971
wsm,1995,2733.6194
wsm,1996,2964.07494
wsm,1997,3020.60746
wsm,1998,3107.67097
wsm,1999,3207.20381
wsm,2000,3488.7193
wsm,2001,3792.22761
wsm,2002,3996.40174
wsm,2003,4228.75368
wsm,2004,4515.05536
wsm,2005,4818.85584
wsm,2006,5030.1864
wsm,2007,5456.56904
wsm,2008,5581.28205
wsm,2009,5316.20513
wsm,2010,5362.86085
wsm,2011,5653.19145
wsm,2012,5478.93266
wsm,2013,5508.71555
wsm,2014,5569.50512
wsm,2015,5825.05864
wsm,2016,6330.80628
wsm,2017,6489.77679
wsm,2018,6537.8752
wsm,2019,6912.03646
wsm,2020,6768.74904
yem,1990,2067.31824
yem,1991,2162.39065
yem,1992,2272.73633
yem,1993,2299.04781
yem,1994,2389.68352
yem,1995,2471.67633
yem,1996,2538.94044
yem,1997,2633.32614
yem,1998,2741.47302
yem,1999,2805.74624
yem,2000,2960.43152
yem,2001,3051.17912
yem,2002,3129.65915
yem,2003,3212.93981
yem,2004,3333.06158
yem,2005,3526.67428
yem,2006,3643.4545
yem,2007,3758.16469
yem,2008,3860.43242
yem,2009,3928.22915
yem,2010,4162.08863
yem,2011,3607.09057
yem,2012,3491.20461
yem,2013,3688.51941
zaf,1990,7068.55104
zaf,1991,7057.05936
zaf,1992,6889.44533
zaf,1993,6966.6024
zaf,1994,7174.65297
zaf,1995,7393.29834
zaf,1996,7702.70859
zaf,1997,7904.61346
zaf,1998,7905.76905
zaf,1999,8090.83227
zaf,2000,8498.51859
zaf,2001,8801.28893
zaf,2002,9154.89152
zaf,2003,9483.13235
zaf,2004,10058.74099
zaf,2005,10785.08331
zaf,2006,11586.78459
zaf,2007,12374.97015
zaf,2008,12845.72618
zaf,2009,12568.4536
zaf,2010,12912.12503
zaf,2011,13393.76689
zaf,2012,13215.70868
zaf,2013,13606.9429
zaf,2014,13602.10264
zaf,2015,13701.94539
zaf,2016,13748.46142
zaf,2017,13860.27017
zaf,2018,14209.09383
zaf,2019,14289.76
zaf,2020,13360.57401
zmb,1990,1474.77639
zmb,1991,1485.32251
zmb,1992,1456.71989
zmb,1993,1554.87225
zmb,1994,1416.20718
zmb,1995,1450.69643
zmb,1996,1528.27483
zmb,1997,1571.54346
zmb,1998,1539.96119
zmb,1999,1590.65203
zmb,2000,1644.91975
zmb,2001,1724.63506
zmb,2002,1784.21468
zmb,2003,1894.35
zmb,2004,2029.1751
zmb,2005,2185.94418
zmb,2006,2366.75939
zmb,2007,2563.94401
zmb,2008,2741.24534
zmb,2009,2933.13055
zmb,2010,3178.87233
zmb,2011,3323.93762
zmb,2012,3422.61994
