geo,time,pa_nus_fcrf
mlt,1985,0.46915
mlt,1986,0.39299
mlt,1987,0.34549
mlt,1988,0.33086
mlt,1989,0.34849
mlt,1990,0.31779
mlt,1991,0.32324
mlt,1992,0.31892
mlt,1993,0.38229
mlt,1994,0.37792
mlt,1995,0.35306
mlt,1996,0.36046
mlt,1997,0.38597
mlt,1998,0.38846
mlt,1999,0.3989
mlt,2000,0.43815
mlt,2001,0.45004
mlt,2002,0.43362
mlt,2003,0.37723
mlt,2004,0.34466
mlt,2005,0.34578
mlt,2006,0.34089
mlt,2007,0.31167
mlt,2008,0.67992
mlt,2009,0.71696
mlt,2010,0.75431
mlt,2011,0.71841
mlt,2012,0.77834
mlt,2013,0.75295
mlt,2014,0.75273
mlt,2015,0.9013
mlt,2016,0.90342
mlt,2017,0.88521
mlt,2018,0.84677
mlt,2019,0.89328
mlt,2020,0.87551
mlt,2021,0.84549
mmr,1960,4.7619
mmr,1961,4.7619
mmr,1962,4.7619
mmr,1963,4.7619
mmr,1964,4.7619
mmr,1965,4.7619
mmr,1966,4.7619
mmr,1967,4.7619
mmr,1968,4.7619
mmr,1969,4.7619
mmr,1970,4.7619
mmr,1971,4.76484
mmr,1972,5.45949
mmr,1973,4.93106
mmr,1974,4.86252
mmr,1975,6.3794
mmr,1976,6.70675
mmr,1977,7.0676
mmr,1978,6.79826
mmr,1979,6.58576
mmr,1980,6.53814
mmr,1981,7.22034
mmr,1982,7.70906
mmr,1983,7.9604
mmr,1984,8.30327
mmr,1985,8.47485
mmr,1986,7.33038
mmr,1987,6.65345
mmr,1988,6.39454
mmr,1989,6.7049
mmr,1990,6.33856
mmr,1991,6.2837
mmr,1992,6.10453
mmr,1993,6.15697
mmr,1994,5.97491
mmr,1995,5.66704
mmr,1996,5.91757
mmr,1997,6.24183
mmr,1998,6.34316
mmr,1999,6.28579
mmr,2000,6.51673
mmr,2001,6.74891
mmr,2002,6.64208
mmr,2003,6.13893
mmr,2004,5.80583
mmr,2005,5.81817
mmr,2006,5.84294
mmr,2007,5.61688
mmr,2008,5.44145
mmr,2009,5.57637
mmr,2010,5.63488
mmr,2011,5.44411
mmr,2012,640.65342
mmr,2013,933.57046
mmr,2014,984.34575
mmr,2015,1162.61533
mmr,2016,1234.86952
mmr,2017,1360.35871
mmr,2018,1429.80798
mmr,2019,1518.25512
mmr,2020,1381.61917
mne,1999,0.93828
mne,2000,1.08271
mne,2001,1.11653
mne,2002,1.05756
mne,2003,0.88405
mne,2004,0.80392
mne,2005,0.8038
mne,2006,0.79643
mne,2007,0.72967
mne,2008,0.67992
mne,2009,0.71696
mne,2010,0.75431
mne,2011,0.71841
mne,2012,0.77834
mne,2013,0.75295
mne,2014,0.75273
mne,2015,0.9013
mne,2016,0.90342
mne,2017,0.88521
mne,2018,0.84677
mne,2019,0.89322
mne,2020,0.87748
mne,2021,0.84538
mng,1991,8.01167
mng,1992,35.83333
mng,1993,295.01053
mng,1994,412.72142
mng,1995,448.61263
mng,1996,548.40333
mng,1997,789.9925
mng,1998,840.82833
mng,1999,1021.8675
mng,2000,1076.66667
mng,2001,1097.6975
mng,2002,1110.31
mng,2003,1146.5425
mng,2004,1185.2975
mng,2005,1205.24667
mng,2006,1179.69917
mng,2007,1170.40083
mng,2008,1165.80417
mng,2009,1437.795
mng,2010,1357.06417
mng,2011,1265.51583
mng,2012,1357.58
mng,2013,1523.9275
mng,2014,1817.93871
mng,2015,1970.30917
mng,2016,2140.29086
mng,2017,2439.7772
mng,2018,2472.48405
mng,2019,2663.5414
mng,2020,2813.28984
mng,2021,2849.28861
mnp,2002,1
mnp,2003,1
mnp,2004,1
mnp,2005,1
mnp,2006,1
mnp,2007,1
mnp,2008,1
mnp,2009,1
mnp,2010,1
mnp,2011,1
mnp,2012,1
mnp,2013,1
mnp,2014,1
mnp,2015,1
mnp,2016,1
mnp,2017,1
mnp,2018,1
mnp,2019,1
mnp,2020,1
mnp,2021,1
moz,1960,0.02875
moz,1961,0.02875
moz,1962,0.02875
moz,1963,0.02875
moz,1964,0.02875
moz,1965,0.02875
moz,1966,0.02875
moz,1967,0.02875
moz,1968,0.02875
moz,1969,0.02875
moz,1970,0.02875
moz,1971,0.02831
moz,1972,0.02705
moz,1973,0.02452
moz,1974,0.02541
moz,1975,0.02555
moz,1976,0.03023
moz,1977,0.03041
moz,1978,0.03
moz,1979,0.03
moz,1980,0.0324
moz,1981,0.03535
moz,1982,0.03777
moz,1983,0.04018
moz,1984,0.04244
moz,1985,0.04318
moz,1986,0.04043
moz,1987,0.29073
moz,1988,0.52464
moz,1989,0.74492
moz,1990,0.92909
moz,1991,1.43447
moz,1992,2.51655
moz,1993,3.87424
moz,1994,6.03859
moz,1995,9.02433
moz,1996,11.29375
moz,1997,11.54358
moz,1998,11.87458
moz,1999,12.77511
moz,2000,15.22725
moz,2001,20.70364
moz,2002,23.67796
moz,2003,23.78227
moz,2004,22.58134
moz,2005,23.06096
moz,2006,25.40078
moz,2007,25.84034
moz,2008,24.30064
moz,2009,27.5183
moz,2010,33.9601
moz,2011,29.0676
moz,2012,28.37298
moz,2013,30.10411
moz,2014,31.35269
moz,2015,39.98247
moz,2016,63.05623
moz,2017,63.58432
moz,2018,60.32621
moz,2019,62.54833
moz,2020,69.465
moz,2021,65.465
mrt,1960,4.93699
mrt,1961,4.93699
mrt,1962,4.93699
mrt,1963,4.93699
mrt,1964,4.93699
mrt,1965,4.93699
mrt,1966,4.93699
mrt,1967,4.93699
mrt,1968,4.93699
mrt,1969,5.19416
mrt,1970,5.55419
mrt,1971,5.54263
mrt,1972,5.04053
mrt,1973,4.45777
mrt,1974,4.53333
mrt,1975,4.31042
mrt,1976,4.50222
mrt,1977,4.55871
mrt,1978,4.61625
mrt,1979,4.58925
mrt,1980,4.59141
mrt,1981,4.82958
mrt,1982,5.17692
mrt,1983,5.48117
mrt,1984,6.38033
mrt,1985,7.7085
mrt,1986,7.4375
mrt,1987,7.38783
mrt,1988,7.52608
mrt,1989,8.3051
mrt,1990,8.0609
mrt,1991,8.19458
mrt,1992,8.70267
mrt,1993,12.08058
mrt,1994,12.3575
mrt,1995,12.97683
mrt,1996,13.72217
mrt,1997,15.18533
mrt,1998,18.84758
mrt,1999,20.95142
mrt,2000,23.89233
mrt,2001,25.56292
mrt,2002,27.17392
mrt,2003,26.303
mrt,2005,26.55283
mrt,2006,26.86
mrt,2007,25.85867
mrt,2008,23.82033
mrt,2009,26.23658
mrt,2010,27.58942
mrt,2011,28.11183
mrt,2012,29.662
mrt,2013,30.06817
mrt,2014,30.2725
mrt,2015,32.46717
mrt,2016,35.23708
mrt,2017,35.79442
mrt,2018,35.6775
mrt,2019,36.69083
mrt,2020,37.18917
mus,1960,4.7619
mus,1961,4.7619
mus,1962,4.7619
mus,1963,4.7619
mus,1964,4.7619
mus,1965,4.7619
mus,1966,4.7619
mus,1967,4.82804
mus,1968,5.55555
mus,1969,5.55555
mus,1970,5.55555
mus,1971,5.48576
mus,1972,5.33853
mus,1973,5.44227
mus,1974,5.70308
mus,1975,6.0268
mus,1976,6.68152
mus,1977,6.60731
mus,1978,6.16327
mus,1979,6.30811
mus,1980,7.68429
mus,1981,8.93654
mus,1982,10.87255
mus,1983,11.7062
mus,1984,13.80033
mus,1985,15.44248
mus,1986,13.46636
mus,1987,12.87822
mus,1988,13.43773
mus,1989,15.24977
mus,1990,14.86347
mus,1991,15.65231
mus,1992,15.56321
mus,1993,17.64803
mus,1994,17.96037
mus,1995,17.38632
mus,1996,17.94807
mus,1997,21.05726
mus,1998,23.99265
mus,1999,25.18581
mus,2000,26.24956
mus,2001,29.12926
mus,2002,29.962
mus,2003,27.90148
mus,2004,27.49852
mus,2005,29.49623
mus,2006,31.70807
mus,2007,31.31366
mus,2008,28.45284
mus,2009,31.9598
mus,2010,30.7844
mus,2011,28.70595
mus,2012,30.04997
mus,2013,30.70136
mus,2014,30.62162
mus,2015,35.0567
mus,2016,35.54188
mus,2017,34.48141
mus,2018,33.93445
mus,2019,35.47352
mus,2020,39.34693
mus,2021,41.69213
mwi,1960,0.71429
mwi,1961,0.71429
mwi,1962,0.71429
mwi,1963,0.71429
mwi,1964,0.71429
mwi,1965,0.71429
mwi,1966,0.71429
mwi,1967,0.72421
mwi,1968,0.83333
mwi,1969,0.83333
mwi,1970,0.83333
mwi,1971,0.83089
mwi,1972,0.80156
mwi,1973,0.81926
mwi,1974,0.8412
mwi,1975,0.86383
mwi,1976,0.91301
mwi,1977,0.90293
mwi,1978,0.84375
mwi,1979,0.81688
mwi,1980,0.8121
mwi,1981,0.8953
mwi,1982,1.05551
mwi,1983,1.17476
mwi,1984,1.41338
mwi,1985,1.7191
mwi,1986,1.86107
mwi,1987,2.20874
mwi,1988,2.5613
mwi,1989,2.75952
mwi,1990,2.72888
mwi,1991,2.80331
mwi,1992,3.60328
mwi,1993,4.40278
mwi,1994,8.7364
mwi,1995,15.28374
mwi,1996,15.30847
mwi,1997,16.44418
mwi,1998,31.07268
mwi,1999,44.08814
mwi,2000,59.54381
mwi,2001,72.19733
mwi,2002,76.68661
mwi,2003,97.43247
mwi,2004,108.89751
mwi,2005,118.42
mwi,2006,136.0125
mwi,2007,139.9575
mwi,2008,140.52167
mwi,2009,141.16833
mwi,2010,150.48583
mwi,2011,156.51583
mwi,2012,249.10667
mwi,2013,364.40583
mwi,2014,424.89667
mwi,2015,499.60583
mwi,2016,718.005
mwi,2017,730.2725
mwi,2018,732.33333
mwi,2019,745.54067
mwi,2020,749.52749
mys,1960,3.06122
mys,1961,3.06122
mys,1962,3.06122
mys,1963,3.06122
mys,1964,3.06122
mys,1965,3.06122
mys,1966,3.06122
mys,1967,3.06122
mys,1968,3.06122
mys,1969,3.06122
mys,1970,3.06122
mys,1971,3.05226
mys,1972,2.81956
mys,1973,2.44333
mys,1974,2.40707
mys,1975,2.39378
mys,1976,2.54157
mys,1977,2.46128
mys,1978,2.31604
mys,1979,2.18844
mys,1980,2.17688
mys,1981,2.30412
mys,1982,2.33539
mys,1983,2.32125
mys,1984,2.34364
mys,1985,2.48304
mys,1986,2.58144
mys,1987,2.51964
mys,1988,2.61878
mys,1989,2.70884
mys,1990,2.70487
mys,1991,2.75007
mys,1992,2.54738
mys,1993,2.57409
mys,1994,2.62426
mys,1995,2.5044
mys,1996,2.51594
mys,1997,2.81319
mys,1998,3.92437
mys,1999,3.8
mys,2000,3.8
mys,2001,3.8
mys,2002,3.8
mys,2003,3.8
mys,2004,3.8
mys,2005,3.78709
mys,2006,3.66818
mys,2007,3.43757
mys,2008,3.33583
mys,2009,3.5245
mys,2010,3.22109
mys,2011,3.06
mys,2012,3.0888
mys,2013,3.15091
mys,2014,3.27286
mys,2015,3.9055
mys,2016,4.1483
mys,2017,4.30044
mys,2018,4.03513
mys,2019,4.14247
mys,2020,4.20348
mys,2021,4.1433
nam,1962,0.71327
nam,1963,0.71529
nam,1964,0.71726
nam,1965,0.71633
nam,1966,0.71698
nam,1967,0.71705
nam,1968,0.717
nam,1969,0.71806
nam,1970,0.71641
nam,1971,0.71305
nam,1972,0.77283
nam,1973,0.69411
nam,1974,0.67948
nam,1975,0.73951
nam,1976,0.86957
nam,1977,0.86957
nam,1978,0.86957
nam,1979,0.84202
nam,1980,0.77883
nam,1981,0.87758
nam,1982,1.08582
nam,1983,1.1141
nam,1984,1.47528
nam,1985,2.22867
nam,1986,2.28503
nam,1987,2.03603
nam,1988,2.27347
nam,1989,2.62268
nam,1990,2.58732
nam,1991,2.76132
nam,1992,2.85201
nam,1993,3.26774
nam,1994,3.5508
nam,1995,3.62709
nam,1996,4.29935
nam,1997,4.60796
nam,1998,5.52828
nam,1999,6.10948
nam,2000,6.93983
nam,2001,8.60918
nam,2002,10.54075
nam,2003,7.56475
nam,2004,6.45969
nam,2005,6.37712
nam,2006,6.76715
nam,2007,7.05439
nam,2008,8.25174
nam,2009,8.52282
nam,2010,7.33025
nam,2011,7.30002
nam,2012,8.19377
nam,2013,9.75008
nam,2014,10.84289
nam,2015,12.88192
nam,2016,14.70877
nam,2017,13.3129
nam,2018,13.23394
nam,2019,14.44869
nam,2020,16.46327
nam,2021,14.77867
ncl,1960,89.765
ncl,1961,89.765
ncl,1962,89.765
ncl,1963,89.765
ncl,1964,89.765
ncl,1965,89.765
ncl,1966,89.765
ncl,1967,89.765
ncl,1968,89.765
ncl,1969,94.44
ncl,1970,100.985
ncl,1971,100.68945
ncl,1972,91.64597
ncl,1973,81.05022
ncl,1974,87.52855
ncl,1975,77.93159
ncl,1976,86.89067
ncl,1977,89.33764
ncl,1978,82.05628
ncl,1979,77.35295
ncl,1980,76.82856
ncl,1981,98.81096
ncl,1982,119.49261
ncl,1983,138.5688
ncl,1984,158.89257
ncl,1985,163.36756
ncl,1986,125.92881
ncl,1987,109.2855
ncl,1988,108.30792
ncl,1989,116.00246
ncl,1990,99.0049
ncl,1991,102.58384
ncl,1992,96.2511
ncl,1993,102.96772
ncl,1994,100.94617
ncl,1995,90.75414
ncl,1996,93.00941
ncl,1997,106.12156
ncl,1998,107.26381
ncl,1999,111.96691
ncl,2000,129.20104
ncl,2001,133.23779
ncl,2002,126.20031
ncl,2003,105.49494
ncl,2004,95.93334
ncl,2005,95.91884
ncl,2006,95.03967
ncl,2007,87.07305
ncl,2008,81.13633
ncl,2009,85.55578
ncl,2010,90.01297
ncl,2011,85.72955
ncl,2012,92.88041
ncl,2013,89.85022
ncl,2014,89.82434
ncl,2015,107.55323
ncl,2016,107.80682
ncl,2017,105.63308
ncl,2018,101.04682
ncl,2019,106.58893
ncl,2020,104.71061
ncl,2021,100.88022
ner,1960,245.1951
ner,1961,245.2601
ner,1962,245.01385
ner,1963,245.01635
ner,1964,245.02718
ner,1965,245.06093
ner,1966,245.67844
ner,1967,246.00094
ner,1968,247.56469
ner,1969,259.96057
ner,1970,276.40314
ner,1971,275.35646
ner,1972,252.02763
ner,1973,222.88918
ner,1974,240.70467
ner,1975,214.3129
ner,1976,238.95049
ner,1977,245.67969
ner,1978,225.65586
ner,1979,212.72164
ner,1980,211.27956
ner,1981,271.73145
ner,1982,328.60625
ner,1983,381.06604
ner,1984,436.95667
ner,1985,449.26296
ner,1986,346.3059
ner,1987,300.53656
ner,1988,297.84822
ner,1989,319.0083
ner,1990,272.26479
ner,1991,282.10691
ner,1992,264.6918
ner,1993,283.16258
ner,1994,555.2047
ner,1995,499.14843
ner,1996,511.55243
ner,1997,583.66937
ner,1998,589.95177
ner,1999,615.47335
ner,2000,710.20798
ner,2001,732.39769
ner,2002,693.71323
ner,2003,579.89743
ner,2004,527.33803
ner,2005,527.25836
ner,2006,522.42562
ner,2007,478.63372
ner,2008,446.00004
ner,2009,470.29342
ner,2010,494.79426
ner,2011,471.24863
ner,2012,510.55634
ner,2013,493.89962
ner,2014,493.75733
ner,2015,591.2117
ner,2016,592.60562
ner,2017,580.65675
ner,2018,555.44646
ner,2019,585.91101
ner,2020,575.586
ner,2021,554.53068
nga,1960,0.71429
nga,1961,0.71429
nga,1962,0.71429
nga,1963,0.71429
nga,1964,0.71429
nga,1965,0.71429
nga,1966,0.71429
nga,1967,0.71429
nga,1968,0.71429
nga,1969,0.71429
nga,1970,0.71429
nga,1971,0.71286
nga,1972,0.65789
nga,1973,0.65789
nga,1974,0.63028
nga,1975,0.6155
nga,1976,0.6266
nga,1977,0.6447
nga,1978,0.63527
nga,1979,0.60401
nga,1980,0.54678
nga,1981,0.61771
nga,1982,0.67346
nga,1983,0.72441
nga,1984,0.76653
nga,1985,0.89377
nga,1986,1.75452
nga,1987,4.01604
nga,1988,4.53697
nga,1989,7.36473
nga,1990,8.03829
nga,1991,9.90949
nga,1992,17.29843
nga,1993,22.0654
nga,1994,21.996
nga,1995,21.89526
nga,1996,21.88443
nga,1997,21.88605
nga,1998,21.886
nga,1999,92.3381
nga,2000,101.69733
nga,2001,111.23125
nga,2002,120.57816
nga,2003,129.22235
nga,2004,132.88802
nga,2005,131.27433
nga,2006,128.65167
nga,2007,125.80811
nga,2008,118.56667
nga,2009,148.88
nga,2010,150.2975
nga,2011,153.8625
nga,2012,157.5
nga,2013,157.31167
nga,2014,158.55264
nga,2015,192.44033
nga,2016,253.492
nga,2017,305.79011
nga,2018,306.08369
nga,2019,306.92095
nga,2020,358.8108
nic,1960,0
nic,1961,0
nic,1962,0
nic,1963,0
nic,1964,0
nic,1965,0
nic,1966,0
nic,1967,0
nic,1968,0
nic,1969,0
nic,1970,0
nic,1971,0
nic,1972,0
nic,1973,0
nic,1974,0
nic,1975,0
nic,1976,0
nic,1977,0
nic,1978,0
nic,1979,0
nic,1980,0
nic,1981,0
nic,1982,0
nic,1983,0
nic,1984,0
nic,1985,0
nic,1986,0
nic,1987,0
nic,1988,0.00005
nic,1989,0.00313
nic,1990,0.14092
nic,1991,4.27083
nic,1992,5
nic,1993,5.62041
nic,1994,6.72288
nic,1995,7.54559
nic,1996,8.4355
nic,1997,9.44808
nic,1998,10.58192
nic,1999,11.80925
nic,2000,12.68439
nic,2001,13.37194
nic,2002,14.25133
nic,2003,15.10464
nic,2004,15.93725
nic,2005,16.73333
nic,2006,17.57
nic,2007,18.44851
nic,2008,19.3719
nic,2009,20.33948
nic,2010,21.35645
nic,2011,22.42427
nic,2012,23.54666
nic,2013,24.72276
nic,2014,25.9589
nic,2015,27.25684
nic,2016,28.62096
nic,2017,30.05094
nic,2018,31.55321
nic,2019,33.12175
nic,2020,34.34212
nic,2021,35.17102
nld,1960,3.8
nld,1961,3.65
nld,1962,3.62
nld,1963,3.62
nld,1964,3.62
nld,1965,3.62
nld,1966,3.62
nld,1967,3.62
nld,1968,3.62
nld,1969,3.62
nld,1970,3.62
nld,1971,3.51708
nld,1972,3.2095
nld,1973,2.79555
nld,1974,2.68838
nld,1975,2.52899
nld,1976,2.64394
nld,1977,2.45425
nld,1978,2.16358
nld,1979,2.00599
nld,1980,1.98812
nld,1981,2.4952
nld,1982,2.67021
nld,1983,2.85412
nld,1984,3.20868
nld,1985,3.3214
nld,1986,2.45002
nld,1987,2.0257
nld,1988,1.97658
nld,1989,2.12074
nld,1990,1.82094
nld,1991,1.86967
nld,1992,1.75847
nld,1993,1.85731
nld,1994,1.82
nld,1995,1.60568
nld,1996,1.6859
nld,1997,1.95127
nld,1998,1.98373
nld,1999,0.93828
nld,2000,1.08271
nld,2001,1.11653
nld,2002,1.05756
nld,2003,0.88405
nld,2004,0.80392
nld,2005,0.8038
nld,2006,0.79643
nld,2007,0.72967
nld,2008,0.67992
nld,2009,0.71696
nld,2010,0.75431
nld,2011,0.71841
nld,2012,0.77834
nld,2013,0.75295
nld,2014,0.75273
nld,2015,0.9013
nld,2016,0.90342
nld,2017,0.88521
nld,2018,0.84677
nld,2019,0.89328
nld,2020,0.87551
nld,2021,0.84549
nld_curacao,2011,1.79
nld_curacao,2012,1.79
nld_curacao,2013,1.79
nld_curacao,2014,1.79
nld_curacao,2015,1.79
nld_curacao,2016,1.79
nld_curacao,2017,1.79
nld_curacao,2018,1.79
nld_curacao,2019,1.79
nld_curacao,2020,1.79
nld_curacao,2021,1.79
nor,1960,7.14286
nor,1961,7.14286
nor,1962,7.14286
nor,1963,7.14286
nor,1964,7.14286
nor,1965,7.14286
nor,1966,7.14286
nor,1967,7.14286
nor,1968,7.14286
nor,1969,7.14286
nor,1970,7.14286
nor,1971,7.05591
nor,1972,6.58825
nor,1973,5.76583
nor,1974,5.53971
nor,1975,5.22694
nor,1976,5.45652
nor,1977,5.3235
nor,1978,5.24225
nor,1979,5.06407
nor,1980,4.93922
nor,1981,5.73951
nor,1982,6.45403
nor,1983,7.29637
nor,1984,8.16146
nor,1985,8.59723
nor,1986,7.39474
nor,1987,6.73745
nor,1988,6.51698
nor,1989,6.9045
nor,1990,6.25974
nor,1991,6.48294
nor,1992,6.2145
nor,1993,7.09413
nor,1994,7.05758
nor,1995,6.33516
nor,1996,6.44981
nor,1997,7.0734
nor,1998,7.5451
nor,1999,7.79917
nor,2000,8.80184
nor,2001,8.99165
nor,2002,7.98378
nor,2003,7.08022
nor,2004,6.74083
nor,2005,6.4425
nor,2006,6.41333
nor,2007,5.86167
nor,2008,5.64
nor,2009,6.28833
nor,2010,6.04417
nor,2011,5.60461
nor,2012,5.8175
nor,2013,5.875
nor,2014,6.30167
nor,2015,8.06417
nor,2016,8.4
nor,2017,8.27167
nor,2018,8.1325
nor,2019,8.8
nor,2020,9.41583
nor,2021,8.59
npl,1960,7.5
npl,1961,7.619
npl,1962,7.619
npl,1963,7.619
npl,1964,7.619
npl,1965,7.619
npl,1966,7.61725
npl,1967,8.03417
npl,1968,10.125
npl,1969,10.125
npl,1970,10.125
npl,1971,10.125
npl,1972,10.125
npl,1973,10.50017
npl,1974,10.56
npl,1975,11.00283
npl,1976,12.5
npl,1977,12.5
npl,1978,12.1105
npl,1979,12
npl,1980,12
npl,1981,12.33633
npl,1982,13.24383
npl,1983,14.54525
npl,1984,16.45942
npl,1985,18.24642
npl,1986,21.22983
npl,1987,21.81917
npl,1988,23.28925
npl,1989,27.18883
npl,1990,29.36917
npl,1991,37.255
npl,1992,42.7175
npl,1993,48.60717
npl,1994,49.39752
npl,1995,51.89033
npl,1996,56.69195
npl,1997,58.00955
npl,1998,65.97579
npl,1999,68.23937
npl,2000,71.0938
npl,2001,74.94925
npl,2002,77.87662
npl,2003,76.14145
npl,2004,73.6736
npl,2005,71.3675
npl,2006,72.75561
npl,2007,66.41503
npl,2008,69.7617
npl,2009,77.57343
npl,2010,73.26236
npl,2011,74.02
npl,2012,85.22576
npl,2013,93.08439
npl,2014,97.55484
npl,2015,102.40513
npl,2016,107.38382
npl,2017,104.51189
npl,2018,108.93013
npl,2019,112.60948
npl,2020,118.34519
npl,2021,118.13408
nru,1960,0.89286
nru,1961,0.89286
nru,1962,0.89286
nru,1963,0.89286
nru,1964,0.89286
nru,1965,0.89286
nru,1966,0.89286
nru,1967,0.89286
nru,1968,0.89286
nru,1969,0.89286
nru,1970,0.89286
nru,1971,0.88267
nru,1972,0.8387
nru,1973,0.70411
nru,1974,0.69667
nru,1975,0.76387
nru,1976,0.81828
nru,1977,0.90182
nru,1978,0.87366
nru,1979,0.89464
nru,1980,0.87824
nru,1981,0.87021
nru,1982,0.98586
nru,1983,1.11001
nru,1984,1.13952
nru,1985,1.43189
nru,1986,1.49597
nru,1987,1.42818
nru,1988,1.27991
nru,1989,1.2646
nru,1990,1.28106
nru,1991,1.28376
nru,1992,1.36165
nru,1993,1.47056
nru,1994,1.36775
nru,1995,1.34903
nru,1996,1.27786
nru,1997,1.34738
nru,1998,1.59183
nru,1999,1.54995
nru,2000,1.72483
nru,2001,1.93344
nru,2002,1.84056
nru,2003,1.54191
nru,2004,1.35975
nru,2005,1.30947
nru,2006,1.32797
nru,2007,1.19507
nru,2008,1.19218
nru,2009,1.28219
nru,2010,1.09016
nru,2011,0.96946
nru,2012,0.9658
nru,2013,1.03584
nru,2014,1.10936
nru,2015,1.33109
nru,2016,1.34521
nru,2017,1.30476
nru,2018,1.33841
nru,2019,1.43851
nru,2020,1.45309
nru,2021,1.33122
nzl,1960,0.71429
nzl,1961,0.71551
nzl,1962,0.71919
nzl,1963,0.71919
nzl,1964,0.71919
nzl,1965,0.71919
nzl,1966,0.71919
nzl,1967,0.73367
nzl,1968,0.89286
nzl,1969,0.89286
nzl,1970,0.89286
nzl,1971,0.88061
nzl,1972,0.83668
nzl,1973,0.73681
nzl,1974,0.7154
nzl,1975,0.83231
nzl,1976,1.00489
nzl,1977,1.03031
nzl,1978,0.96442
nzl,1979,0.9785
nzl,1980,1.02668
nzl,1981,1.15279
nzl,1982,1.33261
nzl,1983,1.49677
nzl,1984,1.76399
nzl,1985,2.02337
nzl,1986,1.91316
nzl,1987,1.69456
nzl,1988,1.5264
nzl,1989,1.67215
nzl,1990,1.6762
nzl,1991,1.73351
nzl,1992,1.86179
nzl,1993,1.85051
nzl,1994,1.68652
nzl,1995,1.52388
nzl,1996,1.45485
nzl,1997,1.51242
nzl,1998,1.86825
nzl,1999,1.88961
nzl,2000,2.20115
nzl,2001,2.37875
nzl,2002,2.16219
nzl,2003,1.7221
nzl,2004,1.50868
nzl,2005,1.42027
nzl,2006,1.54206
nzl,2007,1.36068
nzl,2008,1.42273
nzl,2009,1.60088
nzl,2010,1.38783
nzl,2011,1.26581
nzl,2012,1.23428
nzl,2013,1.21941
nzl,2014,1.20543
nzl,2015,1.43397
nzl,2016,1.43653
nzl,2017,1.40741
nzl,2018,1.44526
nzl,2019,1.51788
nzl,2020,1.54206
nzl,2021,1.4138
omn,1960,0.35714
omn,1961,0.35714
omn,1962,0.35714
omn,1963,0.35714
omn,1964,0.35714
omn,1965,0.35714
omn,1966,0.35714
omn,1967,0.3621
omn,1968,0.41667
omn,1969,0.41667
omn,1970,0.41667
omn,1971,0.41545
omn,1972,0.38377
omn,1973,0.35068
omn,1974,0.3454
omn,1975,0.3454
omn,1976,0.3454
omn,1977,0.3454
omn,1978,0.3454
omn,1979,0.3454
omn,1980,0.3454
omn,1981,0.3454
omn,1982,0.3454
omn,1983,0.3454
omn,1984,0.3454
omn,1985,0.3454
omn,1986,0.38198
omn,1987,0.3845
omn,1988,0.3845
omn,1989,0.3845
omn,1990,0.3845
omn,1991,0.3845
omn,1992,0.3845
omn,1993,0.3845
omn,1994,0.3845
omn,1995,0.3845
omn,1996,0.3845
omn,1997,0.3845
omn,1998,0.3845
omn,1999,0.3845
omn,2000,0.3845
omn,2001,0.3845
omn,2002,0.3845
omn,2003,0.3845
omn,2004,0.3845
omn,2005,0.3845
omn,2006,0.3845
omn,2007,0.3845
omn,2008,0.3845
omn,2009,0.3845
omn,2010,0.3845
omn,2011,0.3845
omn,2012,0.3845
omn,2013,0.3845
omn,2014,0.3845
omn,2015,0.3845
omn,2016,0.3845
omn,2017,0.3845
omn,2018,0.3845
omn,2019,0.3845
omn,2020,0.3845
omn,2021,0.3845
pak,1960,4.7619
pak,1961,4.7619
pak,1962,4.7619
pak,1963,4.7619
pak,1964,4.7619
pak,1965,4.7619
pak,1966,4.7619
pak,1967,4.7619
pak,1968,4.7619
pak,1969,4.7619
pak,1970,4.7619
pak,1971,4.7619
pak,1972,8.68138
pak,1973,9.99425
pak,1974,9.9
pak,1975,9.9
pak,1976,9.9
pak,1977,9.9
pak,1978,9.9
pak,1979,9.9
pak,1980,9.9
pak,1981,9.9
pak,1982,11.84747
pak,1983,13.11697
pak,1984,14.04633
pak,1985,15.92839
pak,1986,16.64751
pak,1987,17.3988
pak,1988,18.00329
pak,1989,20.54149
pak,1990,21.70737
pak,1991,23.80077
pak,1992,25.08279
pak,1993,28.10718
pak,1994,30.56659
pak,1995,31.64268
pak,1996,36.07868
pak,1997,41.11153
pak,1998,45.04667
pak,1999,49.50069
pak,2000,53.64819
pak,2001,61.92716
pak,2002,59.72378
pak,2003,57.752
pak,2004,58.25786
pak,2005,59.51447
pak,2006,60.27134
pak,2007,60.73852
pak,2008,70.40803
pak,2009,81.71289
pak,2010,85.19382
pak,2011,86.34338
pak,2012,93.3952
pak,2013,101.6289
pak,2014,101.10009
pak,2015,102.76927
pak,2016,104.76912
pak,2017,105.45516
pak,2018,121.82407
pak,2019,150.03625
pak,2020,161.83848
pak,2021,162.90625
pan,1960,1
pan,1961,1
pan,1962,1
pan,1963,1
pan,1964,1
pan,1965,1
pan,1966,1
pan,1967,1
pan,1968,1
pan,1969,1
pan,1970,1
pan,1971,1
pan,1972,1
pan,1973,1
pan,1974,1
pan,1975,1
pan,1976,1
pan,1977,1
pan,1978,1
pan,1979,1
pan,1980,1
pan,1981,1
pan,1982,1
pan,1983,1
pan,1984,1
pan,1985,1
pan,1986,1
pan,1987,1
pan,1988,1
pan,1989,1
pan,1990,1
