geo,time,eg_imp_cons_zs
sen,2003,50.74401
sen,2004,54.07809
sen,2005,54.65274
sen,2006,54.37489
sen,2007,53.28084
sen,2008,53.14788
sen,2009,44.11558
sen,2010,45.52249
sen,2011,46.65602
sen,2012,44.90764
sen,2013,51.17339
sen,2014,52.69249
sgp,1971,100
sgp,1972,100
sgp,1973,100
sgp,1974,100
sgp,1975,100
sgp,1976,100
sgp,1977,100
sgp,1978,100
sgp,1979,100
sgp,1980,100
sgp,1981,100
sgp,1982,100
sgp,1983,100
sgp,1984,100
sgp,1985,100
sgp,1986,99.02498
sgp,1987,99.08381
sgp,1988,99.17366
sgp,1989,99.17412
sgp,1990,99.39173
sgp,1991,98.4537
sgp,1992,98.63728
sgp,1993,98.88894
sgp,1994,99.08539
sgp,1995,98.92797
sgp,1996,98.97307
sgp,1997,99.08531
sgp,1998,98.988
sgp,1999,98.88757
sgp,2000,98.91781
sgp,2001,98.16821
sgp,2002,98.15623
sgp,2003,98.40425
sgp,2004,98.71374
sgp,2005,98.1722
sgp,2006,98.30237
sgp,2007,98.1287
sgp,2008,98.24676
sgp,2009,97.93284
sgp,2010,97.68803
sgp,2011,97.70144
sgp,2012,97.609
sgp,2013,97.55517
sgp,2014,97.682
slv,1971,28.37419
slv,1972,30.90165
slv,1973,32.74001
slv,1974,31.20848
slv,1975,30.95927
slv,1976,27.18284
slv,1977,27.05692
slv,1978,26.57063
slv,1979,26.12581
slv,1980,24.07757
slv,1981,21.09116
slv,1982,19.9698
slv,1983,20.78794
slv,1984,20.84645
slv,1985,23.48097
slv,1986,27.58026
slv,1987,29.26883
slv,1988,30.83009
slv,1989,31.99122
slv,1990,31.44313
slv,1991,36.72355
slv,1992,38.29873
slv,1993,41.86289
slv,1994,44.5049
slv,1995,46.67374
slv,1996,43.22786
slv,1997,47.90812
slv,1998,49.39251
slv,1999,47.19245
slv,2000,46.59564
slv,2001,44.97847
slv,2002,45.14554
slv,2003,45.80839
slv,2004,45.43502
slv,2005,44.79309
slv,2006,44.45007
slv,2007,47.88762
slv,2008,44.60423
slv,2009,47.49196
slv,2010,46.62823
slv,2011,47.61021
slv,2012,48.63734
slv,2013,48.31083
slv,2014,49.23547
srb,1990,30.16373
srb,1991,25.9484
srb,1992,20.0762
srb,1993,9.96332
srb,1994,9.33293
srb,1995,10.07897
srb,1996,24.24366
srb,1997,26.38213
srb,1998,23.98811
srb,1999,13.65521
srb,2000,13.49924
srb,2001,22.86989
srb,2002,25.83369
srb,2003,28.17771
srb,2004,33.22641
srb,2005,35.96809
srb,2006,38.04555
srb,2007,36.54507
srb,2008,36.13514
srb,2009,32.72709
srb,2010,32.39999
srb,2011,30.98487
srb,2012,25.78257
srb,2013,23.67934
srb,2014,28.78147
ssd,2012,-174.97488
ssd,2013,-672.39504
ssd,2014,-1058.12002
sur,2000,-17.19583
sur,2001,-16.10142
sur,2002,-56.47376
sur,2003,-39.26341
sur,2004,-21.75405
sur,2005,-10.35275
sur,2006,-29.15437
sur,2007,-53.9517
sur,2008,-59.14214
sur,2009,-57.629
sur,2010,-29.8089
sur,2011,-36.39191
sur,2012,-25.24525
sur,2013,-39.86649
sur,2014,-43.75984
svk,1971,81.13442
svk,1972,82.085
svk,1973,83.40804
svk,1974,84.05851
svk,1975,84.53933
svk,1976,85.42604
svk,1977,86.31642
svk,1978,86.31596
svk,1979,85.22461
svk,1980,82.52912
svk,1981,81.70072
svk,1982,80.30081
svk,1983,80.04039
svk,1984,79.94044
svk,1985,77.411
svk,1986,75.06276
svk,1987,75.41771
svk,1988,75.41235
svk,1989,74.82812
svk,1990,75.22384
svk,1991,74.74993
svk,1992,75.22639
svk,1993,71.91174
svk,1994,68.58547
svk,1995,71.62776
svk,1996,72.4606
svk,1997,72.66282
svk,1998,71.55901
svk,1999,68.77038
svk,2000,64.34489
svk,2001,64.04767
svk,2002,63.58698
svk,2003,64.6438
svk,2004,64.8452
svk,2005,64.89823
svk,2006,64.48961
svk,2007,66.52838
svk,2008,64.95602
svk,2009,64.52556
svk,2010,65.18453
svk,2011,63.01529
svk,2012,61.29148
svk,2013,60.6799
svk,2014,58.82671
svk,2015,60.65114
svn,1990,46.25815
svn,1991,44.13296
svn,1992,42.8588
svn,1993,48.76503
svn,1994,48.55382
svn,1995,51.08235
svn,1996,54.51949
svn,1997,54.39661
svn,1998,52.75726
svn,1999,55.39479
svn,2000,51.69706
svn,2001,53.08924
svn,2002,51.13536
svn,2003,52.75679
svn,2004,51.48687
svn,2005,51.90705
svn,2006,52.9915
svn,2007,52.73851
svn,2008,52.64853
svn,2009,47.76697
svn,2010,48.20691
svn,2011,47.40094
svn,2012,48.97976
svn,2013,47.28521
svn,2014,44.49892
svn,2015,48.54315
swe,1960,72.85794
swe,1961,71.22415
swe,1962,72.03824
swe,1963,74.37399
swe,1964,74.12239
swe,1965,74.55132
swe,1966,76.79965
swe,1967,75.74002
swe,1968,78.30702
swe,1969,81.18102
swe,1970,82.75708
swe,1971,79.50665
swe,1972,78.53456
swe,1973,76.18132
swe,1974,75.52847
swe,1975,70.02815
swe,1976,70.6911
swe,1977,68.40647
swe,1978,64.14992
swe,1979,66.14525
swe,1980,60.16206
swe,1981,54.58659
swe,1982,52.9722
swe,1983,49.29255
swe,1984,44.14468
swe,1985,43.12546
swe,1986,40.92473
swe,1987,39.24031
swe,1988,39.57182
swe,1989,39.00105
swe,1990,37.10664
swe,1991,35.45745
swe,1992,36.66767
swe,1993,36.96
swe,1994,37.10881
swe,1995,36.74289
swe,1996,37.91432
swe,1997,35.33219
swe,1998,33.44056
swe,1999,33.71616
swe,2000,35.82081
swe,2001,32.90849
swe,2002,38.53409
swe,2003,38.90571
swe,2004,34.71302
swe,2005,32.76097
swe,2006,34.61093
swe,2007,32.91255
swe,2008,32.99945
swe,2009,33.16743
swe,2010,34.99594
swe,2011,33.18938
swe,2012,27.86714
swe,2013,28.99982
swe,2014,28.27119
swe,2015,24.65208
syr,1971,-123.5025
syr,1972,-197.64826
syr,1973,-170.5891
syr,1974,-144.8604
syr,1975,-216.96915
syr,1976,-195.4549
syr,1977,-143.0159
syr,1978,-142.16039
syr,1979,-64.66537
syr,1980,-112.78938
syr,1981,-83.89891
syr,1982,-46.14204
syr,1983,-32.36605
syr,1984,-16.72504
syr,1985,-23.87527
syr,1986,-23.27846
syr,1987,-45.14261
syr,1988,-64.3279
syr,1989,-104.89096
syr,1990,-113.26237
syr,1991,-133.13093
syr,1992,-154.27543
syr,1993,-162.11566
syr,1994,-171.98067
syr,1995,-173.41419
syr,1996,-152.32879
syr,1997,-138.02585
syr,1998,-120.03666
syr,1999,-121.35141
syr,2000,-111.72748
syr,2001,-116.91865
syr,2002,-125.16888
syr,2003,-119.44363
syr,2004,-62.23389
syr,2005,-27.00838
syr,2006,-16.3186
syr,2007,-6.23814
syr,2008,-4.27295
syr,2009,-12.47439
syr,2010,-27.74548
syr,2011,-26.15209
syr,2012,5.4556
syr,2013,37.7286
syr,2014,47.83374
tgo,1971,15.4922
tgo,1972,15.78906
tgo,1973,13.89243
tgo,1974,12.65002
tgo,1975,14.11258
tgo,1976,12.21651
tgo,1977,14.58043
tgo,1978,14.72856
tgo,1979,17.21462
tgo,1980,15.44929
tgo,1981,14.75847
tgo,1982,16.49425
tgo,1983,12.27915
tgo,1984,12.76093
tgo,1985,11.45067
tgo,1986,16.17481
tgo,1987,16.63526
tgo,1988,15.86911
tgo,1989,15.71896
tgo,1990,16.54531
tgo,1991,13.89895
tgo,1992,11.07172
tgo,1993,6.52973
tgo,1994,13.89571
tgo,1995,13.35791
tgo,1996,19.00745
tgo,1997,14.43506
tgo,1998,16.03564
tgo,1999,18.61508
tgo,2000,16.39471
tgo,2001,14.32731
tgo,2002,15.09809
tgo,2003,17.54854
tgo,2004,16.54545
tgo,2005,15.65069
tgo,2006,13.85431
tgo,2007,14.58853
tgo,2008,16.53
tgo,2009,26.10268
tgo,2010,23.98471
tgo,2011,22.25041
tgo,2012,19.85893
tgo,2013,19.89244
tgo,2014,19.97162
tha,1971,42.34297
tha,1972,44.54878
tha,1973,47.69706
tha,1974,44.94845
tha,1975,41.67551
tha,1976,43.68648
tha,1977,45.05743
tha,1978,48.19216
tha,1979,46.769
tha,1980,49.17542
tha,1981,45.62145
tha,1982,39.87597
tha,1983,45.79626
tha,1984,42.39023
tha,1985,33.09825
tha,1986,32.6172
tha,1987,32.40959
tha,1988,34.38788
tha,1989,33.5594
tha,1990,36.63994
tha,1991,34.96771
tha,1992,36.4207
tha,1993,41.00052
tha,1994,44.03397
tha,1995,46.39716
tha,1996,46.34582
tha,1997,43.23914
tha,1998,39.9801
tha,1999,41.16141
tha,2000,39.20248
tha,2001,42.03173
tha,2002,44.1123
tha,2003,44.65323
tha,2004,46.76141
tha,2005,44.25738
tha,2006,43.20148
tha,2007,42.5214
tha,2008,39.40749
tha,2009,39.99809
tha,2010,40.10678
tha,2011,41.65368
tha,2012,40.21453
tha,2013,42.47318
tha,2014,41.56815
tjk,1990,61.83554
tjk,1991,63.83724
tjk,1992,60.04636
tjk,1993,47.54952
tjk,1994,38.20818
tjk,1995,40.27578
tjk,1996,37.29914
tjk,1997,41.88182
tjk,1998,43.62204
tjk,1999,38.23733
tjk,2000,41.15128
tjk,2001,39.25067
tjk,2002,36.01849
tjk,2003,32.36318
tjk,2004,36.3776
tjk,2005,33.93342
tjk,2006,37.03621
tjk,2007,38.42349
tjk,2008,39.51319
tjk,2009,29.79061
tjk,2010,29.12213
tjk,2011,29.50342
tjk,2012,28.73741
tjk,2013,33.71686
tjk,2014,36.2455
tkm,1990,-316.75586
tkm,1991,-387.62563
tkm,1992,-370.2233
tkm,1993,-447.08602
tkm,1994,-146.91362
tkm,1995,-139.82557
tkm,1996,-174.68888
tkm,1997,-65.32274
tkm,1998,-44.61993
tkm,1999,-77.54138
tkm,2000,-208.93326
tkm,2001,-230.24279
tkm,2002,-236.56388
tkm,2003,-234.03486
tkm,2004,-217.55183
tkm,2005,-221.25662
tkm,2006,-208.5946
tkm,2007,-195.05844
tkm,2008,-200.67089
tkm,2009,-106.76224
tkm,2010,-108.27112
tkm,2011,-164.21177
tkm,2012,-166.23257
tkm,2013,-191.91849
tkm,2014,-191.51134
tto,1971,-209.61392
tto,1972,-226.40008
tto,1973,-278.21145
tto,1974,-307.06341
tto,1975,-425.67448
tto,1976,-374.45401
tto,1977,-355.79707
tto,1978,-289.6035
tto,1979,-256.99279
tto,1980,-243.70695
tto,1981,-200.99682
tto,1982,-198.25126
tto,1983,-170.17304
tto,1984,-158.94292
tto,1985,-152.08991
tto,1986,-136.01777
tto,1987,-140.23011
tto,1988,-126.62879
tto,1989,-131.62991
tto,1990,-110.93202
tto,1991,-105.80312
tto,1992,-89.12776
tto,1993,-85.12018
tto,1994,-95.1347
tto,1995,-98.24958
tto,1996,-77.61979
tto,1997,-87.8097
tto,1998,-74.4835
tto,1999,-73.19825
tto,2000,-93.49304
tto,2001,-79.00511
tto,2002,-92.6542
tto,2003,-125.40679
tto,2004,-129.46909
tto,2005,-116.66297
tto,2006,-125.69511
tto,2007,-115.85667
tto,2008,-120.20968
tto,2009,-121.2244
tto,2010,-112.02978
tto,2011,-104.81812
tto,2012,-106.86219
tto,2013,-103.54537
tto,2014,-102.66274
tun,1971,-181.01494
tun,1972,-151.00773
tun,1973,-140.75174
tun,1974,-133.15643
tun,1975,-148.54197
tun,1976,-93.72901
tun,1977,-103.75784
tun,1978,-111.86737
tun,1979,-117.30464
tun,1980,-104.17942
tun,1981,-92.09798
tun,1982,-88.39274
tun,1983,-76.93429
tun,1984,-65.98723
tun,1985,-57.3977
tun,1986,-55.26178
tun,1987,-46.83078
tun,1988,-38.42373
tun,1989,-40.07678
tun,1990,-15.78403
tun,1991,-29.85324
tun,1992,-21.21436
tun,1993,-8.09035
tun,1994,4.58958
tun,1995,8.17622
tun,1996,2.62242
tun,1997,-1.54274
tun,1998,0.58001
tun,1999,4.51294
tun,2000,9.19655
tun,2001,13.94573
tun,2002,14.18196
tun,2003,19.62579
tun,2004,19.5904
tun,2005,19.64087
tun,2006,24.22372
tun,2007,12.58275
tun,2008,19.8895
tun,2009,16.02104
tun,2010,18.97071
tun,2011,22.19539
tun,2012,26.16245
tun,2013,29.9223
tun,2014,36.19587
tur,1960,12.33565
tur,1961,12.5867
tur,1962,17.94188
tur,1963,18.0262
tur,1964,19.24357
tur,1965,18.82009
tur,1966,19.3506
tur,1967,16.2567
tur,1968,18.08827
tur,1969,19.43591
tur,1970,23.18499
tur,1971,29.34285
tur,1972,31.50444
tur,1973,36.25547
tur,1974,36.96602
tur,1975,39.22072
tur,1976,42.95357
tur,1977,46.93419
tur,1978,44.61184
tur,1979,42.42306
tur,1980,45.50803
tur,1981,43.0369
tur,1982,43.72848
tur,1983,45.95051
tur,1984,45.43183
tur,1985,44.4064
tur,1986,44.48884
tur,1987,46.72261
tur,1988,47.56225
tur,1989,47.78982
tur,1990,51.03172
tur,1991,50.68456
tur,1992,50.85865
tur,1993,53.99163
tur,1994,53.21012
tur,1995,56.98771
tur,1996,59.47236
tur,1997,60.29026
tur,1998,59.48222
tur,1999,60.98039
tur,2000,65.95818
tur,2001,65.23943
tur,2002,67.51048
tur,2003,69.71013
tur,2004,70.13259
tur,2005,71.58227
tur,2006,71.71294
tur,2007,72.7255
tur,2008,70.64201
tur,2009,69.03588
tur,2010,69.62477
tur,2011,71.60758
tur,2012,74.01712
tur,2013,73.06536
tur,2014,74.20811
tur,2015,75.20788
tza,1971,9.29424
tza,1972,9.95711
tza,1973,10.17919
tza,1974,9.31304
tza,1975,8.44205
tza,1976,9.06025
tza,1977,8.61054
tza,1978,8.961
tza,1979,8.96012
tza,1980,8.97168
tza,1981,8.38017
tza,1982,7.84297
tza,1983,7.70059
tza,1984,7.47483
tza,1985,7.29535
tza,1986,7.58208
tza,1987,7.2621
tza,1988,6.91451
tza,1989,6.84252
tza,1990,6.87753
tza,1991,6.72726
tza,1992,6.07734
tza,1993,6.38029
tza,1994,6.296
tza,1995,8.71573
tza,1996,8.00148
tza,1997,7.56583
tza,1998,6.3932
tza,1999,5.21504
tza,2000,5.73075
tza,2001,6.01953
tza,2002,6.62598
tza,2003,6.79867
tza,2004,8.36216
tza,2005,8.04303
tza,2006,8.09406
tza,2007,7.38518
tza,2008,7.37098
tza,2009,6.55343
tza,2010,7.52276
tza,2011,9.12431
tza,2012,11.21533
tza,2013,11.28757
tza,2014,10.72806
ukr,1990,46.1185
ukr,1991,52.99344
ukr,1992,49.12531
ukr,1993,48.41989
ukr,1994,47.26506
ukr,1995,50.14524
ukr,1996,50.88622
ukr,1997,47.91456
ukr,1998,45.04165
ukr,1999,44.06691
ukr,2000,42.87027
ukr,2001,43.08999
ukr,2002,43.40373
ukr,2003,45.04856
ukr,2004,44.24368
ukr,2005,43.32932
ukr,2006,39.55793
ukr,2007,39.00447
ukr,2008,37.33165
ukr,2009,30.57883
ukr,2010,40.40606
ukr,2011,32.30894
ukr,2012,30.29625
ukr,2013,25.66986
ukr,2014,27.20851
ury,1971,78.49821
ury,1972,80.00179
ury,1973,77.46517
ury,1974,77.67964
ury,1975,78.70248
ury,1976,78.35713
ury,1977,76.61971
ury,1978,76.60936
ury,1979,79.1667
ury,1980,71.01303
ury,1981,67.08952
ury,1982,59.79662
ury,1983,46.71494
ury,1984,43.76579
ury,1985,44.22124
ury,1986,40.10346
ury,1987,43.43803
ury,1988,56.41
ury,1989,62.67996
ury,1990,48.9741
ury,1991,55.39811
ury,1992,53.27303
ury,1993,52.61758
ury,1994,50.97672
ury,1995,60.60124
ury,1996,65.42976
ury,1997,63.74326
ury,1998,58.39397
ury,1999,71.56835
ury,2000,66.75754
ury,2001,55.37236
ury,2002,51.24543
ury,2003,53.89175
ury,2004,70.28509
ury,2005,65.51292
ury,2006,75.33855
ury,2007,61.28845
ury,2008,66.65726
ury,2009,63.20288
ury,2010,49.24538
ury,2011,56.93543
ury,2012,59.70198
ury,2013,52.56153
ury,2014,44.4335
usa,1960,5.34082
usa,1961,5.57886
usa,1962,5.82595
usa,1963,6.23888
usa,1964,6.50364
usa,1965,7.22058
usa,1966,7.15792
usa,1967,4.2528
usa,1968,5.54405
usa,1969,7.70934
usa,1970,6.52161
usa,1971,9.51537
usa,1972,12.13181
usa,1973,15.8218
usa,1974,15.55117
usa,1975,14.87125
usa,1976,19.69442
usa,1977,20.80851
usa,1978,21.92356
usa,1979,18.57411
usa,1980,13.93137
usa,1981,11.80135
usa,1982,9.04866
usa,1983,12.77058
usa,1984,9.51354
usa,1985,11.53719
usa,1986,12.04865
usa,1987,13.85498
usa,1988,15.66895
usa,1989,16.9955
usa,1990,13.70963
usa,1991,14.94271
usa,1992,16.33853
usa,1993,20.28709
usa,1994,18.796
usa,1995,19.74085
usa,1996,20.58353
usa,1997,21.50982
usa,1998,21.56989
usa,1999,24.45741
usa,2000,26.65942
usa,2001,24.30054
usa,2002,26.60413
usa,2003,27.72618
usa,2004,28.69557
usa,2005,29.65918
usa,2006,27.97212
usa,2007,28.58561
usa,2008,25.26407
usa,2009,22.12498
usa,2010,22.2092
usa,2011,18.55498
usa,2012,15.69173
usa,2013,13.94343
usa,2014,9.21447
usa,2015,7.30874
uzb,1990,16.65466
uzb,1991,17.56197
uzb,1992,9.95464
uzb,1993,8.87202
uzb,1994,0.82178
uzb,1995,-14.09878
uzb,1996,-11.32084
uzb,1997,-14.38674
uzb,1998,-9.13962
uzb,1999,-7.51178
uzb,2000,-8.28932
uzb,2001,-8.73203
uzb,2002,-5.7427
uzb,2003,-9.70603
uzb,2004,-14.33227
uzb,2005,-20.06919
uzb,2006,-21.87617
uzb,2007,-25.48198
uzb,2008,-24.89782
uzb,2009,-28.4709
uzb,2010,-27.5928
uzb,2011,-21.03631
uzb,2012,-17.49612
uzb,2013,-26.16486
ven,1971,-1066.78194
ven,1972,-1002.35495
ven,1973,-955.40111
ven,1974,-695.81872
ven,1975,-519.52805
ven,1976,-489.29504
ven,1977,-443.01205
ven,1978,-387.47438
ven,1979,-415.5114
ven,1980,-320.76354
ven,1981,-282.24021
ven,1982,-252.22125
ven,1983,-212.56289
ven,1984,-226.45898
ven,1985,-208.82103
ven,1986,-215.23863
ven,1987,-220.49223
ven,1988,-245.61037
ven,1989,-240.22943
ven,1990,-265.83634
ven,1991,-288.14044
ven,1992,-249.53552
ven,1993,-296.14673
ven,1994,-256.24259
ven,1995,-310.86722
ven,1996,-334.90331
ven,1997,-361.04216
ven,1998,-333.06746
ven,1999,-313.58491
ven,2000,-321.07209
ven,2001,-299.87053
ven,2002,-253.32925
ven,2003,-238.0317
ven,2004,-287.02959
ven,2005,-296.28043
ven,2006,-260.94561
ven,2007,-242.73917
ven,2008,-209.08444
ven,2009,-207.29314
ven,2010,-173.39406
ven,2011,-196.00751
ven,2012,-166.05224
ven,2013,-178.77487
vnm,1971,24.48129
vnm,1972,27.99107
vnm,1973,25.73004
vnm,1974,14.89833
vnm,1975,13.52582
vnm,1976,0.11909
vnm,1977,-0.40777
vnm,1978,1.2222
vnm,1979,4.85845
vnm,1980,8.40634
vnm,1981,5.08392
vnm,1982,6.05644
vnm,1983,7.66902
vnm,1984,11.97655
vnm,1985,9.74769
vnm,1986,10.56384
vnm,1987,13.22471
vnm,1988,9.25443
vnm,1989,2.86817
vnm,1990,-2.31506
vnm,1991,-11.54721
vnm,1992,-16.42301
vnm,1993,-17.11824
vnm,1994,-17.26985
vnm,1995,-20.77378
vnm,1996,-24.16874
vnm,1997,-26.39934
vnm,1998,-31.06234
vnm,1999,-36.32535
vnm,2000,-38.91604
vnm,2001,-36.33352
vnm,2002,-33.31726
vnm,2003,-30.31637
vnm,2004,-47.75277
vnm,2005,-47.2893
vnm,2006,-46.52333
vnm,2007,-38.83981
vnm,2008,-26.45172
vnm,2009,-25.23504
vnm,2010,-12.69036
vnm,2011,-15.9656
vnm,2012,-15.73433
vnm,2013,-15.10587
yem,1971,93.37481
yem,1972,91.30181
yem,1973,94.83353
yem,1974,93.54667
yem,1975,92.32763
yem,1976,93.52536
yem,1977,93.86516
yem,1978,94.04154
yem,1979,93.99477
yem,1980,95.26844
yem,1981,95.08704
yem,1982,95.72923
yem,1983,95.88004
yem,1984,95.98643
yem,1985,96.0413
yem,1986,77.33243
yem,1987,54.92752
yem,1988,-238.51337
yem,1989,-271.48154
yem,1990,-273.35031
yem,1991,-237.41601
yem,1992,-167.27756
yem,1993,-278.81172
yem,1994,-461.30993
yem,1995,-405.84854
yem,1996,-400.57538
yem,1997,-393.18671
yem,1998,-370.22399
yem,1999,-341.59374
yem,2000,-364.10084
yem,2001,-319.81742
yem,2002,-335.87781
yem,2003,-286.65081
yem,2004,-233.63866
yem,2005,-210.3988
yem,2006,-165.62924
yem,2007,-139.34333
yem,2008,-103.80788
yem,2009,-87.47607
yem,2010,-144.77025
yem,2011,-178.43297
yem,2012,-148.58988
yem,2013,-120.62967
zaf,1971,16.85114
zaf,1972,17.85902
zaf,1973,17.93889
zaf,1974,16.11897
zaf,1975,16.22431
zaf,1976,12.18883
zaf,1977,5.14552
zaf,1978,2.58924
zaf,1979,-6.90437
zaf,1980,-11.91022
zaf,1981,-12.52779
zaf,1982,-11.47536
zaf,1983,-14.43914
zaf,1984,-19.20988
zaf,1985,-26.76735
zaf,1986,-25.18587
zaf,1987,-20.45959
zaf,1988,-20.46949
zaf,1989,-23.3441
zaf,1990,-25.92306
zaf,1991,-23.10965
zaf,1992,-29.86342
zaf,1993,-29.54125
zaf,1994,-30.67542
zaf,1995,-30.16515
zaf,1996,-27.5807
zaf,1997,-31.92549
zaf,1998,-34.30133
zaf,1999,-32.7115
zaf,2000,-33.54984
zaf,2001,-29.24336
zaf,2002,-30.70735
zaf,2003,-30.37522
zaf,2004,-22.69248
zaf,2005,-23.14123
zaf,2006,-23.71789
zaf,2007,-16.55627
zaf,2008,-10.2857
zaf,2009,-11.49212
zaf,2010,-15.65048
zaf,2011,-15.50467
zaf,2012,-19.04595
zaf,2013,-18.58889
zaf,2014,-14.48355
zmb,1971,25.16159
zmb,1972,20.55766
zmb,1973,23.1962
zmb,1974,20.50025
zmb,1975,13.37643
zmb,1976,18.71665
zmb,1977,13.10098
zmb,1978,13.39225
zmb,1979,11.72178
zmb,1980,12.12927
zmb,1981,10.5944
zmb,1982,8.53539
zmb,1983,10.4621
zmb,1984,9.18291
zmb,1985,8.09907
zmb,1986,7.37292
zmb,1987,10.87145
zmb,1988,12.19658
zmb,1989,14.06782
zmb,1990,9.37377
zmb,1991,8.63075
zmb,1992,11.04048
zmb,1993,7.71315
zmb,1994,8.23774
zmb,1995,8.17495
zmb,1996,7.4093
zmb,1997,8.89384
zmb,1998,7.3173
zmb,1999,4.40058
zmb,2000,3.83701
zmb,2001,4.34015
zmb,2002,5.35016
zmb,2003,6.12628
zmb,2004,7.34848
zmb,2005,7.45697
zmb,2006,6.97571
zmb,2007,4.96231
zmb,2008,5.88989
zmb,2009,5.00886
zmb,2010,4.77379
zmb,2011,6.38941
zmb,2012,6.77747
zmb,2013,8.29294
zwe,1971,6.18439
zwe,1972,9.33864
zwe,1973,9.9647
zwe,1974,8.33343
zwe,1975,9.43953
zwe,1976,8.15698
zwe,1977,7.37048
zwe,1978,7.17047
zwe,1979,6.52213
zwe,1980,10.77488
zwe,1981,13.66282
zwe,1982,12.07582
zwe,1983,12.53453
zwe,1984,11.98315
zwe,1985,13.0901
zwe,1986,12.96766
zwe,1987,10.65971
zwe,1988,10.17554
zwe,1989,9.62431
zwe,1990,8.04123
zwe,1991,8.89678
zwe,1992,11.30576
zwe,1993,11.43864
zwe,1994,12.4548
zwe,1995,14.84134
zwe,1996,15.75999
zwe,1997,16.94765
zwe,1998,16.96086
zwe,1999,17.64416
zwe,2000,12.5059
zwe,2001,11.21329
zwe,2002,10.6749
zwe,2003,9.10914
zwe,2004,7.26923
zwe,2005,8.68276
zwe,2006,8.42899
zwe,2007,6.69933
zwe,2008,4.17376
zwe,2009,3.82216
zwe,2010,4.59117
zwe,2011,10.64638
zwe,2012,13.31143
zwe,2013,15.30901
