geo,time,eg_elc_fosl_zs
swe,2003,6.45299
swe,2004,2.98273
swe,2005,2.12736
swe,2006,2.64366
swe,2007,2.18447
swe,2008,2.06479
swe,2009,2.31911
swe,2010,4.43082
swe,2011,2.52905
swe,2012,1.52551
swe,2013,1.54479
swe,2014,1.03937
swe,2015,1.08503
syr,1971,96.20818
syr,1972,95.89676
syr,1973,98.80534
syr,1974,80.42705
syr,1975,62.33049
syr,1976,40.57971
syr,1977,19.52663
syr,1978,27.02891
syr,1979,32.16965
syr,1980,35.32828
syr,1981,43.48288
syr,1982,51.03425
syr,1983,60.62395
syr,1984,54.51436
syr,1985,57.68549
syr,1986,63.98892
syr,1987,64.20078
syr,1988,70.70938
syr,1989,73.48637
syr,1990,76.50504
syr,1991,77.96207
syr,1992,78.98424
syr,1993,79.45878
syr,1994,83.19062
syr,1995,84.89771
syr,1996,86.09672
syr,1997,86.67487
syr,1998,87.23947
syr,1999,88.08011
syr,2000,87.18721
syr,2001,87.2342
syr,2002,91.25049
syr,2003,90.66129
syr,2004,86.98444
syr,2005,87.61987
syr,2006,89.41877
syr,2007,90.99943
syr,2008,93.00636
syr,2009,95.69133
syr,2010,94.41536
syr,2011,92.15719
syr,2012,90.77199
syr,2013,87.96824
syr,2014,88.89258
syr,2015,97.69029
tgo,1971,50.3268
tgo,1972,62.25166
tgo,1973,62.37624
tgo,1974,42.85714
tgo,1975,30.14706
tgo,1976,36.13445
tgo,1977,26.92308
tgo,1978,27.54237
tgo,1979,64.15094
tgo,1980,25.4902
tgo,1981,28.30189
tgo,1982,26.92308
tgo,1983,65.45455
tgo,1984,74.32432
tgo,1985,31.53153
tgo,1986,28.97196
tgo,1987,31.53153
tgo,1988,36.13445
tgo,1989,25.78125
tgo,1990,39.87342
tgo,1991,31.80212
tgo,1992,23.35329
tgo,1993,20.41522
tgo,1994,40.08097
tgo,1995,17.47573
tgo,1996,20.16807
tgo,1997,35.41667
tgo,1998,42.85714
tgo,1999,51.86916
tgo,2000,42.85714
tgo,2001,59.34959
tgo,2002,42.76316
tgo,2003,29.54545
tgo,2004,55.37634
tgo,2005,59.78836
tgo,2006,57.46606
tgo,2007,47.95918
tgo,2008,24.39024
tgo,2009,25
tgo,2010,45.81006
tgo,2011,13.28125
tgo,2012,15.31532
tgo,2013,18.27957
tgo,2014,13.7931
tgo,2015,24.69136
tha,1971,59.70883
tha,1972,71.0795
tha,1973,73.03113
tha,1974,66.76133
tha,1975,59.72749
tha,1976,62.98596
tha,1977,70.783
tha,1978,83.303
tha,1979,75.72714
tha,1980,91.17566
tha,1981,80.64936
tha,1982,77.02168
tha,1983,80.58973
tha,1984,80.58885
tha,1985,84.00364
tha,1986,77.52964
tha,1987,85.77761
tha,1988,88.36249
tha,1989,85.10934
tha,1990,88.73597
tha,1991,90.85982
tha,1992,92.57592
tha,1993,94.15995
tha,1994,93.65666
tha,1995,91.25782
tha,1996,90.87064
tha,1997,91.90676
tha,1998,93.89464
tha,1999,95.11101
tha,2000,93.18899
tha,2001,93.3636
tha,2002,92.51557
tha,2003,92.77502
tha,2004,94.17627
tha,2005,94.45524
tha,2006,93.08284
tha,2007,93.08611
tha,2008,93.40211
tha,2009,93.10282
tha,2010,94.39012
tha,2011,91.9521
tha,2012,91.60913
tha,2013,91.72207
tha,2014,91.48547
tha,2015,91.46152
tjk,1990,9.07087
tjk,1991,6.72809
tjk,1992,5.31447
tjk,1993,3.51164
tjk,1994,1.71358
tjk,1995,1.54469
tjk,1996,1.5735
tjk,1997,2.08497
tjk,1998,1.89294
tjk,1999,2.34222
tjk,2000,1.55822
tjk,2001,1.22375
tjk,2002,0.90184
tjk,2003,1.04791
tjk,2004,0.92171
tjk,2005,0.71972
tjk,2006,1.38175
tjk,2007,2.17217
tjk,2008,2.14901
tjk,2009,1.3464
tjk,2010,0.21296
tjk,2011,0.23402
tjk,2012,0.43596
tjk,2013,0.25708
tjk,2014,0.97135
tjk,2015,1.52663
tkm,1990,95.20876
tkm,1991,95.30201
tkm,1992,99.96966
tkm,1993,99.96043
tkm,1994,99.96189
tkm,1995,99.95918
tkm,1996,99.9505
tkm,1997,99.94736
tkm,1998,99.93628
tkm,1999,99.94357
tkm,2000,100
tkm,2001,100
tkm,2002,100
tkm,2003,100
tkm,2004,100
tkm,2005,100
tkm,2006,100
tkm,2007,100
tkm,2008,100
tkm,2009,100
tkm,2010,100
tkm,2011,100
tkm,2012,100
tkm,2013,100
tkm,2014,100
tkm,2015,100
tto,1971,96.46821
tto,1972,96.84685
tto,1973,97.37557
tto,1974,97.82986
tto,1975,97.99477
tto,1976,98.53395
tto,1977,98.41816
tto,1978,98.13744
tto,1979,98.43666
tto,1980,98.72236
tto,1981,99.16885
tto,1982,99.33234
tto,1983,99.44923
tto,1984,99.56753
tto,1985,99.43764
tto,1986,99.20997
tto,1987,99.10945
tto,1988,99.22525
tto,1989,99.24154
tto,1990,99.13335
tto,1991,99.32796
tto,1992,99.24547
tto,1993,99.26644
tto,1994,99.21357
tto,1995,99.23381
tto,1996,99.62563
tto,1997,99.63913
tto,1998,99.65177
tto,1999,99.65695
tto,2000,99.63363
tto,2001,99.48618
tto,2002,99.53933
tto,2003,99.81358
tto,2004,99.6423
tto,2005,99.6883
tto,2006,99.37413
tto,2007,99.75248
tto,2008,99.7413
tto,2009,99.75775
tto,2010,100
tto,2011,100
tto,2012,100
tto,2013,100
tto,2014,100
tto,2015,100
tun,1971,94.38445
tun,1972,94.8912
tun,1973,93.80831
tun,1974,98.34835
tun,1975,97.72727
tun,1976,96.6123
tun,1977,98.2816
tun,1978,98.60711
tun,1979,98.30303
tun,1980,99.17921
tun,1981,99.05063
tun,1982,98.80088
tun,1983,99.18333
tun,1984,98.29897
tun,1985,97.3005
tun,1986,98.79813
tun,1987,97.52931
tun,1988,99.05805
tun,1989,99.3353
tun,1990,99.2084
tun,1991,98.17579
tun,1992,98.95207
tun,1993,99.03396
tun,1994,99.43246
tun,1995,99.49146
tun,1996,99.15479
tun,1997,99.48132
tun,1998,99.20748
tun,1999,99.09973
tun,2000,99.17894
tun,2001,99.31531
tun,2002,99.20615
tun,2003,98.23738
tun,2004,98.34171
tun,2005,98.52302
tun,2006,99.00467
tun,2007,99.33037
tun,2008,99.5196
tun,2009,98.84605
tun,2010,95.93819
tun,2011,97.84809
tun,2012,97.09872
tun,2013,96.32229
tun,2014,95.68817
tun,2015,96.07644
tur,1960,62.94849
tur,1961,56.52607
tur,1962,67.16292
tur,1963,45.59377
tur,1964,60.79533
tur,1965,53.98748
tur,1966,55.68366
tur,1967,58.86331
tur,1968,51.6436
tur,1969,53.77647
tur,1970,62.90154
tur,1971,71.65934
tur,1972,69.93685
tur,1973,77.46479
tur,1974,73.56237
tur,1975,60.80138
tur,1976,53.31182
tur,1977,57.25748
tur,1978,56.40247
tur,1979,53.67197
tur,1980,50.65951
tur,1981,48.42135
tur,1982,46.64432
tur,1983,58.52196
tur,1984,56.07095
tur,1985,64.78272
tur,1986,69.97859
tur,1987,57.89236
tur,1988,39.60623
tur,1989,65.41004
tur,1990,59.63367
tur,1991,62.15184
tur,1992,60.37391
tur,1993,53.81937
tur,1994,60.78191
tur,1995,58.4345
tur,1996,57.05867
tur,1997,61.08949
tur,1998,61.66526
tur,1999,70.01718
tur,2000,75.01801
tur,2001,80.12467
tur,2002,73.71716
tur,2003,74.67937
tur,2004,69.25042
tur,2005,75.4032
tur,2006,74.69186
tur,2007,80.90604
tur,2008,82.61347
tur,2009,80.37647
tur,2010,73.56303
tur,2011,74.61823
tur,2012,72.71562
tur,2013,71.05482
tur,2014,78.9739
tur,2015,67.84589
tza,1971,37.06721
tza,1972,40.22346
tza,1973,49.14089
tza,1974,51.40496
tza,1975,31.91153
tza,1976,24.92492
tza,1977,24.30859
tza,1978,25.17986
tza,1979,31.64062
tza,1980,13.63636
tza,1981,12.25728
tza,1982,12.40964
tza,1983,12.95642
tza,1984,15.18438
tza,1985,12.80788
tza,1986,9.77312
tza,1987,9.51258
tza,1988,9.14369
tza,1989,5.96421
tza,1990,4.85258
tza,1991,5.26894
tza,1992,9.14097
tza,1993,11.15183
tza,1994,15.8338
tza,1995,20.0104
tza,1996,13.72162
tza,1997,24.49192
tza,1998,3.34884
tza,1999,6.28522
tza,2000,13.63269
tza,2001,5.20646
tza,2002,3.75088
tza,2003,4.13689
tza,2004,39.75434
tza,2005,49.98594
tza,2006,58.32367
tza,2007,39.62715
tza,2008,39.57621
tza,2009,44.21008
tza,2010,48.31248
tza,2011,60.20027
tza,2012,67.81177
tza,2013,70.49318
tza,2014,57.71024
tza,2015,65.84591
ukr,1990,70.96937
ukr,1991,68.81462
ukr,1992,67.64665
ukr,1993,62.4384
ukr,1994,60.0588
ukr,1995,58.47922
ukr,1996,51.74166
ukr,1997,49.78856
ukr,1998,47.30199
ukr,1999,49.75573
ukr,2000,48.25625
ukr,2001,48.94938
ukr,2002,49.50856
ukr,2003,49.68314
ukr,2004,45.71884
ukr,2005,45.58907
ukr,2006,46.62092
ukr,2007,47.43721
ukr,2008,47.21215
ukr,2009,45.2583
ukr,2010,45.69502
ukr,2011,47.96099
ukr,2012,48.89622
ukr,2013,49.24267
ukr,2014,45.83871
ukr,2015,41.27002
ury,1971,38.69764
ury,1972,58.56672
ury,1973,38.65151
ury,1974,42.5594
ury,1975,54.53822
ury,1976,54.40415
ury,1977,45.75747
ury,1978,46.80713
ury,1979,56.1474
ury,1980,24.17391
ury,1981,20.7864
ury,1982,18.16114
ury,1983,1.83723
ury,1984,1.3005
ury,1985,1.9222
ury,1986,1.07875
ury,1987,3.38893
ury,1988,21.77593
ury,1989,31.24236
ury,1990,5.05105
ury,1991,12.09574
ury,1992,10.23711
ury,1993,7.77137
ury,1994,1.20751
ury,1995,6.45315
ury,1996,12.90855
ury,1997,8.82764
ury,1998,3.87751
ury,1999,22.89408
ury,2000,6.61571
ury,2001,0.20541
ury,2002,0.32275
ury,2003,0.12822
ury,2004,18.41524
ury,2005,12.49675
ury,2006,35.12551
ury,2007,12.94292
ury,2008,39.09226
ury,2009,31.26198
ury,2010,12.37835
ury,2011,27.95824
ury,2012,38.25611
ury,2013,19.14766
ury,2014,9.27391
ury,2015,11.44105
usa,1960,81.47557
usa,1961,81.49205
usa,1962,80.82764
usa,1963,82.36142
usa,1964,82.46587
usa,1965,82.09504
usa,1966,83.23196
usa,1967,81.92025
usa,1968,83.07374
usa,1969,82.4412
usa,1970,83.0887
usa,1971,82.10088
usa,1972,82.13833
usa,1973,81.82155
usa,1974,78.12393
usa,1975,75.62526
usa,1976,76.93078
usa,1977,77.9229
usa,1978,74.97421
usa,1979,76.36641
usa,1980,77.30942
usa,1981,77.07261
usa,1982,74.03194
usa,1983,73.32935
usa,1984,73.47116
usa,1985,73.22376
usa,1986,71.7836
usa,1987,73.04385
usa,1988,72.71828
usa,1989,71.59522
usa,1990,69.06323
usa,1991,68.86306
usa,1992,69.54947
usa,1993,70.1448
usa,1994,70.26372
usa,1995,68.81149
usa,1996,68.48395
usa,1997,70.52875
usa,1998,71.2802
usa,1999,70.64336
usa,2000,71.59345
usa,2001,72.19883
usa,2002,70.98738
usa,2003,71.28935
usa,2004,71.3857
usa,2005,72.10486
usa,2006,71.32592
usa,2007,71.96689
usa,2008,71.39218
usa,2009,69.45036
usa,2010,70.27777
usa,2011,68.41786
usa,2012,68.86284
usa,2013,67.82465
usa,2014,67.46195
usa,2015,67.0787
uzb,1990,88.19707
uzb,1991,88.8655
uzb,1992,87.66278
uzb,1993,85.0292
uzb,1994,85.02929
uzb,1995,86.95973
uzb,1996,85.63377
uzb,1997,87.45603
uzb,1998,87.45534
uzb,1999,87.45482
uzb,2000,87.45519
uzb,2001,87.45439
uzb,2002,87.45488
uzb,2003,84.5749
uzb,2004,81.98
uzb,2005,82.45935
uzb,2006,82.011
uzb,2007,86.92543
uzb,2008,77.00405
uzb,2009,81.32132
uzb,2010,79.02128
uzb,2011,80.45802
uzb,2012,78.64762
uzb,2013,78.67159
uzb,2014,78.64621
uzb,2015,79.34707
ven,1971,60.33557
ven,1972,59.94411
ven,1973,62.14655
ven,1974,56.76297
ven,1975,52.75853
ven,1976,48.48293
ven,1977,46.80516
ven,1978,52.00126
ven,1979,53.93673
ven,1980,59.2576
ven,1981,61.06323
ven,1982,59.83032
ven,1983,58.28117
ven,1984,55.15507
ven,1985,52.10827
ven,1986,49.79446
ven,1987,43.02261
ven,1988,41.27736
ven,1989,39.83686
ven,1990,37.65614
ven,1991,29.6746
ven,1992,29.90658
ven,1993,31.57015
ven,1994,27.99315
ven,1995,29.94853
ven,1996,28.7625
ven,1997,26.64062
ven,1998,28.4035
ven,1999,24.83534
ven,2000,26.2516
ven,2001,32.93201
ven,2002,35.18486
ven,2003,34.16427
ven,2004,28.89541
ven,2005,26.71658
ven,2006,26.10168
ven,2007,27.27774
ven,2008,27.20605
ven,2009,28.1134
ven,2010,32.51
ven,2011,29.06978
ven,2012,32.58859
ven,2013,32.16548
ven,2014,31.7373
ven,2015,36.30496
vnm,1971,73.30435
vnm,1972,80.81818
vnm,1973,82.12766
vnm,1974,79.71014
vnm,1975,79.40692
vnm,1976,81.16334
vnm,1977,82.72387
vnm,1978,77.77778
vnm,1979,72.22222
vnm,1980,58.1905
vnm,1981,59.20411
vnm,1982,60.36585
vnm,1983,69.31761
vnm,1984,66.53411
vnm,1985,70.8621
vnm,1986,74.54315
vnm,1987,77.12775
vnm,1988,73.60354
vnm,1989,50.69373
vnm,1990,38.15229
vnm,1991,31.41151
vnm,1992,25.52293
vnm,1993,25.29544
vnm,1994,24.78027
vnm,1995,27.75806
vnm,1996,29.13126
vnm,1997,39.07067
vnm,1998,48.84268
vnm,1999,41.53402
vnm,2000,45.21667
vnm,2001,40.50575
vnm,2002,49.16192
vnm,2003,53.60782
vnm,2004,61.44041
vnm,2005,68.326
vnm,2006,66.15641
vnm,2007,65.50561
vnm,2008,64.5185
vnm,2009,63.86775
vnm,2010,70.85972
vnm,2011,60.53982
vnm,2012,54.98078
vnm,2013,58.338
vnm,2014,57.01859
vnm,2015,63.26794
yem,1971,100
yem,1972,100
yem,1973,100
yem,1974,100
yem,1975,100
yem,1976,100
yem,1977,100
yem,1978,100
yem,1979,100
yem,1980,100
yem,1981,100
yem,1982,100
yem,1983,100
yem,1984,100
yem,1985,100
yem,1986,100
yem,1987,100
yem,1988,100
yem,1989,100
yem,1990,100
yem,1991,100
yem,1992,100
yem,1993,100
yem,1994,100
yem,1995,100
yem,1996,100
yem,1997,100
yem,1998,100
yem,1999,100
yem,2000,100
yem,2001,100
yem,2002,100
yem,2003,100
yem,2004,100
yem,2005,100
yem,2006,100
yem,2007,100
yem,2008,100
yem,2009,100
yem,2010,100
yem,2011,100
yem,2012,100
yem,2013,100
yem,2014,100
yem,2015,100
zaf,1971,99.79505
zaf,1972,98.59874
zaf,1973,98.47026
zaf,1974,98.37454
zaf,1975,98.50455
zaf,1976,97.63603
zaf,1977,97.57977
zaf,1978,97.74309
zaf,1979,98.72532
zaf,1980,98.99748
zaf,1981,98.54561
zaf,1982,99.1463
zaf,1983,99.50876
zaf,1984,96.68416
zaf,1985,95.79938
zaf,1986,92.88114
zaf,1987,94.83131
zaf,1988,91.28801
zaf,1989,91.46254
zaf,1990,94.28062
zaf,1991,93.3194
zaf,1992,93.97926
zaf,1993,95.73087
zaf,1994,94.02186
zaf,1995,93.61855
zaf,1996,93.40638
zaf,1997,92.83528
zaf,1998,92.39877
zaf,1999,93.13449
zaf,2000,93.06283
zaf,2001,93.74991
zaf,2002,93.30494
zaf,2003,94.10633
zaf,2004,93.94471
zaf,2005,94.66939
zaf,2006,94.73552
zaf,2007,95.21267
zaf,2008,94.32293
zaf,2009,94.11786
zaf,2010,94.33738
zaf,2011,93.88002
zaf,2012,94.70761
zaf,2013,93.81971
zaf,2014,93.17756
zaf,2015,92.78541
zmb,1971,25.32895
zmb,1972,7.83848
zmb,1973,8.04632
zmb,1974,4.48175
zmb,1975,4.55831
zmb,1976,2.41947
zmb,1977,1.87388
zmb,1978,1.71775
zmb,1979,1.01089
zmb,1980,1.13978
zmb,1981,1.03267
zmb,1982,0.82171
zmb,1983,0.96546
zmb,1984,1.03622
zmb,1985,0.85402
zmb,1986,0.87845
zmb,1987,1.18358
zmb,1988,0.95923
zmb,1989,1.02572
zmb,1990,0.77374
zmb,1991,0.71847
zmb,1992,0.92747
zmb,1993,0.70749
zmb,1994,0.60197
zmb,1995,0.66885
zmb,1996,0.71179
zmb,1997,0.69261
zmb,1998,0.84177
zmb,1999,0.66976
zmb,2000,0.61554
zmb,2001,0.62949
zmb,2002,0.62554
zmb,2003,0.62583
zmb,2004,0.56417
zmb,2005,0.59311
zmb,2006,0.13427
zmb,2007,0.12444
zmb,2008,0.12587
zmb,2009,0.1213
zmb,2010,0.12443
zmb,2011,0.13046
zmb,2012,0.14554
zmb,2013,0.14286
zmb,2014,2.83698
zmb,2015,3.00618
zwe,1971,32.67629
zwe,1972,17.27084
zwe,1973,32.57927
zwe,1974,11.92138
zwe,1975,13.33443
zwe,1976,12.01479
zwe,1977,7.14836
zwe,1978,11.30657
zwe,1979,10.39737
zwe,1980,11.7375
zwe,1981,9.43925
zwe,1982,13.02314
zwe,1983,16.61864
zwe,1984,26.21359
zwe,1985,40.301
zwe,1986,54.43889
zwe,1987,82.53743
zwe,1988,66.07561
zwe,1989,61.15066
zwe,1990,53.33262
zwe,1991,64.67952
zwe,1992,61.62438
zwe,1993,72.38886
zwe,1994,72.19642
zwe,1995,70.74638
zwe,1996,70.46293
zwe,1997,70.90984
zwe,1998,70.74282
zwe,1999,58.99027
zwe,2000,54.33881
zwe,2001,62.49684
zwe,2002,55.64225
zwe,2003,39.26583
zwe,2004,43.39953
zwe,2005,47.56774
zwe,2006,32.11688
zwe,2007,28.42686
zwe,2008,24.10492
zwe,2009,24.3588
zwe,2010,31.99077
zwe,2011,42.1441
zwe,2012,39.60665
zwe,2013,46.06061
zwe,2014,44.39457
zwe,2015,47.27572
