geo,time,pa_nus_atls
jpn,2018,110.42318
jpn,2019,109.00967
jpn,2020,106.77458
kaz,1987,0.0024
kaz,1988,0.0021
kaz,1989,0.0021
kaz,1990,0.00344
kaz,1991,0.0065
kaz,1992,0.0968
kaz,1993,1.2569
kaz,1994,19.9272
kaz,1995,49.7779
kaz,1996,67.3033
kaz,1997,75.4375
kaz,1998,78.3033
kaz,1999,119.5233
kaz,2000,142.1333
kaz,2001,146.7358
kaz,2002,153.2792
kaz,2003,149.5758
kaz,2004,136.035
kaz,2005,132.88
kaz,2006,126.0894
kaz,2007,122.5542
kaz,2008,120.2992
kaz,2009,147.4967
kaz,2010,147.355
kaz,2011,146.6208
kaz,2012,149.1125
kaz,2013,152.1292
kaz,2014,179.1917
kaz,2015,221.7283
kaz,2016,342.16
kaz,2017,326.001
kaz,2018,344.7058
kaz,2019,382.7473
kaz,2020,412.9533
ken,1960,7.14286
ken,1961,7.14286
ken,1962,7.14286
ken,1963,7.14286
ken,1964,7.14286
ken,1965,7.14286
ken,1966,7.14286
ken,1967,7.14286
ken,1968,7.14286
ken,1969,7.14286
ken,1970,7.14286
ken,1971,7.14286
ken,1972,7.14286
ken,1973,7.0012
ken,1974,7.1429
ken,1975,7.34319
ken,1976,8.36714
ken,1977,8.27656
ken,1978,7.72938
ken,1979,7.47531
ken,1980,7.42019
ken,1981,9.0475
ken,1982,10.92232
ken,1983,13.31152
ken,1984,14.41387
ken,1985,16.43212
ken,1986,16.22574
ken,1987,16.45449
ken,1988,17.7471
ken,1989,20.57247
ken,1990,22.91477
ken,1991,27.5079
ken,1992,32.2168
ken,1993,58.0013
ken,1994,56.0506
ken,1995,51.4298
ken,1996,57.1149
ken,1997,58.7318
ken,1998,60.3667
ken,1999,70.3262
ken,2000,76.1755
ken,2001,78.5631
ken,2002,78.7491
ken,2003,75.9355
ken,2004,79.1738
ken,2005,75.5541
ken,2006,72.1008
ken,2007,67.3176
ken,2008,69.1753
ken,2009,77.352
ken,2010,79.2332
ken,2011,88.8108
ken,2012,84.5296
ken,2013,86.1229
ken,2014,87.9222
ken,2015,98.1785
ken,2016,101.5044
ken,2017,103.4109
ken,2018,101.3016
ken,2019,101.99
ken,2020,106.4508
kgz,1990,0.016
kgz,1991,0.036
kgz,1992,0.32
kgz,1993,2.64
kgz,1994,7.15
kgz,1995,9.72
kgz,1996,12.8035
kgz,1997,17.3575
kgz,1998,20.7668
kgz,1999,39.0245
kgz,2000,47.7172
kgz,2001,48.4445
kgz,2002,46.9387
kgz,2003,43.7056
kgz,2004,42.663
kgz,2005,41.0118
kgz,2006,40.1529
kgz,2007,37.3163
kgz,2008,36.5746
kgz,2009,42.9041
kgz,2010,45.9643
kgz,2011,46.1439
kgz,2012,47.0045
kgz,2013,48.4381
kgz,2014,53.6541
kgz,2015,64.4621
kgz,2016,69.9141
kgz,2017,68.8667
kgz,2018,68.8403
kgz,2019,69.7893
kgz,2020,77.3457
khm,1960,35
khm,1961,35
khm,1962,35
khm,1963,35
khm,1964,35
khm,1965,35
khm,1966,35
khm,1967,35
khm,1968,35
khm,1969,42.6
khm,1970,55.54
khm,1971,71.655
khm,1972,162.9
khm,1973,244.9
khm,1974,804.25
khm,1987,120
khm,1988,148
khm,1989,224
khm,1990,537
khm,1991,818
khm,1992,1266.6
khm,1993,2689
khm,1994,2545.3
khm,1995,2450.8
khm,1996,2624.1001
khm,1997,2946.3
khm,1998,3756
khm,1999,3803
khm,2000,3854
khm,2001,3924
khm,2002,3917
khm,2003,3979
khm,2004,4016.3
khm,2005,4092.5
khm,2006,4103.25
khm,2007,4056.1667
khm,2008,4054.1667
khm,2009,4139.3333
khm,2010,4184.9167
khm,2011,4058.5
khm,2012,4033
khm,2013,4027.25
khm,2014,4037.5
khm,2015,4067.75
khm,2016,4058.6946
khm,2017,4050.58
khm,2018,4051.1669
khm,2019,4061.149
khm,2020,4092.7832
kir,1960,0.8959
kir,1961,0.8959
kir,1962,0.8959
kir,1963,0.8959
kir,1964,0.8959
kir,1965,0.8959
kir,1966,0.8971
kir,1967,0.8965
kir,1968,0.8977
kir,1969,0.8981
kir,1970,0.8961
kir,1971,0.8775
kir,1972,0.835
kir,1973,0.7009
kir,1974,0.4261
kir,1975,0.7639
kir,1976,0.8183
kir,1977,0.9018
kir,1978,0.8737
kir,1979,0.8946
kir,1980,0.8782
kir,1981,0.8702
kir,1982,0.9859
kir,1983,1.11
kir,1984,1.1395
kir,1985,1.4319
kir,1986,1.496
kir,1987,1.4282
kir,1988,1.2799
kir,1989,1.2646
kir,1990,1.2811
kir,1991,1.2838
kir,1992,1.3616
kir,1993,1.4706
kir,1994,1.3678
kir,1995,1.349
kir,1996,1.2779
kir,1997,1.3474
kir,1998,1.5918
kir,1999,1.55
kir,2000,1.7248
kir,2001,1.9334
kir,2002,1.8406
kir,2003,1.5419
kir,2004,1.3598
kir,2005,1.3095
kir,2006,1.328
kir,2007,1.1951
kir,2008,1.1922
kir,2009,1.2822
kir,2010,1.0902
kir,2011,0.9695
kir,2012,0.9658
kir,2013,1.0358
kir,2014,1.1094
kir,2015,1.3311
kir,2016,1.3452
kir,2017,1.3048
kir,2018,1.3384
kir,2019,1.4385
kir,2020,1.4531
kna,1960,1.7143
kna,1961,1.7143
kna,1962,1.7143
kna,1963,1.7143
kna,1964,1.7143
kna,1965,1.714
kna,1966,1.714
kna,1967,1.762
kna,1968,2
kna,1969,2
kna,1970,2
kna,1971,1.972
kna,1972,1.922
kna,1973,1.959
kna,1974,2.053
kna,1975,2.17
kna,1976,2.615
kna,1977,2.7
kna,1978,2.7
kna,1979,2.7
kna,1980,2.7
kna,1981,2.7
kna,1982,2.7
kna,1983,2.7
kna,1984,2.7
kna,1985,2.7
kna,1986,2.7
kna,1987,2.7
kna,1988,2.7
kna,1989,2.7
kna,1990,2.7
kna,1991,2.7
kna,1992,2.7
kna,1993,2.7
kna,1994,2.7
kna,1995,2.7
kna,1996,2.7
kna,1997,2.6973
kna,1998,2.6973
kna,1999,2.6973
kna,2000,2.6973
kna,2001,2.6973
kna,2002,2.6973
kna,2003,2.6973
kna,2004,2.7
kna,2005,2.7
kna,2006,2.7
kna,2007,2.7
kna,2008,2.7
kna,2009,2.7
kna,2010,2.7
kna,2011,2.7
kna,2012,2.7
kna,2013,2.7
kna,2014,2.7
kna,2015,2.7
kna,2016,2.7
kna,2017,2.7
kna,2018,2.7
kna,2019,2.7
kna,2020,2.7
kor,1960,63.1248
kor,1961,124.7912
kor,1962,129.9995
kor,1963,129.9995
kor,1964,213.8459
kor,1965,266.4
kor,1966,271.34
kor,1967,270.52
kor,1968,276.65
kor,1969,288.16
kor,1970,310.56
kor,1971,347.15
kor,1972,392.89
kor,1973,398.32
kor,1974,404.47
kor,1975,484
kor,1976,484
kor,1977,484
kor,1978,484
kor,1979,484
kor,1980,607.43
kor,1981,681.03
kor,1982,731.08
kor,1983,775.75
kor,1984,805.98
kor,1985,870.02
kor,1986,881.45
kor,1987,822.57
kor,1988,731.47
kor,1989,671.46
kor,1990,707.76
kor,1991,733.35
kor,1992,780.65
kor,1993,802.67
kor,1994,803.45
kor,1995,771.27
kor,1996,804.45
kor,1997,951.29
kor,1998,1401.44
kor,1999,1188.82
kor,2000,1130.96
kor,2001,1290.99
kor,2002,1251.09
kor,2003,1191.61
kor,2004,1145.32
kor,2005,1024.1167
kor,2006,954.7905
kor,2007,929.2573
kor,2008,1102.0467
kor,2009,1276.93
kor,2010,1156.061
kor,2011,1108.2921
kor,2012,1126.4708
kor,2013,1094.8529
kor,2014,1052.9608
kor,2015,1131.1575
kor,2016,1160.4334
kor,2017,1130.4246
kor,2018,1100.5
kor,2019,1165.3575
kor,2020,1180.2658
kos,2008,0.6827
kos,2009,0.7198
kos,2010,0.7543
kos,2011,0.7184
kos,2012,0.7783
kos,2013,0.7529
kos,2014,0.7527
kos,2015,0.9013
kos,2016,0.9034
kos,2017,0.8852
kos,2018,0.8468
kos,2019,0.8932
kos,2020,0.8775
kwt,1960,0.3572
kwt,1961,0.3572
kwt,1962,0.3572
kwt,1963,0.3572
kwt,1964,0.3572
kwt,1965,0.3571
kwt,1966,0.3571
kwt,1967,0.3571
kwt,1968,0.3571
kwt,1969,0.3571
kwt,1970,0.3571
kwt,1971,0.3561
kwt,1972,0.3289
kwt,1973,0.2966
kwt,1974,0.2932
kwt,1975,0.29
kwt,1976,0.2924
kwt,1977,0.2866
kwt,1978,0.2751
kwt,1979,0.2764
kwt,1980,0.2703
kwt,1981,0.2788
kwt,1982,0.2879
kwt,1983,0.2915
kwt,1984,0.2961
kwt,1985,0.3008
kwt,1986,0.2906
kwt,1987,0.2787
kwt,1988,0.279
kwt,1989,0.2938
kwt,1990,0.288
kwt,1991,0.2843
kwt,1992,0.2934
kwt,1993,0.302
kwt,1994,0.297
kwt,1995,0.2984
kwt,1996,0.2994
kwt,1997,0.3033
kwt,1998,0.3048
kwt,1999,0.3044
kwt,2000,0.3068
kwt,2001,0.3067
kwt,2002,0.3039
kwt,2003,0.298
kwt,2004,0.2947
kwt,2005,0.292
kwt,2006,0.2902
kwt,2007,0.2842
kwt,2008,0.2688
kwt,2009,0.2878
kwt,2010,0.2866
kwt,2011,0.276
kwt,2012,0.2799
kwt,2013,0.2836
kwt,2014,0.2846
kwt,2015,0.3009
kwt,2016,0.3021
kwt,2017,0.3033
kwt,2018,0.302
kwt,2019,0.3036
kwt,2020,0.3062
lao,1960,96.0002
lao,1961,96.0002
lao,1962,96.0002
lao,1963,96.0002
lao,1964,288.0006
lao,1965,0.12
lao,1966,0.12
lao,1967,0.12
lao,1968,0.12
lao,1969,0.12
lao,1970,0.12
lao,1971,0.12
lao,1972,0.2475
lao,1973,0.3
lao,1974,0.3
lao,1975,0.36
lao,1976,1.626
lao,1977,2.5196
lao,1978,4.1993
lao,1979,5.7143
lao,1980,10.2175
lao,1981,20
lao,1982,35
lao,1983,35
lao,1984,35
lao,1985,45
lao,1986,95
lao,1987,175.117
lao,1988,392.012
lao,1989,583.015
lao,1990,707.75
lao,1991,702.08
lao,1992,716.08
lao,1993,716.25
lao,1994,717.67
lao,1995,804.69
lao,1996,921.02
lao,1997,1259.98
lao,1998,3298.3301
lao,1999,7102.0249
lao,2000,7878
lao,2001,8878
lao,2002,10057
lao,2003,10516
lao,2004,10585.4
lao,2005,10655.1667
lao,2006,10153.62
lao,2007,9602.73
lao,2008,8740.18
lao,2009,8511.35
lao,2010,8254.16
lao,2011,8029.26
lao,2012,8006.58
lao,2013,7833.23
lao,2014,8042.42
lao,2015,8127.61
lao,2016,8124.37
lao,2017,8244.84
lao,2018,8401.33
lao,2019,8679.41
lao,2020,9045.79
lbn,1984,6.51
lbn,1985,16.42
lbn,1986,38.37
lbn,1987,224.6
lbn,1988,409.23
lbn,1989,496.689
lbn,1990,695.089
lbn,1991,928.227
lbn,1992,1712.79
lbn,1993,1741.36
lbn,1994,1680.1
lbn,1995,1621.4
lbn,1996,1571.4
lbn,1997,1539.5
lbn,1998,1516.132
lbn,1999,1507.844
lbn,2000,1507.5
lbn,2001,1507.5
lbn,2002,1507.5
lbn,2003,1507.5
lbn,2004,1507.5
lbn,2005,1507.5
lbn,2006,1507.5
lbn,2007,1507.5
lbn,2008,1507.5
lbn,2009,1507.5
lbn,2010,1507.5
lbn,2011,1507.5
lbn,2012,1507.5
lbn,2013,1507.5
lbn,2014,1507.5
lbn,2015,1507.5
lbn,2016,1507.5
lbn,2017,1507.5
lbn,2018,1507.5
lbn,2019,1554
lbn,2020,3688
lbr,1960,1
lbr,1961,1
lbr,1962,1
lbr,1963,1
lbr,1964,1
lbr,1965,1
lbr,1966,1
lbr,1967,1
lbr,1968,1
lbr,1969,1
lbr,1970,1
lbr,1971,1
lbr,1972,1
lbr,1973,1
lbr,1974,1
lbr,1975,1
lbr,1976,1
lbr,1977,1
lbr,1978,1
lbr,1979,1
lbr,1980,1
lbr,1981,1
lbr,1982,1
lbr,1983,1
lbr,1984,1
lbr,1985,1
lbr,1986,1
lbr,1987,1
lbr,1988,1
lbr,1989,1
lbr,1990,1
lbr,1991,1
lbr,1992,1
lbr,1993,1
lbr,1994,1
lbr,1995,1
lbr,1996,1
lbr,1997,1
lbr,1998,1
lbr,1999,1
lbr,2000,1
lbr,2001,1
lbr,2002,1
lbr,2003,1
lbr,2004,1
lbr,2005,1
lbr,2006,1
lbr,2007,1
lbr,2008,1
lbr,2009,1
lbr,2010,1
lbr,2011,1
lbr,2012,1
lbr,2013,1
lbr,2014,1
lbr,2015,1
lbr,2016,1
lbr,2017,1
lbr,2018,1
lbr,2019,1
lbr,2020,1
lby,1965,0.3571
lby,1966,0.3571
lby,1967,0.3571
lby,1968,0.3571
lby,1969,0.3571
lby,1970,0.3571
lby,1971,0.3563
lby,1972,0.3289
lby,1973,0.3
lby,1974,0.2961
lby,1975,0.2961
lby,1976,0.2961
lby,1977,0.2961
lby,1978,0.2961
lby,1979,0.2961
lby,1980,0.2961
lby,1981,0.2961
lby,1982,0.2961
lby,1983,0.2961
lby,1984,0.2961
lby,1985,0.2961
lby,1986,0.3154
lby,1987,0.2946
lby,1988,0.2862
lby,1990,0.2832
lby,1991,0.2807
lby,1992,0.2816
lby,1993,0.3044
lby,1994,0.3484
lby,1995,0.4181
lby,1996,0.4368
lby,1997,0.4609
lby,1998,0.4676
lby,1999,0.4638
lby,2000,0.5122
lby,2001,0.6051
lby,2002,1.27
lby,2003,1.28
lby,2004,1.3
lby,2005,1.3084
lby,2006,1.3136
lby,2007,1.2626
lby,2008,1.2236
lby,2009,1.2535
lby,2010,1.2668
lby,2011,1.2242
lby,2012,1.2617
lby,2013,1.2717
lby,2014,1.2724
lby,2015,1.3812
lby,2016,1.3904
lby,2017,1.3938
lby,2018,1.365
lby,2019,1.3979
lby,2020,1.3981
lca,1960,1.7143
lca,1961,1.7143
lca,1962,1.7143
lca,1963,1.7143
lca,1964,1.7143
lca,1965,1.7143
lca,1966,1.7143
lca,1967,1.7619
lca,1968,2
lca,1969,2
lca,1970,2
lca,1971,1.9749
lca,1972,1.9213
lca,1973,1.9592
lca,1974,2.0532
lca,1975,2.1698
lca,1976,2.6147
lca,1977,2.7
lca,1978,2.7
lca,1979,2.7
lca,1980,2.7
lca,1981,2.7
lca,1982,2.7
lca,1983,2.7
lca,1984,2.7
lca,1985,2.7
lca,1986,2.7
lca,1987,2.7
lca,1988,2.7
lca,1989,2.7
lca,1990,2.7
lca,1991,2.7
lca,1992,2.7
lca,1993,2.7
lca,1994,2.7
lca,1995,2.7
lca,1996,2.7
lca,1997,2.7
lca,1998,2.7
lca,1999,2.7
lca,2000,2.7
lca,2001,2.7
lca,2002,2.7
lca,2003,2.7
lca,2004,2.7
lca,2005,2.7
lca,2006,2.7
lca,2007,2.7
lca,2008,2.7
lca,2009,2.7
lca,2010,2.7
lca,2011,2.7
lca,2012,2.7
lca,2013,2.7
lca,2014,2.7
lca,2015,2.7
lca,2016,2.7
lca,2017,2.7
lca,2018,2.7
lca,2019,2.7
lca,2020,2.7
lie,1970,4.373
lie,1971,4.1339
lie,1972,3.8192
lie,1973,3.1648
lie,1974,2.9792
lie,1975,2.5813
lie,1976,2.4996
lie,1977,2.4035
lie,1978,1.788
lie,1979,1.6627
lie,1980,1.6757
lie,1981,1.9642
lie,1982,2.0303
lie,1983,2.0991
lie,1984,2.3497
lie,1985,2.4571
lie,1986,1.7989
lie,1987,1.4912
lie,1988,1.4633
lie,1989,1.6359
lie,1990,1.3892
lie,1991,1.434
lie,1992,1.4062
lie,1993,1.4776
lie,1994,1.3677
lie,1995,1.1825
lie,1996,1.236
lie,1997,1.4513
lie,1998,1.4498
lie,1999,1.5022
lie,2000,1.6888
lie,2001,1.6876
lie,2002,1.5586
lie,2003,1.3467
lie,2004,1.2435
lie,2005,1.2452
lie,2006,1.2538
lie,2007,1.2004
lie,2008,1.0831
lie,2009,1.0881
lie,2010,1.0429
lie,2011,0.888
lie,2012,0.9377
lie,2013,0.9269
lie,2014,0.9162
lie,2015,0.9624
lie,2016,0.9854
lie,2017,0.9847
lie,2018,0.9779
lie,2019,0.9938
lie,2020,0.93897
lka,1960,4.76
lka,1961,4.76
lka,1962,4.86
lka,1963,5.95
lka,1964,5.95
lka,1965,4.76
lka,1966,4.76
lka,1967,4.86
lka,1968,5.95
lka,1969,5.95
lka,1970,5.95
lka,1971,5.93
lka,1972,5.97
lka,1973,6.4
lka,1974,6.65
lka,1975,7.01
lka,1976,8.41
lka,1977,8.87
lka,1978,15.61
lka,1979,15.57
lka,1980,16.53
lka,1981,19.25
lka,1982,20.81
lka,1983,23.53
lka,1984,25.44
lka,1985,27.16
lka,1986,28.02
lka,1987,29.44
lka,1988,31.81
lka,1989,36.05
lka,1990,40.06
lka,1991,41.37
lka,1992,43.83
lka,1993,48.32
lka,1994,49.42
lka,1995,51.25
lka,1996,55.27
lka,1997,58.99
lka,1998,64.45
lka,1999,70.64
lka,2000,77.01
lka,2001,89.36
lka,2002,95.66
lka,2003,96.52
lka,2004,101.19
lka,2005,100.5
lka,2006,103.9144
lka,2007,110.6232
lka,2008,108.3338
lka,2009,114.9448
lka,2010,113.0645
lka,2011,110.5652
lka,2012,127.6034
lka,2013,129.069
lka,2014,130.5647
lka,2015,135.8569
lka,2016,145.5817
lka,2017,152.4464
lka,2018,162.4649
lka,2019,178.7449
lka,2020,185.5926
lso,1960,0.7143
lso,1961,0.7143
lso,1962,0.7143
lso,1963,0.7143
lso,1964,0.7143
lso,1965,0.7143
lso,1966,0.7143
lso,1967,0.7143
lso,1968,0.7143
lso,1969,0.7143
lso,1970,0.7143
lso,1971,0.7152
lso,1972,0.7687
lso,1973,0.694
lso,1974,0.6795
lso,1975,0.7395
lso,1976,0.8696
lso,1977,0.8696
lso,1978,0.8696
lso,1979,0.842
lso,1980,0.7788
lso,1981,0.8775
lso,1982,1.0858
lso,1983,1.1141
lso,1984,1.4753
lso,1985,2.2287
lso,1986,2.285
lso,1987,2.036
lso,1988,2.2735
lso,1989,2.6227
lso,1990,2.5873
lso,1991,2.7613
lso,1992,2.852
lso,1993,3.2677
lso,1994,3.5508
lso,1995,3.6271
lso,1996,4.2993
lso,1997,4.608
lso,1998,5.5283
lso,1999,6.1095
lso,2000,6.9398
lso,2001,8.6091
lso,2002,10.5407
lso,2003,7.5647
lso,2004,6.4596
lso,2005,6.3593
lso,2006,6.7715
lso,2007,7.0454
lso,2008,8.2612
lso,2009,8.4737
lso,2010,7.3198
lso,2011,7.2599
lso,2012,8.212
lso,2013,9.6492
lso,2014,10.8527
lso,2015,12.7589
lso,2016,14.7075
lso,2017,13.32
lso,2018,13.2339
lso,2019,14.4484
lso,2020,16.4732
ltu,1995,0.9865
ltu,1996,1.1585
ltu,1997,1.1585
ltu,1998,1.1585
ltu,1999,1.1585
ltu,2000,1.1585
ltu,2001,1.1585
ltu,2002,1.0647
ltu,2003,0.8865
ltu,2004,0.8052
ltu,2005,0.8039
ltu,2006,0.7969
ltu,2007,0.7308
ltu,2008,0.6833
ltu,2009,0.7194
ltu,2010,0.75504
ltu,2011,0.71936
ltu,2012,0.77829
ltu,2013,0.75316
ltu,2014,0.75373
ltu,2015,0.9013
ltu,2016,0.90342
ltu,2017,0.88521
ltu,2018,0.84677
ltu,2019,0.89328
ltu,2020,0.87551
lux,1960,1.23947
lux,1961,1.23947
lux,1962,1.23947
lux,1963,1.23947
lux,1964,1.23947
lux,1965,1.23947
lux,1966,1.23947
lux,1967,1.23947
lux,1968,1.23947
lux,1969,1.23947
lux,1970,1.2395
lux,1971,1.2115
lux,1972,1.0911
lux,1973,0.9662
lux,1974,0.9656
lux,1975,0.9117
lux,1976,0.957
lux,1977,0.8885
lux,1978,0.7807
lux,1979,0.7268
lux,1980,0.7249
lux,1981,0.9204
lux,1982,1.1326
lux,1983,1.2675
lux,1984,1.4324
lux,1985,1.4719
lux,1986,1.1074
lux,1987,0.9255
lux,1988,0.9115
lux,1989,0.9768
lux,1990,0.8284
lux,1991,0.8465
lux,1992,0.797
lux,1993,0.8576
lux,1994,0.8294
lux,1995,0.7308
lux,1996,0.7675
lux,1997,0.8868
lux,1998,0.8998
lux,1999,0.93828
lux,2000,1.08271
lux,2001,1.11653
lux,2002,1.05756
lux,2003,0.88405
lux,2004,0.80392
lux,2005,0.8038
lux,2006,0.79643
lux,2007,0.72967
lux,2008,0.67992
lux,2009,0.71696
lux,2010,0.75431
lux,2011,0.71841
lux,2012,0.77834
lux,2013,0.75295
lux,2014,0.75273
lux,2015,0.9013
lux,2016,0.90342
lux,2017,0.88521
lux,2018,0.84677
lux,2019,0.89328
lux,2020,0.87551
lva,1995,0.7012
lva,1996,0.7836
lva,1997,0.8266
lva,1998,0.8393
lva,1999,0.8326
lva,2000,0.863
lva,2001,0.8934
lva,2002,0.8796
lva,2003,0.8131
lva,2004,0.7687
lva,2005,0.8035
lva,2006,0.7974
lva,2007,0.7311
lva,2008,0.6841
lva,2009,0.7194
lva,2010,0.75504
lva,2011,0.71936
lva,2012,0.77829
lva,2013,0.75316
lva,2014,0.75273
lva,2015,0.9013
lva,2016,0.90342
lva,2017,0.88521
lva,2018,0.84677
lva,2019,0.89328
lva,2020,0.87551
mac,1967,6.0758
mac,1968,6.0716
mac,1969,6.0361
mac,1970,6.0514
mac,1971,5.9474
mac,1972,5.7146
mac,1973,4.9288
mac,1974,5.0398
mac,1975,5.1264
mac,1976,6.0614
mac,1977,5.5738
mac,1978,5.0292
mac,1979,5.1767
mac,1980,5.095
mac,1981,5.7517
mac,1982,6.2258
mac,1983,7.4642
mac,1984,8.0354
mac,1985,7.9988
mac,1986,8.0132
mac,1987,8.0098
mac,1988,8.0406
mac,1989,8.0339
mac,1990,8.021
mac,1991,8.0043
mac,1992,7.9723
mac,1993,7.9676
mac,1994,7.9603
mac,1995,7.9678
mac,1996,7.9664
mac,1997,7.9753
mac,1998,7.9788
mac,1999,7.9919
mac,2000,8.0259
mac,2001,8.0335
mac,2002,8.0334
mac,2003,8.0212
mac,2004,8.0222
mac,2005,8.0111
mac,2006,8.0014
mac,2007,8.0359
mac,2008,8.0201
mac,2009,7.9843
mac,2010,8.0022
mac,2011,8.0182
mac,2012,7.9899
mac,2013,7.9893
mac,2014,7.9871
mac,2015,7.985
mac,2016,7.9951
mac,2017,8.026
mac,2018,8.0725
mac,2019,8.0705
mac,2020,7.9891
mar,1960,5.0605
mar,1961,5.0605
mar,1962,5.0605
mar,1963,5.0605
mar,1964,5.0605
mar,1965,5.0605
mar,1966,5.0605
mar,1967,5.0605
mar,1968,5.0605
mar,1969,5.0605
mar,1970,5.0605
mar,1971,5.05
mar,1972,4.6008
mar,1973,4.1069
mar,1974,4.3698
mar,1975,4.0525
mar,1976,4.4193
mar,1977,4.5033
mar,1978,4.1667
mar,1979,3.8991
mar,1980,3.9366
mar,1981,5.1723
mar,1982,6.023
mar,1983,7.1113
mar,1984,8.8105
mar,1985,10.063
mar,1986,9.1044
mar,1987,8.3592
mar,1988,8.2091
mar,1989,8.4882
mar,1990,8.2423
mar,1991,8.7066
mar,1992,8.538
mar,1993,9.299
mar,1994,9.203
mar,1995,8.54
mar,1996,8.7159
mar,1997,9.527
mar,1998,9.6044
mar,1999,9.8044
mar,2000,10.626
mar,2001,11.303
mar,2002,11.021
mar,2003,9.5744
mar,2004,8.868
mar,2005,8.865
mar,2006,8.7956
mar,2007,8.1923
mar,2008,7.7503
mar,2009,8.0571
mar,2010,8.4172
mar,2011,8.0899
mar,2012,8.6284
mar,2013,8.4055
mar,2014,8.4063
mar,2015,9.7643
mar,2016,9.8075
mar,2017,9.692
mar,2018,9.3861
mar,2019,9.6171
mar,2020,9.4968
mco,1970,0.84673
mco,1971,0.84466
mco,1972,0.76904
mco,1973,0.67882
mco,1974,0.73322
mco,1975,0.65367
mco,1976,0.73219
mco,1977,0.74779
mco,1978,0.68802
mco,1979,0.64858
mco,1980,0.64418
mco,1981,0.8285
mco,1982,1.00191
mco,1983,1.16186
mco,1984,1.33227
mco,1985,1.36979
mco,1986,1.05588
mco,1987,0.91633
mco,1988,0.90813
mco,1989,0.97265
mco,1990,0.83013
mco,1991,0.8601
mco,1992,0.807
mco,1993,0.8634
mco,1994,0.8464
mco,1995,0.7609
mco,1996,0.7799
mco,1997,0.8898
mco,1998,0.8994
mco,1999,0.9386
mco,2000,1.0854
mco,2001,1.098
mco,2002,1.04
mco,2003,0.883
mco,2004,0.8
mco,2005,0.8041
mco,2006,0.7971
mco,2007,0.7306
mco,2008,0.6827
mco,2009,0.7198
mco,2010,0.7543
mco,2011,0.7184
mco,2012,0.7783
mco,2013,0.7529
mco,2014,0.7527
mco,2015,0.9013
mco,2016,0.9034
mco,2017,0.8852
mco,2018,0.8468
mco,2019,0.8933
mco,2020,0.8755
mda,1990,0.0036
mda,1991,0.0084
mda,1992,0.0827
mda,1993,0.7678
mda,1994,2.7826
mda,1995,3.6964
mda,1996,4.6
mda,1997,4.62
mda,1998,5.37
mda,1999,10.5242
mda,2000,12.4334
mda,2001,12.8668
mda,2002,13.573
mda,2003,13.9426
mda,2004,12.3283
mda,2005,12.5996
mda,2006,13.1311
mda,2007,12.1399
mda,2008,10.392
mda,2009,11.1096
mda,2010,12.3693
mda,2011,11.7386
mda,2012,12.1114
mda,2013,12.5868
mda,2014,14.0356
mda,2015,18.8185
mda,2016,19.9238
mda,2017,18.499
mda,2018,16.8031
mda,2019,17.5751
mda,2020,17.3201
mdg,1960,49.3706
mdg,1961,49.3706
mdg,1962,49.3706
mdg,1963,49.3706
mdg,1964,49.3706
mdg,1965,49.3706
mdg,1966,49.3706
mdg,1967,49.3706
mdg,1968,49.3706
mdg,1969,51.94198
mdg,1970,55.5419
mdg,1971,55.42633
mdg,1972,50.40533
mdg,1973,44.57767
mdg,1974,48.14075
mdg,1975,42.86242
mdg,1976,47.78992
mdg,1977,49.13575
mdg,1978,45.131
mdg,1979,42.54417
mdg,1980,42.25575
mdg,1981,54.34608
mdg,1982,69.94717
mdg,1983,86.08983
mdg,1984,115.3285
mdg,1985,132.4955
mdg,1986,135.26817
mdg,1987,213.84267
mdg,1988,281.42133
mdg,1989,320.6875
mdg,1990,298.82933
mdg,1991,367.072
mdg,1992,372.7933
mdg,1993,382.7565
mdg,1994,613.4672
mdg,1995,853.1263
mdg,1996,812.2503
mdg,1997,1018.1772
mdg,1998,1088.2797
mdg,1999,1256.755
mdg,2000,1353.4962
mdg,2001,1317.6988
mdg,2002,1366.3912
mdg,2003,1238.3277
mdg,2004,1868.8578
mdg,2005,2003.0258
mdg,2006,2142.3017
mdg,2007,1873.8767
mdg,2008,1708.3708
mdg,2009,1956.2058
mdg,2010,2089.95
mdg,2011,2025.1175
mdg,2012,2194.9667
mdg,2013,2206.9142
mdg,2014,2414.8117
mdg,2015,2933.5083
mdg,2016,3176.5392
mdg,2017,3116.11
mdg,2018,3334.7523
mdg,2019,3618.3219
mdg,2020,3787.7541
mdv,1960,4.76
mdv,1961,4.76
mdv,1962,4.76
mdv,1963,4.75
mdv,1964,4.75
mdv,1965,4.76
mdv,1966,4.76
mdv,1967,4.76
mdv,1968,4.75
mdv,1969,4.75
mdv,1970,4.75
mdv,1971,4.73
mdv,1972,4.37
mdv,1973,3.99
mdv,1974,3.93
mdv,1975,5.76
mdv,1976,8.36
mdv,1977,8.77
mdv,1978,8.97
mdv,1979,7.49
mdv,1980,7.55
mdv,1981,7.55
mdv,1982,7.1737
mdv,1983,7.05
mdv,1984,7.05
mdv,1985,7.098
mdv,1986,7.151
mdv,1987,9.223
mdv,1988,8.785
mdv,1989,9.041
mdv,1990,9.552
mdv,1991,10.253
mdv,1992,10.5692
mdv,1993,10.9569
mdv,1994,11.5858
mdv,1995,11.77
mdv,1996,11.77
