geo,time,fp_cpi_totl_zg
mex,1987,131.82738
mex,1988,114.16226
mex,1989,20.00788
mex,1990,26.65167
mex,1991,22.66236
mex,1992,15.5079
mex,1993,9.75146
mex,1994,6.96581
mex,1995,34.99927
mex,1996,34.37838
mex,1997,20.62563
mex,1998,15.9284
mex,1999,16.58562
mex,2000,9.49156
mex,2001,6.36774
mex,2002,5.03073
mex,2003,4.5469
mex,2004,4.68841
mex,2005,3.98806
mex,2006,3.62947
mex,2007,3.96685
mex,2008,5.12498
mex,2009,5.29736
mex,2010,4.15673
mex,2011,3.40738
mex,2012,4.11151
mex,2013,3.80639
mex,2014,4.01862
mex,2015,2.72064
mex,2016,2.82171
mex,2017,6.04146
mex,2018,4.89935
mex,2019,3.63596
mex,2020,3.39683
mex,2021,5.68921
mkd,1994,126.58337
mkd,1995,16.37359
mkd,1996,2.4666
mkd,1997,1.29436
mkd,1998,0.5442
mkd,1999,-1.27929
mkd,2000,6.60742
mkd,2001,5.19889
mkd,2002,2.3146
mkd,2003,0.85556
mkd,2004,-0.44865
mkd,2005,0.52552
mkd,2006,3.21363
mkd,2007,2.25176
mkd,2008,8.3319
mkd,2009,-0.73963
mkd,2010,1.50998
mkd,2011,3.90475
mkd,2012,3.31606
mkd,2013,2.785
mkd,2014,-0.28171
mkd,2015,-0.29992
mkd,2016,-0.23929
mkd,2017,1.35162
mkd,2018,1.45831
mkd,2019,0.76644
mkd,2020,1.20007
mli,1989,-0.07669
mli,1990,0.60634
mli,1991,1.80043
mli,1992,-6.24251
mli,1993,-0.26377
mli,1994,23.17679
mli,1995,13.44177
mli,1996,6.80546
mli,1997,-0.363
mli,1998,4.03659
mli,1999,-1.2019
mli,2000,-0.67766
mli,2001,5.18701
mli,2002,5.03282
mli,2003,-1.34673
mli,2004,-3.09978
mli,2005,6.39788
mli,2006,1.54353
mli,2007,1.412
mli,2008,9.17099
mli,2009,2.46375
mli,2010,1.10893
mli,2011,2.95564
mli,2012,5.32313
mli,2013,-0.60674
mli,2014,0.88381
mli,2015,1.45069
mli,2016,-1.79965
mli,2017,1.75986
mli,2018,0.29955
mli,2019,-1.65827
mli,2020,0.43809
mli,2021,3.9256
mlt,1960,3.38462
mlt,1961,2.51132
mlt,1962,0.16867
mlt,1963,1.87635
mlt,1964,2.18024
mlt,1965,1.60222
mlt,1966,0.52312
mlt,1967,0.69387
mlt,1968,2.0373
mlt,1969,2.33429
mlt,1970,3.71566
mlt,1971,2.32381
mlt,1972,3.37276
mlt,1973,7.68929
mlt,1974,7.25562
mlt,1975,8.79167
mlt,1976,0.55151
mlt,1977,10.04037
mlt,1978,4.70751
mlt,1979,7.14711
mlt,1980,15.74725
mlt,1981,11.50976
mlt,1982,5.81823
mlt,1983,-0.881
mlt,1984,-0.4425
mlt,1985,-0.23521
mlt,1986,2.02789
mlt,1987,0.43173
mlt,1988,0.93834
mlt,1989,0.84769
mlt,1990,2.98341
mlt,1991,2.54219
mlt,1992,1.63321
mlt,1993,4.14482
mlt,1994,4.12992
mlt,1995,4.42665
mlt,1996,2.054
mlt,1997,3.11208
mlt,1998,2.38525
mlt,1999,2.13477
mlt,2000,2.36959
mlt,2001,2.92949
mlt,2002,2.18849
mlt,2003,1.30384
mlt,2004,2.79083
mlt,2005,3.00797
mlt,2006,2.77378
mlt,2007,1.24922
mlt,2008,4.25862
mlt,2009,2.08433
mlt,2010,1.51564
mlt,2011,2.96299
mlt,2012,2.37582
mlt,2013,1.18028
mlt,2014,0.31031
mlt,2015,1.10055
mlt,2016,0.6427
mlt,2017,1.36435
mlt,2018,1.15782
mlt,2019,1.64206
mlt,2020,0.63854
mlt,2021,1.49789
mmr,1960,7.38994
mmr,1961,-0.14641
mmr,1962,-1.6129
mmr,1963,-2.68256
mmr,1964,-0.45942
mmr,1965,17.69231
mmr,1966,25.4902
mmr,1967,0.83333
mmr,1968,2.37603
mmr,1969,-4.33905
mmr,1970,-4.00844
mmr,1971,2.08791
mmr,1972,7.64263
mmr,1973,25.2
mmr,1974,25.21166
mmr,1975,31.65566
mmr,1976,22.3844
mmr,1977,-1.15669
mmr,1978,-6.04471
mmr,1979,5.6723
mmr,1980,0.60815
mmr,1981,0.31844
mmr,1982,5.30474
mmr,1983,5.65008
mmr,1984,4.84631
mmr,1985,6.80757
mmr,1986,9.32546
mmr,1987,24.76
mmr,1988,16.0428
mmr,1989,27.19853
mmr,1990,17.62678
mmr,1991,32.27204
mmr,1992,21.91321
mmr,1993,31.83161
mmr,1994,24.09879
mmr,1995,25.19471
mmr,1996,16.2754
mmr,1997,29.69723
mmr,1998,51.48755
mmr,1999,18.40104
mmr,2000,-0.10917
mmr,2001,21.10131
mmr,2002,57.07451
mmr,2003,36.58972
mmr,2004,4.53421
mmr,2005,9.36862
mmr,2006,19.99649
mmr,2007,35.0246
mmr,2008,26.79954
mmr,2009,1.47234
mmr,2010,7.71838
mmr,2011,5.02146
mmr,2012,1.46758
mmr,2013,5.64304
mmr,2014,4.9533
mmr,2015,9.45417
mmr,2016,6.92883
mmr,2017,4.57254
mmr,2018,6.87233
mmr,2019,8.82507
mne,2006,2.92451
mne,2007,4.34712
mne,2008,8.75873
mne,2009,3.46672
mne,2010,0.65495
mne,2011,3.45014
mne,2012,4.14525
mne,2013,2.20589
mne,2014,-0.71051
mne,2015,1.54869
mne,2016,-0.27139
mne,2017,2.38024
mne,2018,2.61122
mne,2019,0.36156
mne,2020,-0.25566
mne,2021,2.4108
mng,1993,268.15049
mng,1994,87.58001
mng,1995,0.04352
mng,1996,46.88995
mng,1997,36.55611
mng,1998,9.35704
mng,1999,7.56494
mng,2000,11.59554
mng,2001,6.27736
mng,2002,0.91707
mng,2003,5.12899
mng,2004,8.24115
mng,2005,12.71657
mng,2006,5.09517
mng,2007,9.63096
mng,2008,27.95567
mng,2009,7.61951
mng,2010,10.04621
mng,2011,8.41121
mng,2012,14.33033
mng,2013,10.49066
mng,2014,12.25398
mng,2015,5.72687
mng,2016,0.7423
mng,2017,4.31076
mng,2018,6.81244
mng,2019,7.30482
mng,2020,3.69317
mng,2021,7.09856
moz,2005,6.42755
moz,2006,13.24509
moz,2007,8.48949
moz,2008,14.50281
moz,2009,3.78861
moz,2010,12.42554
moz,2011,11.16661
moz,2012,2.60245
moz,2013,4.26135
moz,2014,2.55975
moz,2015,3.55076
moz,2016,17.41804
moz,2017,15.11321
moz,2018,3.91133
moz,2019,2.78111
moz,2020,3.14169
mrt,1986,7.43333
mrt,1987,8.15234
mrt,1988,1.31966
mrt,1989,12.93268
mrt,1990,6.60023
mrt,1991,5.62867
mrt,1992,10.14182
mrt,1993,9.37034
mrt,1994,4.12826
mrt,1995,6.54379
mrt,1996,4.68131
mrt,1997,4.62535
mrt,1998,8.03167
mrt,1999,4.07418
mrt,2000,3.25407
mrt,2001,4.7149
mrt,2002,3.89571
mrt,2003,5.1519
mrt,2004,10.36762
mrt,2005,12.12565
mrt,2006,6.24103
mrt,2007,7.25411
mrt,2008,7.34664
mrt,2009,2.22092
mrt,2010,6.28354
mrt,2011,5.68632
mrt,2012,4.90243
mrt,2013,4.1291
mrt,2014,3.53437
mrt,2015,3.2377
mrt,2016,1.48601
mrt,2017,2.27503
mrt,2018,3.04891
mrt,2019,2.30009
mrt,2020,2.38569
mus,1964,1.89557
mus,1965,1.78557
mus,1966,2.5049
mus,1967,1.87853
mus,1968,6.97711
mus,1969,2.31522
mus,1970,1.54187
mus,1971,0.31634
mus,1972,5.39594
mus,1973,13.4508
mus,1974,29.11563
mus,1975,14.73832
mus,1976,12.95573
mus,1977,9.1725
mus,1978,8.54514
mus,1979,14.46637
mus,1980,41.99951
mus,1981,14.46159
mus,1982,11.41569
mus,1983,5.5895
mus,1984,7.38916
mus,1985,6.6987
mus,1986,1.63265
mus,1987,0.51874
mus,1988,9.15931
mus,1989,12.67004
mus,1990,13.48809
mus,1991,7.00101
mus,1992,4.64352
mus,1993,10.51784
mus,1994,7.32347
mus,1995,6.02933
mus,1996,6.55097
mus,1997,6.83334
mus,1998,6.81079
mus,1999,6.90915
mus,2000,4.19929
mus,2001,5.38934
mus,2002,6.41933
mus,2003,3.92105
mus,2004,4.71037
mus,2005,4.93717
mus,2006,8.9135
mus,2007,8.82729
mus,2008,9.73228
mus,2009,2.51609
mus,2010,2.93236
mus,2011,6.52249
mus,2012,3.85216
mus,2013,3.5433
mus,2014,3.21769
mus,2015,1.28655
mus,2016,0.97768
mus,2017,3.667
mus,2018,3.21605
mus,2019,0.40566
mus,2020,2.5808
mus,2021,4.02853
mwi,1981,11.8147
mwi,1982,9.82116
mwi,1983,13.50251
mwi,1984,20.0263
mwi,1985,10.51898
mwi,1986,14.04687
mwi,1987,25.1551
mwi,1988,33.91216
mwi,1989,12.44636
mwi,1990,11.82354
mwi,1991,12.61532
mwi,1992,23.75135
mwi,1993,22.77271
mwi,1994,34.64964
mwi,1995,83.32577
mwi,1996,37.60205
mwi,1997,9.13735
mwi,1998,29.74865
mwi,1999,44.80416
mwi,2000,29.58149
mwi,2001,22.7
mwi,2002,14.74463
mwi,2003,9.5768
mwi,2004,11.42981
mwi,2005,15.41034
mwi,2006,13.97429
mwi,2007,7.95221
mwi,2008,8.7126
mwi,2009,8.42204
mwi,2010,7.41159
mwi,2011,7.62282
mwi,2012,21.27127
mwi,2013,27.28333
mwi,2014,23.79206
mwi,2015,21.86735
mwi,2016,21.71111
mwi,2017,11.54339
mwi,2018,12.42018
mwi,2019,9.37084
mwi,2020,8.62551
mys,1960,0.06318
mys,1961,-0.18041
mys,1962,0.10844
mys,1963,3.10525
mys,1964,-0.40273
mys,1965,-0.10549
mys,1966,0.96797
mys,1967,4.57556
mys,1968,-0.15835
mys,1969,-0.40902
mys,1970,1.84394
mys,1971,1.61304
mys,1972,3.23155
mys,1973,10.56018
mys,1974,17.32898
mys,1975,4.48772
mys,1976,2.63371
mys,1977,4.78822
mys,1978,4.86006
mys,1979,3.65447
mys,1980,6.67492
mys,1981,9.7
mys,1982,5.8189
mys,1983,3.70424
mys,1984,3.89727
mys,1985,0.34646
mys,1986,0.737
mys,1987,0.29001
mys,1988,2.55652
mys,1989,2.8132
mys,1990,2.6178
mys,1991,4.35833
mys,1992,4.76723
mys,1993,3.53659
mys,1994,3.72497
mys,1995,3.45058
mys,1996,3.48856
mys,1997,2.66251
mys,1998,5.27034
mys,1999,2.74456
mys,2000,1.53474
mys,2001,1.41678
mys,2002,1.80787
mys,2003,1.08968
mys,2004,1.42127
mys,2005,2.97507
mys,2006,3.60924
mys,2007,2.02735
mys,2008,5.44078
mys,2009,0.58331
mys,2010,1.62285
mys,2011,3.17447
mys,2012,1.66357
mys,2013,2.10501
mys,2014,3.14299
mys,2015,2.10439
mys,2016,2.09057
mys,2017,3.8712
mys,2018,0.88471
mys,2019,0.66289
mys,2020,-1.1387
mys,2021,2.4771
nam,2003,7.13615
nam,2004,4.13663
nam,2005,2.28195
nam,2006,4.96117
nam,2007,6.54788
nam,2008,9.09464
nam,2009,9.45173
nam,2010,4.87492
nam,2011,5.0056
nam,2012,6.722
nam,2013,5.60093
nam,2014,5.35017
nam,2015,3.39402
nam,2016,6.72858
nam,2017,6.1458
nam,2018,4.29159
nam,2019,3.72239
nam,2020,2.20938
nam,2021,3.61691
ncl,2011,2.429
ncl,2012,1.74967
ncl,2013,1.27761
ncl,2014,0.17885
ncl,2015,0.57051
ncl,2016,0.57832
ner,1964,1.00402
ner,1965,4.37376
ner,1966,10.57143
ner,1967,0.43066
ner,1968,-2.9231
ner,1969,10.64566
ner,1970,1.11784
ner,1971,4.19162
ner,1972,9.75117
ner,1973,11.78502
ner,1974,3.39751
ner,1975,9.1158
ner,1976,23.52968
ner,1977,23.25109
ner,1978,10.0932
ner,1979,7.26788
ner,1980,10.30528
ner,1981,22.91341
ner,1982,11.64184
ner,1983,-2.48961
ner,1984,8.36442
ner,1985,-0.9234
ner,1986,-3.20757
ner,1987,-6.71211
ner,1988,-1.39396
ner,1989,-2.84353
ner,1990,-0.77565
ner,1991,-7.79664
ner,1992,-4.47562
ner,1993,-1.21503
ner,1994,36.04106
ner,1995,10.56329
ner,1996,5.28886
ner,1997,2.93345
ner,1998,4.54802
ner,1999,-2.30213
ner,2000,2.90015
ner,2001,4.00551
ner,2002,2.62887
ner,2003,-1.61441
ner,2004,0.26254
ner,2005,7.7975
ner,2006,0.04049
ner,2007,0.05396
ner,2008,11.30511
ner,2009,0.58291
ner,2010,0.80407
ner,2011,2.94239
ner,2012,0.45509
ner,2013,2.29723
ner,2014,-0.93029
ner,2015,-0.57609
ner,2016,1.65389
ner,2017,2.79637
ner,2018,2.9676
ner,2019,-2.48979
ner,2020,2.89819
ner,2021,3.83787
nga,1960,5.44433
nga,1961,6.27915
nga,1962,5.26563
nga,1963,-2.69466
nga,1964,0.85679
nga,1965,4.10346
nga,1966,9.69035
nga,1967,-3.72634
nga,1968,-0.47606
nga,1969,10.15598
nga,1970,13.75708
nga,1971,15.99911
nga,1972,3.45765
nga,1973,5.40266
nga,1974,12.67439
nga,1975,33.96419
nga,1976,24.3
nga,1977,15.08783
nga,1978,21.70925
nga,1979,11.70973
nga,1980,9.97226
nga,1981,20.81282
nga,1982,7.69775
nga,1983,23.21233
nga,1984,17.82053
nga,1985,7.43534
nga,1986,5.71715
nga,1987,11.29032
nga,1988,54.51122
nga,1989,50.46669
nga,1990,7.3644
nga,1991,13.00697
nga,1992,44.58884
nga,1993,57.16525
nga,1994,57.03171
nga,1995,72.8355
nga,1996,29.26829
nga,1997,8.52987
nga,1998,9.99638
nga,1999,6.61837
nga,2000,6.93329
nga,2001,18.87365
nga,2002,12.87658
nga,2003,14.03178
nga,2004,14.99803
nga,2005,17.86349
nga,2006,8.22522
nga,2007,5.38801
nga,2008,11.58108
nga,2009,12.55496
nga,2010,13.7202
nga,2011,10.84003
nga,2012,12.21778
nga,2013,8.47583
nga,2014,8.06249
nga,2015,9.00939
nga,2016,15.67534
nga,2017,16.52354
nga,2018,12.09473
nga,2019,11.39679
nic,2000,7.06991
nic,2001,5.98604
nic,2002,3.75017
nic,2003,5.30239
nic,2004,8.47021
nic,2005,9.5991
nic,2006,9.1402
nic,2007,11.12693
nic,2008,19.8262
nic,2009,3.687
nic,2010,5.45513
nic,2011,8.08239
nic,2012,7.19355
nic,2013,7.13547
nic,2014,6.03597
nic,2015,3.99738
nic,2016,3.52317
nic,2017,3.85067
nic,2018,4.94724
nic,2019,5.37629
nic,2020,3.68181
nic,2021,4.92841
nld,1960,2.32394
nld,1961,1.30764
nld,1962,2.43115
nld,1963,3.24366
nld,1964,5.82377
nld,1965,3.90803
nld,1966,5.76215
nld,1967,3.45532
nld,1968,3.72079
nld,1969,7.4218
nld,1970,3.66892
nld,1971,7.47769
nld,1972,7.80279
nld,1973,8.0222
nld,1974,9.59142
nld,1975,10.21748
nld,1976,8.83064
nld,1977,6.3993
nld,1978,4.11201
nld,1979,4.19929
nld,1980,6.51346
nld,1981,6.73893
nld,1982,5.91109
nld,1983,2.74084
nld,1984,3.30164
nld,1985,2.25858
nld,1986,0.08335
nld,1987,-0.6912
nld,1988,0.73794
nld,1989,1.08216
nld,1990,2.45409
nld,1991,3.1582
nld,1992,3.18359
nld,1993,2.58418
nld,1994,2.80153
nld,1995,1.92322
nld,1996,2.11379
nld,1997,2.10925
nld,1998,1.95914
nld,1999,2.15718
nld,2000,2.36052
nld,2001,4.15584
nld,2002,3.28753
nld,2003,2.092
nld,2004,1.26365
nld,2005,1.68813
nld,2006,1.1015
nld,2007,1.61386
nld,2008,2.4865
nld,2009,1.18978
nld,2010,1.27531
nld,2011,2.34107
nld,2012,2.45555
nld,2013,2.5069
nld,2014,0.97604
nld,2015,0.60025
nld,2016,0.31667
nld,2017,1.38146
nld,2018,1.7035
nld,2019,2.6337
nld,2020,1.27246
nld,2021,2.67572
nld_curacao,2001,1.79283
nld_curacao,2002,0.39139
nld_curacao,2003,1.63371
nld_curacao,2004,1.37912
nld_curacao,2005,4.11712
nld_curacao,2006,3.115
nld_curacao,2007,2.99572
nld_curacao,2008,6.87632
nld_curacao,2009,1.75332
nld_curacao,2010,2.77944
nld_curacao,2011,2.33253
nld_curacao,2012,3.18399
nld_curacao,2013,1.33232
nld_curacao,2014,1.49874
nld_curacao,2015,-0.47654
nld_curacao,2016,-0.04721
nld_curacao,2017,1.58559
nld_curacao,2018,2.58369
nld_curacao,2019,2.62221
nor,1960,0.36049
nor,1961,2.15517
nor,1962,5.27426
nor,1963,2.47161
nor,1964,5.86702
nor,1965,4.18722
nor,1966,3.25056
nor,1967,4.57927
nor,1968,3.44829
nor,1969,2.96295
nor,1970,10.63721
nor,1971,6.22386
nor,1972,7.25844
nor,1973,7.41947
nor,1974,9.41177
nor,1975,11.68922
nor,1976,9.16147
nor,1977,9.10384
nor,1978,8.16167
nor,1979,4.50973
nor,1980,10.87866
nor,1981,13.64296
nor,1982,11.341
nor,1983,8.46524
nor,1984,6.21827
nor,1985,5.71485
nor,1986,7.17649
nor,1987,8.71705
nor,1988,6.67637
nor,1989,4.54614
nor,1990,4.13103
nor,1991,3.4382
nor,1992,2.32809
nor,1993,2.28827
nor,1994,1.37567
nor,1995,2.46037
nor,1996,1.26253
nor,1997,2.56692
nor,1998,2.25241
nor,1999,2.36597
nor,2000,3.08551
nor,2001,3.0042
nor,2002,1.28673
nor,2003,2.48783
nor,2004,0.4545
nor,2005,1.53213
nor,2006,2.32935
nor,2007,0.71259
nor,2008,3.75393
nor,2009,2.19739
nor,2010,2.41891
nor,2011,1.28495
nor,2012,0.69686
nor,2013,2.12049
nor,2014,2.0417
nor,2015,2.17114
nor,2016,3.55
nor,2017,1.8751
nor,2018,2.76483
nor,2019,2.16773
nor,2020,1.28658
nor,2021,3.48388
npl,1965,8.47187
npl,1966,14.38897
npl,1967,-2.80833
npl,1968,1.17987
npl,1969,4.05759
npl,1970,15.23728
npl,1971,-1.9995
npl,1972,8.38902
npl,1973,11.42977
npl,1974,19.80634
npl,1975,7.58599
npl,1976,-3.11324
npl,1977,9.89885
npl,1978,7.34609
npl,1979,3.56545
npl,1980,14.6845
npl,1981,11.14486
npl,1982,11.69855
npl,1983,12.37724
npl,1984,2.84578
npl,1985,8.05264
npl,1986,18.99895
npl,1987,10.75033
npl,1988,8.983
npl,1989,8.84689
npl,1990,8.2397
npl,1991,15.55745
npl,1992,17.14952
npl,1993,7.50539
npl,1994,8.34929
npl,1995,7.62297
npl,1996,9.22047
npl,1997,4.00999
npl,1998,11.24447
npl,1999,7.45111
npl,2000,2.47882
npl,2001,2.6883
npl,2002,3.0294
npl,2003,5.70701
npl,2004,2.84181
npl,2005,6.83633
npl,2006,6.92034
npl,2007,2.26922
npl,2008,9.90783
npl,2009,11.09482
npl,2010,9.3265
npl,2011,9.22708
npl,2012,9.45981
npl,2013,9.04016
npl,2014,8.36415
npl,2015,7.86891
npl,2016,8.79034
npl,2017,3.6271
npl,2018,4.06116
npl,2019,5.56869
npl,2020,5.05237
npl,2021,4.08791
nru,2011,0.3003
nru,2012,-0.12475
nzl,1960,0.69793
nzl,1961,1.7977
nzl,1962,2.68085
nzl,1963,1.9685
nzl,1964,3.47491
nzl,1965,3.39749
nzl,1966,2.75548
nzl,1967,6.05692
nzl,1968,4.31192
nzl,1969,4.92524
nzl,1970,6.51718
nzl,1971,10.38757
nzl,1972,6.9328
nzl,1973,8.16667
nzl,1974,11.1094
nzl,1975,14.68498
nzl,1976,16.90686
nzl,1977,14.38355
nzl,1978,11.95662
nzl,1979,13.6996
nzl,1980,17.15055
nzl,1981,15.37016
nzl,1982,16.16369
nzl,1983,7.34108
nzl,1984,6.17125
nzl,1985,15.41766
nzl,1986,13.2134
nzl,1987,15.7443
nzl,1988,6.37525
nzl,1989,5.71599
nzl,1990,6.09844
nzl,1991,2.60239
nzl,1992,1.01456
nzl,1993,1.28821
nzl,1994,1.74538
nzl,1995,3.75494
nzl,1996,2.28571
nzl,1997,1.18715
nzl,1998,1.26524
nzl,1999,-0.11427
nzl,2000,2.61523
nzl,2001,2.62582
nzl,2002,2.67709
nzl,2003,1.75357
nzl,2004,2.29025
nzl,2005,3.03702
nzl,2006,3.3654
nzl,2007,2.37614
nzl,2008,3.95895
nzl,2009,2.11565
nzl,2010,2.30202
nzl,2011,4.02791
nzl,2012,1.05991
nzl,2013,1.13442
nzl,2014,1.22751
nzl,2015,0.2927
nzl,2016,0.64624
nzl,2017,1.85079
nzl,2018,1.5983
nzl,2019,1.61963
nzl,2020,1.71456
nzl,2021,3.94112
omn,2001,-0.81667
omn,2002,-0.27958
omn,2003,0.23133
omn,2004,0.62497
omn,2005,1.90984
omn,2006,3.54499
omn,2007,5.83048
omn,2008,12.37541
omn,2009,3.46881
omn,2010,3.25658
omn,2011,4.04219
omn,2012,2.94773
omn,2013,1.04553
omn,2014,1.02234
omn,2015,0.06529
omn,2016,1.10921
omn,2017,1.59716
omn,2018,0.8813
omn,2019,0.1338
omn,2020,-0.90387
omn,2021,1.54664
pak,1960,6.94737
pak,1961,1.64042
pak,1962,-0.51646
pak,1963,1.45649
pak,1964,4.17959
pak,1965,5.56864
pak,1966,7.22762
pak,1967,6.8114
pak,1968,0.17063
pak,1969,3.18699
pak,1970,5.34984
pak,1971,4.73069
pak,1972,5.18324
pak,1973,23.07008
pak,1974,26.66303
pak,1975,20.90451
pak,1976,7.15832
pak,1977,10.13297
pak,1978,6.13869
pak,1979,8.26705
pak,1980,11.93823
pak,1981,11.87991
pak,1982,5.90353
pak,1983,6.36203
pak,1984,6.08717
pak,1985,5.61484
pak,1986,3.50641
pak,1987,4.68122
pak,1988,8.83794
pak,1989,7.84426
pak,1990,9.05213
pak,1991,11.79127
pak,1992,9.50904
pak,1993,9.97366
pak,1994,12.36819
pak,1995,12.34358
pak,1996,10.37381
pak,1997,11.37549
pak,1998,6.228
pak,1999,4.14264
pak,2000,4.36666
pak,2001,3.14826
pak,2002,3.29034
pak,2003,2.91413
pak,2004,7.44462
pak,2005,9.06333
pak,2006,7.92108
pak,2007,7.59868
pak,2008,20.28612
pak,2009,13.64777
pak,2010,12.93887
pak,2011,11.91609
pak,2012,9.68235
pak,2013,7.69216
pak,2014,7.18938
pak,2015,2.52933
pak,2016,3.76512
pak,2017,4.08537
pak,2018,5.07806
pak,2019,10.57836
pak,2020,9.73999
pak,2021,9.49621
pan,1960,0.05118
pan,1961,0.61381
pan,1962,0.788
pan,1963,0.44989
pan,1964,2.41354
pan,1965,0.46161
pan,1966,0.19347
pan,1967,1.37581
pan,1968,1.61905
pan,1969,1.82755
pan,1970,3.08329
pan,1971,1.91964
pan,1972,5.40955
pan,1973,6.85643
pan,1974,16.26807
pan,1975,5.88104
pan,1976,3.95
pan,1977,4.58554
pan,1978,4.20052
pan,1979,7.98882
pan,1980,13.8079
pan,1981,7.30233
pan,1982,4.25057
pan,1983,2.10284
pan,1984,1.58264
pan,1985,1.02662
pan,1986,-0.06638
pan,1987,0.99642
pan,1988,0.35922
pan,1989,0.20587
pan,1990,0.76949
pan,1991,1.25626
pan,1992,1.82452
pan,1993,0.45393
pan,1994,1.26843
pan,1995,0.99421
pan,1996,1.25572
pan,1997,1.32435
pan,1998,0.55908
pan,1999,1.24718
pan,2000,1.49896
pan,2001,0.30706
pan,2002,1.00583
pan,2003,0.39167
pan,2004,0.47472
pan,2005,2.85588
pan,2006,2.45789
pan,2007,4.16863
pan,2008,8.75868
pan,2009,2.40905
pan,2010,3.49129
pan,2011,5.8758
pan,2012,5.6982
pan,2013,4.02716
pan,2014,2.62653
pan,2015,0.13749
pan,2016,0.73973
pan,2017,0.87559
pan,2018,0.76158
pan,2019,-0.35508
pan,2020,-1.55028
pan,2021,1.6307
per,1960,8.66446
per,1961,5.91671
per,1962,6.64109
per,1963,6.07014
per,1964,9.79228
per,1965,16.38996
per,1966,8.8406
per,1967,9.7836
per,1968,19.08662
per,1969,6.23616
per,1970,5.02524
per,1971,6.79064
per,1972,7.21972
per,1973,9.48905
per,1974,16.89167
per,1975,23.61874
per,1976,33.48328
per,1977,38.05409
per,1978,57.84878
per,1979,66.69442
per,1980,59.14507
per,1981,75.43327
per,1982,64.44816
per,1983,111.15064
per,1984,110.20852
per,1985,163.39951
per,1986,77.92103
per,1987,85.82231
per,1988,667.01933
per,1989,3398.67901
per,1990,7481.66361
per,1991,409.53017
per,1992,73.52829
per,1993,48.57999
per,1994,23.73691
per,1995,11.1287
per,1996,11.53794
per,1997,8.56219
per,1998,7.24782
per,1999,3.46966
per,2000,3.75734
per,2001,1.9771
per,2002,0.19314
per,2003,2.25938
per,2004,3.66247
per,2005,1.6163
per,2006,2.00226
per,2007,1.77999
per,2008,5.78588
per,2009,2.93623
per,2010,1.52832
per,2011,3.36931
per,2012,3.61121
per,2013,2.7679
per,2014,3.41195
per,2015,3.39809
per,2016,3.55718
per,2017,2.9949
per,2018,1.50915
per,2019,2.25212
per,2020,2.00241
per,2021,4.27166
phl,1960,4.15482
phl,1961,1.59563
phl,1962,5.79665
phl,1963,5.62555
phl,1964,8.18308
phl,1965,2.5641
phl,1966,5.4
phl,1967,6.25395
phl,1968,2.35881
phl,1969,1.95551
phl,1970,14.38146
phl,1971,21.40334
phl,1972,8.20403
phl,1973,16.58003
phl,1974,34.16359
phl,1975,6.7614
phl,1976,9.19923
phl,1977,9.89875
phl,1978,7.33453
phl,1979,17.53333
phl,1980,18.20051
phl,1981,13.0826
phl,1982,10.22173
phl,1983,10.02936
phl,1984,50.33898
phl,1985,23.10311
phl,1986,1.14814
phl,1987,4.06977
phl,1988,13.86007
phl,1989,12.24299
phl,1990,12.17735
phl,1991,19.26146
phl,1992,8.651
phl,1993,6.71631
phl,1994,10.38647
phl,1995,6.832
phl,1996,7.4761
phl,1997,5.59026
phl,1998,9.23493
phl,1999,5.93905
phl,2000,3.97713
phl,2001,5.3455
phl,2002,2.72277
phl,2003,2.28916
phl,2004,4.82921
phl,2005,6.51685
phl,2006,5.48523
phl,2007,2.9
phl,2008,8.26045
phl,2009,4.21903
phl,2010,3.78984
phl,2011,4.71842
phl,2012,3.02696
phl,2013,2.58269
phl,2014,3.59782
phl,2015,0.67419
phl,2016,1.2537
phl,2017,2.85319
phl,2018,5.2116
phl,2019,2.48028
phl,2020,2.63523
plw,2002,-1.30124
plw,2003,0.92287
plw,2004,4.96408
plw,2005,3.95146
plw,2006,4.42981
plw,2007,3.23875
plw,2008,11.96557
plw,2009,1.43814
plw,2010,1.44219
plw,2011,4.6747
plw,2012,3.61418
plw,2013,3.35481
plw,2014,4.19175
plw,2015,0.94904
plw,2016,-1.04231
plw,2017,1.41799
plw,2018,2.1097
plw,2019,0.26738
plw,2020,0.21818
png,1972,6.075
png,1973,8.34315
png,1974,23.16728
png,1975,10.49099
png,1976,7.65665
png,1977,4.52858
png,1978,5.8
png,1979,5.7656
png,1980,12.06434
png,1981,8.05423
png,1982,5.53506
png,1983,7.9021
png,1984,7.42061
png,1985,3.71041
png,1986,5.45375
png,1987,3.33747
png,1988,5.44508
png,1989,4.48045
png,1990,6.95336
png,1991,6.96568
png,1992,4.30961
png,1993,4.97411
png,1994,2.85272
png,1995,17.28093
png,1996,11.62418
png,1997,3.96438
png,1998,13.57419
png,1999,14.93218
png,2000,15.59589
png,2001,9.29817
png,2002,11.79945
png,2003,14.70908
png,2004,2.15893
png,2005,1.7808
png,2006,2.36846
png,2007,0.91135
png,2008,10.76142
png,2009,6.91833
png,2010,6.01361
png,2011,4.44083
png,2012,4.53721
png,2013,4.96032
png,2014,5.22212
png,2015,5.99596
png,2016,6.67373
png,2017,5.42205
png,2018,4.37449
png,2019,3.92867
png,2020,4.87167
png,2021,4.48359
pol,1971,1.1
pol,1972,-0.09891
pol,1973,2.47525
pol,1974,7.05314
