geo,time,en_atm_co2e_lf_kt
bra,1975,129811.8
bra,1976,132316.361
bra,1977,135403.975
bra,1978,145590.901
bra,1979,154655.725
bra,1980,150335.999
bra,1981,135638.663
bra,1982,133302.784
bra,1983,125840.439
bra,1984,122162.438
bra,1985,127618.934
bra,1986,142492.286
bra,1987,145660.574
bra,1988,147772.766
bra,1989,151703.79
bra,1990,150592.689
bra,1991,155176.439
bra,1992,159573.172
bra,1993,167174.863
bra,1994,176287.358
bra,1995,188043.76
bra,1996,206719.791
bra,1997,218666.877
bra,1998,229066.489
bra,1999,233037.85
bra,2000,234046.275
bra,2001,238820.709
bra,2002,231516.045
bra,2003,219594.628
bra,2004,226484.921
bra,2005,232099.098
bra,2006,230844.984
bra,2007,240217.836
bra,2008,253000.998
bra,2009,251145.496
bra,2010,273884.563
bra,2011,289139.283
bra,2012,309527.803
bra,2013,325988.966
bra,2014,342754.49
bra,2015,317125.827
bra,2016,296990.33
brb,1960,165.015
brb,1961,187.017
brb,1962,253.023
brb,1963,183.35
brb,1964,176.016
brb,1965,198.018
brb,1966,256.69
brb,1967,330.03
brb,1968,436.373
brb,1969,476.71
brb,1970,425.372
brb,1971,480.377
brb,1972,498.712
brb,1973,473.043
brb,1974,487.711
brb,1975,564.718
brb,1976,520.714
brb,1977,579.386
brb,1978,612.389
brb,1979,575.719
brb,1980,649.059
brb,1981,671.061
brb,1982,630.724
brb,1983,667.394
brb,1984,634.391
brb,1985,689.396
brb,1986,766.403
brb,1987,799.406
brb,1988,803.073
brb,1989,828.742
brb,1990,920.417
brb,1991,1059.763
brb,1992,850.744
brb,1993,1030.427
brb,1994,663.727
brb,1995,737.067
brb,1996,740.734
brb,1997,766.403
brb,1998,938.752
brb,1999,993.757
brb,2000,982.756
brb,2001,1030.427
brb,2002,1023.093
brb,2003,1063.43
brb,2004,1085.432
brb,2005,1133.103
brb,2006,1151.438
brb,2007,1177.107
brb,2008,1433.797
brb,2009,1452.132
brb,2010,1331.121
brb,2011,1386.126
brb,2012,1345.789
brb,2013,1320.12
brb,2014,1144.104
brb,2015,1140.437
brb,2016,1158.772
brn,1960,29.336
brn,1961,29.336
brn,1962,73.34
brn,1963,55.005
brn,1964,73.34
brn,1965,11.001
brn,1966,201.685
brn,1967,143.013
brn,1968,143.013
brn,1969,165.015
brn,1970,190.684
brn,1971,260.357
brn,1972,220.02
brn,1973,249.356
brn,1974,293.36
brn,1975,300.694
brn,1976,337.364
brn,1977,443.707
brn,1978,542.716
brn,1979,638.058
brn,1980,674.728
brn,1981,-590.387
brn,1982,-572.052
brn,1983,-29.336
brn,1984,656.393
brn,1985,1224.778
brn,1986,1320.12
brn,1987,1191.775
brn,1988,1602.479
brn,1989,1576.81
brn,1990,1540.14
brn,1991,1639.149
brn,1992,1261.448
brn,1993,1606.146
brn,1994,1353.123
brn,1995,1089.099
brn,1996,1195.442
brn,1997,1279.783
brn,1998,1422.796
brn,1999,1547.474
brn,2000,839.743
brn,2001,902.082
brn,2002,718.732
brn,2003,839.743
brn,2004,1008.425
brn,2005,1059.763
brn,2006,971.755
brn,2007,1848.168
brn,2008,2057.187
brn,2009,1756.493
brn,2010,1591.478
brn,2011,1958.178
brn,2012,2068.188
brn,2013,1657.484
brn,2014,1690.487
brn,2015,1646.483
brn,2016,1804.164
btn,1970,3.667
btn,1971,3.667
btn,1972,3.667
btn,1973,3.667
btn,1974,3.667
btn,1975,3.667
btn,1976,3.667
btn,1977,7.334
btn,1978,11.001
btn,1979,18.335
btn,1980,18.335
btn,1981,25.669
btn,1982,29.336
btn,1983,29.336
btn,1984,51.338
btn,1985,62.339
btn,1986,55.005
btn,1987,58.672
btn,1988,62.339
btn,1989,62.339
btn,1990,80.674
btn,1991,80.674
btn,1992,77.007
btn,1993,84.341
btn,1994,88.008
btn,1995,102.676
btn,1996,124.678
btn,1997,121.011
btn,1998,128.345
btn,1999,135.679
btn,2000,146.68
btn,2001,161.348
btn,2002,168.682
btn,2003,187.017
btn,2004,198.018
btn,2005,212.686
btn,2006,220.02
btn,2007,223.687
btn,2008,216.353
btn,2009,242.022
btn,2010,311.695
btn,2011,366.7
btn,2012,440.04
btn,2013,443.707
btn,2014,443.707
btn,2015,458.375
btn,2016,480.377
bwa,1972,0
bwa,1973,0
bwa,1974,0
bwa,1975,0
bwa,1976,0
bwa,1977,0
bwa,1978,0
bwa,1979,0
bwa,1980,0
bwa,1981,0
bwa,1982,0
bwa,1983,0
bwa,1984,0
bwa,1985,0
bwa,1986,0
bwa,1987,0
bwa,1988,0
bwa,1989,0
bwa,1990,953.42
bwa,1991,916.75
bwa,1992,836.076
bwa,1993,1272.449
bwa,1994,1078.098
bwa,1995,1070.764
bwa,1996,1169.773
bwa,1997,1100.1
bwa,1998,1320.12
bwa,1999,1565.809
bwa,2000,1727.157
bwa,2001,1844.501
bwa,2002,1888.505
bwa,2003,2024.184
bwa,2004,1914.174
bwa,2005,1954.511
bwa,2006,2046.186
bwa,2007,2295.542
bwa,2008,2552.232
bwa,2009,2181.865
bwa,2010,2445.889
bwa,2011,2592.569
bwa,2012,2746.583
bwa,2013,2885.929
bwa,2014,3003.273
bwa,2015,2519.229
bwa,2016,2757.584
caf,1960,88.008
caf,1961,88.008
caf,1962,73.34
caf,1963,73.34
caf,1964,73.34
caf,1965,88.008
caf,1966,84.341
caf,1967,91.675
caf,1968,183.35
caf,1969,187.017
caf,1970,209.019
caf,1971,183.35
caf,1972,168.682
caf,1973,161.348
caf,1974,113.677
caf,1975,102.676
caf,1976,128.345
caf,1977,128.345
caf,1978,146.68
caf,1979,102.676
caf,1980,106.343
caf,1981,135.679
caf,1982,143.013
caf,1983,146.68
caf,1984,150.347
caf,1985,161.348
caf,1986,161.348
caf,1987,260.357
caf,1988,231.021
caf,1989,249.356
caf,1990,198.018
caf,1991,205.352
caf,1992,216.353
caf,1993,223.687
caf,1994,234.688
caf,1995,234.688
caf,1996,234.688
caf,1997,245.689
caf,1998,249.356
caf,1999,264.024
caf,2000,267.691
caf,2001,245.689
caf,2002,245.689
caf,2003,234.688
caf,2004,234.688
caf,2005,234.688
caf,2006,249.356
caf,2007,253.023
caf,2008,253.023
caf,2009,253.023
caf,2010,264.024
caf,2011,278.692
caf,2012,293.36
caf,2013,286.026
caf,2014,289.693
caf,2015,293.36
caf,2016,297.027
can,1960,115836.863
can,1961,118759.462
can,1962,126390.489
can,1963,134380.882
can,1964,143838.075
can,1965,151872.472
can,1966,155953.843
can,1967,171630.268
can,1968,179349.303
can,1969,181677.848
can,1970,211545.563
can,1971,220507.711
can,1972,233510.893
can,1973,238369.668
can,1974,249128.646
can,1975,242183.348
can,1976,233925.264
can,1977,233892.261
can,1978,234016.939
can,1979,244493.558
can,1980,241493.952
can,1981,228094.734
can,1982,208813.648
can,1983,193969.632
can,1984,192664.18
can,1985,186811.648
can,1986,186580.627
can,1987,202029.698
can,1988,211054.185
can,1989,206811.466
can,1990,205729.701
can,1991,192418.491
can,1992,197761.31
can,1993,202385.397
can,1994,201857.349
can,1995,205616.024
can,1996,207313.845
can,1997,215179.56
can,1998,224325.058
can,1999,227731.701
can,2000,231197.016
can,2001,231684.727
can,2002,224064.701
can,2003,244863.925
can,2004,253375.032
can,2005,252520.621
can,2006,263462.949
can,2007,265058.094
can,2008,258057.791
can,2009,255776.917
can,2010,250892.473
can,2011,244830.922
can,2012,241970.662
can,2013,242084.339
can,2014,253327.361
can,2015,269326.482
can,2016,252538.956
che,1960,11129.345
che,1961,12610.813
che,1962,16043.125
che,1963,19908.143
che,1964,20835.894
che,1965,23930.842
che,1966,25804.679
che,1967,27722.52
che,1968,31437.191
che,1969,33494.378
che,1970,35661.575
che,1971,37674.758
che,1972,38565.839
che,1973,41807.467
che,1974,37080.704
che,1975,35261.872
che,1976,36739.673
che,1977,36904.688
che,1978,37938.782
che,1979,35324.211
che,1980,35144.528
che,1981,32632.633
che,1982,30454.435
che,1983,33589.72
che,1984,32309.937
che,1985,32797.648
che,1986,35412.219
che,1987,33153.347
che,1988,33641.058
che,1989,31869.897
che,1990,34917.174
che,1991,35019.85
che,1992,35452.556
che,1993,33457.708
che,1994,33901.415
che,1995,31470.194
che,1996,32082.583
che,1997,34011.425
che,1998,34150.771
che,1999,32958.996
che,2000,31132.83
che,2001,34664.151
che,2002,32683.971
che,2003,31862.563
che,2004,31825.893
che,2005,32511.622
che,2006,33230.354
che,2007,29431.342
che,2008,31440.858
che,2009,32973.664
che,2010,29438.676
che,2011,28184.562
che,2012,28477.922
che,2013,30531.442
che,2014,26629.754
che,2015,26450.071
che,2016,24884.262
chl,1960,6930.63
chl,1961,7223.99
chl,1962,8338.758
chl,1963,9101.494
chl,1964,9816.559
chl,1965,10190.593
chl,1966,11441.04
chl,1967,11496.045
chl,1968,12845.501
chl,1969,13344.213
chl,1970,14411.31
chl,1971,15295.057
chl,1972,16299.815
chl,1973,15434.403
chl,1974,14836.682
chl,1975,12889.505
chl,1976,13762.251
chl,1977,14095.948
chl,1978,14557.99
chl,1979,15434.403
chl,1980,15456.405
chl,1981,15764.433
chl,1982,14114.283
chl,1983,13611.904
chl,1984,13699.912
chl,1985,13256.205
chl,1986,14132.618
chl,1987,14627.663
chl,1988,16314.483
chl,1989,17935.297
chl,1990,18540.352
chl,1991,19130.739
chl,1992,20835.894
chl,1993,22838.076
chl,1994,24253.538
chl,1995,26857.108
chl,1996,29280.995
chl,1997,31077.825
chl,1998,31235.506
chl,1999,32181.592
chl,2000,30652.453
chl,2001,28488.923
chl,2002,30348.092
chl,2003,29611.025
chl,2004,31349.183
chl,2005,33853.744
chl,2006,35764.251
chl,2007,47263.963
chl,2008,47590.326
chl,2009,44968.421
chl,2010,43494.287
chl,2011,45665.151
chl,2012,45199.442
chl,2013,45951.177
chl,2014,43853.653
chl,2015,44389.035
chl,2016,46101.524
chn,1960,23010.425
chn,1961,22354.032
chn,1962,21781.98
chn,1963,23289.117
chn,1964,27751.856
chn,1965,35027.184
chn,1966,44583.386
chn,1967,42533.533
chn,1968,48690.426
chn,1969,66904.415
chn,1970,94722.277
chn,1971,120189.592
chn,1972,138440.251
chn,1973,158949.782
chn,1974,182722.943
chn,1975,204358.243
chn,1976,239180.075
chn,1977,257694.758
chn,1978,282223.321
chn,1979,278655.33
chn,1980,273426.188
chn,1981,256583.657
chn,1982,258021.121
chn,1983,263987.33
chn,1984,271673.362
chn,1985,284826.891
chn,1986,303315.905
chn,1987,321786.584
chn,1988,343410.883
chn,1989,354730.912
chn,1990,330561.715
chn,1991,356318.723
chn,1992,386109.431
chn,1993,428899.654
chn,1994,424059.214
chn,1995,468613.264
chn,1996,511040.454
chn,1997,558418.094
chn,1998,559719.879
chn,1999,597240.623
chn,2000,649216.681
chn,2001,659839.98
chn,2002,653620.748
chn,2003,727694.148
chn,2004,839779.67
chn,2005,850868.678
chn,2006,899269.411
chn,2007,904450.882
chn,2008,970911.59
chn,2009,952294.231
chn,2010,1093466.397
chn,2011,1124778.91
chn,2012,1177675.385
chn,2013,1235632.32
chn,2014,1264106.575
chn,2015,1328664.11
chn,2016,1336397.813
civ,1960,462.042
civ,1961,553.717
civ,1962,586.72
civ,1963,623.39
civ,1964,762.736
civ,1965,1173.44
civ,1966,1239.446
civ,1967,1360.457
civ,1968,1598.812
civ,1969,1892.172
civ,1970,2244.204
civ,1971,2456.89
civ,1972,2713.58
civ,1973,2878.595
civ,1974,3245.295
civ,1975,3989.696
civ,1976,3964.027
civ,1977,4055.702
civ,1978,4818.438
civ,1979,5423.493
civ,1980,5573.84
civ,1981,3868.685
civ,1982,5559.172
civ,1983,4521.411
civ,1984,5137.467
civ,1985,6989.302
civ,1986,5581.174
civ,1987,7356.002
civ,1988,8811.801
civ,1989,8272.752
civ,1990,4785.435
civ,1991,4312.392
civ,1992,3846.683
civ,1993,5097.13
civ,1994,4136.376
civ,1995,6028.548
civ,1996,6483.256
civ,1997,5610.51
civ,1998,4950.45
civ,1999,3553.323
civ,2000,4048.368
civ,2001,4778.101
civ,2002,4286.723
civ,2003,2783.253
civ,2004,4352.729
civ,2005,4165.712
civ,2006,3681.668
civ,2007,3652.332
civ,2008,3556.99
civ,2009,2731.915
civ,2010,3028.942
civ,2011,3351.638
civ,2012,5078.795
civ,2013,5782.859
civ,2014,5962.542
civ,2015,5551.838
civ,2016,3560.657
cmr,1960,267.691
cmr,1961,278.692
cmr,1962,289.693
cmr,1963,300.694
cmr,1964,337.364
cmr,1965,311.695
cmr,1966,344.698
cmr,1967,458.375
cmr,1968,502.379
cmr,1969,572.052
cmr,1970,619.723
cmr,1971,737.067
cmr,1972,773.737
cmr,1973,803.073
cmr,1974,865.412
cmr,1975,1041.428
cmr,1976,942.419
cmr,1977,1386.126
cmr,1978,1826.166
cmr,1979,1584.144
cmr,1980,3652.332
cmr,1981,5082.462
cmr,1982,6076.219
cmr,1983,6281.571
cmr,1984,6054.217
cmr,1985,6472.255
cmr,1986,1991.181
cmr,1987,1840.834
cmr,1988,1910.507
cmr,1989,7326.666
cmr,1990,366.7
cmr,1991,-161.348
cmr,1992,2471.558
cmr,1993,2629.239
cmr,1994,2647.574
cmr,1995,2977.604
cmr,1996,3468.982
cmr,1997,2904.264
cmr,1998,2838.258
cmr,1999,2654.908
cmr,2000,2988.605
cmr,2001,2933.6
cmr,2002,2951.935
cmr,2003,3322.302
cmr,2004,3443.313
cmr,2005,3197.624
cmr,2006,3362.639
cmr,2007,4576.416
cmr,2008,4330.727
cmr,2009,5588.508
cmr,2010,5687.517
cmr,2011,5302.482
cmr,2012,4880.777
cmr,2013,3736.673
cmr,2014,5298.815
cmr,2015,6182.562
cmr,2016,5969.876
cod,1960,1180.774
cod,1961,1232.112
cod,1962,1235.779
cod,1963,1353.123
cod,1964,920.417
cod,1965,1169.773
cod,1966,1364.124
cod,1967,1195.442
cod,1968,2482.559
cod,1969,2603.57
cod,1970,1716.156
cod,1971,1859.169
cod,1972,1932.509
cod,1973,2097.524
cod,1974,2225.869
cod,1975,2255.205
cod,1976,2211.201
cod,1977,2354.214
cod,1978,2460.557
cod,1979,2783.253
cod,1980,2438.555
cod,1981,2669.576
cod,1982,1976.513
cod,1983,2962.936
cod,1984,2871.261
cod,1985,2596.236
cod,1986,2317.544
cod,1987,2757.584
cod,1988,2841.925
cod,1989,3322.302
cod,1990,3171.955
cod,1991,3032.609
cod,1992,2739.249
cod,1993,2603.57
cod,1994,1631.815
cod,1995,2009.516
cod,1996,2214.868
cod,1997,1826.166
cod,1998,1602.479
cod,1999,1254.114
cod,2000,825.075
cod,2001,689.396
cod,2002,744.401
cod,2003,905.749
cod,2004,990.09
cod,2005,1239.446
cod,2006,1327.454
cod,2007,1448.465
cod,2008,1609.813
cod,2009,1474.134
cod,2010,1727.157
cod,2011,2222.202
cod,2012,2200.2
cod,2013,3366.306
cod,2014,4503.076
cod,2015,2636.573
cod,2016,1914.174
cog,1960,223.687
cog,1961,267.691
cog,1962,238.355
cog,1963,234.688
cog,1964,267.691
cog,1965,245.689
cog,1966,308.028
cog,1967,322.696
cog,1968,451.041
cog,1969,498.712
cog,1970,377.701
cog,1971,403.37
cog,1972,374.034
cog,1973,359.366
cog,1974,370.367
cog,1975,337.364
cog,1976,528.048
cog,1977,300.694
cog,1978,238.355
cog,1979,275.025
cog,1980,275.025
cog,1981,319.029
cog,1982,1169.773
cog,1983,971.755
cog,1984,971.755
cog,1985,1081.765
cog,1986,865.412
cog,1987,1133.103
cog,1988,1290.784
cog,1989,1272.449
cog,1990,971.755
cog,1991,1041.428
cog,1992,1243.113
cog,1993,1114.768
cog,1994,1734.491
cog,1995,1147.771
cog,1996,1320.12
cog,1997,1914.174
cog,1998,355.699
cog,1999,363.033
cog,2000,557.384
cog,2001,766.403
cog,2002,575.719
cog,2003,883.747
cog,2004,913.083
cog,2005,887.414
cog,2006,1023.093
cog,2007,1122.102
cog,2008,1210.11
cog,2009,1576.81
cog,2010,1738.158
cog,2011,1932.509
cog,2012,2478.892
cog,2013,2533.897
cog,2014,2405.552
cog,2015,2357.881
cog,2016,2321.211
col,1960,7939.055
col,1961,9204.17
col,1962,9515.865
col,1963,10476.619
col,1964,10967.997
col,1965,11210.019
col,1966,12306.452
col,1967,12335.788
col,1968,14297.633
col,1969,14554.323
col,1970,17377.913
col,1971,18122.314
col,1972,18602.691
col,1973,19585.447
col,1974,21726.975
col,1975,20531.533
col,1976,21836.985
col,1977,22519.047
col,1978,22555.717
col,1979,23633.815
col,1980,23923.508
col,1981,23032.427
col,1982,23553.141
col,1983,25250.962
col,1984,24660.575
col,1985,25008.94
col,1986,26156.711
col,1987,26970.785
col,1988,28301.906
col,1989,29427.675
col,1990,31136.497
col,1991,32023.911
col,1992,35679.91
col,1993,36064.945
col,1994,39592.599
col,1995,31818.559
col,1996,32603.297
col,1997,34825.499
col,1998,35386.55
col,1999,30417.765
col,2000,29350.668
col,2001,28565.93
col,2002,28745.613
col,2003,29669.697
col,2004,29548.686
col,2005,30964.148
col,2006,34000.424
col,2007,34275.449
col,2008,34081.098
col,2009,35764.251
col,2010,35727.581
col,2011,35368.215
col,2012,38947.207
col,2013,45514.804
col,2014,42397.854
col,2015,43959.996
col,2016,49196.472
com,1960,11.001
com,1961,11.001
com,1962,11.001
com,1963,11.001
com,1964,11.001
com,1965,14.668
com,1966,18.335
com,1967,18.335
com,1968,18.335
com,1969,18.335
com,1970,29.336
com,1971,29.336
com,1972,29.336
com,1973,29.336
com,1974,29.336
com,1975,33.003
com,1976,40.337
com,1977,40.337
com,1978,29.336
com,1979,22.002
com,1980,47.671
com,1981,47.671
com,1982,47.671
com,1983,47.671
com,1984,47.671
com,1985,47.671
com,1986,44.004
com,1987,47.671
com,1988,51.338
com,1989,51.338
com,1990,62.339
com,1991,66.006
com,1992,66.006
com,1993,69.673
com,1994,69.673
com,1995,73.34
com,1996,77.007
com,1997,80.674
com,1998,88.008
com,1999,91.675
com,2000,102.676
com,2001,102.676
com,2002,102.676
com,2003,132.012
com,2004,143.013
com,2005,139.346
com,2006,161.348
com,2007,102.676
com,2008,106.343
com,2009,132.012
com,2010,161.348
com,2011,135.679
com,2012,143.013
com,2013,176.016
com,2014,154.014
com,2015,168.682
com,2016,201.685
cpv,1960,18.335
cpv,1961,18.335
cpv,1962,14.668
cpv,1963,11.001
cpv,1964,22.002
cpv,1965,18.335
cpv,1966,22.002
cpv,1967,18.335
cpv,1968,25.669
cpv,1969,29.336
cpv,1970,29.336
cpv,1971,33.003
cpv,1972,47.671
cpv,1973,55.005
cpv,1974,66.006
cpv,1975,77.007
cpv,1976,73.34
cpv,1977,80.674
cpv,1978,201.685
cpv,1979,249.356
cpv,1980,121.011
cpv,1981,33.003
cpv,1982,36.67
cpv,1983,36.67
cpv,1984,84.341
cpv,1985,84.341
cpv,1986,58.672
cpv,1987,80.674
cpv,1988,73.34
cpv,1989,80.674
cpv,1990,95.342
cpv,1991,99.009
cpv,1992,106.343
cpv,1993,110.01
cpv,1994,113.677
cpv,1995,121.011
cpv,1996,143.013
cpv,1997,146.68
cpv,1998,157.681
cpv,1999,183.35
cpv,2000,216.353
cpv,2001,234.688
cpv,2002,275.025
cpv,2003,308.028
cpv,2004,330.03
cpv,2005,440.04
cpv,2006,473.043
cpv,2007,506.046
cpv,2008,469.376
cpv,2009,524.381
cpv,2010,557.384
cpv,2011,616.056
cpv,2012,506.046
cpv,2013,498.712
cpv,2014,491.378
cpv,2015,495.045
cpv,2016,542.716
cri,1960,491.378
cri,1961,491.378
cri,1962,550.05
cri,1963,601.388
cri,1964,660.06
cri,1965,788.405
cri,1966,935.085
cri,1967,821.408
cri,1968,971.755
cri,1969,1067.097
cri,1970,1158.772
cri,1971,1422.796
cri,1972,1631.815
cri,1973,1910.507
cri,1974,1760.16
cri,1975,1873.837
cri,1976,1906.84
cri,1977,2412.886
cri,1978,2676.91
cri,1979,2530.23
cri,1980,2189.199
cri,1981,2020.517
cri,1982,1873.837
cri,1983,1914.174
cri,1984,1767.494
cri,1985,2027.851
cri,1986,2332.212
cri,1987,2467.891
cri,1988,2662.242
cri,1989,2669.576
cri,1990,2647.574
cri,1991,2988.605
cri,1992,3443.313
cri,1993,3523.987
cri,1994,4800.103
cri,1995,4433.403
cri,1996,4334.394
cri,1997,4517.744
cri,1998,4774.434
cri,1999,4972.452
cri,2000,4950.45
cri,2001,5045.792
cri,2002,5526.169
cri,2003,5683.85
cri,2004,5874.534
cri,2005,5742.522
cri,2006,6255.902
cri,2007,6677.607
cri,2008,6787.617
cri,2009,6600.6
cri,2010,6703.276
cri,2011,6340.243
cri,2012,6343.91
cri,2013,6684.941
cri,2014,6787.617
cri,2015,6439.252
cri,2016,6926.963
cub,1960,13384.55
cub,1961,11327.363
cub,1962,13655.908
cub,1963,12449.465
cub,1964,13652.241
cub,1965,13967.603
cub,1966,14616.662
cub,1967,15504.076
cub,1968,15493.075
cub,1969,16688.517
cub,1970,18129.648
cub,1971,19090.402
cub,1972,19915.477
cub,1973,21503.288
cub,1974,21844.319
cub,1975,25845.016
cub,1976,25808.346
cub,1977,27810.528
cub,1978,29075.643
cub,1979,30172.076
cub,1980,29702.7
cub,1981,30832.136
cub,1982,32610.631
cub,1983,28980.301
cub,1984,30663.454
cub,1985,30703.791
cub,1986,31646.21
cub,1987,31866.23
cub,1988,33512.713
cub,1989,33666.727
cub,1990,30850.471
cub,1991,27612.51
cub,1992,19963.148
cub,1993,19086.735
cub,1994,20564.536
cub,1995,24722.914
cub,1996,26164.045
cub,1997,23652.15
cub,1998,23322.12
cub,1999,23465.133
cub,2000,24081.189
cub,2001,23582.477
cub,2002,24238.87
cub,2003,23450.465
cub,2004,22852.744
cub,2005,23721.823
cub,2006,23545.807
cub,2007,22647.392
cub,2008,24770.585
cub,2009,25089.614
cub,2010,31158.499
cub,2011,26541.746
cub,2012,26835.106
cub,2013,25041.943
cub,2014,24524.896
cub,2015,26079.704
cub,2016,25254.629
cym,1960,11.001
cym,1961,11.001
cym,1962,11.001
cym,1963,11.001
cym,1964,11.001
cym,1965,11.001
cym,1966,18.335
cym,1967,14.668
cym,1968,22.002
cym,1969,44.004
cym,1970,36.67
cym,1971,44.004
cym,1972,55.005
cym,1973,58.672
cym,1974,55.005
cym,1975,55.005
cym,1976,66.006
cym,1977,69.673
cym,1978,91.675
cym,1979,91.675
cym,1980,161.348
cym,1981,154.014
cym,1982,161.348
cym,1983,168.682
cym,1984,183.35
cym,1985,190.684
cym,1986,201.685
cym,1987,216.353
cym,1988,223.687
cym,1989,256.69
cym,1990,249.356
cym,1991,271.358
cym,1992,311.695
cym,1993,333.697
cym,1994,366.7
cym,1995,363.033
cym,1996,385.035
cym,1997,407.037
cym,1998,429.039
cym,1999,429.039
cym,2000,465.709
cym,2001,465.709
cym,2002,484.044
cym,2003,484.044
cym,2004,462.042
cym,2005,473.043
cym,2006,484.044
cym,2007,572.052
cym,2008,583.053
cym,2009,557.384
cym,2010,557.384
cym,2011,586.72
cym,2012,535.382
cym,2013,535.382
cym,2014,546.383
cym,2015,557.384
cym,2016,546.383
cyp,1960,843.41
cyp,1961,817.741
cyp,1962,858.078
cyp,1963,938.752
cyp,1964,964.421
cyp,1965,1103.767
cyp,1966,1191.775
cyp,1967,1272.449
cyp,1968,1503.47
cyp,1969,1547.474
cyp,1970,1573.143
cyp,1971,1730.824
cyp,1972,2189.199
cyp,1973,2273.54
cyp,1974,1756.493
cyp,1975,1675.819
cyp,1976,1954.511
cyp,1977,2130.527
cyp,1978,2255.205
cyp,1979,2438.555
cyp,1980,2592.569
cyp,1981,2530.23
cyp,1982,2570.567
cyp,1983,2629.239
cyp,1984,2618.238
cyp,1985,2574.234
cyp,1986,2970.27
cyp,1987,3292.966
cyp,1988,3454.314
cyp,1989,3622.996
cyp,1990,3887.02
cyp,1991,4077.704
cyp,1992,4653.423
cyp,1993,4972.452
cyp,1994,5687.517
cyp,1995,4910.113
cyp,1996,5515.168
cyp,1997,5368.488
cyp,1998,5731.521
cyp,1999,5720.52
cyp,2000,6153.226
cyp,2001,6061.551
cyp,2002,6160.56
cyp,2003,6791.284
cyp,2004,6336.576
cyp,2005,6464.921
cyp,2006,6750.947
cyp,2007,7128.648
cyp,2008,7517.35
cyp,2009,7315.665
cyp,2010,6970.967
cyp,2011,6791.284
cyp,2012,6406.249
cyp,2013,5518.835
cyp,2014,5687.517
cyp,2015,5727.854
cyp,2016,6079.886
cze,1992,19959.481
cze,1993,19218.747
cze,1994,19226.081
cze,1995,17810.619
cze,1996,18423.008
cze,1997,18250.659
cze,1998,19640.452
cze,1999,19053.732
cze,2000,18111.313
cze,2001,19288.42
cze,2002,19834.803
cze,2003,20362.851
cze,2004,21525.29
cze,2005,21448.283
cze,2006,20883.565
cze,2007,21598.63
cze,2008,21572.961
cze,2009,20876.231
cze,2010,19893.475
cze,2011,19490.105
cze,2012,18899.718
cze,2013,18470.679
cze,2014,19314.089
cze,2015,19937.479
cze,2016,20271.176
deu,1991,333623.66
deu,1992,336696.606
deu,1993,340667.967
deu,1994,335226.139
deu,1995,336263.9
deu,1996,346692.848
deu,1997,340917.323
deu,1998,339773.219
deu,1999,324423.157
deu,2000,316880.138
deu,2001,326883.714
deu,2002,312322.057
deu,2003,304452.675
deu,2004,295292.509
deu,2005,288149.193
deu,2006,288790.918
deu,2007,254926.173
deu,2008,274702.304
deu,2009,259440.25
deu,2010,262982.572
deu,2011,252417.945
deu,2012,252436.28
deu,2013,258710.517
deu,2014,250800.798
deu,2015,253774.735
deu,2016,252344.605
dji,1960,40.337
dji,1961,44.004
dji,1962,47.671
dji,1963,66.006
dji,1964,84.341
dji,1965,121.011
dji,1966,139.346
dji,1967,88.008
dji,1968,121.011
dji,1969,84.341
dji,1970,139.346
dji,1971,161.348
dji,1972,190.684
dji,1973,179.683
dji,1974,194.351
dji,1975,198.018
dji,1976,198.018
dji,1977,198.018
dji,1978,201.685
dji,1979,363.033
dji,1980,348.365
dji,1981,300.694
dji,1982,348.365
dji,1983,348.365
dji,1984,352.032
dji,1985,359.366
dji,1986,377.701
dji,1987,388.702
dji,1988,348.365
dji,1989,388.702
dji,1990,322.696
dji,1991,337.364
