geo,time,ny_gdp_mktp_cn
bol,2005,77023817000
bol,2006,91747795000
bol,2007,103009182000
bol,2008,120693764000
bol,2009,121726745000
bol,2010,137875568041.28201
bol,2011,166231562908.04001
bol,2012,187153877606.57401
bol,2013,211856031663.41599
bol,2014,228003659167.63297
bol,2015,228031369896.00296
bol,2016,234533182042.41901
bol,2017,259184717362.47601
bol,2018,278387647199.59003
bol,2019,282586680850.55493
bol,2020,252717805202.10999
bra,1960,0.00116
bra,1961,0.00169
bra,1962,0.00271
bra,1963,0.00486
bra,1964,0.00953
bra,1965,0.01551
bra,1966,0.02283
bra,1967,0.0301
bra,1968,0.04188
bra,1969,0.05505
bra,1970,0.07066
bra,1971,0.09393
bra,1972,0.12603
bra,1973,0.18612
bra,1974,0.27096
bra,1975,0.38164
bra,1976,0.59417
bra,1977,0.90654
bra,1978,1.31536
bra,1979,2.16772
bra,1980,4.54829
bra,1981,8.73301
bra,1982,17.70208
bra,1983,39.77685
bra,1984,126.50401
bra,1985,475.53404
bra,1986,1273.68393
bra,1987,4037.80574
bra,1988,29375.63025
bra,1989,425595.31039
bra,1990,11548794.54545
bra,1991,60285999.27273
bra,1992,640958767.63636
bra,1993,14097114181.8182
bra,1994,349204679000
bra,1995,705991552860.91797
bra,1996,854763607812.39795
bra,1997,952089196088.81104
bra,1998,1002351019213.47998
bra,1999,1087710456053.98999
bra,2000,1199092070940.20996
bra,2001,1315755467830.92993
bra,2002,1488787255158.37012
bra,2003,1717950396424.48999
bra,2004,1957751212962.57007
bra,2005,2170584503422.13989
bra,2006,2409449922072.06006
bra,2007,2720262937838.31982
bra,2008,3109803089046.29004
bra,2009,3333039355422.41992
bra,2010,3885847000000
bra,2011,4376382000000
bra,2012,4814760000000
bra,2013,5331619000000
bra,2014,5778953000000
bra,2015,5995787000000
bra,2016,6269328000000
bra,2017,6585479000000
bra,2018,7004141000000
bra,2019,7407023573499.99023
bra,2020,7447858250246.40039
brb,1974,640206931.70235
brb,1975,812441000
brb,1976,873479000
brb,1977,993562000
brb,1978,1112015000
brb,1979,1348300000
brb,1980,2036000000
brb,1981,2241000000
brb,1982,2341000000
brb,1983,2486000000
brb,1984,2709000000
brb,1985,2835000000
brb,1986,3113000000
brb,1987,3428000000
brb,1988,3646000000
brb,1989,4035000000
brb,1990,4047000000
brb,1991,4064000000
brb,1992,3914000000
brb,1993,4150000000
brb,1994,4327000000
brb,1995,4459000000
brb,1996,4754000000
brb,1997,5025000000
brb,1998,5666000000
brb,1999,5937000000
brb,2000,6119000000
brb,2001,6109000000
brb,2002,6213000000
brb,2003,6419000000
brb,2004,6889000000
brb,2005,7639000000
brb,2006,8435000000
brb,2007,9348000000
brb,2008,9570000000
brb,2009,8931000000
brb,2010,9060000000
brb,2011,9315000000
brb,2012,9220000000
brb,2013,9354000000
brb,2014,9393000000
brb,2015,9430000000
brb,2016,9660000000
brb,2017,9956000000
brb,2018,10173000000
brb,2019,10418000000
brb,2020,8836000000
brn,1965,349100000
brn,1966,406400000
brn,1967,425600000
brn,1968,492300000
brn,1969,493500000
brn,1970,548200000
brn,1971,602900000
brn,1972,763600000
brn,1973,1064800000
brn,1974,2616200000
brn,1975,2770400000
brn,1976,3516100000
brn,1977,4226800000
brn,1978,4415200000
brn,1979,6097100000
brn,1980,10553600000
brn,1981,9224500000
brn,1982,9125500000
brn,1983,8123900000
brn,1984,8068500000
brn,1985,7752300000
brn,1986,5135600000
brn,1987,5800900000
brn,1988,5414800000
brn,1989,5822558200
brn,1990,6381000000
brn,1991,6395000000
brn,1992,6815000000
brn,1993,6634000000
brn,1994,6243000000
brn,1995,6710000000
brn,1996,7213000000
brn,1997,7717000000
brn,1998,6780000000
brn,1999,7797000000
brn,2000,10345988300
brn,2001,10035474000
brn,2002,10463065100
brn,2003,11424185700
brn,2004,13305817600
brn,2005,15864066900
brn,2006,18225800000
brn,2007,18458500000
brn,2008,20397900000
brn,2009,15611300000
brn,2010,18690000000
brn,2011,23303000000
brn,2012,23802306200
brn,2013,22639000000
brn,2014,21663600000
brn,2015,17778000000
brn,2016,15748000000
brn,2017,16747700000
brn,2018,18301000000
brn,2019,18374986800
brn,2020,16564437814.1911
btn,1980,1011718849.77225
btn,1981,1205042821.74242
btn,1982,1337327416.14001
btn,1983,1582540639.85288
btn,1984,1822825265.274
btn,1985,2019678534.49406
btn,1986,2411419721.01935
btn,1987,3146310366.08124
btn,1988,3789594792.82191
btn,1989,4296490108.81267
btn,1990,5036894801.90985
btn,1991,5464876700
btn,1992,6226392600
btn,1993,6890681800
btn,1994,8124378200
btn,1995,9419773500
btn,1996,10750720400
btn,1997,12790595200
btn,1998,14996062000
btn,1999,17192514600
btn,2000,19075416200
btn,2001,21775566600
btn,2002,25318496700
btn,2003,28136274400
btn,2004,30931981200
btn,2005,35144971100
btn,2006,39643167200
btn,2007,48307804700
btn,2008,53416067000
btn,2009,59732832000
btn,2010,70783141400
btn,2011,82938207000
btn,2012,95186684100
btn,2013,102910374300
btn,2014,116388798800
btn,2015,128534632200
btn,2016,145072779900
btn,2017,159571684700
btn,2018,167339970000
btn,2019,178561731493.689
btn,2020,171572903898.44299
bwa,1960,21693100
bwa,1961,23515300
bwa,1962,25424300
bwa,1963,27246600
bwa,1964,29849700
bwa,1965,32800000
bwa,1966,36900000
bwa,1967,42049500
bwa,1968,47500000
bwa,1969,55550000
bwa,1970,68950000
bwa,1971,90800000
bwa,1972,127100000
bwa,1973,169450000
bwa,1974,207950000
bwa,1975,262650000
bwa,1976,323500000
bwa,1977,380250000
bwa,1978,488950000
bwa,1979,668200000
bwa,1980,824550000
bwa,1981,898500000
bwa,1982,1045050000
bwa,1983,1285850000
bwa,1984,1611050000
bwa,1985,2120950000
bwa,1986,2616900000
bwa,1987,3299500000
bwa,1988,4835800000
bwa,1989,6213550000
bwa,1990,7052350000
bwa,1991,7970750000
bwa,1992,8747900000
bwa,1993,10080305000
bwa,1994,11434600000
bwa,1995,13114200000
bwa,1996,16114900000
bwa,1997,18327800000
bwa,1998,20244000000
bwa,1999,25361400000
bwa,2000,29530900000
bwa,2001,32065900000
bwa,2002,34416000000
bwa,2003,37181580600
bwa,2004,42036500200
bwa,2005,50752072000
bwa,2006,59106901000
bwa,2007,67152660800
bwa,2008,74720901400
bwa,2009,73462364600
bwa,2010,86867416000
bwa,2011,104979857400
bwa,2012,109870421900
bwa,2013,125158316400
bwa,2014,140517800000
bwa,2015,137539200000
bwa,2016,164418200000
bwa,2017,166473500000
bwa,2018,172525300000
bwa,2019,178480400000
bwa,2020,172552400000
caf,1960,27500003300
caf,1961,30200000500
caf,1962,30500003800
caf,1963,31700000800
caf,1964,34800005100
caf,1965,36900000000
caf,1966,38800000000
caf,1967,40300000000
caf,1968,47474848000
caf,1969,48882781000
caf,1970,52269637900
caf,1971,55470778500
caf,1972,58046469600
caf,1973,60443775600
caf,1974,67733982000
caf,1975,81151726200
caf,1976,107803103500
caf,1977,124632850100
caf,1978,137780646300
caf,1979,149067829200
caf,1980,168399988700
caf,1981,188799998000
caf,1982,245900130800
caf,1983,251000322300
caf,1984,278699993600
caf,1985,388545000000
caf,1986,388647000000
caf,1987,360942000000
caf,1988,376748000000
caf,1989,393634000000
caf,1990,392255000000
caf,1991,388567000000
caf,1992,373723000000
caf,1993,362103000000
caf,1994,472576000000
caf,1995,556745000000
caf,1996,515538000000
caf,1997,547331000000
caf,1998,570683000000
caf,1999,615377403800
caf,2000,651102539300
caf,2001,683069686500
caf,2002,690985647100
caf,2003,662425831200
caf,2004,670964091200
caf,2005,705416000000
caf,2006,763713000000
caf,2007,813587000000
caf,2008,889060000000
caf,2009,972276000000
caf,2010,1060142000000
caf,2011,1148896000000
caf,2012,1281561000000
caf,2013,835453000000
caf,2014,935578000000
caf,2015,1002592000000
caf,2016,1081516000000
caf,2017,1203324000000
caf,2018,1233635000000
caf,2019,1300902510700
caf,2020,1369945192300
can,1960,39239090176
can,1961,41469849373.2046
can,1962,45131300479.4114
can,1963,48565203776.7579
can,1964,53258992994.1579
can,1965,58766438012.9371
can,1966,65811554588.5602
can,1967,70837307492.47929
can,1968,77394821620.5446
can,1969,85225027389.5083
can,1970,91842630000
can,1971,100244827000
can,1972,111940684000
can,1973,131334991000
can,1974,156879706000
can,1975,176823975000
can,1976,203683507000
can,1977,225049529000
can,1978,249394512000
can,1979,284734661000
can,1980,320189894000
can,1981,367121000000
can,1982,386773000000
can,1983,419691000000
can,1984,460243000000
can,1985,498075000000
can,1986,524450000000
can,1987,571926000000
can,1988,624401000000
can,1989,669026000000
can,1990,692997000000
can,1991,699253000000
can,1992,716019000000
can,1993,744608000000
can,1994,789507000000
can,1995,828973000000
can,1996,857023000000
can,1997,906895000000
can,1998,940539000000
can,1999,1007917000000
can,2000,1106063000000
can,2001,1144535000000
can,2002,1193687000000
can,2003,1254742000000
can,2004,1335724000000
can,2005,1421573000000
can,2006,1496574000000
can,2007,1577660000000
can,2008,1657040000000
can,2009,1571334000000
can,2010,1666046000000
can,2011,1774063000000
can,2012,1827205000000
can,2013,1902249000000
can,2014,1994897000000
can,2015,1990442000000
can,2016,2025533000000
can,2017,2140641000000
can,2018,2235672000000
can,2019,2311294000000
can,2020,2206764000000
chanisl,1998,3590000000
chanisl,1999,3871000000
chanisl,2000,4256000000
chanisl,2001,4330000000
chanisl,2002,4446000000
chanisl,2003,4491000000
chanisl,2004,4672000000
chanisl,2005,4855000000
chanisl,2006,5259000000
chanisl,2007,5755000000
che,1960,41642496000
che,1961,46846156800
che,1962,51950571520
che,1963,57126662144
che,1964,63322750976
che,1965,67110535168
che,1966,72066473984
che,1967,77576192000
che,1968,82835611648
che,1969,89754304512
che,1980,205542880000
che,1981,220656647000
che,1982,233768963000
che,1983,240831333000
che,1984,257403422000
che,1985,272919042000
che,1986,286427521000
che,1987,297351115000
che,1988,315665825000
che,1989,340726640000
che,1990,369509226000
che,1991,385929295000
che,1992,393956520000
che,1993,402596439000
che,1994,412537285000
che,1995,417579199000
che,1996,420822455000
che,1997,428309625000
che,1998,440568637000
che,1999,448437466000
che,2000,472595737000
che,2001,484723494000
che,2002,483439959000
che,2003,488937338000
che,2004,504278198000
che,2005,523662569000
che,2006,556438829000
che,2007,592442267000
che,2008,617696476000
che,2009,607377277000
che,2010,629325240000
che,2011,641200305000
che,2012,648980519000
che,2013,660648765000
che,2014,672818206000
che,2015,675735646000
che,2016,685440984000
che,2017,693694125000
che,2018,719271624000
che,2019,727212146000
che,2020,706241809000
chl,1960,4521000
chl,1961,5070700
chl,1962,5957900
chl,1963,9069100
chl,1964,13759400
chl,1965,19285100
chl,1966,27583300
chl,1967,35767300
chl,1968,49452900
chl,1969,72043000
chl,1970,103127300
chl,1971,132786200
chl,1972,246559400
chl,1973,1205476300
chl,1974,9609527600
chl,1975,37425087200
chl,1976,134962124500
chl,1977,300760724300
chl,1978,506241301200
chl,1979,812187712700
chl,1980,1132431685000
chl,1981,1345885243700
chl,1982,1289341223100
chl,1983,1603846028300
chl,1984,1932426506200
chl,1985,2847686144400
chl,1986,3644650048600
chl,1987,4883059000100
chl,1988,6380116701600
chl,1989,7977983648900
chl,1990,10096424395700
chl,1991,13212666666500
chl,1992,16665745886300
chl,1993,19924680966000
chl,1994,23953800140800
chl,1995,29141591313200
chl,1996,32173374439800
chl,1997,35621374458411.70312
chl,1998,37549275338224.29688
chl,1999,38246923164208.79688
chl,2000,42005194286644.79688
chl,2001,45067992919379.69531
chl,2002,48044478870119.79688
chl,2003,52299888133072.09375
chl,2004,60471710758510.20312
chl,2005,68831705427037.20312
chl,2006,82080219853929.90625
chl,2007,90702903280006.07812
chl,2008,93854108404159.90625
chl,2009,96686356858733.09375
chl,2010,111508610680027
chl,2011,122006090354937
chl,2012,129947342297034
chl,2013,137876215768071
chl,2014,148599453874995
chl,2015,159553348309832
chl,2016,169537387722371
chl,2017,179749461246608
chl,2018,190825823098788
chl,2019,196379332652176
chl,2020,200512436237197
chn,1960,147010000000
chn,1961,123230000000
chn,1962,116220000000
chn,1963,124830000000
chn,1964,146990000000
chn,1965,173400000000
chn,1966,188870000000
chn,1967,179420000000
chn,1968,174410000000
chn,1969,196220000000
chn,1970,227970000000
chn,1971,245690000000
chn,1972,255240000000
chn,1973,275620000000
chn,1974,282770000000
chn,1975,303950000000
chn,1976,298860000000
chn,1977,325000000000
chn,1978,367870251960
chn,1979,410045367150
chn,1980,458758107780
chn,1981,493583283730
chn,1982,537335013630
chn,1983,602092410070
chn,1984,727850230680
chn,1985,909894802710
chn,1986,1037615445370
chn,1987,1217459467450
chn,1988,1518038647670
chn,1989,1717974173480
chn,1990,1887286882720
chn,1991,2200562845800
chn,1992,2719453090000
chn,1993,3567323035800
chn,1994,4863745033400
chn,1995,6133989133700
chn,1996,7181362958700
chn,1997,7971504449200
chn,1998,8519550709000
chn,1999,9056437577700
chn,2000,10028013925300
chn,2001,11086312304600
chn,2002,12171742474800
chn,2003,13742203491800
chn,2004,16184016090700
chn,2005,18731890311800
chn,2006,21943847481700
chn,2007,27009232371800
chn,2008,31924461277900
chn,2009,34851774373500
chn,2010,41211925579600
chn,2011,48794018052500
chn,2012,53857995346900
chn,2013,59296322954900
chn,2014,64356310454400
chn,2015,68885821804900
chn,2016,74639505948400
chn,2017,83203594856000
chn,2018,91928112906700
chn,2019,98651520000000
chn,2020,101598620000000
civ,1960,133926436900
civ,1961,151630987300
civ,1962,158103633900
civ,1963,186469007400
civ,1964,225685553200
civ,1965,225399996400
civ,1966,251599994900
civ,1967,266400006100
civ,1968,317200007200
civ,1969,353900003300
civ,1970,402300010500
civ,1971,436200013800
civ,1972,466099994600
civ,1973,559100002300
civ,1974,738999992300
civ,1975,834499969000
civ,1976,1114000064500
civ,1977,1539199991800
civ,1978,1782800056300
civ,1979,1944899944400
civ,1980,2149899960300
civ,1981,2291399917600
civ,1982,2486599942100
civ,1983,2605799964700
civ,1984,2989499875300
civ,1985,3134800003100
civ,1986,3171574087700
civ,1987,3031708991500
civ,1988,3054484062200
civ,1989,3112694972400
civ,1990,2939329970200
civ,1991,2960043016200
civ,1992,2952100053000
civ,1993,3127745970200
civ,1994,4615726170100
civ,1995,5490705694700
civ,1996,9244342143428.58008
civ,1997,10533806865926.69922
civ,1998,11574650148039.30078
civ,1999,11618853071085
civ,2000,11773496809253.59961
civ,2001,12311998549428.5
civ,2002,12524564514707.30078
civ,2003,12323837640441.80078
civ,2004,12398020711077.69922
civ,2005,12673666407069.59961
civ,2006,13207658124852.19922
civ,2007,13765549262832.19922
civ,2008,15198896568003.5
civ,2009,15936745397808.90039
civ,2010,17286284723957.69922
civ,2011,17291860797480.19922
civ,2012,18534370817529.30078
civ,2013,21119264227480.19922
civ,2014,24116592040516.19922
civ,2015,27086150000000
civ,2016,28423874000000
civ,2017,29955010000000
civ,2018,32222266000000
civ,2019,34298893000000
civ,2020,35311383460000
cmr,1960,150600319000
cmr,1961,160100302800
cmr,1962,170100342800
cmr,1963,176000352300
cmr,1964,190300405800
cmr,1965,199500005400
cmr,1966,209099997200
cmr,1967,230299992100
cmr,1968,259000008700
cmr,1969,286099996700
cmr,1970,318199988200
cmr,1971,340599799800
cmr,1972,377600868400
cmr,1973,423800012800
cmr,1974,519299989500
cmr,1975,612299964400
cmr,1976,692500037600
cmr,1977,833999994900
cmr,1978,1052200009700
cmr,1979,1259100045300
cmr,1980,1410199978000
cmr,1981,1796399956000
cmr,1982,2172500049900
cmr,1983,2617999884300
cmr,1984,3195000062000
cmr,1985,3838866882600
cmr,1986,4106168565800
cmr,1987,3921899946000
cmr,1988,3644487893000
cmr,1989,3513100009500
cmr,1990,3352800002000
cmr,1991,3340200050700
cmr,1992,3195299954700
cmr,1993,4582084386900
cmr,1994,4942679965100
cmr,1995,5423134077700
cmr,1996,5674926754200
cmr,1997,6297476427600
cmr,1998,6665360691300
cmr,1999,7118457948300
cmr,2000,7504468904900
cmr,2001,8022307400000
cmr,2002,8614011492400
cmr,2003,9261144581200
cmr,2004,9927778712300
cmr,2005,10286732736700
cmr,2006,10924187809500
cmr,2007,11452867470400
cmr,2008,12360954482800
cmr,2009,13136692225100
cmr,2010,13610554063300
cmr,2011,14434774483800
cmr,2012,15395858195200
cmr,2013,16658553318900
cmr,2014,17966123162400
cmr,2015,19043066557100
cmr,2016,20038566000000
cmr,2017,20960865000000
cmr,2018,22203329000000
cmr,2019,23243662000000
cmr,2020,23486470000000
cod,1960,0.00057
cod,1961,0.00054
cod,1962,0.00079
cod,1963,0.00157
cod,1964,0.00158
cod,1965,0.00222
cod,1966,0.00249
cod,1967,0.00391
cod,1968,0.00653
cod,1969,0.0084
cod,1970,0.00815
cod,1971,0.00934
cod,1972,0.01031
cod,1973,0.01314
cod,1974,0.01603
cod,1975,0.0171
cod,1976,0.02548
cod,1977,0.03524
cod,1978,0.04284
cod,1979,0.08681
cod,1980,0.13432
cod,1981,0.18316
cod,1982,0.2616
cod,1983,0.47279
cod,1984,0.9461
cod,1985,1.19587
cod,1986,1.6086
cod,1987,2.87001
cod,1988,5.5244
cod,1989,11.46867
cod,1990,22.39033
cod,1991,500
cod,1992,17700
cod,1993,269200
cod,1994,69502300
cod,1995,396421800
cod,1996,2896399900
cod,1997,7999999900
cod,1998,9989899900
cod,1999,51823853700
cod,2000,1317075195100
cod,2001,2231456730100
cod,2002,3025905347400
cod,2003,3623266448400
cod,2004,4113594421900
cod,2005,5670065000000
cod,2006,6767519545400
cod,2007,8648878513700
cod,2008,11067568514400
cod,2009,15101187901500
cod,2010,19536676925500
cod,2011,23759424582500
cod,2012,26954556932500
cod,2013,30051179396400
cod,2014,33223988461800
cod,2015,35111225971900
cod,2016,37517392391700
cod,2017,55676093127400
cod,2018,76495500373000
cod,2019,83048340000000
cod,2020,90181047764600
cog,1960,32300007400
cog,1961,37200007200
cog,1962,40800010200
cog,1963,42200006700
cog,1964,45500010500
cog,1965,48600010000
cog,1966,54200000000
cog,1967,58399990000
cog,1968,62200000000
cog,1969,68899960000
cog,1970,76000000000
cog,1971,88700030000
cog,1972,103500000000
cog,1973,120800000000
cog,1974,140900000000
cog,1975,164400000000
cog,1976,180300000000
cog,1977,188000000000
cog,1978,198300000000
cog,1979,255000000000
cog,1980,360400000000
cog,1981,541700000000
cog,1982,710000000000
cog,1983,799200000000
cog,1984,958500000000
cog,1985,970800000000
cog,1986,640412500000
cog,1987,690558983000
cog,1988,659000000000
cog,1989,762300006400
cog,1990,762000000000
cog,1991,768700000000
cog,1992,776400000000
cog,1993,760100000000
cog,1994,982360000000
cog,1995,1056200000000
cog,1996,1299700000000
cog,1997,1355700000000
cog,1998,1150100000000
cog,1999,1449300000000
cog,2000,2292500000000
cog,2001,2048300000000
cog,2002,2104900000000
cog,2003,2031800000000
cog,2004,2455800000000
cog,2005,3506269000000
cog,2006,4217179000000
cog,2007,4203698000000
cog,2008,5195837000000
cog,2009,4572804000000
cog,2010,6505751000000
cog,2011,7377578000000
cog,2012,9033228000000
cog,2013,8869805400772.46289
cog,2014,8844629467374.84961
cog,2015,7029660317337.71973
cog,2016,6056038869040.30957
cog,2017,6442284253308.67969
cog,2018,7592974204296.40918
cog,2019,7470563887276.34863
cog,2020,5863565000000
col,1960,26746700000
col,1961,30421000000
col,1962,34199200000
col,1963,43525500000
col,1964,53760300000
col,1965,60488000000
col,1966,73285000000
col,1967,84504000000
col,1968,97102000000
col,1969,111728000000
col,1970,132768000000
col,1971,155886000000
col,1972,189614000000
col,1973,243160000000
col,1974,322384000000
col,1975,405108000000
col,1976,532270000000
col,1977,716029000000
col,1978,909487000000
col,1979,1188817000000
col,1980,1579130000000
col,1981,1982773000000
col,1982,2497298000000
col,1983,3054137000000
col,1984,3856584000000
col,1985,4965883000000
col,1986,6787956000000
col,1987,8824408000000
col,1988,11731348000000
col,1989,15126718000000
