geo,time,sp_dyn_tfrt_in
jor,2005,3.907
jor,2006,3.866
jor,2007,3.821
jor,2008,3.768
jor,2009,3.706
jor,2010,3.631
jor,2011,3.541
jor,2012,3.436
jor,2013,3.319
jor,2014,3.196
jor,2015,3.071
jor,2016,2.954
jor,2017,2.849
jor,2018,2.761
jor,2019,2.691
jor,2020,2.639
jpn,1960,2.001
jpn,1961,2.05
jpn,1962,2.01
jpn,1963,2.02
jpn,1964,2.05
jpn,1965,2.139
jpn,1966,1.58
jpn,1967,2.02
jpn,1968,2.13
jpn,1969,2.13
jpn,1970,2.135
jpn,1971,2.16
jpn,1972,2.14
jpn,1973,2.14
jpn,1974,2.05
jpn,1975,1.909
jpn,1976,1.85
jpn,1977,1.8
jpn,1978,1.79
jpn,1979,1.77
jpn,1980,1.75
jpn,1981,1.74
jpn,1982,1.77
jpn,1983,1.8
jpn,1984,1.81
jpn,1985,1.76
jpn,1986,1.72
jpn,1987,1.69
jpn,1988,1.66
jpn,1989,1.57
jpn,1990,1.54
jpn,1991,1.53
jpn,1992,1.502
jpn,1993,1.458
jpn,1994,1.5
jpn,1995,1.422
jpn,1996,1.425
jpn,1997,1.388
jpn,1998,1.384
jpn,1999,1.342
jpn,2000,1.359
jpn,2001,1.33
jpn,2002,1.32
jpn,2003,1.29
jpn,2004,1.29
jpn,2005,1.26
jpn,2006,1.32
jpn,2007,1.34
jpn,2008,1.37
jpn,2009,1.37
jpn,2010,1.39
jpn,2011,1.39
jpn,2012,1.41
jpn,2013,1.43
jpn,2014,1.42
jpn,2015,1.45
jpn,2016,1.44
jpn,2017,1.43
jpn,2018,1.42
jpn,2019,1.36
jpn,2020,1.34
kaz,1960,4.562
kaz,1961,4.512
kaz,1962,4.432
kaz,1963,4.323
kaz,1964,4.191
kaz,1965,4.048
kaz,1966,3.912
kaz,1967,3.795
kaz,1968,3.705
kaz,1969,3.646
kaz,1970,3.611
kaz,1971,3.59
kaz,1972,3.569
kaz,1973,3.536
kaz,1974,3.488
kaz,1975,3.427
kaz,1976,3.355
kaz,1977,3.283
kaz,1978,3.216
kaz,1979,3.019
kaz,1980,2.9
kaz,1981,2.95
kaz,1982,3
kaz,1983,3.04
kaz,1984,3.08
kaz,1985,3.08
kaz,1986,3.135
kaz,1987,3.19
kaz,1988,3.13
kaz,1989,2.82
kaz,1990,2.72
kaz,1991,2.61
kaz,1992,2.5
kaz,1993,2.3
kaz,1994,2.28
kaz,1995,2.26
kaz,1996,2.13
kaz,1997,2
kaz,1998,1.8
kaz,1999,1.8
kaz,2000,1.8
kaz,2001,1.9
kaz,2002,2
kaz,2003,2.03
kaz,2004,2.21
kaz,2005,2.22
kaz,2006,2.36
kaz,2007,2.47
kaz,2008,2.68
kaz,2009,2.55
kaz,2010,2.59
kaz,2011,2.59
kaz,2012,2.62
kaz,2013,2.64
kaz,2014,2.73
kaz,2015,2.74
kaz,2016,2.77
kaz,2017,2.75
kaz,2018,2.84
kaz,2019,2.9
kaz,2020,3.13
ken,1960,7.946
ken,1961,7.998
ken,1962,8.042
ken,1963,8.078
ken,1964,8.103
ken,1965,8.119
ken,1966,8.126
ken,1967,8.125
ken,1968,8.117
ken,1969,8.103
ken,1970,8.081
ken,1971,8.051
ken,1972,8.012
ken,1973,7.963
ken,1974,7.905
ken,1975,7.84
ken,1976,7.769
ken,1977,7.695
ken,1978,7.618
ken,1979,7.538
ken,1980,7.455
ken,1981,7.365
ken,1982,7.268
ken,1983,7.16
ken,1984,7.042
ken,1985,6.911
ken,1986,6.763
ken,1987,6.599
ken,1988,6.425
ken,1989,6.244
ken,1990,6.066
ken,1991,5.901
ken,1992,5.755
ken,1993,5.633
ken,1994,5.535
ken,1995,5.459
ken,1996,5.4
ken,1997,5.348
ken,1998,5.296
ken,1999,5.239
ken,2000,5.178
ken,2001,5.112
ken,2002,5.045
ken,2003,4.979
ken,2004,4.913
ken,2005,4.843
ken,2006,4.767
ken,2007,4.682
ken,2008,4.587
ken,2009,4.482
ken,2010,4.369
ken,2011,4.248
ken,2012,4.123
ken,2013,3.999
ken,2014,3.879
ken,2015,3.765
ken,2016,3.663
ken,2017,3.572
ken,2018,3.492
ken,2019,3.423
ken,2020,3.365
kgz,1960,5.469
kgz,1961,5.516
kgz,1962,5.532
kgz,1963,5.517
kgz,1964,5.475
kgz,1965,5.417
kgz,1966,5.354
kgz,1967,5.295
kgz,1968,5.245
kgz,1969,5.207
kgz,1970,5.177
kgz,1971,5.147
kgz,1972,5.105
kgz,1973,5.047
kgz,1974,4.97
kgz,1975,4.876
kgz,1976,4.77
kgz,1977,4.66
kgz,1978,4.553
kgz,1979,4.454
kgz,1980,4.367
kgz,1981,4.296
kgz,1982,4.24
kgz,1983,4.195
kgz,1984,4.16
kgz,1985,4.13
kgz,1986,4.1
kgz,1987,4.065
kgz,1988,4.02
kgz,1989,3.875
kgz,1990,3.63
kgz,1991,3.58
kgz,1992,3.52
kgz,1993,3.2
kgz,1994,2.9
kgz,1995,3.1
kgz,1996,2.8
kgz,1997,2.6
kgz,1998,2.7
kgz,1999,2.6
kgz,2000,2.4
kgz,2001,2.4
kgz,2002,2.4
kgz,2003,2.5
kgz,2004,2.6
kgz,2005,2.5
kgz,2006,2.7
kgz,2007,2.7
kgz,2008,2.8
kgz,2009,2.9
kgz,2010,3.1
kgz,2011,3.1
kgz,2012,3.2
kgz,2013,3.1
kgz,2014,3.2
kgz,2015,3.2
kgz,2016,3.1
kgz,2017,3
kgz,2018,3.3
kgz,2019,3.3
kgz,2020,3
khm,1960,6.967
khm,1961,6.964
khm,1962,6.955
khm,1963,6.937
khm,1964,6.909
khm,1965,6.868
khm,1966,6.813
khm,1967,6.745
khm,1968,6.666
khm,1969,6.574
khm,1970,6.465
khm,1971,6.332
khm,1972,6.175
khm,1973,6.004
khm,1974,5.831
khm,1975,5.681
khm,1976,5.585
khm,1977,5.557
khm,1978,5.603
khm,1979,5.714
khm,1980,5.87
khm,1981,6.042
khm,1982,6.193
khm,1983,6.296
khm,1984,6.338
khm,1985,6.313
khm,1986,6.226
khm,1987,6.097
khm,1988,5.944
khm,1989,5.777
khm,1990,5.601
khm,1991,5.421
khm,1992,5.237
khm,1993,5.052
khm,1994,4.867
khm,1995,4.685
khm,1996,4.504
khm,1997,4.325
khm,1998,4.146
khm,1999,3.971
khm,2000,3.805
khm,2001,3.654
khm,2002,3.521
khm,2003,3.406
khm,2004,3.309
khm,2005,3.227
khm,2006,3.155
khm,2007,3.086
khm,2008,3.018
khm,2009,2.947
khm,2010,2.875
khm,2011,2.804
khm,2012,2.739
khm,2013,2.682
khm,2014,2.633
khm,2015,2.593
khm,2016,2.559
khm,2017,2.53
khm,2018,2.503
khm,2019,2.478
khm,2020,2.453
kir,1960,6.788
kir,1961,6.803
kir,1962,6.784
kir,1963,6.728
kir,1964,6.634
kir,1965,6.501
kir,1966,6.329
kir,1967,6.125
kir,1968,5.902
kir,1969,5.673
kir,1970,5.457
kir,1971,5.273
kir,1972,5.13
kir,1973,5.034
kir,1974,4.985
kir,1975,4.978
kir,1976,4.999
kir,1977,5.031
kir,1978,5.058
kir,1979,5.072
kir,1980,5.07
kir,1981,5.051
kir,1982,5.022
kir,1983,4.988
kir,1984,4.952
kir,1985,4.912
kir,1986,4.871
kir,1987,4.829
kir,1988,4.784
kir,1989,4.738
kir,1990,4.688
kir,1991,4.635
kir,1992,4.576
kir,1993,4.512
kir,1994,4.445
kir,1995,4.374
kir,1996,4.304
kir,1997,4.235
kir,1998,4.17
kir,1999,4.11
kir,2000,4.058
kir,2001,4.015
kir,2002,3.979
kir,2003,3.95
kir,2004,3.927
kir,2005,3.909
kir,2006,3.895
kir,2007,3.883
kir,2008,3.872
kir,2009,3.859
kir,2010,3.843
kir,2011,3.822
kir,2012,3.796
kir,2013,3.765
kir,2014,3.73
kir,2015,3.692
kir,2016,3.651
kir,2017,3.61
kir,2018,3.569
kir,2019,3.53
kir,2020,3.493
kna,1972,3.5
kna,1982,3.3
kna,1987,2.8
kna,1992,2.6
kna,1997,2.4
kna,2002,2.107
kor,1960,6.095
kor,1961,5.929
kor,1962,5.738
kor,1963,5.533
kor,1964,5.325
kor,1965,5.125
kor,1966,4.941
kor,1967,4.772
kor,1968,4.617
kor,1969,4.474
kor,1970,4.53
kor,1971,4.54
kor,1972,4.12
kor,1973,4.07
kor,1974,3.77
kor,1975,3.43
kor,1976,3
kor,1977,2.99
kor,1978,2.64
kor,1979,2.9
kor,1980,2.82
kor,1981,2.57
kor,1982,2.39
kor,1983,2.06
kor,1984,1.74
kor,1985,1.66
kor,1986,1.58
kor,1987,1.53
kor,1988,1.55
kor,1989,1.56
kor,1990,1.57
kor,1991,1.71
kor,1992,1.76
kor,1993,1.654
kor,1994,1.656
kor,1995,1.634
kor,1996,1.574
kor,1997,1.537
kor,1998,1.464
kor,1999,1.425
kor,2000,1.48
kor,2001,1.309
kor,2002,1.178
kor,2003,1.191
kor,2004,1.164
kor,2005,1.085
kor,2006,1.132
kor,2007,1.259
kor,2008,1.192
kor,2009,1.149
kor,2010,1.226
kor,2011,1.244
kor,2012,1.297
kor,2013,1.187
kor,2014,1.205
kor,2015,1.239
kor,2016,1.172
kor,2017,1.052
kor,2018,0.977
kor,2019,0.918
kor,2020,0.837
kos,1981,4.58
kos,1982,4.88
kos,1983,4.48
kos,1984,4.82
kos,1985,4.56
kos,1986,4.47
kos,1987,4.43
kos,1988,4.26
kos,1989,3.92
kos,1990,3.9
kos,1991,3.58
kos,1992,2.96
kos,1993,2.84
kos,1994,2.71
kos,1995,2.7
kos,1996,2.7
kos,1997,2.46
kos,1998,2.57
kos,1999,2.88
kos,2000,2.95
kos,2001,2.8
kos,2002,2.66
kos,2003,2.34
kos,2004,2.53
kos,2005,2.65
kos,2006,2.43
kos,2007,2.43
kos,2008,2.38
kos,2009,2.34
kos,2010,2.29
kos,2011,2.24
kos,2012,2.19
kos,2013,2.16
kos,2014,2.13
kos,2015,2.09
kos,2016,2.06
kos,2017,2.02
kos,2018,2
kos,2019,1.97
kos,2020,1.95
kwt,1960,7.244
kwt,1961,7.273
kwt,1962,7.309
kwt,1963,7.347
kwt,1964,7.383
kwt,1965,7.409
kwt,1966,7.417
kwt,1967,7.402
kwt,1968,7.358
kwt,1969,7.281
kwt,1970,7.169
kwt,1971,7.018
kwt,1972,6.835
kwt,1973,6.627
kwt,1974,6.403
kwt,1975,6.176
kwt,1976,5.962
kwt,1977,5.769
kwt,1978,5.599
kwt,1979,5.452
kwt,1980,5.316
kwt,1981,5.177
kwt,1982,5.018
kwt,1983,4.83
kwt,1984,4.61
kwt,1985,4.357
kwt,1986,4.074
kwt,1987,3.777
kwt,1988,3.482
kwt,1989,3.205
kwt,1990,2.967
kwt,1991,2.791
kwt,1992,2.682
kwt,1993,2.641
kwt,1994,2.66
kwt,1995,2.72
kwt,1996,2.796
kwt,1997,2.861
kwt,1998,2.895
kwt,1999,2.89
kwt,2000,2.845
kwt,2001,2.772
kwt,2002,2.69
kwt,2003,2.614
kwt,2004,2.548
kwt,2005,2.494
kwt,2006,2.447
kwt,2007,2.399
kwt,2008,2.347
kwt,2009,2.291
kwt,2010,2.234
kwt,2011,2.182
kwt,2012,2.139
kwt,2013,2.109
kwt,2014,2.09
kwt,2015,2.083
kwt,2016,2.082
kwt,2017,2.083
kwt,2018,2.082
kwt,2019,2.077
kwt,2020,2.068
lao,1960,5.961
lao,1961,5.964
lao,1962,5.966
lao,1963,5.969
lao,1964,5.971
lao,1965,5.973
lao,1966,5.974
lao,1967,5.973
lao,1968,5.973
lao,1969,5.972
lao,1970,5.974
lao,1971,5.979
lao,1972,5.99
lao,1973,6.006
lao,1974,6.029
lao,1975,6.059
lao,1976,6.096
lao,1977,6.139
lao,1978,6.186
lao,1979,6.233
lao,1980,6.277
lao,1981,6.315
lao,1982,6.345
lao,1983,6.363
lao,1984,6.369
lao,1985,6.361
lao,1986,6.342
lao,1987,6.313
lao,1988,6.274
lao,1989,6.222
lao,1990,6.151
lao,1991,6.054
lao,1992,5.928
lao,1993,5.772
lao,1994,5.589
lao,1995,5.385
lao,1996,5.165
lao,1997,4.939
lao,1998,4.717
lao,1999,4.506
lao,2000,4.311
lao,2001,4.137
lao,2002,3.983
lao,2003,3.845
lao,2004,3.724
lao,2005,3.615
lao,2006,3.516
lao,2007,3.421
lao,2008,3.327
lao,2009,3.234
lao,2010,3.143
lao,2011,3.056
lao,2012,2.977
lao,2013,2.907
lao,2014,2.847
lao,2015,2.796
lao,2016,2.751
lao,2017,2.709
lao,2018,2.667
lao,2019,2.626
lao,2020,2.583
lbn,1960,5.739
lbn,1961,5.724
lbn,1962,5.694
lbn,1963,5.647
lbn,1964,5.583
lbn,1965,5.501
lbn,1966,5.403
lbn,1967,5.295
lbn,1968,5.181
lbn,1969,5.064
lbn,1970,4.948
lbn,1971,4.836
lbn,1972,4.73
lbn,1973,4.629
lbn,1974,4.534
lbn,1975,4.443
lbn,1976,4.353
lbn,1977,4.262
lbn,1978,4.168
lbn,1979,4.072
lbn,1980,3.976
lbn,1981,3.885
lbn,1982,3.802
lbn,1983,3.729
lbn,1984,3.665
lbn,1985,3.611
lbn,1986,3.563
lbn,1987,3.52
lbn,1988,3.475
lbn,1989,3.428
lbn,1990,3.372
lbn,1991,3.306
lbn,1992,3.228
lbn,1993,3.14
lbn,1994,3.042
lbn,1995,2.936
lbn,1996,2.826
lbn,1997,2.714
lbn,1998,2.606
lbn,1999,2.502
lbn,2000,2.405
lbn,2001,2.313
lbn,2002,2.225
lbn,2003,2.142
lbn,2004,2.066
lbn,2005,2.002
lbn,2006,1.956
lbn,2007,1.93
lbn,2008,1.925
lbn,2009,1.938
lbn,2010,1.966
lbn,2011,2.002
lbn,2012,2.038
lbn,2013,2.069
lbn,2014,2.091
lbn,2015,2.103
lbn,2016,2.104
lbn,2017,2.097
lbn,2018,2.087
lbn,2019,2.075
lbn,2020,2.06
lbr,1960,6.406
lbr,1961,6.429
lbr,1962,6.453
lbr,1963,6.476
lbr,1964,6.5
lbr,1965,6.524
lbr,1966,6.552
lbr,1967,6.583
lbr,1968,6.617
lbr,1969,6.655
lbr,1970,6.695
lbr,1971,6.736
lbr,1972,6.777
lbr,1973,6.815
lbr,1974,6.849
lbr,1975,6.88
lbr,1976,6.907
lbr,1977,6.93
lbr,1978,6.95
lbr,1979,6.964
lbr,1980,6.973
lbr,1981,6.973
lbr,1982,6.964
lbr,1983,6.946
lbr,1984,6.917
lbr,1985,6.875
lbr,1986,6.82
lbr,1987,6.752
lbr,1988,6.673
lbr,1989,6.587
lbr,1990,6.499
lbr,1991,6.415
lbr,1992,6.337
lbr,1993,6.269
lbr,1994,6.21
lbr,1995,6.158
lbr,1996,6.11
lbr,1997,6.059
lbr,1998,6.003
lbr,1999,5.939
lbr,2000,5.866
lbr,2001,5.785
lbr,2002,5.699
lbr,2003,5.61
lbr,2004,5.52
lbr,2005,5.429
lbr,2006,5.338
lbr,2007,5.246
lbr,2008,5.154
lbr,2009,5.062
lbr,2010,4.971
lbr,2011,4.881
lbr,2012,4.793
lbr,2013,4.706
lbr,2014,4.621
lbr,2015,4.54
lbr,2016,4.461
lbr,2017,4.387
lbr,2018,4.315
lbr,2019,4.247
lbr,2020,4.183
lby,1960,7.202
lby,1961,7.243
lby,1962,7.31
lby,1963,7.402
lby,1964,7.517
lby,1965,7.647
lby,1966,7.781
lby,1967,7.905
lby,1968,8.01
lby,1969,8.087
lby,1970,8.132
lby,1971,8.147
lby,1972,8.135
lby,1973,8.102
lby,1974,8.048
lby,1975,7.97
lby,1976,7.866
lby,1977,7.736
lby,1978,7.582
lby,1979,7.408
lby,1980,7.219
lby,1981,7.023
lby,1982,6.826
lby,1983,6.63
lby,1984,6.435
lby,1985,6.236
lby,1986,6.023
lby,1987,5.79
lby,1988,5.533
lby,1989,5.256
lby,1990,4.966
lby,1991,4.67
lby,1992,4.381
lby,1993,4.109
lby,1994,3.859
lby,1995,3.636
lby,1996,3.439
lby,1997,3.265
lby,1998,3.109
lby,1999,2.97
lby,2000,2.851
lby,2001,2.751
lby,2002,2.671
lby,2003,2.609
lby,2004,2.563
lby,2005,2.53
lby,2006,2.509
lby,2007,2.497
lby,2008,2.49
lby,2009,2.485
lby,2010,2.478
lby,2011,2.466
lby,2012,2.447
lby,2013,2.423
lby,2014,2.392
lby,2015,2.356
lby,2016,2.317
lby,2017,2.277
lby,2018,2.24
lby,2019,2.206
lby,2020,2.175
lca,1960,6.967
lca,1961,6.931
lca,1962,6.88
lca,1963,6.821
lca,1964,6.758
lca,1965,6.688
lca,1966,6.607
lca,1967,6.508
lca,1968,6.387
lca,1969,6.249
lca,1970,6.101
lca,1971,5.953
lca,1972,5.813
lca,1973,5.686
lca,1974,5.571
lca,1975,5.462
lca,1976,5.347
lca,1977,5.216
lca,1978,5.064
lca,1979,4.891
lca,1980,4.703
lca,1981,4.512
lca,1982,4.328
lca,1983,4.161
lca,1984,4.014
lca,1985,3.888
lca,1986,3.781
lca,1987,3.683
lca,1988,3.589
lca,1989,3.495
lca,1990,3.399
lca,1991,3.302
lca,1992,3.203
lca,1993,3.104
lca,1994,3.001
lca,1995,2.892
lca,1996,2.772
lca,1997,2.641
lca,1998,2.499
lca,1999,2.35
lca,2000,2.202
lca,2001,2.06
lca,2002,1.933
lca,2003,1.826
lca,2004,1.74
lca,2005,1.675
lca,2006,1.63
lca,2007,1.598
lca,2008,1.574
lca,2009,1.555
lca,2010,1.538
lca,2011,1.522
lca,2012,1.508
lca,2013,1.496
lca,2014,1.485
lca,2015,1.473
lca,2016,1.461
lca,2017,1.448
lca,2018,1.436
lca,2019,1.424
lca,2020,1.411
lie,2000,1.57
lie,2001,1.52
lie,2002,1.47
lie,2003,1.36
lie,2004,1.44
lie,2005,1.49
lie,2006,1.43
lie,2007,1.42
lie,2008,1.43
lie,2009,1.71
lie,2010,1.4
lie,2011,1.69
lie,2012,1.51
lie,2013,1.45
lie,2014,1.59
lie,2015,1.4
lie,2016,1.61
lie,2017,1.44
lie,2018,1.58
lie,2019,1.48
lie,2020,1.46
lka,1960,5.541
lka,1961,5.421
lka,1962,5.299
lka,1963,5.18
lka,1964,5.067
lka,1965,4.959
lka,1966,4.849
lka,1967,4.734
lka,1968,4.609
lka,1969,4.477
lka,1970,4.342
lka,1971,4.208
lka,1972,4.083
lka,1973,3.97
lka,1974,3.87
lka,1975,3.783
lka,1976,3.705
lka,1977,3.633
lka,1978,3.562
lka,1979,3.488
lka,1980,3.408
lka,1981,3.319
lka,1982,3.223
lka,1983,3.12
lka,1984,3.012
lka,1985,2.904
lka,1986,2.8
lka,1987,2.703
lka,1988,2.617
lka,1989,2.544
lka,1990,2.483
lka,1991,2.433
lka,1992,2.39
lka,1993,2.353
lka,1994,2.32
lka,1995,2.291
lka,1996,2.268
lka,1997,2.252
lka,1998,2.242
lka,1999,2.239
lka,2000,2.24
lka,2001,2.246
lka,2002,2.254
lka,2003,2.263
lka,2004,2.271
lka,2005,2.276
lka,2006,2.278
lka,2007,2.275
lka,2008,2.269
lka,2009,2.259
lka,2010,2.248
lka,2011,2.237
lka,2012,2.227
lka,2013,2.22
lka,2014,2.216
lka,2015,2.213
lka,2016,2.211
lka,2017,2.206
lka,2018,2.199
lka,2019,2.188
lka,2020,2.174
lso,1960,5.839
lso,1961,5.829
lso,1962,5.82
lso,1963,5.812
lso,1964,5.806
lso,1965,5.802
lso,1966,5.801
lso,1967,5.803
lso,1968,5.805
lso,1969,5.807
lso,1970,5.808
lso,1971,5.808
lso,1972,5.804
lso,1973,5.796
lso,1974,5.783
lso,1975,5.764
lso,1976,5.739
lso,1977,5.708
lso,1978,5.671
lso,1979,5.627
lso,1980,5.577
lso,1981,5.518
lso,1982,5.453
lso,1983,5.381
lso,1984,5.302
lso,1985,5.216
lso,1986,5.125
lso,1987,5.029
lso,1988,4.929
lso,1989,4.826
lso,1990,4.721
lso,1991,4.614
lso,1992,4.506
lso,1993,4.397
lso,1994,4.291
lso,1995,4.189
lso,1996,4.094
lso,1997,4.007
lso,1998,3.928
lso,1999,3.857
lso,2000,3.792
lso,2001,3.732
lso,2002,3.674
lso,2003,3.616
lso,2004,3.558
lso,2005,3.502
lso,2006,3.449
lso,2007,3.402
lso,2008,3.361
lso,2009,3.328
lso,2010,3.302
lso,2011,3.282
lso,2012,3.265
lso,2013,3.25
lso,2014,3.235
lso,2015,3.218
lso,2016,3.197
lso,2017,3.171
lso,2018,3.141
lso,2019,3.108
lso,2020,3.07
ltu,1960,2.56
ltu,1961,2.53
ltu,1962,2.45
ltu,1963,2.35
ltu,1964,2.28
ltu,1965,2.23
ltu,1966,2.22
ltu,1967,2.23
ltu,1968,2.24
ltu,1969,2.3
ltu,1970,2.4
ltu,1971,2.41
ltu,1972,2.34
ltu,1973,2.22
ltu,1974,2.21
ltu,1975,2.18
ltu,1976,2.18
ltu,1977,2.14
ltu,1978,2.08
ltu,1979,2.05
ltu,1980,1.99
ltu,1981,1.98
ltu,1982,1.97
ltu,1983,2.1
ltu,1984,2.07
ltu,1985,2.08
ltu,1986,2.12
ltu,1987,2.11
ltu,1988,2.02
ltu,1989,1.98
ltu,1990,2.03
ltu,1991,2.01
ltu,1992,1.97
ltu,1993,1.74
ltu,1994,1.57
ltu,1995,1.55
ltu,1996,1.49
ltu,1997,1.47
ltu,1998,1.46
ltu,1999,1.46
ltu,2000,1.39
ltu,2001,1.29
ltu,2002,1.23
ltu,2003,1.26
ltu,2004,1.27
ltu,2005,1.29
ltu,2006,1.33
ltu,2007,1.36
ltu,2008,1.45
ltu,2009,1.5
ltu,2010,1.5
ltu,2011,1.55
ltu,2012,1.6
ltu,2013,1.59
ltu,2014,1.63
ltu,2015,1.7
ltu,2016,1.69
ltu,2017,1.63
ltu,2018,1.63
ltu,2019,1.61
ltu,2020,1.48
lux,1960,2.29
lux,1962,2.37
lux,1964,2.34
lux,1965,2.42
lux,1966,2.34
lux,1967,2.24
lux,1968,2.12
lux,1969,2.02
lux,1970,1.97
lux,1971,1.95
lux,1972,1.75
lux,1973,1.58
lux,1974,1.58
lux,1975,1.55
lux,1976,1.48
lux,1977,1.5
lux,1978,1.48
lux,1979,1.48
lux,1980,1.5
lux,1981,1.55
lux,1982,1.49
lux,1983,1.43
lux,1984,1.42
lux,1985,1.38
lux,1986,1.43
lux,1987,1.4
lux,1988,1.51
lux,1989,1.52
lux,1990,1.6
lux,1991,1.6
lux,1992,1.64
lux,1993,1.7
lux,1994,1.72
lux,1995,1.7
lux,1996,1.77
lux,1997,1.71
lux,1998,1.68
lux,1999,1.74
lux,2000,1.76
lux,2001,1.66
lux,2002,1.63
lux,2003,1.62
lux,2004,1.66
lux,2005,1.63
lux,2006,1.65
lux,2007,1.61
lux,2008,1.61
lux,2009,1.59
lux,2010,1.63
lux,2011,1.52
lux,2012,1.57
lux,2013,1.55
lux,2014,1.5
lux,2015,1.47
lux,2016,1.41
lux,2017,1.39
lux,2018,1.38
lux,2019,1.34
lux,2020,1.37
lva,1960,1.94
lva,1961,1.94
lva,1962,1.91
lva,1963,1.85
lva,1964,1.79
lva,1965,1.74
lva,1966,1.76
lva,1967,1.8
lva,1968,1.83
lva,1969,1.88
lva,1970,1.96
lva,1971,2
lva,1972,2
lva,1973,1.98
lva,1974,1.97
lva,1975,1.96
lva,1976,1.93
lva,1977,1.89
lva,1978,1.87
lva,1979,1.87
lva,1980,1.86
lva,1981,1.88
lva,1982,1.97
lva,1983,2.07
lva,1984,2.09
lva,1985,2.08
lva,1986,2.12
lva,1987,2.15
lva,1988,2.11
lva,1989,2.05
lva,1990,2.02
lva,1991,1.86
lva,1992,1.73
lva,1993,1.51
lva,1994,1.39
lva,1995,1.25
lva,1996,1.16
lva,1997,1.11
lva,1998,1.09
lva,1999,1.16
lva,2000,1.25
lva,2001,1.22
lva,2002,1.26
lva,2003,1.32
lva,2004,1.29
lva,2005,1.39
lva,2006,1.46
lva,2007,1.54
lva,2008,1.58
lva,2009,1.46
lva,2010,1.36
lva,2011,1.33
lva,2012,1.44
lva,2013,1.52
lva,2014,1.65
lva,2015,1.7
lva,2016,1.74
lva,2017,1.69
lva,2018,1.6
lva,2019,1.61
lva,2020,1.55
mac,1960,4.772
mac,1961,4.646
mac,1962,4.462
mac,1963,4.221
mac,1964,3.934
mac,1965,3.615
mac,1966,3.283
mac,1967,2.958
mac,1968,2.657
mac,1969,2.392
mac,1970,2.167
mac,1971,1.979
mac,1972,1.818
mac,1973,1.679
mac,1974,1.562
mac,1975,1.478
mac,1976,1.437
mac,1977,1.445
mac,1978,1.499
mac,1979,1.591
mac,1980,1.709
mac,1981,1.835
mac,1982,1.953
mac,1983,2.046
mac,1984,2.104
mac,1985,2.121
mac,1986,2.094
mac,1987,2.031
mac,1988,1.944
mac,1989,1.838
mac,1990,1.722
mac,1991,1.605
mac,1992,1.494
mac,1993,1.394
mac,1994,1.308
mac,1995,1.236
mac,1996,1.174
mac,1997,1.116
mac,1998,1.059
mac,1999,1.002
mac,2000,0.95
mac,2001,0.906
mac,2002,0.875
mac,2003,0.86
mac,2004,0.862
mac,2005,0.879
mac,2006,0.911
mac,2007,0.953
mac,2008,0.999
mac,2009,1.048
mac,2010,1.093
mac,2011,1.131
mac,2012,1.161
mac,2013,1.183
mac,2014,1.196
mac,2015,1.203
mac,2016,1.207
mac,2017,1.211
mac,2018,1.217
mac,2019,1.228
mac,2020,1.244
maf,1982,2.44
maf,1983,2.4
maf,1984,2.29
maf,1985,2.24
maf,1986,2.06
maf,1987,2.13
maf,1988,2.13
maf,1989,2.2
maf,1990,2.12
maf,1991,2.05
maf,1992,1.94
maf,1993,1.84
maf,1994,1.84
maf,1995,1.84
maf,1996,1.84
maf,1997,1.84
maf,1998,1.83
maf,1999,1.83
maf,2000,1.83
maf,2001,1.83
maf,2002,1.83
maf,2003,1.83
maf,2004,1.83
maf,2005,1.83
maf,2006,1.82
maf,2007,1.82
maf,2008,1.82
maf,2009,1.82
maf,2010,1.82
maf,2011,1.82
maf,2012,1.82
maf,2013,1.81
maf,2014,1.81
maf,2015,1.81
maf,2016,1.81
maf,2017,1.81
maf,2018,1.81
maf,2019,1.81
maf,2020,1.81
mar,1960,7.04
mar,1961,7.072
mar,1962,7.088
mar,1963,7.086
mar,1964,7.065
mar,1965,7.026
mar,1966,6.969
mar,1967,6.9
mar,1968,6.821
mar,1969,6.736
mar,1970,6.646
mar,1971,6.552
mar,1972,6.455
mar,1973,6.356
mar,1974,6.255
mar,1975,6.156
mar,1976,6.06
mar,1977,5.968
mar,1978,5.877
mar,1979,5.785
mar,1980,5.685
mar,1981,5.572
mar,1982,5.44
mar,1983,5.288
mar,1984,5.117
mar,1985,4.933
mar,1986,4.742
mar,1987,4.554
mar,1988,4.374
mar,1989,4.205
mar,1990,4.047
mar,1991,3.896
mar,1992,3.746
mar,1993,3.595
mar,1994,3.445
mar,1995,3.298
mar,1996,3.16
mar,1997,3.036
mar,1998,2.93
mar,1999,2.842
mar,2000,2.771
mar,2001,2.715
mar,2002,2.67
mar,2003,2.632
mar,2004,2.598
mar,2005,2.571
mar,2006,2.553
mar,2007,2.545
mar,2008,2.547
mar,2009,2.556
mar,2010,2.567
mar,2011,2.576
mar,2012,2.579
mar,2013,2.571
mar,2014,2.552
mar,2015,2.524
mar,2016,2.489
mar,2017,2.451
mar,2018,2.415
mar,2019,2.382
mar,2020,2.353
mda,1960,3.328
mda,1961,3.259
mda,1962,3.178
mda,1963,3.086
mda,1964,2.989
mda,1965,2.891
mda,1966,2.801
mda,1967,2.722
mda,1968,2.66
mda,1969,2.613
mda,1970,2.582
mda,1971,2.56
mda,1972,2.542
mda,1973,2.523
mda,1974,2.503
mda,1975,2.483
mda,1976,2.465
