geo,time,dc_dac_bell_cd
syc,1993,660000.02623
syc,1994,180000.00715
syc,1995,100000.00149
syc,1996,-39999.99911
syc,1998,-250000
syc,1999,-180000.00715
syc,2000,-159999.99642
syc,2005,550000.01192
syc,2006,2019999.98093
syc,2010,1019999.98093
syc,2012,9999.99978
syc,2014,-230000.00417
syc,2015,-70000.0003
syc,2016,-1309999.94278
syc,2017,9999.99978
syr,1967,9999.99978
syr,1968,19999.99955
syr,1969,29999.99933
syr,1970,9999.99978
syr,1971,9999.99978
syr,1972,9999.99978
syr,1973,529999.97139
syr,1974,479999.98927
syr,1975,579999.98331
syr,1976,629999.99523
syr,1977,9999.99978
syr,1978,670000.01669
syr,1979,769999.98093
syr,1980,3119999.88556
syr,1981,449999.98808
syr,1982,239999.99464
syr,1983,159999.99642
syr,1984,70000.0003
syr,1985,70000.0003
syr,1986,50000.00075
syr,1987,170000.00179
syr,1988,209999.99344
syr,1991,79999.99821
syr,1993,-230000.00417
syr,1994,19999.99955
syr,1995,-150000.00596
syr,1996,-119999.99732
syr,1997,-90000.00358
syr,1998,-100000.00149
syr,1999,119999.99732
syr,2000,-50000.00075
syr,2001,29999.99933
syr,2002,-9999.99978
syr,2003,150000.00596
syr,2004,-119999.99732
syr,2006,-119999.99732
syr,2007,29999.99933
syr,2008,70000.0003
syr,2009,1279999.97139
syr,2010,170000.00179
syr,2011,19999.99955
syr,2012,2690000.05722
syr,2013,11680000.30518
syr,2014,10539999.96185
syr,2015,29590000.15259
syr,2016,15399999.61853
syr,2017,10279999.73297
syr,2018,13699999.80927
syr,2019,16500000
tcd,1967,9999.99978
tcd,1968,19999.99955
tcd,1969,19999.99955
tcd,1970,9999.99978
tcd,1971,9999.99978
tcd,1972,29999.99933
tcd,1973,189999.99762
tcd,1974,280000.00119
tcd,1975,340000.00358
tcd,1976,170000.00179
tcd,1977,239999.99464
tcd,1978,430000.00715
tcd,1979,159999.99642
tcd,1980,59999.99866
tcd,1981,39999.99911
tcd,1982,209999.99344
tcd,1983,70000.0003
tcd,1984,79999.99821
tcd,1985,1269999.98093
tcd,1986,270000.01073
tcd,1987,280000.00119
tcd,1988,759999.99046
tcd,1989,370000.00477
tcd,1990,379999.99523
tcd,1991,1129999.99523
tcd,1992,1320000.05245
tcd,1993,1269999.98093
tcd,1994,899999.97616
tcd,1995,1080000.04292
tcd,1996,3839999.91417
tcd,1997,1379999.99523
tcd,1998,1669999.95708
tcd,1999,2140000.1049
tcd,2000,2269999.98093
tcd,2001,1289999.96185
tcd,2002,639999.98569
tcd,2003,620000.00477
tcd,2004,1220000.02861
tcd,2005,569999.99285
tcd,2006,50000.00075
tcd,2007,170000.00179
tcd,2008,379999.99523
tcd,2009,1720000.02861
tcd,2010,7340000.15259
tcd,2011,1710000.03815
tcd,2012,1740000.00954
tcd,2013,2000000
tcd,2015,330000.01311
tcd,2016,2319999.93324
tcd,2017,200000.00298
tcd,2018,4480000.01907
tcd,2019,4030000.20981
tgo,1967,19999.99955
tgo,1968,9999.99978
tgo,1969,29999.99933
tgo,1970,19999.99955
tgo,1971,59999.99866
tgo,1972,79999.99821
tgo,1973,100000.00149
tgo,1974,109999.9994
tgo,1975,129999.99523
tgo,1976,170000.00179
tgo,1977,449999.98808
tgo,1978,270000.01073
tgo,1979,400000.00596
tgo,1980,389999.98569
tgo,1981,250000
tgo,1982,469999.99881
tgo,1983,150000.00596
tgo,1984,289999.99166
tgo,1985,370000.00477
tgo,1986,2740000.00954
tgo,1987,1190000.05722
tgo,1988,649999.97616
tgo,1989,479999.98927
tgo,1990,1860000.01431
tgo,1991,1480000.01907
tgo,1992,3970000.02861
tgo,1993,879999.99523
tgo,1994,839999.97377
tgo,1995,16159999.84741
tgo,1996,1009999.99046
tgo,1997,1360000.01431
tgo,1998,4750000
tgo,1999,1460000.03815
tgo,2000,1019999.98093
tgo,2001,1159999.96662
tgo,2002,1360000.01431
tgo,2003,1120000.00477
tgo,2004,949999.98808
tgo,2005,1129999.99523
tgo,2006,1860000.01431
tgo,2007,1580000.04292
tgo,2008,2579999.92371
tgo,2009,62400001.52588
tgo,2010,5030000.20981
tgo,2011,88010002.13623
tgo,2012,720000.02861
tgo,2013,740000.00954
tgo,2014,790000.02146
tgo,2015,10590000.15259
tgo,2016,699999.98808
tgo,2017,879999.99523
tgo,2018,740000.00954
tgo,2019,620000.00477
tha,1966,29999.99933
tha,1967,50000.00075
tha,1968,79999.99821
tha,1969,59999.99866
tha,1970,19999.99955
tha,1971,39999.99911
tha,1972,39999.99911
tha,1973,109999.9994
tha,1974,129999.99523
tha,1975,219999.99881
tha,1976,509999.99046
tha,1977,239999.99464
tha,1978,479999.98927
tha,1979,360000.01431
tha,1980,1919999.95708
tha,1981,930000.00715
tha,1982,3549999.95232
tha,1983,1340000.03338
tha,1984,2859999.8951
tha,1985,4980000.01907
tha,1986,3809999.94278
tha,1987,2650000.09537
tha,1988,3099999.90463
tha,1989,2759999.99046
tha,1990,4250000
tha,1991,6090000.15259
tha,1992,6920000.07629
tha,1993,9180000.30518
tha,1994,3440000.05722
tha,1995,5940000.05722
tha,1996,4400000.09537
tha,1997,4530000.20981
tha,1998,3049999.95232
tha,1999,1470000.02861
tha,2000,889999.98569
tha,2001,19999.99955
tha,2002,-209999.99344
tha,2003,-230000.00417
tha,2004,-239999.99464
tha,2005,-79999.99821
tha,2006,129999.99523
tha,2007,50000.00075
tha,2008,239999.99464
tha,2009,19999.99955
tha,2010,-150000.00596
tha,2011,620000.00477
tha,2012,680000.00715
tha,2013,29999.99933
tha,2014,-70000.0003
tha,2015,29999.99933
tha,2016,39999.99911
tha,2017,100000.00149
tha,2018,70000.0003
tha,2019,50000.00075
tjk,1995,50000.00075
tjk,1999,180000.00715
tjk,2005,90000.00358
tjk,2006,9999.99978
tjk,2008,300000.01192
tjk,2009,319999.99285
tkm,2009,109999.9994
tkm,2010,9999.99978
tls,1993,289999.99166
tls,1995,19999.99955
tls,1996,9999.99978
tls,1997,9999.99978
tls,2000,7219999.79019
tls,2001,7260000.22888
tls,2002,2890000.1049
tls,2003,2180000.06676
tls,2004,389999.98569
tls,2005,19999.99955
ton,1982,70000.0003
ton,1984,9999.99978
ton,1985,9999.99978
ton,1986,9999.99978
tto,1973,9999.99978
tto,1974,39999.99911
tto,1975,9999.99978
tto,1976,39999.99911
tto,1977,39999.99911
tto,1978,50000.00075
tto,1980,79999.99821
tto,1988,109999.9994
tto,1991,50000.00075
tto,1992,90000.00358
tto,1993,29999.99933
tto,1994,9999.99978
tto,1995,19999.99955
tto,1996,29999.99933
tto,1997,19999.99955
tto,1998,9999.99978
tto,1999,9999.99978
tto,2000,9999.99978
tun,1965,70000.0003
tun,1966,819999.99285
tun,1967,1129999.99523
tun,1968,1190000.05722
tun,1969,2640000.1049
tun,1970,3170000.07629
tun,1971,3410000.08583
tun,1972,3799999.95232
tun,1973,6679999.82834
tun,1974,8189999.58038
tun,1975,7960000.03815
tun,1976,9569999.69482
tun,1977,10260000.22888
tun,1978,12060000.41962
tun,1979,15800000.19073
tun,1980,16680000.30518
tun,1981,7929999.82834
tun,1982,5570000.17166
tun,1983,7599999.90463
tun,1984,2920000.07629
tun,1985,3809999.94278
tun,1986,5019999.98093
tun,1987,3119999.88556
tun,1988,2599999.90463
tun,1989,3539999.96185
tun,1990,7400000.09537
tun,1991,12970000.26703
tun,1992,10359999.65668
tun,1993,6469999.79019
tun,1994,8039999.96185
tun,1995,5519999.98093
tun,1996,9920000.07629
tun,1997,3190000.05722
tun,1998,9800000.19073
tun,1999,6989999.77112
tun,2000,9260000.22888
tun,2001,1710000.03815
tun,2002,-129999.99523
tun,2003,1080000.04292
tun,2004,1500000
tun,2005,2440000.05722
tun,2006,9550000.19073
tun,2007,6710000.03815
tun,2008,8220000.26703
tun,2009,889999.98569
tun,2010,-70000.0003
tun,2011,6769999.98093
tun,2012,-2619999.88556
tun,2013,-419999.98689
tun,2014,-689999.99762
tun,2015,-180000.00715
tun,2016,720000.02861
tun,2017,550000.01192
tun,2018,970000.02861
tun,2019,1080000.04292
tur,1962,-639999.98569
tur,1963,300000.01192
tur,1964,1299999.95232
tur,1965,3200000.04768
tur,1966,1440000.05722
tur,1967,2240000.00954
tur,1968,1259999.99046
tur,1969,1809999.94278
tur,1970,1500000
tur,1971,1029999.97139
tur,1972,1049999.95232
tur,1973,1500000
tur,1974,2210000.03815
tur,1975,2710000.03815
tur,1976,2539999.96185
tur,1977,-579999.98331
tur,1978,7309999.94278
tur,1979,6019999.98093
tur,1980,9279999.73297
tur,1981,7139999.86649
tur,1982,59999.99866
tur,1983,10180000.30518
tur,1984,3680000.06676
tur,1985,3650000.09537
tur,1986,6079999.92371
tur,1987,-779999.97139
tur,1988,7789999.96185
tur,1989,3640000.1049
tur,1990,2549999.95232
tur,1991,6519999.98093
tur,1992,-2769999.98093
tur,1993,-2849999.90463
tur,1994,-2990000.00954
tur,1995,230000.00417
tur,1996,-4530000.20981
tur,1997,-4289999.96185
tur,1998,-4639999.86649
tur,1999,-3759999.99046
tur,2000,-170000.00179
tur,2001,-4329999.92371
tur,2002,-5389999.86649
tur,2003,-4090000.15259
tur,2004,3490000.00954
tur,2005,6150000.09537
tur,2006,9659999.84741
tur,2007,-6070000.17166
tur,2008,-6079999.92371
tur,2009,-5780000.20981
tur,2010,-5050000.19073
tur,2011,-4679999.82834
tur,2012,-3839999.91417
tur,2013,-3390000.1049
tur,2014,-3000000
tur,2015,3390000.1049
tur,2016,65550003.05176
tur,2017,6539999.96185
tur,2018,8579999.92371
tur,2019,7880000.11444
tza,1967,9999.99978
tza,1968,19999.99955
tza,1969,9999.99978
tza,1970,9999.99978
tza,1971,19999.99955
tza,1973,9999.99978
tza,1974,39999.99911
tza,1975,370000.00477
tza,1976,1710000.03815
tza,1977,219999.99881
tza,1978,4800000.19073
tza,1979,5340000.15259
tza,1980,2460000.03815
tza,1981,7260000.22888
tza,1982,1470000.02861
tza,1983,4530000.20981
tza,1984,4659999.84741
tza,1985,3640000.1049
tza,1986,3190000.05722
tza,1987,2119999.88556
tza,1988,6800000.19073
tza,1989,4329999.92371
tza,1990,14260000.22888
tza,1991,11850000.38147
tza,1992,18260000.22888
tza,1993,21190000.53406
tza,1994,8180000.30518
tza,1995,11920000.07629
tza,1996,10229999.54224
tza,1997,7329999.92371
tza,1998,61020000.45776
tza,1999,18659999.84741
tza,2000,7409999.84741
tza,2001,16129999.16077
tza,2002,70629997.25342
tza,2003,8840000.15259
tza,2004,17559999.46594
tza,2005,6280000.20981
tza,2006,14699999.80927
tza,2007,13760000.22888
tza,2008,18530000.68665
tza,2009,21170000.07629
tza,2010,22450000.76294
tza,2011,25680000.30518
tza,2012,22790000.91553
tza,2013,13340000.15259
tza,2014,16360000.61035
tza,2015,12109999.65668
tza,2016,13979999.54224
tza,2017,13510000.22888
tza,2018,12229999.54224
tza,2019,12060000.41962
uga,1967,9999.99978
uga,1968,9999.99978
uga,1970,9999.99978
uga,1971,19999.99955
uga,1972,29999.99933
uga,1973,9999.99978
uga,1974,9999.99978
uga,1975,9999.99978
uga,1976,19999.99955
uga,1977,29999.99933
uga,1978,50000.00075
uga,1979,39999.99911
uga,1980,209999.99344
uga,1981,460000.00834
uga,1982,159999.99642
uga,1983,419999.98689
uga,1984,250000
uga,1985,1649999.97616
uga,1986,170000.00179
uga,1987,469999.99881
uga,1988,509999.99046
uga,1989,409999.99642
uga,1990,10550000.19073
uga,1991,629999.99523
uga,1992,899999.97616
uga,1993,1519999.98093
uga,1994,1919999.95708
uga,1995,5320000.17166
uga,1996,1750000
uga,1997,2819999.93324
uga,1998,8590000.15259
uga,1999,2119999.88556
uga,2000,6730000.01907
uga,2001,3529999.97139
uga,2002,2140000.1049
uga,2003,6639999.86649
uga,2004,8140000.34332
uga,2005,13319999.69482
uga,2006,14850000.38147
uga,2007,15000000
uga,2008,17030000.68665
uga,2009,22159999.84741
uga,2010,28299999.23706
uga,2011,14159999.84741
uga,2012,21559999.46594
uga,2013,15680000.30518
uga,2014,24170000.07629
uga,2015,16799999.23706
uga,2016,18389999.38965
uga,2017,22340000.15259
uga,2018,26139999.38965
uga,2019,34049999.23706
ukr,1996,639999.98569
ukr,1997,239999.99464
ukr,1999,39999.99911
ukr,2000,39999.99911
ukr,2003,39999.99911
ukr,2004,409999.99642
ukr,2005,1480000.01907
ukr,2006,1470000.02861
ukr,2007,129999.99523
ukr,2008,50000.00075
ukr,2009,899999.97616
ukr,2010,140000.0006
ukr,2011,100000.00149
ukr,2012,119999.99732
ukr,2013,59999.99866
ukr,2014,129999.99523
ukr,2015,2450000.04768
ukr,2016,4989999.77112
ukr,2017,3069999.93324
ukr,2018,3640000.1049
ukr,2019,3069999.93324
ury,1968,19999.99955
ury,1969,29999.99933
ury,1970,29999.99933
ury,1971,19999.99955
ury,1972,90000.00358
ury,1973,79999.99821
ury,1974,59999.99866
ury,1975,119999.99732
ury,1976,189999.99762
ury,1977,109999.9994
ury,1978,170000.00179
ury,1979,129999.99523
ury,1980,250000
ury,1981,140000.0006
ury,1982,239999.99464
ury,1983,170000.00179
ury,1984,129999.99523
ury,1985,129999.99523
ury,1986,270000.01073
ury,1987,119999.99732
ury,1988,230000.00417
ury,1989,189999.99762
ury,1990,680000.00715
ury,1991,460000.00834
ury,1992,889999.98569
ury,1993,1200000.04768
ury,1994,930000.00715
ury,1995,1210000.03815
ury,1996,800000.01192
ury,1997,970000.02861
ury,1998,949999.98808
ury,1999,629999.99523
ury,2000,490000.00954
ury,2001,379999.99523
ury,2002,330000.01311
ury,2003,140000.0006
ury,2004,100000.00149
ury,2005,59999.99866
ury,2006,100000.00149
ury,2007,79999.99821
ury,2008,19999.99955
ury,2011,50000.00075
ury,2012,50000.00075
ury,2013,50000.00075
ury,2014,19999.99955
ury,2016,0
ury,2017,0
uzb,1997,9999.99978
uzb,2004,4969999.79019
uzb,2006,19999.99955
uzb,2010,19999.99955
uzb,2012,9999.99978
uzb,2015,0
uzb,2016,9999.99978
uzb,2017,0
uzb,2018,9999.99978
uzb,2019,0
vct,1984,19999.99955
ven,1967,39999.99911
ven,1968,50000.00075
ven,1969,70000.0003
ven,1970,9999.99978
ven,1971,79999.99821
ven,1972,39999.99911
ven,1973,100000.00149
ven,1974,129999.99523
ven,1975,259999.99046
ven,1976,529999.97139
ven,1977,939999.99762
ven,1978,529999.97139
ven,1979,889999.98569
ven,1980,1860000.01431
ven,1981,340000.00358
ven,1982,119999.99732
ven,1983,170000.00179
ven,1984,289999.99166
ven,1985,129999.99523
ven,1986,230000.00417
ven,1987,310000.00238
ven,1988,699999.98808
ven,1989,460000.00834
ven,1990,370000.00477
ven,1991,819999.99285
ven,1992,660000.02623
ven,1993,800000.01192
ven,1994,509999.99046
ven,1995,910000.02623
ven,1996,670000.01669
ven,1997,949999.98808
ven,1998,990000.00954
ven,1999,519999.98093
ven,2000,360000.01431
ven,2001,259999.99046
ven,2002,259999.99046
ven,2003,500000
ven,2004,550000.01192
ven,2005,519999.98093
ven,2006,529999.97139
ven,2007,550000.01192
ven,2008,189999.99762
ven,2009,230000.00417
ven,2010,180000.00715
ven,2011,180000.00715
ven,2012,189999.99762
ven,2013,150000.00596
ven,2014,19999.99955
ven,2015,19999.99955
ven,2016,9999.99978
ven,2017,0
ven,2018,9999.99978
ven,2019,9999.99978
vgb,1987,9999.99978
vgb,1988,9999.99978
vgb,1989,9999.99978
vgb,1990,9999.99978
vgb,1991,9999.99978
vgb,1992,9999.99978
vgb,1993,9999.99978
vnm,1966,29999.99933
vnm,1967,39999.99911
vnm,1968,50000.00075
vnm,1969,50000.00075
vnm,1970,59999.99866
vnm,1971,50000.00075
vnm,1972,109999.9994
vnm,1973,2920000.07629
vnm,1974,2559999.94278
vnm,1975,3180000.06676
vnm,1976,2680000.06676
vnm,1977,1429999.94755
vnm,1978,3049999.95232
vnm,1979,14909999.84741
vnm,1980,2119999.88556
vnm,1981,2019999.98093
vnm,1982,829999.98331
vnm,1983,699999.98808
vnm,1984,769999.98093
vnm,1985,500000
vnm,1986,1759999.99046
vnm,1987,1759999.99046
vnm,1988,409999.99642
vnm,1989,129999.99523
vnm,1990,310000.00238
vnm,1991,980000.01907
vnm,1992,6750000
vnm,1993,4219999.79019
vnm,1994,36580001.83105
vnm,1995,10270000.45776
vnm,1996,14760000.22888
vnm,1997,7730000.01907
vnm,1998,9699999.80927
vnm,1999,13970000.26703
vnm,2000,38040000.91553
vnm,2001,9369999.88556
vnm,2002,11560000.41962
vnm,2003,11699999.80927
vnm,2004,14390000.34332
vnm,2005,16299999.23706
vnm,2006,19760000.22888
vnm,2007,19479999.54224
vnm,2008,27770000.45776
vnm,2009,24219999.31335
vnm,2010,22239999.77112
vnm,2011,22979999.54224
vnm,2012,25360000.61035
vnm,2013,29819999.69482
vnm,2014,23510000.22888
vnm,2015,14140000.34332
vnm,2016,15050000.19073
vnm,2017,13079999.92371
vnm,2018,29809999.46594
vnm,2019,15640000.34332
vut,1972,9999.99978
vut,1973,19999.99955
vut,1974,29999.99933
vut,1976,29999.99933
vut,1980,90000.00358
vut,2015,0
wsm,1972,9999.99978
wsm,1973,9999.99978
wsm,1975,9999.99978
wsm,1978,19999.99955
wsm,1980,79999.99821
wsm,1981,39999.99911
wsm,1982,119999.99732
wsm,1988,100000.00149
wsm,1989,9999.99978
wsm,1991,59999.99866
wsm,1993,50000.00075
wsm,1994,59999.99866
wsm,1995,90000.00358
yem,1975,9999.99978
yem,1976,9999.99978
yem,1977,29999.99933
yem,1982,39999.99911
yem,1983,50000.00075
yem,1984,79999.99821
yem,1985,59999.99866
yem,1986,9999.99978
yem,1987,9999.99978
yem,1988,9999.99978
yem,1991,70000.0003
yem,1994,100000.00149
yem,1995,9999.99978
yem,1996,39999.99911
yem,1997,19999.99955
yem,1998,9999.99978
yem,2003,109999.9994
yem,2004,79999.99821
yem,2005,469999.99881
yem,2006,70000.0003
yem,2007,9999.99978
yem,2008,360000.01431
yem,2009,1389999.98569
yem,2010,340000.00358
yem,2015,4030000.20981
yem,2016,2670000.07629
yem,2017,11789999.96185
yem,2018,10319999.69482
yem,2019,8930000.30518
zaf,1994,70000.0003
zaf,1995,5559999.94278
zaf,1996,4849999.90463
zaf,1997,7510000.22888
zaf,1998,3549999.95232
zaf,1999,4480000.01907
zaf,2000,4099999.90463
zaf,2001,6119999.88556
zaf,2002,9869999.88556
zaf,2003,13250000
zaf,2004,14670000.07629
zaf,2005,18170000.07629
zaf,2006,24770000.45776
zaf,2007,14750000
zaf,2008,20829999.92371
zaf,2009,18129999.16077
zaf,2010,15329999.92371
zaf,2011,17190000.53406
zaf,2012,17750000
zaf,2013,19659999.84741
zaf,2014,18899999.61853
zaf,2015,12960000.03815
zaf,2016,19200000.76294
zaf,2017,11630000.11444
zaf,2018,11500000
zaf,2019,10470000.26703
zmb,1968,9999.99978
zmb,1971,9999.99978
zmb,1972,29999.99933
zmb,1973,39999.99911
zmb,1974,29999.99933
zmb,1975,19999.99955
zmb,1976,70000.0003
zmb,1977,479999.98927
zmb,1978,1220000.02861
zmb,1979,2089999.91417
zmb,1980,1940000.05722
zmb,1981,1679999.94755
zmb,1982,1409999.96662
zmb,1983,1120000.00477
zmb,1984,1450000.04768
zmb,1985,1340000.03338
zmb,1986,1450000.04768
zmb,1987,7250000
zmb,1988,5150000.09537
zmb,1989,3559999.94278
zmb,1990,3740000.00954
zmb,1991,3109999.8951
zmb,1992,5880000.11444
zmb,1993,2049999.95232
zmb,1994,12550000.19073
zmb,1995,2140000.1049
zmb,1996,2789999.96185
zmb,1997,2430000.06676
zmb,1998,2440000.05722
zmb,1999,2059999.94278
zmb,2000,7800000.19073
zmb,2001,2700000.04768
zmb,2002,2660000.08583
zmb,2003,3259999.99046
zmb,2004,3400000.09537
zmb,2005,3380000.11444
zmb,2006,4159999.84741
zmb,2007,970000.02861
zmb,2008,2170000.07629
zmb,2009,1889999.98569
zmb,2010,1850000.02384
zmb,2011,1600000.02384
zmb,2012,1350000.02384
zmb,2013,1289999.96185
zmb,2014,1000000
zmb,2015,1159999.96662
zmb,2016,1529999.97139
zmb,2017,1139999.98569
zmb,2018,1320000.05245
zmb,2019,1210000.03815
zwe,1981,2950000.04768
zwe,1982,250000
zwe,1983,560000.00238
zwe,1984,250000
zwe,1985,529999.97139
zwe,1986,790000.02146
zwe,1987,990000.00954
zwe,1988,1230000.01907
zwe,1989,550000.01192
zwe,1990,1029999.97139
zwe,1991,2329999.92371
zwe,1992,6380000.11444
zwe,1993,5530000.20981
zwe,1994,2069999.93324
zwe,1995,3369999.88556
zwe,1996,3410000.08583
zwe,1997,2750000
zwe,1998,4460000.03815
zwe,1999,4260000.22888
zwe,2000,4269999.98093
zwe,2001,2859999.8951
zwe,2002,3369999.88556
zwe,2003,2750000
zwe,2004,3650000.09537
zwe,2005,3690000.05722
zwe,2006,2890000.1049
zwe,2007,1649999.97616
zwe,2008,3190000.05722
zwe,2009,5650000.09537
zwe,2010,1679999.94755
zwe,2011,1500000
zwe,2012,1519999.98093
zwe,2013,1580000.04292
zwe,2014,3859999.8951
zwe,2015,2190000.05722
zwe,2016,3480000.01907
zwe,2017,1179999.94755
zwe,2018,740000.00954
zwe,2019,639999.98569
