geo,time,dc_dac_gbrl_cd
mys,1961,15970000.26703
mys,1962,9220000.26703
mys,1963,3690000.05722
mys,1964,9760000.22888
mys,1965,11090000.15259
mys,1966,13149999.61853
mys,1967,8970000.26703
mys,1968,10659999.84741
mys,1969,6739999.77112
mys,1970,11489999.77112
mys,1971,9939999.58038
mys,1972,12689999.58038
mys,1973,8720000.26703
mys,1974,7400000.09537
mys,1975,7590000.15259
mys,1976,5710000.03815
mys,1977,11319999.69482
mys,1978,129999.99523
mys,1979,409999.99642
mys,1980,20819999.69482
mys,1981,2180000.06676
mys,1982,4710000.03815
mys,1983,1279999.97139
mys,1984,209999.99344
mys,1985,1919999.95708
mys,1986,75419998.16895
mys,1987,10819999.69482
mys,1988,12210000.03815
mys,1989,10630000.11444
mys,1990,29819999.69482
mys,1991,17639999.38965
mys,1992,22350000.38147
mys,1993,40110000.61035
mys,1994,15140000.34332
mys,1995,-14630000.11444
mys,1996,-3970000.02861
mys,1997,-5150000.09537
mys,1998,1710000.03815
mys,1999,1000000
mys,2000,180000.00715
mys,2001,50000.00075
mys,2002,-109999.9994
mys,2003,-330000.01311
mys,2004,7369999.88556
mys,2005,1309999.94278
mys,2006,9939999.58038
mys,2007,-20159999.84741
mys,2008,18920000.07629
mys,2009,4179999.82834
mys,2010,-750000
mys,2011,7159999.84741
mys,2012,10279999.73297
mys,2013,5949999.80927
mys,2014,-3029999.97139
mys,2015,8560000.41962
mys,2016,5750000
mys,2017,16899999.61853
mys,2018,12689999.58038
mys,2019,14479999.54224
nam,1985,779999.97139
nam,1986,1080000.04292
nam,1987,1590000.03338
nam,1988,3619999.88556
nam,1989,2529999.97139
nam,1990,2700000.04768
nam,1991,3849999.90463
nam,1992,5489999.77112
nam,1993,5349999.90463
nam,1994,4949999.80927
nam,1995,6179999.82834
nam,1996,9560000.41962
nam,1997,7250000
nam,1998,6409999.84741
nam,1999,6119999.88556
nam,2000,4760000.22888
nam,2001,3460000.03815
nam,2002,3000000
nam,2003,2910000.08583
nam,2004,2730000.01907
nam,2005,1289999.96185
nam,2006,1490000.00954
nam,2007,879999.99523
nam,2008,1009999.99046
nam,2009,689999.99762
nam,2010,560000.00238
nam,2011,-720000.02861
nam,2012,300000.01192
nam,2013,389999.98569
nam,2014,469999.99881
nam,2015,449999.98808
nam,2016,180000.00715
nam,2017,810000.00238
nam,2018,560000.00238
nam,2019,1440000.05722
ncl,1967,9999.99978
ncl,1978,19999.99955
ncl,1979,29999.99933
ner,1964,29999.99933
ner,1965,19999.99955
ner,1966,9999.99978
ner,1967,9999.99978
ner,1968,70000.0003
ner,1969,29999.99933
ner,1970,29999.99933
ner,1971,109999.9994
ner,1972,119999.99732
ner,1973,59999.99866
ner,1974,39999.99911
ner,1975,9999.99978
ner,1976,2750000
ner,1977,430000.00715
ner,1978,-129999.99523
ner,1979,1940000.05722
ner,1980,90000.00358
ner,1981,79999.99821
ner,1982,109999.9994
ner,1983,109999.9994
ner,1984,109999.9994
ner,1985,430000.00715
ner,1986,119999.99732
ner,1987,300000.01192
ner,1988,649999.97616
ner,1989,460000.00834
ner,1990,469999.99881
ner,1991,810000.00238
ner,1992,850000.02384
ner,1993,519999.98093
ner,1994,879999.99523
ner,1995,1169999.95708
ner,1996,699999.98808
ner,1997,1250000
ner,1998,1460000.03815
ner,1999,1279999.97139
ner,2000,1590000.03338
ner,2001,519999.98093
ner,2002,589999.97377
ner,2003,439999.99762
ner,2004,8369999.88556
ner,2005,7960000.03815
ner,2006,6110000.13351
ner,2007,2359999.8951
ner,2008,7349999.90463
ner,2009,6199999.80927
ner,2010,3180000.06676
ner,2011,589999.97377
ner,2012,59999.99866
ner,2014,180000.00715
ner,2017,180000.00715
ner,2018,1179999.94755
ner,2019,1269999.98093
nga,1960,29020000.45776
nga,1961,25600000.38147
nga,1962,16920000.07629
nga,1963,2029999.97139
nga,1964,11590000.15259
nga,1965,26549999.23706
nga,1966,16010000.22888
nga,1967,13340000.15259
nga,1968,11930000.30518
nga,1969,8220000.26703
nga,1970,21569999.69482
nga,1971,10100000.38147
nga,1972,8609999.65668
nga,1973,11970000.26703
nga,1974,3609999.8951
nga,1975,5139999.86649
nga,1976,5429999.82834
nga,1977,5179999.82834
nga,1978,5659999.84741
nga,1979,2740000.00954
nga,1980,4670000.07629
nga,1981,2900000.09537
nga,1982,4019999.98093
nga,1983,5659999.84741
nga,1984,3460000.03815
nga,1985,4440000.05722
nga,1986,5829999.92371
nga,1987,4570000.17166
nga,1988,12989999.77112
nga,1989,103180000.30518
nga,1990,24649999.61853
nga,1991,68169998.16895
nga,1992,21260000.22888
nga,1993,19989999.77112
nga,1994,10840000.15259
nga,1995,11210000.03815
nga,1996,11460000.03815
nga,1997,14149999.61853
nga,1998,17360000.61035
nga,1999,20979999.54224
nga,2000,22889999.38965
nga,2001,32790000.91553
nga,2002,41709999.08447
nga,2003,42590000.15259
nga,2004,126089996.33789
nga,2005,2200889892.57813
nga,2006,3185739990.23438
nga,2007,285950012.20703
nga,2008,47209999.08447
nga,2009,188889999.38965
nga,2010,264609985.35156
nga,2011,298859985.35156
nga,2012,312700012.20703
nga,2013,388890014.64844
nga,2014,389589996.33789
nga,2015,401350006.10352
nga,2016,431290008.54492
nga,2017,421320007.32422
nga,2018,395920013.42773
nga,2019,329739990.23438
nic,1967,9999.99978
nic,1969,9999.99978
nic,1970,9999.99978
nic,1971,50000.00075
nic,1972,170000.00179
nic,1973,209999.99344
nic,1974,579999.98331
nic,1975,889999.98569
nic,1976,509999.99046
nic,1977,709999.97854
nic,1978,360000.01431
nic,1979,519999.98093
nic,1980,289999.99166
nic,1981,140000.0006
nic,1982,59999.99866
nic,1983,100000.00149
nic,1984,9999.99978
nic,1985,150000.00596
nic,1986,129999.99523
nic,1988,319999.99285
nic,1989,100000.00149
nic,1990,129999.99523
nic,1991,360000.01431
nic,1992,1860000.01431
nic,1993,1490000.00954
nic,1994,930000.00715
nic,1995,1279999.97139
nic,1996,1509999.99046
nic,1997,1210000.03815
nic,1998,1840000.03338
nic,1999,5860000.13351
nic,2000,1730000.01907
nic,2001,949999.98808
nic,2002,360000.01431
nic,2003,2730000.01907
nic,2004,13399999.61853
nic,2005,6139999.86649
nic,2006,9260000.22888
nic,2007,-6860000.13351
nic,2008,10659999.84741
nic,2009,7059999.94278
nic,2010,7250000
nic,2011,29999.99933
nic,2012,18069999.69482
nic,2013,79999.99821
nic,2014,119999.99732
nic,2015,239999.99464
nic,2016,19999.99955
nic,2017,340000.00358
nic,2018,490000.00954
nic,2019,419999.98689
npl,1960,170000.00179
npl,1961,189999.99762
npl,1962,289999.99166
npl,1963,1389999.98569
npl,1964,1190000.05722
npl,1965,90000.00358
npl,1966,1059999.94278
npl,1967,1139999.98569
npl,1968,540000.02146
npl,1969,2200000.04768
npl,1970,1000000
npl,1971,4320000.17166
npl,1972,5639999.86649
npl,1973,5420000.07629
npl,1974,7250000
npl,1975,4860000.13351
npl,1976,2960000.03815
npl,1977,7250000
npl,1978,8329999.92371
npl,1979,23450000.76294
npl,1980,15609999.65668
npl,1981,16049999.23706
npl,1982,16579999.92371
npl,1983,11029999.73297
npl,1984,11310000.41962
npl,1985,12380000.11444
npl,1986,14399999.61853
npl,1987,16260000.22888
npl,1988,19059999.46594
npl,1989,28180000.30518
npl,1990,25780000.68665
npl,1991,33470001.2207
npl,1992,25180000.30518
npl,1993,17500000
npl,1994,23969999.31335
npl,1995,25549999.23706
npl,1996,23340000.15259
npl,1997,28600000.38147
npl,1998,28020000.45776
npl,1999,26420000.07629
npl,2000,23010000.22888
npl,2001,33150001.52588
npl,2002,36919998.16895
npl,2003,53099998.47412
npl,2004,65790000.91553
npl,2005,61630001.06812
npl,2006,74809997.55859
npl,2007,95000000
npl,2008,98620002.74658
npl,2009,103220001.2207
npl,2010,105190002.44141
npl,2011,104069999.69482
npl,2012,110150001.52588
npl,2013,145919998.16895
npl,2014,184229995.72754
npl,2015,134770004.27246
npl,2016,139039993.28613
npl,2017,129130004.88281
npl,2018,127389999.38965
npl,2019,114919998.16894
nru,2010,9999.99978
nru,2014,19999.99955
omn,1960,250000
omn,1961,330000.01311
omn,1962,439999.99762
omn,1963,360000.01431
omn,1964,4059999.94278
omn,1965,1590000.03338
omn,1966,620000.00477
omn,1967,939999.99762
omn,1968,50000.00075
omn,1969,39999.99911
omn,1970,70000.0003
omn,1972,19999.99955
omn,1973,259999.99046
omn,1974,540000.02146
omn,1975,649999.97616
omn,1976,670000.01669
omn,1977,439999.99762
omn,1978,449999.98808
omn,1979,519999.98093
omn,1980,889999.98569
omn,1981,920000.01669
omn,1982,1159999.96662
omn,1983,970000.02861
omn,1984,759999.99046
omn,1985,649999.97616
omn,1986,889999.98569
omn,1987,750000
omn,1988,1720000.02861
omn,1989,1490000.00954
omn,1990,1169999.95708
omn,1991,1820000.05245
omn,1992,1559999.94278
omn,1993,839999.97377
omn,1994,209999.99344
omn,1995,39999.99911
omn,1996,129999.99523
omn,1997,109999.9994
omn,1998,90000.00358
omn,1999,100000.00149
omn,2001,29999.99933
omn,2007,170000.00179
omn,2008,560000.00238
omn,2009,639999.98569
omn,2010,930000.00715
pak,1960,3230000.01907
pak,1961,11369999.88556
pak,1962,17780000.68665
pak,1963,26319999.69482
pak,1964,28010000.22888
pak,1965,28260000.22888
pak,1966,24040000.91553
pak,1967,27219999.31335
pak,1968,17290000.91553
pak,1969,23450000.76294
pak,1970,21399999.61853
pak,1971,18290000.91553
pak,1972,17850000.38147
pak,1973,10770000.45776
pak,1974,14340000.15259
pak,1975,14550000.19073
pak,1976,15159999.84741
pak,1977,24950000.76294
pak,1978,30049999.23706
pak,1979,48119998.93188
pak,1980,43700000.76294
pak,1981,42709999.08447
pak,1982,25569999.69482
pak,1983,18090000.15259
pak,1984,17799999.23706
pak,1985,15399999.61853
pak,1986,23500000
pak,1987,29299999.23706
pak,1988,33779998.7793
pak,1989,41380001.06812
pak,1990,54400001.52588
pak,1991,40540000.91553
pak,1992,33029998.7793
pak,1993,31299999.23706
pak,1994,36470001.2207
pak,1995,53069999.69482
pak,1996,61360000.61035
pak,1997,42509998.32153
pak,1998,46360000.61035
pak,1999,39479999.54224
pak,2000,23719999.31335
pak,2001,27389999.38965
pak,2002,66900001.52588
pak,2003,112120002.74658
pak,2004,90819999.69482
pak,2005,63119998.93188
pak,2006,203169998.16895
pak,2007,197839996.33789
pak,2008,260320007.32422
pak,2009,217509994.50684
pak,2010,298510009.76562
pak,2011,331589996.33789
pak,2012,299869995.11719
pak,2013,528799987.79297
pak,2014,438470001.2207
pak,2015,571099975.58594
pak,2016,624359985.35156
pak,2017,518280029.29688
pak,2018,441559997.55859
pak,2019,389260009.76562
pan,1964,9999.99978
pan,1966,9999.99978
pan,1967,19999.99955
pan,1968,39999.99911
pan,1969,129999.99523
pan,1970,140000.0006
pan,1971,219999.99881
pan,1972,109999.9994
pan,1973,70000.0003
pan,1974,219999.99881
pan,1975,90000.00358
pan,1976,59999.99866
pan,1977,50000.00075
pan,1978,150000.00596
pan,1979,129999.99523
pan,1980,219999.99881
pan,1981,209999.99344
pan,1982,109999.9994
pan,1983,70000.0003
pan,1984,70000.0003
pan,1985,90000.00358
pan,1986,100000.00149
pan,1987,119999.99732
pan,1988,239999.99464
pan,1989,1169999.95708
pan,1990,1320000.05245
pan,1991,1330000.04292
pan,1992,1549999.95232
pan,1993,1309999.94278
pan,1994,1029999.97139
pan,1995,990000.00954
pan,1996,759999.99046
pan,1997,800000.01192
pan,1998,639999.98569
pan,1999,500000
pan,2000,379999.99523
pan,2001,319999.99285
pan,2002,180000.00715
pan,2003,50000.00075
pan,2004,39999.99911
pan,2005,50000.00075
pan,2006,-10710000.03815
pan,2007,-162279998.7793
pan,2008,39999.99911
pan,2009,70000.0003
pan,2010,39999.99911
pan,2011,200000.00298
pan,2012,689999.99762
pan,2013,660000.02623
pan,2014,740000.00954
pan,2015,2859999.8951
pan,2016,1159999.96662
pan,2017,1360000.01431
pan,2018,1169999.95708
pan,2019,2170000.07629
per,1964,50000.00075
per,1965,360000.01431
per,1966,469999.99881
per,1967,1629999.99523
per,1968,1470000.02861
per,1969,889999.98569
per,1970,1480000.01907
per,1971,330000.01311
per,1972,1320000.05245
per,1973,920000.01669
per,1974,1389999.98569
per,1975,3420000.07629
per,1976,1899999.97616
per,1977,6039999.96185
per,1978,1419999.95708
per,1979,1850000.02384
per,1980,1690000.05722
per,1981,1360000.01431
per,1982,620000.00477
per,1983,6550000.19073
per,1984,600000.02384
per,1985,1200000.04768
per,1986,1779999.97139
per,1987,1659999.96662
per,1988,2430000.06676
per,1989,1759999.99046
per,1990,2119999.88556
per,1991,2710000.03815
per,1992,3349999.90463
per,1993,6929999.82834
per,1994,5170000.07629
per,1995,4650000.09537
per,1996,4179999.82834
per,1997,7090000.15259
per,1998,5739999.77112
per,1999,6920000.07629
per,2000,10409999.84741
per,2001,7469999.79019
per,2002,84430000.30518
per,2003,2680000.06676
per,2004,5260000.22888
per,2005,3329999.92371
per,2006,22139999.38965
per,2007,-250970001.2207
per,2008,-11609999.65668
per,2009,1070000.05245
per,2010,1269999.98093
per,2011,600000.02384
per,2012,4309999.94278
per,2013,3299999.95232
per,2014,19999.99955
per,2015,3299999.95232
per,2016,4030000.20981
per,2017,4530000.20981
per,2018,8250000
per,2019,13060000.41962
phl,1962,119999.99732
phl,1963,150000.00596
phl,1964,200000.00298
phl,1965,189999.99762
phl,1966,289999.99166
phl,1967,349999.99404
phl,1968,330000.01311
phl,1969,289999.99166
phl,1970,180000.00715
phl,1971,259999.99046
phl,1972,280000.00119
phl,1973,330000.01311
phl,1974,439999.99762
phl,1975,540000.02146
phl,1976,379999.99523
phl,1977,289999.99166
phl,1978,419999.98689
phl,1979,620000.00477
phl,1980,5119999.88556
phl,1981,4630000.11444
phl,1982,1610000.01431
phl,1983,1210000.03815
phl,1984,340000.00358
phl,1985,639999.98569
phl,1986,300000.01192
phl,1987,430000.00715
phl,1988,1860000.01431
phl,1989,19530000.68665
phl,1990,9000000
phl,1991,4690000.05722
phl,1992,12739999.77112
phl,1993,9890000.34332
phl,1994,12850000.38147
phl,1995,5599999.90463
phl,1996,9970000.26703
phl,1997,18510000.22888
phl,1998,4989999.77112
phl,1999,2359999.8951
phl,2000,3150000.09537
phl,2001,5969999.79019
phl,2002,1279999.97139
phl,2003,-27840000.15259
phl,2004,-19659999.84741
phl,2005,6380000.11444
phl,2006,879999.99523
phl,2007,550000.01192
phl,2008,1330000.04292
phl,2009,4389999.86649
phl,2010,579999.98331
phl,2011,2069999.93324
phl,2012,2640000.1049
phl,2013,54830001.83105
phl,2014,92230003.35693
phl,2015,13930000.30518
phl,2016,7650000.09537
phl,2017,9649999.61853
phl,2018,13539999.96185
phl,2019,17399999.61853
plw,2008,100000.00149
plw,2010,19999.99955
png,1970,9999.99978
png,1971,9999.99978
png,1972,9999.99978
png,1973,19999.99955
png,1974,29999.99933
png,1975,79999.99821
png,1976,100000.00149
png,1977,100000.00149
png,1978,439999.99762
png,1979,319999.99285
png,1980,479999.98927
png,1981,219999.99881
png,1982,100000.00149
png,1983,79999.99821
png,1984,50000.00075
png,1985,90000.00358
png,1986,109999.9994
png,1987,6630000.11444
png,1988,13050000.19073
png,1989,7619999.88556
png,1990,5650000.09537
png,1991,2980000.01907
png,1992,1789999.96185
png,1993,-460000.00834
png,1994,1509999.99046
png,1995,-159999.99642
png,2006,-419999.98689
png,2007,959999.97854
png,2008,1070000.05245
png,2009,980000.01907
png,2010,1029999.97139
png,2011,-319999.99285
png,2012,2099999.90463
png,2013,930000.00715
png,2014,1809999.94278
png,2015,1450000.04768
png,2016,1059999.94278
png,2017,790000.02146
png,2018,1700000.04768
png,2019,1840000.03338
pol,1990,120809997.55859
pol,1991,18430000.30518
pol,1992,15510000.22888
pol,1993,19020000.45776
pol,1994,18280000.68665
pol,1995,19069999.69482
pol,1996,20639999.38965
pol,1997,23500000
pol,1998,17030000.68665
pol,1999,9479999.54224
pol,2000,5960000.03815
pol,2001,4500000
pol,2002,3180000.06676
pol,2003,509999.99046
prk,1991,39999.99911
prk,1996,509999.99046
prk,1997,939999.99762
prk,1999,519999.98093
prk,2000,1259999.99046
prk,2001,1139999.98569
prk,2002,3000000
prk,2003,330000.01311
prk,2004,2240000.00954
prk,2007,1169999.95708
prk,2008,270000.01073
prk,2009,50000.00075
prk,2010,409999.99642
prk,2011,610000.01431
prk,2012,1200000.04768
prk,2013,2049999.95232
prk,2014,460000.00834
prk,2015,1129999.99523
prk,2016,289999.99166
prk,2017,50000.00075
prk,2018,270000.01073
prk,2019,389999.98569
pry,1966,9999.99978
pry,1967,19999.99955
pry,1969,9999.99978
pry,1971,9999.99978
pry,1972,19999.99955
pry,1973,90000.00358
pry,1974,100000.00149
pry,1975,230000.00417
pry,1976,219999.99881
pry,1977,289999.99166
pry,1978,430000.00715
pry,1979,569999.99285
pry,1980,629999.99523
pry,1981,439999.99762
pry,1982,5719999.79019
pry,1983,1950000.04768
pry,1984,280000.00119
pry,1985,70000.0003
pry,1986,319999.99285
pry,1987,449999.98808
pry,1988,879999.99523
pry,1989,370000.00477
pry,1990,889999.98569
pry,1991,819999.99285
pry,1992,560000.00238
pry,1993,-140000.0006
pry,1994,360000.01431
pry,1995,250000
pry,1996,39999.99911
pry,1997,-79999.99821
pry,1998,-19999.99955
pry,1999,109999.9994
pry,2000,-9999.99978
pry,2001,50000.00075
pry,2002,-230000.00417
pry,2003,-360000.01431
pry,2004,-509999.99046
pry,2005,-219999.99881
pry,2006,-419999.98689
pry,2007,-230000.00417
pry,2008,70000.0003
pry,2009,39999.99911
pry,2010,9999.99978
pry,2011,50000.00075
pry,2012,119999.99732
pry,2013,119999.99732
pry,2014,250000
pry,2015,750000
pry,2016,159999.99642
pry,2017,389999.98569
pry,2018,1080000.04292
pry,2019,740000.00954
pse,1993,2589999.91417
pse,1994,9619999.88556
pse,1995,6760000.22888
pse,1996,5409999.84741
pse,1997,10159999.84741
pse,1998,8850000.38147
pse,1999,10680000.30518
pse,2000,14689999.58038
pse,2001,17010000.22888
pse,2002,23770000.45776
pse,2003,31110000.61035
pse,2004,29450000.76294
pse,2005,23520000.45776
pse,2006,35090000.15259
pse,2007,22450000.76294
pse,2008,68180000.30518
pse,2009,94879997.25342
pse,2010,97629997.25342
pse,2011,121110000.61035
pse,2012,67959999.08447
pse,2013,108629997.25342
pse,2014,137240005.49316
pse,2015,78580001.83105
pse,2016,30670000.07629
pse,2017,79019996.64307
pse,2018,65889999.38965
pse,2019,103019996.64307
pyf,2002,19999.99955
qat,2002,119999.99732
rou,1990,500000
rou,1991,79999.99821
rou,1992,4019999.98093
rou,1993,5489999.77112
rou,1994,5630000.11444
rou,1995,9619999.88556
rou,1996,9210000.03815
rou,1997,10199999.80927
rou,1998,8029999.73297
rou,1999,5989999.77112
rou,2000,5210000.03815
rou,2001,6809999.94278
rou,2002,9689999.58038
rou,2003,8489999.77112
rou,2004,8520000.45776
rus,1992,49319999.69482
rus,1993,22770000.45776
rus,1994,37459999.08447
rus,1995,52330001.83105
rus,1996,51849998.47412
rus,1997,56150001.52588
rus,1998,54810001.37329
rus,1999,46189998.62671
rus,2000,39220001.2207
rus,2001,38310001.37329
rus,2002,41500000
rus,2003,37869998.93188
rus,2004,37909999.84741
rwa,1965,9999.99978
rwa,1966,9999.99978
rwa,1968,19999.99955
rwa,1969,19999.99955
rwa,1970,9999.99978
rwa,1971,29999.99933
rwa,1972,29999.99933
rwa,1973,19999.99955
rwa,1975,70000.0003
rwa,1976,29999.99933
rwa,1977,50000.00075
rwa,1978,59999.99866
rwa,1980,9999.99978
rwa,1982,29999.99933
rwa,1983,129999.99523
rwa,1984,39999.99911
rwa,1985,119999.99732
rwa,1986,170000.00179
rwa,1987,310000.00238
rwa,1988,519999.98093
rwa,1989,519999.98093
rwa,1990,850000.02384
rwa,1991,579999.98331
rwa,1992,340000.00358
rwa,1993,1200000.04768
rwa,1994,44590000.15259
rwa,1995,34500000
rwa,1996,19280000.68665
rwa,1997,10039999.96185
rwa,1998,20590000.15259
rwa,1999,26530000.68665
rwa,2000,52669998.16895
rwa,2001,36759998.32153
rwa,2002,52630001.06812
rwa,2003,42880001.06812
rwa,2004,58180000.30518
rwa,2005,81949996.94824
rwa,2006,95400001.52588
rwa,2007,94940002.44141
rwa,2008,99879997.25342
rwa,2009,89849998.47412
rwa,2010,106169998.16894
rwa,2011,135570007.32422
rwa,2012,44759998.32153
rwa,2013,161649993.89648
rwa,2014,79069999.69482
rwa,2015,154759994.50684
rwa,2016,92889999.38965
rwa,2017,76580001.83105
rwa,2018,73019996.64307
rwa,2019,79180000.30518
sau,1969,19999.99955
sau,1970,19999.99955
sau,1971,70000.0003
sau,1972,100000.00149
sau,1973,90000.00358
sau,1974,170000.00179
sau,1975,189999.99762
sau,1976,70000.0003
sau,1977,59999.99866
sau,1978,70000.0003
sau,1979,9999.99978
sau,2007,759999.99046
sdn,1960,7230000.01907
sdn,1961,-4650000.09537
sdn,1962,-4650000.09537
sdn,1963,-2180000.06676
sdn,1964,3299999.95232
sdn,1965,4550000.19073
sdn,1966,4250000
sdn,1967,1759999.99046
sdn,1968,129999.99523
sdn,1969,1399999.97616
sdn,1970,899999.97616
sdn,1971,930000.00715
sdn,1972,1649999.97616
sdn,1973,1879999.99523
sdn,1974,2710000.03815
sdn,1975,5940000.05722
sdn,1976,13239999.77112
sdn,1977,8649999.61853
sdn,1978,13569999.69482
sdn,1979,27120000.83923
sdn,1980,49779998.7793
sdn,1981,64650001.52588
sdn,1982,67339996.33789
sdn,1983,47779998.7793
sdn,1984,35819999.69482
sdn,1985,54220001.2207
sdn,1986,37450000.76294
sdn,1987,31270000.45776
sdn,1988,45220001.2207
sdn,1989,50819999.69482
sdn,1990,37169998.16895
sdn,1991,47479999.54224
sdn,1992,12859999.65668
sdn,1993,15000000
sdn,1994,25709999.08447
sdn,1995,10880000.11444
sdn,1996,9630000.11444
sdn,1997,9859999.65668
sdn,1998,30969999.31335
sdn,1999,13189999.58038
sdn,2000,5739999.77112
sdn,2001,9939999.58038
sdn,2002,13500000
sdn,2003,33020000.45776
sdn,2004,116569999.69482
sdn,2005,196460006.71387
sdn,2006,215550003.05176
sdn,2007,206169998.16895
sdn,2008,199160003.66211
sdn,2009,292420013.42773
sdn,2010,119080001.83106
sdn,2011,157339996.33789
sdn,2012,82029998.7793
sdn,2013,108199996.94824
sdn,2014,82059997.55859
sdn,2015,83419998.16895
sdn,2016,87660003.66211
sdn,2017,81099998.47412
sdn,2018,119309997.55859
sdn,2019,118980003.35693
sen,1965,9999.99978
sen,1966,19999.99955
sen,1967,50000.00075
sen,1968,50000.00075
sen,1969,119999.99732
sen,1970,159999.99642
sen,1971,140000.0006
sen,1972,109999.9994
sen,1973,150000.00596
sen,1974,180000.00715
sen,1975,300000.01192
sen,1976,280000.00119
sen,1977,250000
sen,1978,1450000.04768
sen,1979,2079999.92371
sen,1980,500000
sen,1981,519999.98093
sen,1982,910000.02623
sen,1983,629999.99523
sen,1984,479999.98927
sen,1985,1330000.04292
sen,1986,7239999.77112
sen,1987,2809999.94278
sen,1988,1700000.04768
sen,1989,4989999.77112
sen,1990,1529999.97139
sen,1991,2819999.93324
sen,1992,1909999.96662
sen,1993,1120000.00477
sen,1994,1649999.97616
sen,1995,2150000.09537
sen,1996,1220000.02861
sen,1997,1000000
sen,1998,1110000.01431
sen,1999,730000.01907
sen,2000,2390000.1049
sen,2001,959999.97854
sen,2002,569999.99285
sen,2003,670000.01669
sen,2004,9090000.15259
sen,2005,6909999.84741
sen,2006,10100000.38147
sen,2007,11529999.73297
sen,2008,970000.02861
sen,2009,6519999.98093
sen,2010,930000.00715
sen,2011,1990000.00954
sen,2012,5079999.92371
sen,2013,1500000
sen,2014,-119999.99732
sen,2015,1669999.95708
sen,2016,2190000.05722
sen,2017,1830000.04292
sen,2018,1049999.95232
sen,2019,3029999.97139
sgp,1960,-379999.99523
sgp,1961,-270000.01073
sgp,1962,569999.99285
sgp,1963,90000.00358
sgp,1964,300000.01192
sgp,1965,899999.97616
sgp,1966,430000.00715
sgp,1967,4639999.86649
sgp,1968,1789999.96185
sgp,1969,12319999.69482
sgp,1970,18500000
sgp,1971,18180000.30518
sgp,1972,17729999.54224
sgp,1973,16729999.54224
sgp,1974,2680000.06676
sgp,1975,-409999.99642
sgp,1976,-360000.01431
sgp,1977,-889999.98569
sgp,1978,-1610000.01431
sgp,1979,-2099999.90463
sgp,1980,-1830000.04292
sgp,1981,-1529999.97139
sgp,1982,-2009999.99046
sgp,1983,-1669999.95708
sgp,1984,-1809999.94278
sgp,1985,-1759999.99046
sgp,1986,-1519999.98093
sgp,1987,-1759999.99046
sgp,1988,-1230000.01907
sgp,1989,-1460000.03815
sgp,1990,-1740000.00954
sgp,1991,-17370000.83923
sgp,1992,-1809999.94278
sgp,1993,-600000.02384
sgp,1994,-1279999.97139
sgp,1995,-1250000
sgp,1996,370000.00477
sgp,1997,280000.00119
sgp,1998,180000.00715
sgp,1999,109999.9994
sgp,2000,259999.99046
sgp,2001,159999.99642
sgp,2002,140000.0006
sgp,2003,129999.99523
sgp,2004,70000.0003
slb,1960,1830000.04292
slb,1961,1950000.04768
slb,1962,2230000.01907
slb,1963,2869999.88556
slb,1964,2829999.92371
slb,1965,3819999.93324
slb,1966,4619999.88556
slb,1967,5019999.98093
slb,1968,5969999.79019
slb,1969,7309999.94278
slb,1970,7960000.03815
slb,1971,6710000.03815
slb,1972,12050000.19073
slb,1973,11140000.34332
slb,1974,11319999.69482
slb,1975,19520000.45776
slb,1976,16950000.76294
slb,1977,13829999.92371
slb,1978,19979999.54224
slb,1979,15680000.30518
slb,1980,23209999.08447
slb,1981,14800000.19073
slb,1982,11069999.69482
slb,1983,8489999.77112
slb,1984,4730000.01907
slb,1985,5280000.20981
slb,1986,5480000.01907
slb,1987,8109999.65668
slb,1988,9250000
slb,1989,8359999.65668
slb,1990,6570000.17166
slb,1991,5530000.20981
slb,1992,6239999.77112
slb,1993,6670000.07629
slb,1994,7539999.96185
slb,1995,3599999.90463
slb,2006,170000.00179
slb,2007,270000.01073
slb,2008,250000
slb,2009,230000.00417
slb,2010,219999.99881
slb,2011,189999.99762
slb,2012,360000.01431
slb,2013,670000.01669
slb,2014,1289999.96185
slb,2015,790000.02146
slb,2016,150000.00596
slb,2017,319999.99285
slb,2018,1200000.04768
slb,2019,1019999.98093
sle,1960,6409999.84741
sle,1961,13770000.45776
sle,1962,5679999.82834
sle,1963,6429999.82834
sle,1964,5519999.98093
sle,1965,2680000.06676
sle,1966,3299999.95232
sle,1967,2089999.91417
sle,1968,1139999.98569
sle,1969,1559999.94278
sle,1970,1490000.00954
sle,1971,1639999.98569
sle,1972,1179999.94755
sle,1973,990000.00954
sle,1974,-349999.99404
sle,1975,90000.00358
sle,1976,1049999.95232
sle,1977,2579999.92371
sle,1978,1909999.96662
sle,1979,4730000.01907
sle,1980,5019999.98093
sle,1981,5010000.22888
sle,1982,5440000.05722
sle,1983,3730000.01907
sle,1984,2809999.94278
sle,1985,3700000.04768
sle,1986,4679999.82834
sle,1987,3619999.88556
sle,1988,5980000.01907
sle,1989,4059999.94278
sle,1990,3950000.04768
sle,1991,4360000.13351
sle,1992,3349999.90463
sle,1993,3079999.92371
sle,1994,6239999.77112
sle,1995,14810000.41962
sle,1996,17520000.45776
sle,1997,8039999.96185
sle,1998,14220000.26703
sle,1999,17129999.16077
sle,2000,68319999.69482
sle,2001,51130001.06812
sle,2002,54310001.37329
sle,2003,54930000.30518
sle,2004,60930000.30518
sle,2005,60590000.15259
sle,2006,65569999.69482
sle,2007,88110000.61035
sle,2008,92589996.33789
sle,2009,80269996.64307
