geo,time,ny_gdp_mktp_cn_ad
png,2000,15272221831.9408
png,2001,16308325954.8682
png,2002,18283590620.4098
png,2003,19713973853.336
png,2004,19846961935.2629
png,2005,23677449858.39009
png,2006,27311980033.019
png,2007,30579350812.5765
png,2008,32855403889.19749
png,2009,33377574123.8452
png,2010,40403576943.0438
png,2011,42642222800
png,2012,44371635600
png,2013,47721285900
png,2014,57130774000.0001
png,2015,60139423699.9998
png,2016,65038163499.9998
png,2017,72521646100.00009
png,2018,79404670699.99969
png,2019,83845179670.59689
png,2020,85354392904.66748
pol,1990,62678860799.99969
pol,1991,90485640499.99948
pol,1992,128590833799.99899
pol,1993,174274822899.99899
pol,1994,251822867899.99896
pol,1995,345059999999.99799
pol,1996,431896999999.99799
pol,1997,522581999999.99695
pol,1998,607102999999.99695
pol,1999,674529999999.99695
pol,2000,748482999999.99585
pol,2001,781547999999.99585
pol,2002,812213999999.99585
pol,2003,847151999999.99585
pol,2004,933090999999.99597
pol,2005,990529999999.995
pol,2006,1069430999999.98999
pol,2007,1187507999999.98999
pol,2008,1285570999999.98999
pol,2009,1372024999999.98999
pol,2010,1446843999999.98999
pol,2011,1565250999999.98999
pol,2012,1623441999999.98999
pol,2013,1646723999999.98999
pol,2014,1711243999999.98999
pol,2015,1801111999999.98999
pol,2016,1863486999999.9895
pol,2017,1989835000000
pol,2018,2121554999999.9895
pol,2019,2293199000000.00977
pol,2020,2326656000000
pri,1990,30603919000
pri,1991,32287031000
pri,1992,34630430000
pri,1993,36922456000
pri,1994,39690630000
pri,1995,42647331000
pri,1996,45340835000
pri,1997,48187039000
pri,1998,54086400000
pri,1999,57841000000
pri,2000,61701800000
pri,2001,69208400000
pri,2002,71623500000
pri,2003,74827400000
pri,2004,80322313000.00009
pri,2005,83914521300
pri,2006,87276164400
pri,2007,89524131600
pri,2008,93639300000.00009
pri,2009,96385600000
pri,2010,98381300000
pri,2011,100351700000
pri,2012,101564800000
pri,2013,102450000000
pri,2014,102445800000
pri,2015,103375500000
pri,2016,104336700000
pri,2017,103445526000
pri,2018,100925000000
pri,2019,104914600000
pri,2020,103138300000
prt,1990,55973426000
prt,1991,64310654999.9999
prt,1992,72452518999.99989
prt,1993,76207322000
prt,1994,82542195000
prt,1995,89028556999.99989
prt,1996,94351590999.99988
prt,1997,102330960000
prt,1998,111353381000
prt,1999,119603305000
prt,2000,128414445000
prt,2001,135775009000
prt,2002,142554263000
prt,2003,146067858000
prt,2004,152248388000
prt,2005,158552704000
prt,2006,166260469000
prt,2007,175483401000
prt,2008,179102781000
prt,2009,175416437000
prt,2010,179610779000
prt,2011,176096171000
prt,2012,168295569000
prt,2013,170492269000
prt,2014,173053691000
prt,2015,179713159000
prt,2016,186489810999.99896
prt,2017,195947209999.99896
prt,2018,205184124000
prt,2019,214374620000
prt,2020,200087571000
pry,1990,7147738440418.64941
pry,1991,9255684159400.0293
pry,1992,10738283273800
pry,1993,12645361493900
pry,1994,14992331683500
pry,1995,17789145328100
pry,1996,20132862098100
pry,1997,21702866395200.10156
pry,1998,25248610402400.10156
pry,1999,27563440659500.10156
pry,2000,30874087613300.10156
pry,2001,34883186504100.10156
pry,2002,41135696942300.09375
pry,2003,49411959699800.20312
pry,2004,57501991731700.20312
pry,2005,66335828408400.29688
pry,2006,75681657797800.28125
pry,2007,89866048799900.28125
pry,2008,107403590628100
pry,2009,111030933590100
pry,2010,129092883480000
pry,2011,141486449392600
pry,2012,147225506094700
pry,2013,166350805107501
pry,2014,180174060966201
pry,2015,188477326977400
pry,2016,204647273075000
pry,2017,219122277202800
pry,2018,230576477470400
pry,2019,236566703629899
pry,2020,241527085717500
pse,1994,2981221390.43506
pse,1995,3442040439.10957
pse,1996,3574991190.80906
pse,1997,3942178519.24094
pse,1998,4265118830.94002
pse,1999,4478385257.56207
pse,2000,4522841975.79598
pse,2001,4197909499.83641
pse,2002,3728282988.11557
pse,2003,4160477781.88947
pse,2004,4826384898.643
pse,2005,5374334921.02593
pse,2006,5607732691.7539
pse,2007,6097805099.83231
pse,2008,7665009268.32783
pse,2009,8477917137.35477
pse,2010,10151125414.658
pse,2011,11728709807.4581
pse,2012,12800599030.3476
pse,2013,14171103190.8083
pse,2014,13989700000
pse,2015,13972400000
pse,2016,15405400000
pse,2017,16128000000.0001
pse,2018,16276600000
pse,2019,17133499999.9999
pse,2020,15561300000
pyf,1990,314955005951.99902
pyf,1991,335178989567.99902
pyf,1992,342495985663.99902
pyf,1993,349705011199.99902
pyf,1994,355559997439.99902
pyf,1995,361417015295.99902
pyf,1996,367824011263.99902
pyf,1997,378501005311.99902
pyf,1998,404885995519.99902
pyf,1999,425000009727.99902
pyf,2000,446249992191.99902
qat,2000,64646000000
qat,2001,63840000000
qat,2002,70484000000
qat,2003,85663000000.00009
qat,2004,115512000000
qat,2005,162091000000
qat,2006,221611000000
qat,2007,290152000000
qat,2008,419583000000
qat,2009,355986000000
qat,2010,455445195100
qat,2011,610701977800
qat,2012,680073948600
qat,2013,723368620400.00098
qat,2014,750657538800.00098
qat,2015,588733438300
qat,2016,552305142000
qat,2017,586400804900
qat,2018,667339231900
qat,2019,641991414388.25696
qat,2020,525657362576.78302
rou,1990,85790000
rou,1991,220390000
rou,1992,602920000
rou,1993,2003580000
rou,1994,4977319900
rou,1995,7610599999.99999
rou,1996,11387700000
rou,1997,25500100000
rou,1998,37007700000
rou,1999,55126400000
rou,2000,80873100000
rou,2001,117391400000
rou,2002,152271500000
rou,2003,191917600000
rou,2004,244688300000
rou,2005,286861900000
rou,2006,342762600000.00098
rou,2007,425691100000
rou,2008,539834600000.00098
rou,2009,530894400000.00098
rou,2010,528514500000
rou,2011,558889900000.00098
rou,2012,591799100000.00098
rou,2013,634967799999.99902
rou,2014,669703899999.99902
rou,2015,711929900000.00098
rou,2016,763652499999.99902
rou,2017,857895699999.99805
rou,2018,951728500000.00085
rou,2019,1058973200000
rou,2020,1055548800000
rus,1990,644200000
rus,1991,1398499999.99999
rus,1992,19010000000
rus,1993,171510000000
rus,1994,610749999999.99902
rus,1995,1428522100000
rus,1996,2007825100000
rus,1997,2342514000000
rus,1998,2629623000000
rus,1999,4823233500000
rus,2000,7305646300000
rus,2001,8943582400000
rus,2002,10830500000000
rus,2003,13208233779300
rus,2004,17027190860300
rus,2005,21609765489300
rus,2006,26917201375100
rus,2007,33247513228800
rus,2008,41276849187000
rus,2009,38807218574800
rus,2010,46308541189900
rus,2011,60114000000000
rus,2012,68103400000000
rus,2013,72985700000000
rus,2014,79030000000000
rus,2015,83087400000000
rus,2016,85616100000000
rus,2017,91843200000000.40625
rus,2018,103861651089200
rus,2019,109241536407100
rus,2020,106967459428100
rwa,1990,241920760770.77399
rwa,1991,271163971639.255
rwa,1992,307998168617.98602
rwa,1993,322280334429.71802
rwa,1994,187905350400.862
rwa,1995,384358219656.198
rwa,1996,480675014611.38898
rwa,1997,632735566987.22095
rwa,1998,704135087611.86499
rwa,1999,708942721876.448
rwa,2000,793483253884.58801
rwa,2001,870676000000
rwa,2002,933988000000
rwa,2003,1149019000000
rwa,2004,1371604000000
rwa,2005,1635655000000
rwa,2006,1830548000000
rwa,2007,2225049000000
rwa,2008,2831044000000
rwa,2009,3222912000000
rwa,2010,3569481000000
rwa,2011,4130732000000
rwa,2012,4699542000000
rwa,2013,5053848000000
rwa,2014,5619449000000
rwa,2015,6146916000000
rwa,2016,6841598000000
rwa,2017,7694234000000
rwa,2018,8302054000000
rwa,2019,9314767999999.98047
rwa,2020,9746379000000.03906
sau,1990,440525367900.28998
sau,1991,495176140500.00098
sau,1992,513394098100.00098
sau,1993,497964790800.00098
sau,1994,506229949900.00098
sau,1995,536819671100.00098
sau,1996,594190683300.00098
sau,1997,621533522500.00098
sau,1998,550408117800.00098
sau,1999,606438600000.00098
sau,2000,710680973300.00098
sau,2001,690515511500.00098
sau,2002,711022200900.00098
sau,2003,809278707200.00195
sau,2004,970283486400.00195
sau,2005,1230771342300
sau,2006,1411491008300
sau,2007,1558827275000
sau,2008,1949237769900
sau,2009,1609117122300
sau,2010,1980777497400
sau,2011,2517145650400
sau,2012,2759905662599.99023
sau,2013,2799926727800.00977
sau,2014,2836313802499.99023
sau,2015,2453512135800
sau,2016,2418508280400
sau,2017,2582198416100.00977
sau,2018,2949456868400.00977
sau,2019,2973625643100.00977
sau,2020,2625442024700
sdn,1990,151385500
sdn,1991,307239000
sdn,1992,685133000
sdn,1993,1414868500
sdn,1994,3705198100
sdn,1995,8033698800
sdn,1996,11280018400
sdn,1997,18406531100
sdn,1998,22590658600
sdn,1999,26977505299.9999
sdn,2000,31516274000
sdn,2001,40658558000
sdn,2002,47756110999.9999
sdn,2003,55733784000
sdn,2004,68721384999.99989
sdn,2005,85707126999.99989
sdn,2006,98291904100.00009
sdn,2007,119837265800
sdn,2008,135511711800
sdn,2009,134214714600
sdn,2010,170992636300
sdn,2011,209070555400
sdn,2012,225797519799.99896
sdn,2013,314075332000.00098
sdn,2014,440699062700
sdn,2015,512094910900
sdn,2016,639455640000
sdn,2017,866955977500
sdn,2018,1315984861600
sdn,2019,1956453789500
sdn,2020,4058929541999.99023
sen,1990,2012300161502.01001
sen,1991,2046744999700
sen,1992,2056607077500
sen,1993,2086337986100
sen,1994,2795227008600
sen,1995,3157783967800
sen,1996,3355636698600
sen,1997,3526226093900
sen,1998,3837994933400
sen,1999,4057714195500
sen,2000,4270611957000
sen,2001,4766315891400
sen,2002,4860433962900
sen,2003,5084959063800
sen,2004,5313888669800
sen,2005,5804604948700
sen,2006,6111292249300
sen,2007,6698104789500
sen,2008,7516880064900
sen,2009,7593295291500
sen,2010,7976734607700
sen,2011,8394956688200
sen,2012,9016869323200
sen,2013,9343922875900
sen,2014,9775039000000
sen,2015,10508650000000
sen,2016,11283396000000
sen,2017,12191796000000
sen,2018,12840090000000
sen,2019,13655367000000
sen,2020,14184876413400
sgp,1990,70492300000
sgp,1991,78542800000
sgp,1992,84920200000
sgp,1993,97923100000
sgp,1994,112555400000
sgp,1995,124463300000
sgp,1996,135777200000
sgp,1997,148664400000
sgp,1998,143474900000
sgp,1999,146252500000
sgp,2000,165632400000
sgp,2001,160885600000
sgp,2002,165698100000
sgp,2003,170117900000
sgp,2004,194433000000
sgp,2005,212723000000
sgp,2006,236158800000
sgp,2007,272697600000
sgp,2008,273941600000
sgp,2009,282394500000
sgp,2010,326980100000
sgp,2011,351367900000
sgp,2012,368770500000
sgp,2013,384870300000
sgp,2014,398947900000
sgp,2015,423444100000
sgp,2016,440372199999.99902
sgp,2017,474115100000.00201
sgp,2018,507123900000.00098
sgp,2019,510737799999.99902
sgp,2020,469095899999.99902
slb,1990,669035645.11443
slb,1991,761443883.38991
slb,1992,970902556.81432
slb,1993,1146933742.51222
slb,1994,1326000000
slb,1995,1599000000
slb,1996,1821000000
slb,1997,1957000000
slb,1998,2204000000
slb,1999,2361000000
slb,2000,2137000000
slb,2001,2161000000
slb,2002,2338000000
slb,2003,2646000000
slb,2004,2976000000
slb,2005,3591000000
slb,2006,4099000000
slb,2007,4746000000
slb,2008,5417000000
slb,2009,5928000000
slb,2010,6829000000
slb,2011,8023000000
slb,2012,8760000000
slb,2013,9381000000.00005
slb,2014,9850000000.00003
slb,2015,10345000000
slb,2016,10957000000
slb,2017,11703000000
slb,2018,12522000000
slb,2019,12833000000
slb,2020,12697000000
sle,1990,98386000000
sle,1991,230363000000
sle,1992,339591000000
sle,1993,436301000000.00098
sle,1994,535021100000.00098
sle,1995,657597000000.00098
sle,1996,867062000000.00098
sle,1997,834489000000.00098
sle,1998,1051327000000
sle,1999,1207704000000
sle,2000,1330312000000
sle,2001,2165832446800
sle,2002,2630761750500
sle,2003,3253743468500
sle,2004,3912932001000
sle,2005,4769247891700
sle,2006,5583531173700
sle,2007,6443514214199.99023
sle,2008,7470061959300
sle,2009,8308046016599.99023
sle,2010,10255614187400
sle,2011,12797612937600
sle,2012,16515434133800
sle,2013,21317382464000
sle,2014,22689365851800.10156
sle,2015,21414242390200
sle,2016,23114237474700
sle,2017,27465429000000
sle,2018,32401626000000
sle,2019,36730874000000
sle,2020,39938072000000
slv,1990,4817542204.02671
slv,1991,5252342399.99997
slv,1992,5813399299.99997
slv,1993,6680269199.99997
slv,1994,7679383999.99996
slv,1995,8921947099.99995
slv,1996,9586327799.99995
slv,1997,10221705899.9999
slv,1998,10936669899.9999
slv,1999,11284196999.9999
slv,2000,11784927699.9999
slv,2001,12282533599.9999
slv,2002,12664190299.9999
slv,2003,13243892199.9999
slv,2004,13724810899.9999
slv,2005,14697999999.9999
slv,2006,15999889999.9999
slv,2007,17011749999.9999
slv,2008,17986889999.9999
slv,2009,17601619999.9999
slv,2010,18447919999.9999
slv,2011,20283779999.9999
slv,2012,21386149999.9999
slv,2013,21990959999.9999
slv,2014,22593469999.9999
slv,2015,23438240000
slv,2016,24191430000.0001
slv,2017,24979190000
slv,2018,26020850000
slv,2019,26896659999.9999
slv,2020,24638720000.0001
smr,1997,859000000
smr,1998,940000000
smr,1999,1041000000
smr,2000,1091000000
smr,2001,1183000000
smr,2002,1215000000
smr,2003,1293000000
smr,2004,1379000000
smr,2005,1436000000
smr,2006,1521000000
smr,2007,1597000000
smr,2008,1634000000
smr,2009,1480000000
smr,2010,1419000000
smr,2011,1303000000
smr,2012,1249000000.00001
smr,2013,1264000000
smr,2014,1260000000
smr,2015,1279300507.29183
smr,2016,1326532027.65001
smr,2017,1353143902.27718
smr,2018,1401708778.86202
smr,2019,1443741367.80394
som,2013,88213659543195.5
som,2014,101598968326951
som,2015,118654364337503
som,2016,127528753269999
som,2017,129560383940000
som,2018,140148202806057
som,2019,162329752802069
som,2020,179432715245012
srb,1995,59587400000
srb,1996,117162700000
srb,1997,151807100000
srb,1998,195179100000
srb,1999,226100900000
srb,2000,434319000000
srb,2001,867237600000
srb,2002,1102557300000
srb,2003,1294656000000
srb,2004,1526204700000
srb,2005,1846853200000
srb,2006,2181034600000
srb,2007,2523495500000
srb,2008,2908444700000
srb,2009,3052135500000
srb,2010,3250581300000
srb,2011,3612266600000
srb,2012,3810057900000
srb,2013,4121200200000
srb,2014,4160548500000
srb,2015,4315020400000
srb,2016,4528191899999.99023
srb,2017,4760686400000.01953
srb,2018,5072932200000.00977
srb,2019,5421851300000.00977
srb,2020,5502216299999.99023
ssd,2008,30504231700
ssd,2009,28251774800
ssd,2010,33656316700
ssd,2011,44557946400
ssd,2012,35197842900
ssd,2013,54358083600
ssd,2014,41188527900
ssd,2015,43242473500
stp,2001,671568200
stp,2002,774062400
stp,2003,954255200
stp,2004,1134630900
stp,2005,1440642000
stp,2006,1777356300
stp,2007,2018965300
stp,2008,2763009000
stp,2009,3044288000
stp,2010,3652623799.99999
stp,2011,4109906800.00001
stp,2012,4815929999.99999
stp,2013,5588960900.00001
stp,2014,6443313100.00001
stp,2015,7030510500.00001
stp,2016,7697780500.00001
stp,2017,8231170400.00002
stp,2018,8618990399.99998
stp,2019,9424294700.00002
stp,2020,10247299900
sur,1990,5501054.33025
sur,1991,7532776.99935
sur,1992,10202281.54632
sur,1993,23315538.13466
sur,1994,129766051.72819
sur,1995,440856544.31947
sur,1996,450889305.17238
sur,1997,483708808.62594
sur,1998,581566124.1106
sur,1999,989903256.54932
sur,2000,1624613572.38224
sur,2001,2362033770.06427
sur,2002,3163454987.22208
sur,2003,4079623507.35313
sur,2004,4994648461.70998
sur,2005,6030493786.68468
sur,2006,7206000000
sur,2007,8061000000
sur,2008,9697999999.99999
sur,2009,10638000000
sur,2010,11993000000
sur,2011,14452000000
sur,2012,16434000000
sur,2013,16981000000
sur,2014,17294000000
sur,2015,17515000000
sur,2016,20663000000.0001
sur,2017,26893000000
sur,2018,29822000000.0001
sur,2019,31482999999.9999
sur,2020,38353000000.0001
svk,1992,11976483000
svk,1993,14105354000
svk,1994,16995339000
svk,1995,19767712000
svk,1996,22032854000
svk,1997,24456111000
svk,1998,26688279000
svk,1999,28583546000
svk,2000,31661067000
svk,2001,34365528000
svk,2002,37329500000
svk,2003,41479498000
svk,2004,46175205000
svk,2005,50485664000
svk,2006,56361425000
svk,2007,63163352000
svk,2008,68590534000
svk,2009,64095519000
svk,2010,68492145000
svk,2011,71477095000
svk,2012,73360844000
svk,2013,74217289000
svk,2014,76092675000
svk,2015,79888147000
svk,2016,81014252000
svk,2017,84442865000.00031
svk,2018,89430025999.99969
svk,2019,94048033000.0004
svk,2020,92079253000.0002
svn,1995,10560810000
svn,1996,12147285000
svn,1997,13836531000
svn,1998,15351768000
svn,1999,17226585000
svn,2000,18853122000
svn,2001,21147702000
svn,2002,23548615000
svn,2003,25613283000
svn,2004,27628189000
svn,2005,29113563000
svn,2006,31470341000
svn,2007,35073456000
svn,2008,37925698000
svn,2009,36254927000
svn,2010,36363909000
svn,2011,37058569000
svn,2012,36253272000
svn,2013,36454333000
svn,2014,37634292000
svn,2015,38852641000
svn,2016,40443216999.9999
svn,2017,43011338999.9999
svn,2018,45864248999.9999
svn,2019,48396704999.9998
svn,2020,46918046000
swe,1990,1549815256000
swe,1991,1658400085000
swe,1992,1655829313000
swe,1993,1657501000000
swe,1994,1767223000000
swe,1995,1906773000000
swe,1996,1956434000000
swe,1997,2047269000000
swe,1998,2152905000000
swe,1999,2264494000000
swe,2000,2408151000000
swe,2001,2503731000000
swe,2002,2598336000000
swe,2003,2703551000000
swe,2004,2830194000000
swe,2005,2931085000000
swe,2006,3121668000000
swe,2007,3320278000000
swe,2008,3412253000000
swe,2009,3341167000000
swe,2010,3573581000000
swe,2011,3727905000000
swe,2012,3743086000000
swe,2013,3822671000000
swe,2014,3992730000000
swe,2015,4260470000000
swe,2016,4415031000000
swe,2017,4625094000000.00977
swe,2018,4828306000000.01953
swe,2019,5049618999999.98047
swe,2020,4984804000000.00977
swz,1990,2884071300
swz,1991,3192454900
swz,1992,3664153300
swz,1993,4434945300
swz,1994,5039627200
swz,1995,6162379200
swz,1996,6890746500
swz,1997,7910553200
swz,1998,8717600000.00001
swz,1999,9456800000.00001
swz,2000,12062072300
swz,2001,13279341400
swz,2002,15096687000
swz,2003,16624280800
swz,2004,17893626800
swz,2005,20210659800
swz,2006,22287402500
swz,2007,24443057100
swz,2008,27213165100
swz,2009,30339380100
swz,2010,32497184600
swz,2011,35002132000
swz,2012,40118436200.0001
swz,2013,44389631500.0001
swz,2014,48001148500
swz,2015,51791348300
swz,2016,56132157900.0002
swz,2017,58688938000.0001
swz,2018,61770630499.9998
swz,2019,64962568499.9998
swz,2020,65432037600
sxm,2009,1530400000
sxm,2010,1597200000
sxm,2011,1675600000
sxm,2012,1764700000
sxm,2013,1831000000.00001
sxm,2014,2229000000
sxm,2015,2242999999.99999
sxm,2016,2262000000
sxm,2017,2133000000
sxm,2018,2122000000
syc,1990,1967100000
syc,1991,1980100000
syc,1992,2221200000
syc,1993,2455600000
syc,1994,2459400000
syc,1995,2420100000
syc,1996,2500200000
syc,1997,2829600000
syc,1998,3201300000
syc,1999,3328300000
syc,2000,3513300000
syc,2001,3644900000
syc,2002,3822400000
syc,2003,3811300000
syc,2004,4616259600
syc,2005,5055067900
syc,2006,5610323700
syc,2007,6926000000.00003
syc,2008,9146999999.99999
syc,2009,11533000000
syc,2010,11705000000
syc,2011,13196000000
syc,2012,14519372700
syc,2013,16014526000
syc,2014,17119186700
syc,2015,18339831400
syc,2016,19002430900
syc,2017,20857600000
syc,2018,21530700000
syc,2019,22212800000
syc,2020,18654000000
syr,1990,268328000000
syr,1991,311564000000
syr,1992,371630000000
syr,1993,413755000000
syr,1994,506101000000
syr,1995,570975000000
syr,1996,690857000000
syr,1997,745569000000
syr,1998,790444000000
syr,1999,819092000000
syr,2000,904623000000
syr,2001,974007999999.99597
syr,2002,1016519000000
syr,2003,1074163000000
syr,2004,1266891000000
syr,2005,1506438000000
syr,2006,1726404000000
syr,2007,2020838000000
syr,2008,2448060000000
syr,2009,2520705000000
syr,2010,2834516999999.99023
syr,2011,3252720000000
syr,2012,3024842000000
syr,2013,2937560710400
syr,2014,3612014850500
syr,2015,4732655728900
syr,2016,6117032876200
syr,2017,8317173292300
syr,2018,9588166584499.99023
syr,2019,11904318000000
tca,2011,728789570
tca,2012,727161000
tca,2013,754238000
tca,2014,841070000
tca,2015,942070000
tca,2016,1032452000
tca,2017,1022365000
tca,2018,1113178000
tca,2019,1197415000
tca,2020,924583000
tcd,1990,493029236047.50098
tcd,1991,551556556629.84497
tcd,1992,518806115165.64801
tcd,1993,431553724703.16498
tcd,1994,682268984369.52795
tcd,1995,751716479473.28699
tcd,1996,856405570800.3811
tcd,1997,939048995245.38586
tcd,1998,1072113921501.83997
tcd,1999,984157639974.10803
tcd,2000,1027102248517.17004
tcd,2001,1305080655642.31006
tcd,2002,1442910565755.8999
tcd,2003,1656638843731.66992
tcd,2004,2429248775480.7002
tcd,2005,3505903000000
tcd,2006,3880943999999.99023
tcd,2007,4140247589300.02002
tcd,2008,4635650285500.00977
tcd,2009,4369368423300
tcd,2010,5278516425000.01953
tcd,2011,5736183821300.01953
tcd,2012,6314235440000.00977
tcd,2013,6397746000000
tcd,2014,6883356000000
tcd,2015,6473999999999.99023
tcd,2016,5984000000000.00977
tcd,2017,5806796500000.00977
tcd,2018,6242756000000.00977
tcd,2019,6629554456200.01953
tcd,2020,6233065000000.00977
tgo,1990,443363491800
tgo,1991,452019847200
tgo,1992,448112394200
tgo,1993,349280174100
tgo,1994,545557643300
tgo,1995,653576372200
tgo,1996,749653589999.99902
tgo,1997,874891771899.99902
tgo,1998,936457600999.99902
tgo,1999,970400006099.99902
tgo,2000,1059553000000
tgo,2001,1085734000000
tgo,2002,1183959000000
tgo,2003,1226968000000
tgo,2004,1191780000000
tgo,2005,1202931000000
tgo,2006,1228528000000
tgo,2007,1274416000000
tgo,2008,1482360000000
tgo,2009,1589243000000
tgo,2010,1696878000000
tgo,2011,1824891000000
tgo,2012,1977542000000
tgo,2013,2134464000000
tgo,2014,2258933000000
tgo,2015,2471777000000
tgo,2016,3574379000000
tgo,2017,3713574000000
tgo,2018,3950447000000.00977
tgo,2019,4230508999999.97998
tgo,2020,4359854999999.99023
tha,1990,2183544963100
tha,1991,2506635083800
tha,1992,2830914027500
tha,1993,3263426000000
tha,1994,3689090000000
tha,1995,4217614000000
tha,1996,4638604000000
tha,1997,4710310000000
tha,1998,4701553000000
tha,1999,4789826000000
tha,2000,5069820000000
tha,2001,5345001000000
tha,2002,5769578000000
tha,2003,6317303000000.01953
tha,2004,6954282000000.01953
tha,2005,7614411000000.01953
tha,2006,8400643999999.99023
tha,2007,9076300999999.98047
tha,2008,9706929000000
tha,2009,9658667000000.0293
tha,2010,10808145000000
tha,2011,11306906000000
tha,2012,12357342000000
tha,2013,12915158000000
tha,2014,13230304000000
tha,2015,13743480000000
tha,2016,14590337000000
tha,2017,15488664000000
tha,2018,16368705000000
tha,2019,16898086000000
tha,2020,15698286000000
tjk,1990,72900
tjk,1991,135200
tjk,1992,647000
tjk,1993,7070600
tjk,1994,20200000
tjk,1995,69800000
tjk,1996,308400000
tjk,1997,518200000
tjk,1998,1025300000
tjk,1999,1345000000
tjk,2000,1786700000
tjk,2001,2563800000
tjk,2002,3375300000
tjk,2003,4761400000.00001
tjk,2004,6167300000
tjk,2005,7206600000.00001
tjk,2006,9335200000
tjk,2007,12804400000
tjk,2008,17707000000
tjk,2009,20628500000
tjk,2010,24707100000
tjk,2011,30071100000
tjk,2012,36163100000
tjk,2013,40250200000
tjk,2014,44994100000
tjk,2015,50977800000
tjk,2016,54790300000
tjk,2017,64434299999.9999
tjk,2018,71059199999.9998
tjk,2019,79109800000.00038
tjk,2020,84579199999.99989
tkm,1990,5042.24234
tkm,1991,9752.7582
tkm,1992,265381.17499
tkm,1993,3323899.21672
tkm,1994,28926548.07369
tkm,1995,216285657.61518
tkm,1996,2940761649.13548
tkm,1997,4215724118.95422
tkm,1998,5310446358.66465
tkm,1999,7609932241.73059
tkm,2000,8812370675.83296
tkm,2001,10541753150.4761
tkm,2002,11451881983.9658
tkm,2003,13261407588.6002
tkm,2004,14764000000
tkm,2005,17861000000
tkm,2006,22249000000
tkm,2007,26999999999.9999
tkm,2008,49469999999.9999
tkm,2009,57611000000.0001
tkm,2010,64361999999.9999
tkm,2011,83314999999.99989
tkm,2012,100218000000
tkm,2013,111713000000
tkm,2014,124044000000
tkm,2015,125299000000
tkm,2016,126593000000
tkm,2017,132742000000
tkm,2018,142679000000
tkm,2019,158310000000
tls,2000,367087900
tls,2001,477443500
tls,2002,469506700
tls,2003,490439100
tls,2004,440764600
tls,2005,462283600
tls,2006,453805100
tls,2007,542795400
tls,2008,648492700
tls,2009,726882400
tls,2010,881827800
tls,2011,1042411500
tls,2012,1160389500
tls,2013,1395519600
tls,2014,1447307100
tls,2015,1594410900
tls,2016,1650618500
tls,2017,1615609700
tls,2018,1583876200
tls,2019,2047931699.99999
tls,2020,1902156800
ton,1990,148838147.49389
ton,1991,173371419.02622
ton,1992,186752651.80874
ton,1993,193860989.22337
ton,1994,258747300
ton,1995,265455000
ton,1996,273605700
ton,1997,271641700
ton,1998,285725300
ton,1999,315297000
ton,2000,335769000
ton,2001,354482100
ton,2002,398388300
ton,2003,444033200
ton,2004,471857000
ton,2005,507442300
ton,2006,587065100
ton,2007,597833900
ton,2008,654689900
ton,2009,651525500
ton,2010,707597700
ton,2011,759448300
ton,2012,797813300
ton,2013,781325900
ton,2014,797192400
ton,2015,849146800
ton,2016,932589900
ton,2017,1017668100
ton,2018,1073284900
ton,2019,1164008100
ton,2020,1129246100
tto,1990,21539000000
tto,1991,22558600000
tto,1992,23118100000
tto,1993,24986900000
tto,1994,29311700000
tto,1995,31697099999.9999
tto,1996,34586599999.9999
tto,1997,35870699999.9999
tto,1998,38064999999.9999
tto,1999,42889099999.9999
tto,2000,51370699999.9999
tto,2001,55007199999.9999
tto,2002,56289999999.9999
tto,2003,71168999999.99989
tto,2004,83652452999.99989
tto,2005,100681986600
tto,2006,115951081100
tto,2007,136952500000
tto,2008,175287200000
tto,2009,121281200000
tto,2010,141268000000
tto,2011,163007800000
tto,2012,165647200000
tto,2013,175679900000.00101
tto,2014,176992699999.99899
tto,2015,159179000000
tto,2016,149294000000
tto,2017,151762000000
tto,2018,160332000000
tto,2019,156755999999.99899
tto,2020,145743000000
tun,1990,12455178101.1065
tun,1991,13852163645.6808
tun,1992,15783368623.2186
tun,1993,16885664034.369
tun,1994,18210905947.39849
tun,1995,19636565912.9273
tun,1996,21956430210.6315
tun,1997,24066015424.9887
tun,1998,26042304016.14
tun,1999,28547463000.40129
tun,2000,30873569671.8822
tun,2001,33299744244.0031
tun,2002,34511048349.4442
tun,2003,37104002755.9651
tun,2004,40738859109.0868
tun,2005,43919738655.1122
tun,2006,47995040621.2186
tun,2007,52304358820.3731
tun,2008,57977705300.3689
tun,2009,61548262258.2157
tun,2010,66139742567.1413
tun,2011,67747331539.8529
tun,2012,73895357556.08691
tun,2013,79096648761.6895
tun,2014,85345657460.119
tun,2015,89802183441.9263
tun,2016,95286946094.40988
tun,2017,102011521009.716
tun,2018,112679247946.522
tun,2019,122671363907.722
tun,2020,117053072301.495
tur,1990,545112723.71222
tur,1991,873873110.57213
tur,1992,1516329581.32059
tur,1993,2748538195.71823
tur,1994,5364903195.97004
tur,1995,10765306656.2515
tur,1996,20486595249.5295
tur,1997,39990838125.5582
tur,1998,71944699600
tur,1999,107374257900
tur,2000,171494210000
tur,2001,247266207500
tur,2002,362109647600
tur,2003,472171775300
tur,2004,582852798800
tur,2005,680275847300
tur,2006,795757108800
tur,2007,887714413800
tur,2008,1002756496300
tur,2009,1006372481600
tur,2010,1167664479200
tur,2011,1404927614900
tur,2012,1581479250900
tur,2013,1823427315100.01001
tur,2014,2054897827699.9895
