geo,time,dt_oda_odat_gn_zs
tur,1987,0.44527
tur,1988,0.31897
tur,1989,0.13825
tur,1990,0.87998
tur,1991,1.09241
tur,1992,0.22861
tur,1993,0.25234
tur,1994,0.15566
tur,1995,0.18857
tur,1996,0.13782
tur,1997,0.00362
tur,1998,0.01029
tur,1999,0.00492
tur,2000,0.12156
tur,2001,0.06773
tur,2002,0.11601
tur,2003,0.05425
tur,2004,0.07163
tur,2005,0.07972
tur,2006,0.1033
tur,2007,0.11787
tur,2008,0.14649
tur,2009,0.21138
tur,2010,0.13623
tur,2011,0.39546
tur,2012,0.3561
tur,2013,0.30004
tur,2014,0.37032
tur,2015,0.25055
tur,2016,0.41941
tur,2017,0.37118
tur,2018,0.15522
tur,2019,0.11026
tuv,2001,33.41302
tuv,2002,35.15156
tuv,2003,21.98481
tuv,2004,21.91899
tuv,2005,24.11711
tuv,2006,37.61485
tuv,2007,22.19053
tuv,2008,31.9849
tuv,2009,33.61765
tuv,2010,27.31804
tuv,2011,64.51083
tuv,2012,51.57735
tuv,2013,47.5548
tuv,2014,69.01569
tuv,2015,89.19944
tuv,2016,44.07063
tuv,2017,49.109
tuv,2018,31.49378
tuv,2019,55.84262
tza,1988,20.48556
tza,1989,21.38353
tza,1990,28.56253
tza,1991,22.48939
tza,1992,30.22169
tza,1993,23.07088
tza,1994,22.11521
tza,1995,16.9936
tza,1996,13.49906
tza,1997,12.48097
tza,1998,8.23019
tza,1999,7.86872
tza,2000,8.03458
tza,2001,9.61401
tza,2002,8.97451
tza,2003,11.48237
tza,2004,10.788
tza,2005,8.27118
tza,2006,10.13414
tza,2007,13.09659
tza,2008,8.43798
tza,2009,10.8645
tza,2010,9.41675
tza,2011,7.17945
tza,2012,7.22232
tza,2013,7.6337
tza,2014,5.39381
tza,2015,5.5611
tza,2016,4.76302
tza,2017,4.9625
tza,2018,4.36751
tza,2019,3.47794
uga,1960,4.884
uga,1961,4.82033
uga,1962,6.47073
uga,1963,3.82372
uga,1964,3.83689
uga,1965,2.32304
uga,1966,2.59576
uga,1967,2.2746
uga,1968,2.17628
uga,1969,2.38831
uga,1970,2.64262
uga,1971,2.2762
uga,1972,2.76859
uga,1973,1.31204
uga,1974,0.84112
uga,1975,2.20065
uga,1976,0.85807
uga,1977,0.5715
uga,1978,1.63647
uga,1979,2.22083
uga,1980,9.16174
uga,1981,10.23926
uga,1982,6.10589
uga,1983,6.22929
uga,1984,4.5415
uga,1985,5.17731
uga,1986,4.93809
uga,1987,4.80433
uga,1988,6.06935
uga,1989,9.91271
uga,1990,15.68577
uga,1991,20.32401
uga,1992,26.16716
uga,1993,19.23325
uga,1994,19.13731
uga,1995,14.63666
uga,1996,11.2503
uga,1997,13.00921
uga,1998,10.00712
uga,1999,10.15412
uga,2000,14.06486
uga,2001,14.64613
uga,2002,12.12628
uga,2003,15.51379
uga,2004,15.82233
uga,2005,13.3302
uga,2006,16.33509
uga,2007,14.88908
uga,2008,11.59089
uga,2009,7.22533
uga,2010,6.44328
uga,2011,5.73211
uga,2012,6.14499
uga,2013,6.00234
uga,2014,5.12679
uga,2015,5.15806
uga,2016,6.14319
uga,2017,6.70139
uga,2018,6.07948
uga,2019,6.0981
ukr,2005,0.47453
ukr,2006,0.45706
ukr,2007,0.29634
ukr,2008,0.34616
ukr,2009,0.57039
ukr,2010,0.48298
ukr,2011,0.48317
ukr,2012,0.42749
ukr,2013,0.42124
ukr,2014,1.06368
ukr,2015,1.52831
ukr,2016,1.61498
ukr,2017,1.0383
ukr,2018,0.92549
ukr,2019,0.73703
ury,1960,1.53924
ury,1961,0.14299
ury,1962,0.20819
ury,1963,0.5706
ury,1964,0.11389
ury,1965,0.16042
ury,1966,0.26134
ury,1967,0.35433
ury,1968,1.56396
ury,1969,0.9814
ury,1970,0.54345
ury,1971,0.33189
ury,1972,1.03358
ury,1973,0.43064
ury,1974,0.12666
ury,1975,0.14102
ury,1976,0.18757
ury,1977,0.34153
ury,1978,0.10759
ury,1979,0.09743
ury,1980,0.08823
ury,1981,0.08793
ury,1982,0.07029
ury,1983,0.11526
ury,1984,0.12864
ury,1985,0.17624
ury,1986,0.49791
ury,1987,0.22858
ury,1988,0.43197
ury,1989,0.38168
ury,1990,0.51246
ury,1991,0.38208
ury,1992,0.51942
ury,1993,0.77214
ury,1994,0.43727
ury,1995,0.36291
ury,1996,0.18091
ury,1997,0.1567
ury,1998,0.10931
ury,1999,0.10702
ury,2000,0.0947
ury,2001,0.07883
ury,2002,0.11846
ury,2003,0.14946
ury,2004,0.18694
ury,2005,0.10876
ury,2006,0.12856
ury,2007,0.1618
ury,2008,0.11154
ury,2009,0.16566
ury,2010,0.11838
ury,2011,0.03935
ury,2012,0.03661
ury,2013,0.06705
ury,2014,0.17116
ury,2015,0.04561
ury,2016,0.03344
ury,2017,0.06863
uzb,1992,0.01173
uzb,1993,0.06115
uzb,1994,0.21974
uzb,1995,0.6287
uzb,1996,0.63196
uzb,1997,0.96008
uzb,1998,1.06153
uzb,1999,0.92398
uzb,2000,1.36794
uzb,2001,1.33641
uzb,2002,1.92208
uzb,2003,1.91746
uzb,2004,2.02948
uzb,2005,1.1837
uzb,2006,0.86772
uzb,2007,0.72144
uzb,2008,0.57381
uzb,2009,0.49502
uzb,2010,0.39142
uzb,2011,0.2345
uzb,2012,0.37463
uzb,2013,0.39671
uzb,2014,0.39613
uzb,2015,0.51471
uzb,2016,0.58747
uzb,2017,1.00979
uzb,2018,1.03057
uzb,2019,1.90693
vct,1973,0.39781
vct,1974,11.11644
vct,1975,17.99191
vct,1976,13.4787
vct,1977,8.00354
vct,1978,7.29726
vct,1979,8.08552
vct,1980,11.91056
vct,1981,9.015
vct,1982,6.82519
vct,1983,4.38497
vct,1984,2.99943
vct,1985,3.84611
vct,1986,8.14293
vct,1987,7.78654
vct,1988,8.94613
vct,1989,7.35955
vct,1990,6.70236
vct,1991,6.54289
vct,1992,6.72265
vct,1993,4.92282
vct,1994,4.53106
vct,1995,15.64171
vct,1996,8.16143
vct,1997,1.77239
vct,1998,5.74042
vct,1999,4.44164
vct,2000,1.67069
vct,2001,1.96345
vct,2002,1.02863
vct,2003,1.36907
vct,2004,2.14871
vct,2005,1.50827
vct,2006,0.82019
vct,2007,9.94055
vct,2008,3.9073
vct,2009,4.34802
vct,2010,2.51888
vct,2011,2.67798
vct,2012,1.2059
vct,2013,1.18748
vct,2014,1.4172
vct,2015,1.8313
vct,2016,1.18555
vct,2017,1.50406
vct,2018,2.2414
vct,2019,10.3248
ven,1960,0.01104
ven,1961,0.1148
ven,1962,0.96285
ven,1963,0.48093
ven,1964,-0.72443
ven,1965,0.1825
ven,1966,0.35302
ven,1967,0.29645
ven,1968,0.19729
ven,1969,0.12122
ven,1970,0.04455
ven,1971,0.06507
ven,1972,0.06211
ven,1973,0.05163
ven,1974,0.02026
ven,1975,0.01371
ven,1976,-0.04822
ven,1977,-0.02303
ven,1978,-0.03829
ven,1979,0.02169
ven,1980,0.03277
ven,1981,0.02581
ven,1982,0.02805
ven,1983,0.02728
ven,1984,0.03008
ven,1985,0.02764
ven,1986,0.03551
ven,1987,0.04945
ven,1988,0.04557
ven,1989,0.15681
ven,1990,0.16828
ven,1991,0.05898
ven,1992,0.05921
ven,1993,0.07213
ven,1994,0.04871
ven,1995,0.05945
ven,1996,0.05243
ven,1997,0.00888
ven,1998,0.04524
ven,1999,0.04536
ven,2000,0.06751
ven,2001,0.03725
ven,2002,0.06389
ven,2003,0.10121
ven,2004,0.04283
ven,2005,0.03405
ven,2006,0.03137
ven,2007,0.03137
ven,2008,0.01897
ven,2009,0.01805
ven,2010,0.01368
ven,2011,0.01588
ven,2012,0.01368
ven,2013,0.01053
ven,2014,0.00904
vnm,1989,1.96739
vnm,1990,2.97951
vnm,1991,2.49748
vnm,1992,5.94145
vnm,1993,1.97032
vnm,1994,5.64091
vnm,1995,3.75538
vnm,1996,3.72439
vnm,1997,3.22555
vnm,1998,3.95089
vnm,1999,4.40208
vnm,2000,4.83393
vnm,2001,3.8949
vnm,2002,3.08506
vnm,2003,3.9409
vnm,2004,3.7194
vnm,2005,2.99332
vnm,2006,2.60233
vnm,2007,3.11873
vnm,2008,2.41265
vnm,2009,3.28052
vnm,2010,2.48389
vnm,2011,2.56904
vnm,2012,2.75011
vnm,2013,2.49297
vnm,2014,2.37686
vnm,2015,1.74898
vnm,2016,1.52044
vnm,2017,1.16426
vnm,2018,0.71832
vnm,2019,0.44656
vut,1979,38.2966
vut,1980,42.44602
vut,1981,31.24814
vut,1982,27.44367
vut,1983,26.31244
vut,1984,18.92949
vut,1985,17.74939
vut,1986,19.94866
vut,1987,41.71049
vut,1988,26.82917
vut,1989,24.32281
vut,1990,27.9379
vut,1991,26.05676
vut,1992,21.65923
vut,1993,19.50397
vut,1994,20.65911
vut,1995,20.97637
vut,1996,13.38607
vut,1997,11.1631
vut,1998,11.61379
vut,1999,11.82891
vut,2000,13.70015
vut,2001,11.44037
vut,2002,10.8696
vut,2003,11.00043
vut,2004,11.14707
vut,2005,10.92284
vut,2006,11.82788
vut,2007,11.71967
vut,2008,15.82971
vut,2009,17.70278
vut,2010,16.86195
vut,2011,12.36667
vut,2012,14.49919
vut,2013,12.22918
vut,2014,12.7978
vut,2015,25.0743
vut,2016,16.1779
vut,2017,15.03925
vut,2018,13.90142
vut,2019,12.94587
wsm,1982,22.66163
wsm,1983,26.27016
wsm,1984,20.73665
wsm,1985,25.94254
wsm,1986,30.33016
wsm,1987,40.25861
wsm,1988,30.58736
wsm,1989,32.1362
wsm,1990,40.39812
wsm,1991,48.36871
wsm,2002,14.18205
wsm,2003,10.57967
wsm,2004,7.74991
wsm,2005,10.03488
wsm,2006,10.24896
wsm,2007,7.32734
wsm,2008,7.00123
wsm,2009,12.2151
wsm,2010,19.34441
wsm,2011,12.52057
wsm,2012,15.99093
wsm,2013,15.2186
wsm,2014,12.92827
wsm,2015,12.14558
wsm,2016,11.35228
wsm,2017,16.89834
wsm,2018,16.17098
wsm,2019,15.15824
yem,1990,8.01659
yem,1991,5.16829
yem,1992,4.01949
yem,1993,5.95616
yem,1994,4.19984
yem,1995,4.21715
yem,1996,4.77956
yem,1997,5.70925
yem,1998,6.60633
yem,1999,6.6351
yem,2000,3.52301
yem,2001,4.0546
yem,2002,2.19212
yem,2003,2.27003
yem,2004,2.12777
yem,2005,1.95615
yem,2006,1.6144
yem,2007,1.19653
yem,2008,1.71679
yem,2009,2.33449
yem,2010,2.29334
yem,2011,1.57146
yem,2012,2.104
yem,2013,2.69337
yem,2014,2.86508
yem,2015,4.32702
yem,2016,7.36295
yem,2017,12.06721
yem,2018,36.98709
zaf,1993,0.18712
zaf,1994,0.19398
zaf,1995,0.22869
zaf,1996,0.22629
zaf,1997,0.29899
zaf,1998,0.34417
zaf,1999,0.36631
zaf,2000,0.3298
zaf,2001,0.32567
zaf,2002,0.4014
zaf,2003,0.33374
zaf,2004,0.25114
zaf,2005,0.23993
zaf,2006,0.24211
zaf,2007,0.24593
zaf,2008,0.36294
zaf,2009,0.33243
zaf,2010,0.25322
zaf,2011,0.31218
zaf,2012,0.25166
zaf,2013,0.33112
zaf,2014,0.28982
zaf,2015,0.41925
zaf,2016,0.37434
zaf,2017,0.27363
zaf,2018,0.23406
zaf,2019,0.25683
zmb,1960,0.14397
zmb,1961,0.14431
zmb,1962,0.9436
zmb,1963,0.8286
zmb,1964,2.83375
zmb,1965,1.06695
zmb,1966,2.47074
zmb,1967,4.71014
zmb,1968,1.97854
zmb,1969,1.06699
zmb,1970,0.74484
zmb,1971,1.30769
zmb,1972,1.18251
zmb,1973,2.14558
zmb,1974,1.95548
zmb,1975,3.53907
zmb,1976,2.46793
zmb,1977,4.55102
zmb,1978,6.97791
zmb,1979,9.10305
zmb,1980,8.95125
zmb,1981,6.13196
zmb,1982,8.41033
zmb,1983,7.22992
zmb,1984,9.58014
zmb,1985,15.87514
zmb,1986,33.29221
zmb,1987,21.93806
zmb,1988,14.36729
zmb,1989,10.21125
zmb,1990,15.7994
zmb,1991,29.3169
zmb,1992,35.95883
zmb,1993,28.7225
zmb,1994,20.90866
zmb,1995,56.96031
zmb,1996,17.93042
zmb,1997,15.04485
zmb,1998,10.5023
zmb,1999,19.23248
zmb,2000,23.06968
zmb,2001,14.52692
zmb,2002,20.05101
zmb,2003,16.1901
zmb,2004,19.38121
zmb,2005,15.18219
zmb,2006,12.68753
zmb,2007,8.17179
zmb,2008,6.75074
zmb,2009,8.52348
zmb,2010,4.86347
zmb,2011,4.63387
zmb,2012,3.8177
zmb,2013,4.25927
zmb,2014,3.75241
zmb,2015,3.82519
zmb,2016,4.75824
zmb,2017,4.20795
zmb,2018,3.86199
zmb,2019,4.26247
zwe,1961,0.00094
zwe,1963,0.97754
zwe,1964,0.39817
zwe,1965,0.29242
zwe,1966,0.03193
zwe,1967,0.02759
zwe,1968,0.14387
zwe,1969,0.0377
zwe,1970,0.03167
zwe,1971,0.03026
zwe,1972,0.03141
zwe,1973,0.02599
zwe,1974,0.04021
zwe,1975,0.09354
zwe,1976,0.14769
zwe,1977,0.15597
zwe,1978,0.21481
zwe,1979,0.24495
zwe,1980,2.46008
zwe,1981,2.21624
zwe,1982,2.56666
zwe,1983,2.74192
zwe,1984,4.7644
zwe,1985,4.26944
zwe,1986,3.69502
zwe,1987,4.46101
zwe,1988,3.56657
zwe,1989,3.23175
zwe,1990,3.92701
zwe,1991,4.66184
zwe,1992,12.21091
zwe,1993,7.90571
zwe,1994,8.51263
zwe,1995,7.24363
zwe,1996,4.51486
zwe,1997,4.14348
zwe,1998,4.34338
zwe,1999,3.76196
zwe,2000,2.7752
zwe,2001,2.48491
zwe,2002,3.2793
zwe,2003,3.39379
zwe,2004,3.39186
zwe,2005,6.80471
zwe,2006,5.42267
zwe,2007,9.68601
zwe,2008,15.42544
zwe,2009,7.72624
zwe,2010,5.99192
zwe,2011,5.21507
zwe,2012,5.9531
zwe,2013,4.40165
zwe,2014,3.97066
zwe,2015,4.0225
zwe,2016,3.24635
zwe,2017,4.20149
zwe,2018,4.46099
zwe,2019,5.15907
