country,time,ilevels3_wb
smr,2015,High income
smr,2016,High income
smr,2017,High income
smr,2018,High income
smr,2019,High income
smr,2020,High income
som,1987,Low income
som,1988,Low income
som,1989,Low income
som,1990,Low income
som,1991,Low income
som,1992,Low income
som,1993,Low income
som,1994,Low income
som,1995,Low income
som,1996,Low income
som,1997,Low income
som,1998,Low income
som,1999,Low income
som,2000,Low income
som,2001,Low income
som,2002,Low income
som,2003,Low income
som,2004,Low income
som,2005,Low income
som,2006,Low income
som,2007,Low income
som,2008,Low income
som,2009,Low income
som,2010,Low income
som,2011,Low income
som,2012,Low income
som,2013,Low income
som,2014,Low income
som,2015,Low income
som,2016,Low income
som,2017,Low income
som,2018,Low income
som,2019,Low income
som,2020,Low income
srb,1987,Middle income
srb,1988,Middle income
srb,1989,Middle income
srb,1990,Middle income
srb,1991,Middle income
srb,1992,Middle income
srb,1993,Middle income
srb,1994,Middle income
srb,1995,Middle income
srb,1996,Middle income
srb,1997,Middle income
srb,1998,Middle income
srb,1999,Middle income
srb,2000,Middle income
srb,2001,Middle income
srb,2002,Middle income
srb,2003,Middle income
srb,2004,Middle income
srb,2005,Middle income
srb,2006,Middle income
srb,2007,Middle income
srb,2008,Middle income
srb,2009,Middle income
srb,2010,Middle income
srb,2011,Middle income
srb,2012,Middle income
srb,2013,Middle income
srb,2014,Middle income
srb,2015,Middle income
srb,2016,Middle income
srb,2017,Middle income
srb,2018,Middle income
srb,2019,Middle income
srb,2020,Middle income
ssd,1987,Middle income
ssd,1988,Middle income
ssd,1989,Middle income
ssd,1990,Middle income
ssd,1991,Middle income
ssd,1992,Middle income
ssd,1993,Middle income
ssd,1994,Middle income
ssd,1995,Middle income
ssd,1996,Middle income
ssd,1997,Middle income
ssd,1998,Middle income
ssd,1999,Middle income
ssd,2000,Middle income
ssd,2001,Middle income
ssd,2002,Middle income
ssd,2003,Middle income
ssd,2004,Middle income
ssd,2005,Middle income
ssd,2006,Middle income
ssd,2007,Middle income
ssd,2008,Middle income
ssd,2009,Middle income
ssd,2010,Middle income
ssd,2011,Middle income
ssd,2012,Low income
ssd,2013,Middle income
ssd,2014,Low income
ssd,2015,Low income
ssd,2016,Low income
ssd,2017,Low income
ssd,2018,Low income
ssd,2019,Low income
ssd,2020,Low income
stp,1987,Low income
stp,1988,Low income
stp,1989,Low income
stp,1990,Low income
stp,1991,Low income
stp,1992,Low income
stp,1993,Low income
stp,1994,Low income
stp,1995,Low income
stp,1996,Low income
stp,1997,Low income
stp,1998,Low income
stp,1999,Low income
stp,2000,Low income
stp,2001,Low income
stp,2002,Low income
stp,2003,Low income
stp,2004,Low income
stp,2005,Low income
stp,2006,Low income
stp,2007,Low income
stp,2008,Middle income
stp,2009,Middle income
stp,2010,Middle income
stp,2011,Middle income
stp,2012,Middle income
stp,2013,Middle income
stp,2014,Middle income
stp,2015,Middle income
stp,2016,Middle income
stp,2017,Middle income
stp,2018,Middle income
stp,2019,Middle income
stp,2020,Middle income
sur,1987,Middle income
sur,1988,Middle income
sur,1989,Middle income
sur,1990,Middle income
sur,1991,Middle income
sur,1992,Middle income
sur,1993,Middle income
sur,1994,Middle income
sur,1995,Middle income
sur,1996,Middle income
sur,1997,Middle income
sur,1998,Middle income
sur,1999,Middle income
sur,2000,Middle income
sur,2001,Middle income
sur,2002,Middle income
sur,2003,Middle income
sur,2004,Middle income
sur,2005,Middle income
sur,2006,Middle income
sur,2007,Middle income
sur,2008,Middle income
sur,2009,Middle income
sur,2010,Middle income
sur,2011,Middle income
sur,2012,Middle income
sur,2013,Middle income
sur,2014,Middle income
sur,2015,Middle income
sur,2016,Middle income
sur,2017,Middle income
sur,2018,Middle income
sur,2019,Middle income
sur,2020,Middle income
svk,1987,Middle income
svk,1988,Middle income
svk,1989,Middle income
svk,1990,Middle income
svk,1991,Middle income
svk,1992,Middle income
svk,1993,Middle income
svk,1994,Middle income
svk,1995,Middle income
svk,1996,Middle income
svk,1997,Middle income
svk,1998,Middle income
svk,1999,Middle income
svk,2000,Middle income
svk,2001,Middle income
svk,2002,Middle income
svk,2003,Middle income
svk,2004,Middle income
svk,2005,Middle income
svk,2006,Middle income
svk,2007,High income
svk,2008,High income
svk,2009,High income
svk,2010,High income
svk,2011,High income
svk,2012,High income
svk,2013,High income
svk,2014,High income
svk,2015,High income
svk,2016,High income
svk,2017,High income
svk,2018,High income
svk,2019,High income
svk,2020,High income
svn,1987,Middle income
svn,1988,Middle income
svn,1989,Middle income
svn,1990,Middle income
svn,1991,Middle income
svn,1992,Middle income
svn,1993,Middle income
svn,1994,Middle income
svn,1995,Middle income
svn,1996,Middle income
svn,1997,High income
svn,1998,High income
svn,1999,High income
svn,2000,High income
svn,2001,High income
svn,2002,High income
svn,2003,High income
svn,2004,High income
svn,2005,High income
svn,2006,High income
svn,2007,High income
svn,2008,High income
svn,2009,High income
svn,2010,High income
svn,2011,High income
svn,2012,High income
svn,2013,High income
svn,2014,High income
svn,2015,High income
svn,2016,High income
svn,2017,High income
svn,2018,High income
svn,2019,High income
svn,2020,High income
swe,1987,High income
swe,1988,High income
swe,1989,High income
swe,1990,High income
swe,1991,High income
swe,1992,High income
swe,1993,High income
swe,1994,High income
swe,1995,High income
swe,1996,High income
swe,1997,High income
swe,1998,High income
swe,1999,High income
swe,2000,High income
swe,2001,High income
swe,2002,High income
swe,2003,High income
swe,2004,High income
swe,2005,High income
swe,2006,High income
swe,2007,High income
swe,2008,High income
swe,2009,High income
swe,2010,High income
swe,2011,High income
swe,2012,High income
swe,2013,High income
swe,2014,High income
swe,2015,High income
swe,2016,High income
swe,2017,High income
swe,2018,High income
swe,2019,High income
swe,2020,High income
swz,1987,Middle income
swz,1988,Middle income
swz,1989,Middle income
swz,1990,Middle income
swz,1991,Middle income
swz,1992,Middle income
swz,1993,Middle income
swz,1994,Middle income
swz,1995,Middle income
swz,1996,Middle income
swz,1997,Middle income
swz,1998,Middle income
swz,1999,Middle income
swz,2000,Middle income
swz,2001,Middle income
swz,2002,Middle income
swz,2003,Middle income
swz,2004,Middle income
swz,2005,Middle income
swz,2006,Middle income
swz,2007,Middle income
swz,2008,Middle income
swz,2009,Middle income
swz,2010,Middle income
swz,2011,Middle income
swz,2012,Middle income
swz,2013,Middle income
swz,2014,Middle income
swz,2015,Middle income
swz,2016,Middle income
swz,2017,Middle income
swz,2018,Middle income
swz,2019,Middle income
swz,2020,Middle income
syc,1987,Middle income
syc,1988,Middle income
syc,1989,Middle income
syc,1990,Middle income
syc,1991,Middle income
syc,1992,Middle income
syc,1993,Middle income
syc,1994,Middle income
syc,1995,Middle income
syc,1996,Middle income
syc,1997,Middle income
syc,1998,Middle income
syc,1999,Middle income
syc,2000,Middle income
syc,2001,Middle income
syc,2002,Middle income
syc,2003,Middle income
syc,2004,Middle income
syc,2005,Middle income
syc,2006,Middle income
syc,2007,Middle income
syc,2008,Middle income
syc,2009,Middle income
syc,2010,Middle income
syc,2011,Middle income
syc,2012,Middle income
syc,2013,Middle income
syc,2014,High income
syc,2015,High income
syc,2016,High income
syc,2017,High income
syc,2018,High income
syc,2019,High income
syc,2020,High income
syr,1987,Middle income
syr,1988,Middle income
syr,1989,Middle income
syr,1990,Middle income
syr,1991,Middle income
syr,1992,Middle income
syr,1993,Middle income
syr,1994,Middle income
syr,1995,Middle income
syr,1996,Middle income
syr,1997,Middle income
syr,1998,Middle income
syr,1999,Middle income
syr,2000,Middle income
syr,2001,Middle income
syr,2002,Middle income
syr,2003,Middle income
syr,2004,Middle income
syr,2005,Middle income
syr,2006,Middle income
syr,2007,Middle income
syr,2008,Middle income
syr,2009,Middle income
syr,2010,Middle income
syr,2011,Middle income
syr,2012,Middle income
syr,2013,Middle income
syr,2014,Middle income
syr,2015,Middle income
syr,2016,Middle income
syr,2017,Low income
syr,2018,Low income
syr,2019,Low income
syr,2020,Low income
tcd,1987,Low income
tcd,1988,Low income
tcd,1989,Low income
tcd,1990,Low income
tcd,1991,Low income
tcd,1992,Low income
tcd,1993,Low income
tcd,1994,Low income
tcd,1995,Low income
tcd,1996,Low income
tcd,1997,Low income
tcd,1998,Low income
tcd,1999,Low income
tcd,2000,Low income
tcd,2001,Low income
tcd,2002,Low income
tcd,2003,Low income
tcd,2004,Low income
tcd,2005,Low income
tcd,2006,Low income
tcd,2007,Low income
tcd,2008,Low income
tcd,2009,Low income
tcd,2010,Low income
tcd,2011,Low income
tcd,2012,Low income
tcd,2013,Low income
tcd,2014,Low income
tcd,2015,Low income
tcd,2016,Low income
tcd,2017,Low income
tcd,2018,Low income
tcd,2019,Low income
tcd,2020,Low income
tgo,1987,Low income
tgo,1988,Low income
tgo,1989,Low income
tgo,1990,Low income
tgo,1991,Low income
tgo,1992,Low income
tgo,1993,Low income
tgo,1994,Low income
tgo,1995,Low income
tgo,1996,Low income
tgo,1997,Low income
tgo,1998,Low income
tgo,1999,Low income
tgo,2000,Low income
tgo,2001,Low income
tgo,2002,Low income
tgo,2003,Low income
tgo,2004,Low income
tgo,2005,Low income
tgo,2006,Low income
tgo,2007,Low income
tgo,2008,Low income
tgo,2009,Low income
tgo,2010,Low income
tgo,2011,Low income
tgo,2012,Low income
tgo,2013,Low income
tgo,2014,Low income
tgo,2015,Low income
tgo,2016,Low income
tgo,2017,Low income
tgo,2018,Low income
tgo,2019,Low income
tgo,2020,Low income
tha,1987,Middle income
tha,1988,Middle income
tha,1989,Middle income
tha,1990,Middle income
tha,1991,Middle income
tha,1992,Middle income
tha,1993,Middle income
tha,1994,Middle income
tha,1995,Middle income
tha,1996,Middle income
tha,1997,Middle income
tha,1998,Middle income
tha,1999,Middle income
tha,2000,Middle income
tha,2001,Middle income
tha,2002,Middle income
tha,2003,Middle income
tha,2004,Middle income
tha,2005,Middle income
tha,2006,Middle income
tha,2007,Middle income
tha,2008,Middle income
tha,2009,Middle income
tha,2010,Middle income
tha,2011,Middle income
tha,2012,Middle income
tha,2013,Middle income
tha,2014,Middle income
tha,2015,Middle income
tha,2016,Middle income
tha,2017,Middle income
tha,2018,Middle income
tha,2019,Middle income
tha,2020,Middle income
tjk,1987,Middle income
tjk,1988,Middle income
tjk,1989,Middle income
tjk,1990,Middle income
tjk,1991,Middle income
tjk,1992,Low income
tjk,1993,Low income
tjk,1994,Low income
tjk,1995,Low income
tjk,1996,Low income
tjk,1997,Low income
tjk,1998,Low income
tjk,1999,Low income
tjk,2000,Low income
tjk,2001,Low income
tjk,2002,Low income
tjk,2003,Low income
tjk,2004,Low income
tjk,2005,Low income
tjk,2006,Low income
tjk,2007,Low income
tjk,2008,Low income
tjk,2009,Low income
tjk,2010,Low income
tjk,2011,Low income
tjk,2012,Low income
tjk,2013,Low income
tjk,2014,Middle income
tjk,2015,Middle income
tjk,2016,Middle income
tjk,2017,Low income
tjk,2018,Low income
tjk,2019,Low income
tjk,2020,Middle income
tkm,1987,Middle income
tkm,1988,Middle income
tkm,1989,Middle income
tkm,1990,Middle income
tkm,1991,Middle income
tkm,1992,Middle income
tkm,1993,Middle income
tkm,1994,Middle income
tkm,1995,Middle income
tkm,1996,Middle income
tkm,1997,Low income
tkm,1998,Low income
tkm,1999,Low income
tkm,2000,Middle income
tkm,2001,Middle income
tkm,2002,Middle income
tkm,2003,Middle income
tkm,2004,Middle income
tkm,2005,Middle income
tkm,2006,Middle income
tkm,2007,Middle income
tkm,2008,Middle income
tkm,2009,Middle income
tkm,2010,Middle income
tkm,2011,Middle income
tkm,2012,Middle income
tkm,2013,Middle income
tkm,2014,Middle income
tkm,2015,Middle income
tkm,2016,Middle income
tkm,2017,Middle income
tkm,2018,Middle income
tkm,2019,Middle income
tkm,2020,Middle income
tls,1987,Low income
tls,1988,Low income
tls,1989,Low income
tls,1990,Low income
tls,1991,Low income
tls,1992,Low income
tls,1993,Low income
tls,1994,Low income
tls,1995,Low income
tls,1996,Low income
tls,1997,Low income
tls,1998,Low income
tls,1999,Low income
tls,2000,Low income
tls,2001,Low income
tls,2002,Low income
tls,2003,Low income
tls,2004,Low income
tls,2005,Low income
tls,2006,Low income
tls,2007,Middle income
tls,2008,Middle income
tls,2009,Middle income
tls,2010,Middle income
tls,2011,Middle income
tls,2012,Middle income
tls,2013,Middle income
tls,2014,Middle income
tls,2015,Middle income
tls,2016,Middle income
tls,2017,Middle income
tls,2018,Middle income
tls,2019,Middle income
tls,2020,Middle income
ton,1987,Middle income
ton,1988,Middle income
ton,1989,Middle income
ton,1990,Middle income
ton,1991,Middle income
ton,1992,Middle income
ton,1993,Middle income
ton,1994,Middle income
ton,1995,Middle income
ton,1996,Middle income
ton,1997,Middle income
ton,1998,Middle income
ton,1999,Middle income
ton,2000,Middle income
ton,2001,Middle income
ton,2002,Middle income
ton,2003,Middle income
ton,2004,Middle income
ton,2005,Middle income
ton,2006,Middle income
ton,2007,Middle income
ton,2008,Middle income
ton,2009,Middle income
ton,2010,Middle income
ton,2011,Middle income
ton,2012,Middle income
ton,2013,Middle income
ton,2014,Middle income
ton,2015,Middle income
ton,2016,Middle income
ton,2017,Middle income
ton,2018,Middle income
ton,2019,Middle income
ton,2020,Middle income
tto,1987,Middle income
tto,1988,Middle income
tto,1989,Middle income
tto,1990,Middle income
tto,1991,Middle income
tto,1992,Middle income
tto,1993,Middle income
tto,1994,Middle income
tto,1995,Middle income
tto,1996,Middle income
tto,1997,Middle income
tto,1998,Middle income
tto,1999,Middle income
tto,2000,Middle income
tto,2001,Middle income
tto,2002,Middle income
tto,2003,Middle income
tto,2004,Middle income
tto,2005,Middle income
tto,2006,High income
tto,2007,High income
tto,2008,High income
tto,2009,High income
tto,2010,High income
tto,2011,High income
tto,2012,High income
tto,2013,High income
tto,2014,High income
tto,2015,High income
tto,2016,High income
tto,2017,High income
tto,2018,High income
tto,2019,High income
tto,2020,High income
tun,1987,Middle income
tun,1988,Middle income
tun,1989,Middle income
tun,1990,Middle income
tun,1991,Middle income
tun,1992,Middle income
tun,1993,Middle income
tun,1994,Middle income
tun,1995,Middle income
tun,1996,Middle income
tun,1997,Middle income
tun,1998,Middle income
tun,1999,Middle income
tun,2000,Middle income
tun,2001,Middle income
tun,2002,Middle income
tun,2003,Middle income
tun,2004,Middle income
tun,2005,Middle income
tun,2006,Middle income
tun,2007,Middle income
tun,2008,Middle income
tun,2009,Middle income
tun,2010,Middle income
tun,2011,Middle income
tun,2012,Middle income
tun,2013,Middle income
tun,2014,Middle income
tun,2015,Middle income
tun,2016,Middle income
tun,2017,Middle income
tun,2018,Middle income
tun,2019,Middle income
tun,2020,Middle income
tur,1987,Middle income
tur,1988,Middle income
tur,1989,Middle income
tur,1990,Middle income
tur,1991,Middle income
tur,1992,Middle income
tur,1993,Middle income
tur,1994,Middle income
tur,1995,Middle income
tur,1996,Middle income
tur,1997,Middle income
tur,1998,Middle income
tur,1999,Middle income
tur,2000,Middle income
tur,2001,Middle income
tur,2002,Middle income
tur,2003,Middle income
tur,2004,Middle income
tur,2005,Middle income
tur,2006,Middle income
tur,2007,Middle income
tur,2008,Middle income
tur,2009,Middle income
tur,2010,Middle income
tur,2011,Middle income
tur,2012,Middle income
tur,2013,Middle income
tur,2014,Middle income
tur,2015,Middle income
tur,2016,Middle income
tur,2017,Middle income
tur,2018,Middle income
tur,2019,Middle income
tur,2020,Middle income
tuv,1987,Middle income
tuv,1988,Middle income
tuv,1989,Middle income
tuv,1990,Middle income
tuv,1991,Middle income
tuv,1992,Middle income
tuv,1993,Middle income
tuv,1994,Middle income
tuv,1995,Middle income
tuv,1996,Middle income
tuv,1997,Middle income
tuv,1998,Middle income
tuv,1999,Middle income
tuv,2000,Middle income
tuv,2001,Middle income
tuv,2002,Middle income
tuv,2003,Middle income
tuv,2004,Middle income
tuv,2005,Middle income
tuv,2006,Middle income
tuv,2007,Middle income
tuv,2008,Middle income
tuv,2009,Middle income
tuv,2010,Middle income
tuv,2011,Middle income
tuv,2012,Middle income
tuv,2013,Middle income
tuv,2014,Middle income
tuv,2015,Middle income
tuv,2016,Middle income
tuv,2017,Middle income
tuv,2018,Middle income
tuv,2019,Middle income
tuv,2020,Middle income
twn,1987,High income
twn,1988,High income
twn,1989,High income
twn,1990,High income
twn,1991,High income
twn,1992,High income
twn,1993,High income
twn,1994,High income
twn,1995,High income
twn,1996,High income
twn,1997,High income
twn,1998,High income
twn,1999,High income
twn,2000,High income
twn,2001,High income
twn,2002,High income
twn,2003,High income
twn,2004,High income
twn,2005,High income
twn,2006,High income
twn,2007,High income
twn,2008,High income
twn,2009,High income
twn,2010,High income
twn,2011,High income
twn,2012,High income
twn,2013,High income
twn,2014,High income
twn,2015,High income
twn,2016,High income
twn,2017,High income
twn,2018,High income
twn,2019,High income
twn,2020,High income
tza,1987,Low income
tza,1988,Low income
tza,1989,Low income
tza,1990,Low income
tza,1991,Low income
tza,1992,Low income
tza,1993,Low income
tza,1994,Low income
tza,1995,Low income
tza,1996,Low income
tza,1997,Low income
tza,1998,Low income
tza,1999,Low income
tza,2000,Low income
tza,2001,Low income
tza,2002,Low income
tza,2003,Low income
tza,2004,Low income
tza,2005,Low income
tza,2006,Low income
tza,2007,Low income
tza,2008,Low income
tza,2009,Low income
tza,2010,Low income
tza,2011,Low income
tza,2012,Low income
tza,2013,Low income
tza,2014,Low income
tza,2015,Low income
tza,2016,Low income
tza,2017,Low income
tza,2018,Low income
tza,2019,Middle income
tza,2020,Middle income
uga,1987,Low income
uga,1988,Low income
uga,1989,Low income
uga,1990,Low income
uga,1991,Low income
uga,1992,Low income
uga,1993,Low income
uga,1994,Low income
uga,1995,Low income
uga,1996,Low income
uga,1997,Low income
uga,1998,Low income
uga,1999,Low income
uga,2000,Low income
uga,2001,Low income
uga,2002,Low income
uga,2003,Low income
uga,2004,Low income
uga,2005,Low income
uga,2006,Low income
uga,2007,Low income
uga,2008,Low income
uga,2009,Low income
uga,2010,Low income
uga,2011,Low income
uga,2012,Low income
uga,2013,Low income
uga,2014,Low income
uga,2015,Low income
uga,2016,Low income
uga,2017,Low income
uga,2018,Low income
uga,2019,Low income
uga,2020,Low income
ukr,1987,Middle income
ukr,1988,Middle income
ukr,1989,Middle income
ukr,1990,Middle income
ukr,1991,Middle income
ukr,1992,Middle income
ukr,1993,Middle income
ukr,1994,Middle income
ukr,1995,Middle income
ukr,1996,Middle income
ukr,1997,Middle income
ukr,1998,Middle income
ukr,1999,Low income
ukr,2000,Low income
ukr,2001,Low income
ukr,2002,Middle income
ukr,2003,Middle income
ukr,2004,Middle income
ukr,2005,Middle income
ukr,2006,Middle income
ukr,2007,Middle income
ukr,2008,Middle income
ukr,2009,Middle income
ukr,2010,Middle income
ukr,2011,Middle income
ukr,2012,Middle income
ukr,2013,Middle income
ukr,2014,Middle income
ukr,2015,Middle income
ukr,2016,Middle income
ukr,2017,Middle income
ukr,2018,Middle income
ukr,2019,Middle income
ukr,2020,Middle income
ury,1987,Middle income
ury,1988,Middle income
ury,1989,Middle income
ury,1990,Middle income
ury,1991,Middle income
ury,1992,Middle income
ury,1993,Middle income
ury,1994,Middle income
ury,1995,Middle income
ury,1996,Middle income
ury,1997,Middle income
ury,1998,Middle income
ury,1999,Middle income
ury,2000,Middle income
ury,2001,Middle income
ury,2002,Middle income
ury,2003,Middle income
ury,2004,Middle income
ury,2005,Middle income
ury,2006,Middle income
ury,2007,Middle income
ury,2008,Middle income
ury,2009,Middle income
ury,2010,Middle income
ury,2011,Middle income
ury,2012,High income
ury,2013,High income
ury,2014,High income
ury,2015,High income
ury,2016,High income
ury,2017,High income
ury,2018,High income
ury,2019,High income
ury,2020,High income
usa,1987,High income
usa,1988,High income
usa,1989,High income
usa,1990,High income
usa,1991,High income
usa,1992,High income
usa,1993,High income
usa,1994,High income
usa,1995,High income
usa,1996,High income
usa,1997,High income
usa,1998,High income
usa,1999,High income
usa,2000,High income
usa,2001,High income
usa,2002,High income
usa,2003,High income
usa,2004,High income
usa,2005,High income
usa,2006,High income
usa,2007,High income
usa,2008,High income
usa,2009,High income
usa,2010,High income
usa,2011,High income
usa,2012,High income
usa,2013,High income
usa,2014,High income
usa,2015,High income
usa,2016,High income
usa,2017,High income
usa,2018,High income
usa,2019,High income
usa,2020,High income
uzb,1987,Middle income
uzb,1988,Middle income
uzb,1989,Middle income
uzb,1990,Middle income
uzb,1991,Middle income
uzb,1992,Middle income
uzb,1993,Middle income
uzb,1994,Middle income
uzb,1995,Middle income
uzb,1996,Middle income
uzb,1997,Middle income
uzb,1998,Middle income
uzb,1999,Low income
uzb,2000,Low income
uzb,2001,Low income
uzb,2002,Low income
uzb,2003,Low income
uzb,2004,Low income
uzb,2005,Low income
uzb,2006,Low income
uzb,2007,Low income
uzb,2008,Low income
uzb,2009,Middle income
uzb,2010,Middle income
uzb,2011,Middle income
uzb,2012,Middle income
uzb,2013,Middle income
uzb,2014,Middle income
uzb,2015,Middle income
uzb,2016,Middle income
uzb,2017,Middle income
uzb,2018,Middle income
uzb,2019,Middle income
uzb,2020,Middle income
vct,1987,Middle income
vct,1988,Middle income
vct,1989,Middle income
vct,1990,Middle income
vct,1991,Middle income
vct,1992,Middle income
vct,1993,Middle income
vct,1994,Middle income
vct,1995,Middle income
vct,1996,Middle income
vct,1997,Middle income
vct,1998,Middle income
vct,1999,Middle income
vct,2000,Middle income
vct,2001,Middle income
vct,2002,Middle income
vct,2003,Middle income
vct,2004,Middle income
vct,2005,Middle income
vct,2006,Middle income
vct,2007,Middle income
vct,2008,Middle income
vct,2009,Middle income
vct,2010,Middle income
vct,2011,Middle income
vct,2012,Middle income
vct,2013,Middle income
vct,2014,Middle income
vct,2015,Middle income
vct,2016,Middle income
vct,2017,Middle income
vct,2018,Middle income
vct,2019,Middle income
vct,2020,Middle income
ven,1987,Middle income
ven,1988,Middle income
ven,1989,Middle income
ven,1990,Middle income
ven,1991,Middle income
ven,1992,Middle income
ven,1993,Middle income
ven,1994,Middle income
ven,1995,Middle income
ven,1996,Middle income
ven,1997,Middle income
ven,1998,Middle income
ven,1999,Middle income
ven,2000,Middle income
ven,2001,Middle income
ven,2002,Middle income
ven,2003,Middle income
ven,2004,Middle income
ven,2005,Middle income
ven,2006,Middle income
ven,2007,Middle income
ven,2008,Middle income
ven,2009,Middle income
ven,2010,Middle income
ven,2011,Middle income
ven,2012,Middle income
ven,2013,Middle income
ven,2014,High income
ven,2015,Middle income
ven,2016,Middle income
ven,2017,Middle income
ven,2018,Middle income
ven,2019,Middle income
vnm,1987,Low income
vnm,1988,Low income
vnm,1989,Low income
vnm,1990,Low income
vnm,1991,Low income
vnm,1992,Low income
vnm,1993,Low income
vnm,1994,Low income
vnm,1995,Low income
vnm,1996,Low income
vnm,1997,Low income
vnm,1998,Low income
vnm,1999,Low income
vnm,2000,Low income
vnm,2001,Low income
vnm,2002,Low income
vnm,2003,Low income
vnm,2004,Low income
vnm,2005,Low income
vnm,2006,Low income
vnm,2007,Low income
vnm,2008,Low income
vnm,2009,Middle income
vnm,2010,Middle income
vnm,2011,Middle income
vnm,2012,Middle income
vnm,2013,Middle income
vnm,2014,Middle income
vnm,2015,Middle income
vnm,2016,Middle income
vnm,2017,Middle income
vnm,2018,Middle income
vnm,2019,Middle income
vnm,2020,Middle income
vut,1987,Middle income
vut,1988,Middle income
vut,1989,Middle income
vut,1990,Middle income
vut,1991,Middle income
vut,1992,Middle income
vut,1993,Middle income
vut,1994,Middle income
vut,1995,Middle income
vut,1996,Middle income
vut,1997,Middle income
vut,1998,Middle income
vut,1999,Middle income
vut,2000,Middle income
vut,2001,Middle income
vut,2002,Middle income
vut,2003,Middle income
vut,2004,Middle income
vut,2005,Middle income
vut,2006,Middle income
vut,2007,Middle income
vut,2008,Middle income
vut,2009,Middle income
vut,2010,Middle income
vut,2011,Middle income
vut,2012,Middle income
vut,2013,Middle income
vut,2014,Middle income
vut,2015,Middle income
vut,2016,Middle income
vut,2017,Middle income
vut,2018,Middle income
vut,2019,Middle income
vut,2020,Middle income
wsm,1987,Middle income
wsm,1988,Middle income
wsm,1989,Middle income
wsm,1990,Middle income
wsm,1991,Middle income
wsm,1992,Middle income
wsm,1993,Middle income
wsm,1994,Middle income
wsm,1995,Middle income
wsm,1996,Middle income
wsm,1997,Middle income
wsm,1998,Middle income
wsm,1999,Middle income
wsm,2000,Middle income
wsm,2001,Middle income
wsm,2002,Middle income
wsm,2003,Middle income
wsm,2004,Middle income
wsm,2005,Middle income
wsm,2006,Middle income
wsm,2007,Middle income
wsm,2008,Middle income
wsm,2009,Middle income
wsm,2010,Middle income
wsm,2011,Middle income
wsm,2012,Middle income
wsm,2013,Middle income
wsm,2014,Middle income
wsm,2015,Middle income
wsm,2016,Middle income
wsm,2017,Middle income
wsm,2018,Middle income
wsm,2019,Middle income
wsm,2020,Middle income
yem,1989,Middle income
yem,1990,Middle income
yem,1991,Low income
yem,1992,Low income
yem,1993,Low income
yem,1994,Low income
yem,1995,Low income
yem,1996,Low income
yem,1997,Low income
yem,1998,Low income
yem,1999,Low income
yem,2000,Low income
yem,2001,Low income
yem,2002,Low income
yem,2003,Low income
yem,2004,Low income
yem,2005,Low income
yem,2006,Low income
yem,2007,Low income
yem,2008,Low income
yem,2009,Middle income
yem,2010,Middle income
yem,2011,Middle income
yem,2012,Middle income
yem,2013,Middle income
yem,2014,Middle income
yem,2015,Middle income
yem,2016,Middle income
yem,2017,Low income
yem,2018,Low income
yem,2019,Low income
yem,2020,Low income
zaf,1987,Middle income
zaf,1988,Middle income
zaf,1989,Middle income
zaf,1990,Middle income
zaf,1991,Middle income
zaf,1992,Middle income
zaf,1993,Middle income
zaf,1994,Middle income
zaf,1995,Middle income
zaf,1996,Middle income
zaf,1997,Middle income
zaf,1998,Middle income
zaf,1999,Middle income
zaf,2000,Middle income
zaf,2001,Middle income
zaf,2002,Middle income
zaf,2003,Middle income
zaf,2004,Middle income
zaf,2005,Middle income
zaf,2006,Middle income
zaf,2007,Middle income
zaf,2008,Middle income
zaf,2009,Middle income
zaf,2010,Middle income
zaf,2011,Middle income
zaf,2012,Middle income
zaf,2013,Middle income
zaf,2014,Middle income
zaf,2015,Middle income
zaf,2016,Middle income
zaf,2017,Middle income
zaf,2018,Middle income
zaf,2019,Middle income
zaf,2020,Middle income
zmb,1987,Low income
zmb,1988,Low income
zmb,1989,Low income
zmb,1990,Low income
zmb,1991,Low income
zmb,1992,Low income
zmb,1993,Low income
zmb,1994,Low income
zmb,1995,Low income
zmb,1996,Low income
zmb,1997,Low income
zmb,1998,Low income
zmb,1999,Low income
zmb,2000,Low income
zmb,2001,Low income
zmb,2002,Low income
zmb,2003,Low income
zmb,2004,Low income
zmb,2005,Low income
zmb,2006,Low income
zmb,2007,Low income
zmb,2008,Low income
zmb,2009,Low income
zmb,2010,Middle income
zmb,2011,Middle income
zmb,2012,Middle income
zmb,2013,Middle income
zmb,2014,Middle income
zmb,2015,Middle income
zmb,2016,Middle income
zmb,2017,Middle income
zmb,2018,Middle income
zmb,2019,Middle income
zmb,2020,Middle income
zwe,1987,Middle income
zwe,1988,Middle income
zwe,1989,Middle income
zwe,1990,Middle income
zwe,1991,Low income
zwe,1992,Low income
zwe,1993,Low income
zwe,1994,Low income
zwe,1995,Low income
zwe,1996,Low income
zwe,1997,Low income
zwe,1998,Low income
zwe,1999,Low income
zwe,2000,Low income
zwe,2001,Low income
zwe,2002,Low income
zwe,2003,Low income
zwe,2004,Low income
zwe,2005,Low income
zwe,2006,Low income
zwe,2007,Low income
zwe,2008,Low income
zwe,2009,Low income
zwe,2010,Low income
zwe,2011,Low income
zwe,2012,Low income
zwe,2013,Low income
zwe,2014,Low income
zwe,2015,Low income
zwe,2016,Low income
zwe,2017,Low income
zwe,2018,Middle income
zwe,2019,Middle income
zwe,2020,Middle income
